fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,dribbles_past,penalty_commited,goals_total,penalty_won,goals_assists,tackles_blocks,tackles_total,offsides
368691,Rennes,94,2986,Edouard Mendy,https://media.api-sports.io/football/players/2986.png,90,16,G,6.3,False,False,0,0,1.0,1.0,23,0,76%,0,0,0,1,0,0,0,0,0,0.0,,,,,,,,
368691,Rennes,94,2202,Hamari Traore,https://media.api-sports.io/football/players/2202.png,90,27,D,7.0,False,False,0,0,,,26,1,61%,0,2,1,2,1,1,0,0,0,,,,,,,,,
368691,Rennes,94,2196,Damien Da Silva,https://media.api-sports.io/football/players/2196.png,89,3,D,6.4,True,False,0,0,,,48,0,87%,4,1,1,3,2,0,0,0,0,,1.0,1.0,,,,,,
368691,Rennes,94,2041,Joris Gnagnon,https://media.api-sports.io/football/players/2041.png,90,21,D,7.1,False,False,0,0,,,50,0,96%,1,0,0,1,0,0,0,0,0,,,,,,,,,
368691,Rennes,94,654,Jérémy Morel,https://media.api-sports.io/football/players/654.png,90,15,D,6.6,False,False,1,0,,,35,0,72%,0,3,3,1,0,0,0,0,0,,1.0,,,,,,,
368691,Rennes,94,22258,Jonas Martin,https://media.api-sports.io/football/players/22258.png,72,28,M,6.9,False,False,0,0,,,44,0,95%,0,0,0,2,3,0,0,0,0,,3.0,,,,,,,
368691,Rennes,94,1496,Raphinha,https://media.api-sports.io/football/players/1496.png,90,7,M,7.1,False,False,1,1,,,13,2,59%,0,1,1,2,3,1,0,0,0,,,,,,,,,
368691,Rennes,94,2206,Benjamin Bourigeaud,https://media.api-sports.io/football/players/2206.png,90,14,M,6.7,False,False,2,0,,,35,0,81%,0,0,0,0,0,0,0,0,0,,2.0,,,,,,,
368691,Rennes,94,2208,Clément Grenier,https://media.api-sports.io/football/players/2208.png,88,8,M,6.2,False,False,2,0,,,25,0,65%,1,1,0,2,1,0,0,0,0,,2.0,,,,,,,
368691,Rennes,94,21154,Flavien Tait,https://media.api-sports.io/football/players/21154.png,72,20,M,6.6,False,False,0,0,,,13,0,68%,2,4,3,1,0,0,0,0,0,,1.0,,,,,,,
368691,Rennes,94,2216,M'Baye Niang,https://media.api-sports.io/football/players/2216.png,90,11,F,6.9,False,False,1,1,,,7,0,53%,0,1,0,2,1,0,0,1,0,,1.0,,1.0,1.0,,,,
368691,Rennes,94,2214,Romain Del Castillo,https://media.api-sports.io/football/players/2214.png,18,22,M,6.9,False,True,0,0,,,5,0,71%,0,3,3,0,0,0,0,0,0,,1.0,,,,,,,
368691,Rennes,94,2207,Eduardo Camavinga,https://media.api-sports.io/football/players/2207.png,18,18,M,6.9,False,True,0,0,,,7,0,87%,2,0,0,2,0,0,0,0,0,,,,,,,,,
368691,Rennes,94,2219,Jordan Siebatcheu,https://media.api-sports.io/football/players/2219.png,9,9,F,6.5,False,True,0,0,,,0,0,0%,0,0,0,0,1,0,0,0,0,,,,,,,,,
368691,Celtic,247,18932,Fraser Forster,https://media.api-sports.io/football/players/18932.png,90,67,G,6.5,False,False,0,0,1.0,1.0,7,0,30%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368691,Celtic,247,70337,Hatem Abd Elhamed,https://media.api-sports.io/football/players/70337.png,90,33,D,5.9,False,False,0,0,,,26,0,83%,2,3,1,1,1,0,0,0,0,,2.0,,,,,,,
368691,Celtic,247,22138,Christopher Jullien,https://media.api-sports.io/football/players/22138.png,90,2,D,6.7,False,False,0,0,,,38,0,88%,3,0,0,0,1,0,0,0,0,,2.0,,,,,,,
368691,Celtic,247,1119,Kristoffer Ajer,https://media.api-sports.io/football/players/1119.png,90,35,D,6.3,False,False,0,0,,,26,0,83%,1,0,0,1,1,0,0,0,0,,,1.0,,,,,,
368691,Celtic,247,1715,Boli Bolingoli-Mbombo,https://media.api-sports.io/football/players/1715.png,69,23,D,6.5,False,False,0,0,,,25,1,75%,3,2,1,1,2,0,0,0,0,,,,,,,,,
368691,Celtic,247,1123,Scott Brown,https://media.api-sports.io/football/players/1123.png,90,8,M,6.7,True,False,2,0,,,45,0,81%,2,1,1,1,4,1,0,0,0,,2.0,,,,,,,
368691,Celtic,247,1129,Callum McGregor,https://media.api-sports.io/football/players/1129.png,90,42,M,7.1,False,False,0,0,,,49,0,87%,3,1,1,1,1,0,0,0,0,,2.0,,,,,,,
368691,Celtic,247,1127,James Forrest,https://media.api-sports.io/football/players/1127.png,90,49,M,6.4,False,False,1,0,,,20,2,80%,0,4,1,1,0,0,0,0,0,,2.0,,,1.0,,,,
368691,Celtic,247,1125,Ryan Christie,https://media.api-sports.io/football/players/1125.png,90,17,M,7.3,False,False,3,1,,,29,2,78%,2,4,2,1,3,1,0,1,0,,1.0,,1.0,,,,,
368691,Celtic,247,18946,Mohamed Elyounoussi,https://media.api-sports.io/football/players/18946.png,57,27,M,5.9,False,False,0,0,,,19,0,86%,0,4,1,1,0,0,0,0,0,,1.0,,,,,,,
368691,Celtic,247,1135,Odsonne Édouard,https://media.api-sports.io/football/players/1135.png,84,22,F,6.4,False,False,1,0,,,11,1,84%,0,3,2,1,5,1,0,0,0,,,,,,,,,
368691,Celtic,247,1130,Olivier Ntcham,https://media.api-sports.io/football/players/1130.png,33,21,M,6.8,False,False,1,1,,,8,0,72%,0,2,2,0,1,0,0,0,0,,,,,,,,,
368691,Celtic,247,1128,Jonny Hayes,https://media.api-sports.io/football/players/1128.png,21,15,M,6.4,False,False,0,0,,,4,0,66%,1,1,0,0,1,0,0,0,0,,,,,,,,,
368691,Celtic,247,1134,Vakoun Issouf Bayo,https://media.api-sports.io/football/players/1134.png,8,10,F,5.9,False,False,0,0,,,2,1,100%,0,0,0,0,3,2,1,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,1800,Kevin Trapp,https://media.api-sports.io/football/players/1800.png,90,1,G,6.3,False,False,0,0,3.0,3.0,22,0,71%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368693,Eintracht Frankfurt,169,1802,David Abraham,https://media.api-sports.io/football/players/1802.png,90,19,D,5.2,True,False,0,0,,,28,0,84%,0,0,0,0,0,0,0,0,0,,3.0,,,,,,,
368693,Eintracht Frankfurt,169,1819,Makoto Hasebe,https://media.api-sports.io/football/players/1819.png,90,20,D,6.7,False,False,0,0,,,53,0,82%,0,0,0,0,0,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,1805,Martin Hinteregger,https://media.api-sports.io/football/players/1805.png,90,13,D,6.7,False,False,2,0,,,28,1,59%,1,0,0,3,1,1,0,0,0,,2.0,,,,,,,
368693,Eintracht Frankfurt,169,1812,Danny da Costa,https://media.api-sports.io/football/players/1812.png,74,24,M,6.3,False,False,2,0,,,19,3,67%,0,3,1,0,1,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,979,Dominik Kohr,https://media.api-sports.io/football/players/979.png,79,28,M,6.3,False,False,2,0,,,27,3,87%,4,1,0,1,5,2,1,0,0,,5.0,,,,,,,
368693,Eintracht Frankfurt,169,957,Djibril Sow,https://media.api-sports.io/football/players/957.png,90,8,M,7.2,False,False,1,1,,,46,3,90%,1,1,1,3,1,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,1821,Filip Kostić,https://media.api-sports.io/football/players/1821.png,90,10,M,6.9,False,False,5,2,,,31,3,75%,2,1,0,2,2,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,2601,Daichi Kamada,https://media.api-sports.io/football/players/2601.png,90,15,F,7.3,False,False,1,1,,,28,4,87%,0,0,0,0,2,1,0,0,0,,1.0,,,,,,,
368693,Eintracht Frankfurt,169,1497,Bas Dost,https://media.api-sports.io/football/players/1497.png,66,9,F,6.9,False,False,3,0,,,10,0,76%,0,0,0,0,0,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,2063,André Silva,https://media.api-sports.io/football/players/2063.png,90,33,F,7.4,False,False,7,2,,,17,1,85%,0,0,0,3,0,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,1803,Timothy Chandler,https://media.api-sports.io/football/players/1803.png,16,22,D,6.2,False,True,0,0,,,2,0,100%,0,1,1,0,0,0,0,0,0,,,,,,,,,
368693,Eintracht Frankfurt,169,1830,Gonçalo Paciência,https://media.api-sports.io/football/players/1830.png,24,39,F,6.4,False,True,1,1,,,3,0,60%,0,0,0,0,1,0,0,0,0,,1.0,,,,,,,
368693,Arsenal,42,19599,Emiliano Martínez,https://media.api-sports.io/football/players/19599.png,90,26,G,8.4,False,False,0,0,0.0,7.0,9,0,30%,1,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368693,Arsenal,42,19016,Calum Chambers,https://media.api-sports.io/football/players/19016.png,90,21,D,7.6,False,False,0,0,,,26,1,76%,4,2,1,1,2,1,0,0,0,,,,,,,,,
368693,Arsenal,42,1448,Shkodran Mustafi,https://media.api-sports.io/football/players/1448.png,90,20,D,6.7,False,False,0,0,,,13,0,65%,0,0,0,0,2,0,0,0,0,,1.0,,,,,,,
368693,Arsenal,42,2283,David Luiz,https://media.api-sports.io/football/players/2283.png,90,23,D,7.2,False,False,1,0,,,18,0,78%,2,0,0,0,1,0,0,0,0,,,,,,,,,
368693,Arsenal,42,1442,Sead Kolašinac,https://media.api-sports.io/football/players/1442.png,80,31,D,7.0,False,False,0,0,,,24,0,80%,0,1,0,0,0,1,0,0,0,,,,,,,,,
368693,Arsenal,42,1462,Lucas Torreira,https://media.api-sports.io/football/players/1462.png,90,11,M,6.8,False,False,2,0,,,25,0,83%,1,1,0,3,1,0,0,0,0,,,,,,,,,
368693,Arsenal,42,1464,Granit Xhaka,https://media.api-sports.io/football/players/1464.png,90,34,M,8.1,True,False,0,0,,,33,2,76%,1,0,0,2,0,0,0,0,0,,,,,,,,,
368693,Arsenal,42,1161,Emile Smith Rowe,https://media.api-sports.io/football/players/1161.png,60,32,M,5.7,False,False,1,1,,,9,0,69%,1,1,0,1,1,0,0,0,0,,,,,,,,,
368693,Arsenal,42,1463,Joseph Willock,https://media.api-sports.io/football/players/1463.png,72,28,M,7.6,False,False,3,2,,,17,3,77%,0,3,3,2,1,1,0,0,0,,1.0,,1.0,,,,,
368693,Arsenal,42,1460,Bukayo Saka,https://media.api-sports.io/football/players/1460.png,90,77,M,9.0,False,False,2,2,,,18,5,72%,0,6,3,1,2,0,0,0,0,,,,1.0,,2.0,,,
368693,Arsenal,42,1465,Pierre-Emerick Aubameyang,https://media.api-sports.io/football/players/1465.png,90,14,F,7.5,False,False,7,1,,,17,2,73%,0,2,2,0,1,0,0,0,0,,,,1.0,,,,,
368693,Arsenal,42,1456,Ainsley Maitland-Niles,https://media.api-sports.io/football/players/1456.png,10,15,M,6.3,False,False,0,0,,,4,0,100%,0,0,0,0,1,0,0,0,0,,1.0,,,,,,,
368693,Arsenal,42,748,Dani Ceballos,https://media.api-sports.io/football/players/748.png,18,8,M,6.8,False,False,0,0,,,12,1,80%,0,2,1,1,0,0,0,0,0,,,,,,,,,
368693,Arsenal,42,3246,Nicolas Pépé,https://media.api-sports.io/football/players/3246.png,30,19,F,6.9,False,False,0,0,,,5,1,71%,0,4,2,2,0,0,0,0,0,,,,,,1.0,,,
368689,PSV Eindhoven,197,224,Jeroen Zoet,https://media.api-sports.io/football/players/224.png,90,1,G,7.4,False,False,0,0,2.0,7.0,16,0,51%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368689,PSV Eindhoven,197,226,Denzel Dumfries,https://media.api-sports.io/football/players/226.png,90,22,D,7.1,False,False,1,1,,,12,1,54%,3,0,0,2,2,0,0,0,0,,,,,,,,,
368689,PSV Eindhoven,197,26297,Timo Baumgartl,https://media.api-sports.io/football/players/26297.png,90,5,D,7.1,False,False,1,1,,,24,0,72%,1,0,0,0,2,0,0,0,0,,,,1.0,,,,,
368689,PSV Eindhoven,197,232,Nick Viergever,https://media.api-sports.io/football/players/232.png,90,4,D,6.3,False,False,0,0,,,36,0,85%,1,0,0,0,0,0,0,0,0,,2.0,,,,,,,
368689,PSV Eindhoven,197,22160,Olivier Boscagli,https://media.api-sports.io/football/players/22160.png,90,28,D,6.6,False,False,1,0,,,42,0,75%,0,2,2,4,0,0,0,0,0,,,,,,,,,
368689,PSV Eindhoven,197,240,Pablo Rosario,https://media.api-sports.io/football/players/240.png,90,18,M,6.6,True,False,0,0,,,19,1,73%,2,0,0,0,1,1,0,0,0,,2.0,,,,,,,
368689,PSV Eindhoven,197,235,Jorrit Hendrix,https://media.api-sports.io/football/players/235.png,90,8,M,6.4,False,False,2,1,,,30,2,71%,1,0,0,1,3,0,0,0,0,,1.0,1.0,,,,,,
368689,PSV Eindhoven,197,1163,Bruma,https://media.api-sports.io/football/players/1163.png,78,7,M,6.6,False,False,1,0,,,19,0,79%,0,3,2,0,1,0,0,0,0,,1.0,,,,,,,
368689,PSV Eindhoven,197,236,Mohammed Ihattaren,https://media.api-sports.io/football/players/236.png,64,24,M,7.3,False,False,1,1,,,30,3,85%,0,1,0,0,0,0,0,0,0,,,,,,2.0,,,
368689,PSV Eindhoven,197,244,Steven Bergwijn,https://media.api-sports.io/football/players/244.png,90,10,M,6.6,False,False,3,1,,,44,1,93%,0,0,0,4,2,0,0,0,0,,1.0,,,,,,,
368689,PSV Eindhoven,197,249,Donyell Malen,https://media.api-sports.io/football/players/249.png,84,9,F,7.2,False,False,2,2,,,14,0,93%,0,1,1,1,2,0,0,0,0,,,,1.0,,,,,
368689,PSV Eindhoven,197,241,Michal Sadílek,https://media.api-sports.io/football/players/241.png,11,32,M,6.6,False,True,0,0,,,5,0,100%,0,0,0,1,0,0,0,0,0,,,,,,,,,
368689,PSV Eindhoven,197,2598,Ritsu Doan,https://media.api-sports.io/football/players/2598.png,12,25,M,6.8,False,True,2,1,,,3,0,60%,2,1,1,0,0,0,0,0,0,,,,,,,,,
368689,PSV Eindhoven,197,247,Cody Gakpo,https://media.api-sports.io/football/players/247.png,26,19,F,6.6,False,True,1,1,,,8,1,66%,0,1,0,0,0,0,0,0,0,,,,,,,,,
368689,Sporting CP,228,1471,Renan Ribeiro,https://media.api-sports.io/football/players/1471.png,90,1,G,7.5,False,False,0,0,3.0,7.0,14,0,63%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368689,Sporting CP,228,21701,Valentin Rosier,https://media.api-sports.io/football/players/21701.png,90,19,D,6.6,False,False,0,0,,,26,2,74%,4,0,0,0,0,0,0,0,0,,,,,,,,,
368689,Sporting CP,228,1477,Sebastián Coates,https://media.api-sports.io/football/players/1477.png,90,4,D,6.2,False,False,0,0,,,31,0,86%,2,0,0,0,2,0,0,0,0,,,,,,,,,
368689,Sporting CP,228,1203,Luís Neto,https://media.api-sports.io/football/players/1203.png,90,14,D,6.7,False,False,0,0,,,35,1,92%,1,0,0,0,2,1,0,0,0,,,,,,,,,
368689,Sporting CP,228,1493,Marcos Acuña,https://media.api-sports.io/football/players/1493.png,90,9,D,7.0,False,False,0,0,,,37,2,74%,1,0,0,2,1,1,0,0,0,,1.0,,,,,,,
368689,Sporting CP,228,1492,Wendel,https://media.api-sports.io/football/players/1492.png,89,37,M,6.7,False,False,1,1,,,38,1,92%,1,1,1,2,2,0,0,0,0,,1.0,,,,,,,
368689,Sporting CP,228,1488,Idrissa Doumbia,https://media.api-sports.io/football/players/1488.png,90,98,M,6.7,False,False,0,0,,,44,1,80%,1,1,1,0,2,1,0,0,0,,,,,,,,,
368689,Sporting CP,228,1490,Miguel Luís,https://media.api-sports.io/football/players/1490.png,81,27,M,6.3,False,False,1,0,,,10,0,76%,1,0,0,1,1,0,0,0,0,,2.0,,,,,,,
368689,Sporting CP,228,1485,Bruno Fernandes,https://media.api-sports.io/football/players/1485.png,90,8,M,8.0,True,False,8,5,,,46,1,75%,2,5,4,2,1,1,0,1,0,,1.0,,1.0,,,,,
368689,Sporting CP,228,19036,Luciano Vietto,https://media.api-sports.io/football/players/19036.png,64,10,F,6.3,False,False,0,0,,,18,0,75%,0,2,0,1,1,0,0,0,0,,,,,,,,,
368689,Sporting CP,228,1432,Yannick Bolasie,https://media.api-sports.io/football/players/1432.png,90,89,F,7.1,False,False,0,0,,,14,2,66%,0,3,1,3,2,0,0,0,0,,,,,1.0,1.0,,,
368689,Sporting CP,228,298,Rafael Camacho,https://media.api-sports.io/football/players/298.png,1,7,M,–,False,False,0,0,,,1,0,100%,1,0,0,0,0,0,0,0,0,,,,,,,,,
368689,Sporting CP,228,1494,Jovane Cabral,https://media.api-sports.io/football/players/1494.png,26,77,F,6.9,False,False,3,2,,,9,0,90%,0,0,0,0,1,1,0,0,0,,1.0,,,,,,,
368689,Sporting CP,228,147756,Pedro Mendes,https://media.api-sports.io/football/players/147756.png,9,55,F,–,False,False,1,1,,,2,0,66%,0,1,0,0,0,0,0,0,0,,,,1.0,,,,,
368686,FC Copenhagen,400,2850,Karl-Johan Johnsson,https://media.api-sports.io/football/players/2850.png,90,21,G,7.1,False,False,0,0,0.0,1.0,24,0,61%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368686,FC Copenhagen,400,1290,Guillermo Varela,https://media.api-sports.io/football/players/1290.png,90,2,D,7.0,False,False,0,0,,,48,1,88%,0,2,1,2,0,0,0,0,0,,1.0,,,,,,,
368686,FC Copenhagen,400,15912,Victor Nelsson,https://media.api-sports.io/football/players/15912.png,90,25,D,7.4,False,False,0,0,,,75,0,94%,2,1,0,1,0,0,0,0,0,,,,,,,,,
368686,FC Copenhagen,400,1288,Sotirios Papagiannopoulos,https://media.api-sports.io/football/players/1288.png,90,4,D,7.3,False,False,0,0,,,74,0,87%,0,1,1,0,0,0,0,0,0,,,,,,,,,
368686,FC Copenhagen,400,1284,Pierre Bengtsson,https://media.api-sports.io/football/players/1284.png,90,3,D,7.9,False,False,1,0,,,56,2,81%,1,1,1,0,1,0,0,0,0,,,,,,1.0,,,
368686,FC Copenhagen,400,1293,Rasmus Falk Jensen,https://media.api-sports.io/football/players/1293.png,79,33,M,7.1,False,False,2,0,,,34,0,89%,0,3,3,2,1,0,0,0,0,,1.0,,,,,,,
368686,FC Copenhagen,400,15592,Jens Stage,https://media.api-sports.io/football/players/15592.png,90,6,M,6.9,False,False,0,0,,,48,0,96%,1,0,0,2,2,0,0,0,0,,2.0,,,,,,,
368686,FC Copenhagen,400,1295,Zeca,https://media.api-sports.io/football/players/1295.png,90,10,M,7.3,True,False,0,0,,,58,1,98%,1,1,1,4,0,0,0,0,0,,5.0,,,,,,,
368686,FC Copenhagen,400,1294,Viktor Fischer,https://media.api-sports.io/football/players/1294.png,79,7,M,6.9,False,False,2,0,,,39,3,88%,0,2,2,0,2,0,0,0,0,,,,,,,,,
368686,FC Copenhagen,400,47424,Michael Santos,https://media.api-sports.io/football/players/47424.png,77,18,F,7.6,False,False,2,1,,,9,2,69%,1,0,0,4,2,0,0,0,0,,,,1.0,,,,,
368686,FC Copenhagen,400,1303,Pieros Sotiriou,https://media.api-sports.io/football/players/1303.png,90,9,F,6.6,False,False,2,1,,,12,0,75%,1,0,0,4,6,0,0,0,0,,3.0,,,,,,,
368686,FC Copenhagen,400,19895,Bryan Oviedo,https://media.api-sports.io/football/players/19895.png,11,19,D,6.9,False,True,0,0,,,5,0,100%,0,0,0,0,0,0,0,0,0,,,,,,,,,
368686,FC Copenhagen,400,47058,Pep Biel,https://media.api-sports.io/football/players/47058.png,11,16,M,6.4,False,True,0,0,,,2,0,100%,0,0,0,0,1,0,0,0,0,,,,,,,,,
368686,FC Copenhagen,400,1300,Mohammed Daramy,https://media.api-sports.io/football/players/1300.png,13,11,F,6.6,False,True,0,0,,,2,0,100%,0,1,1,0,0,0,0,0,0,,,,,,,,,
368686,FC Lugano,606,48393,Noam Baumann,https://media.api-sports.io/football/players/48393.png,90,46,G,6.0,False,False,0,0,1.0,1.0,16,0,76%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368686,FC Lugano,606,48403,Eloge Yao,https://media.api-sports.io/football/players/48403.png,70,18,D,6.6,False,False,0,0,,,26,0,89%,0,0,0,4,0,0,0,0,0,,1.0,,,,,,,
368686,FC Lugano,606,48399,Ákos Kecskés,https://media.api-sports.io/football/players/48399.png,90,4,D,6.7,False,False,0,0,,,48,0,88%,0,0,0,0,3,0,0,0,0,,,,,,,,,
368686,FC Lugano,606,48401,Mijat Maric,https://media.api-sports.io/football/players/48401.png,90,5,D,6.9,False,False,0,0,,,34,0,79%,2,0,0,2,1,0,0,0,0,,1.0,,,,,,,
368686,FC Lugano,606,48398,Fabio Daprelà,https://media.api-sports.io/football/players/48398.png,90,30,D,6.8,False,False,0,0,,,31,1,83%,2,0,0,2,1,0,0,0,0,,,,,,,,,
368686,FC Lugano,606,48400,Numa Lavanchy,https://media.api-sports.io/football/players/48400.png,90,16,M,6.8,False,False,2,0,,,29,1,80%,3,2,1,0,0,0,0,0,0,,,,,,,,,
368686,FC Lugano,606,48460,Olivier Custodio,https://media.api-sports.io/football/players/48460.png,90,20,M,6.5,False,False,0,0,,,21,2,72%,0,1,1,0,4,0,0,0,0,,1.0,,,,,,,
368686,FC Lugano,606,48411,Jonathan Sabbatini,https://media.api-sports.io/football/players/48411.png,90,14,M,6.8,True,False,2,1,,,45,0,76%,2,4,3,5,3,0,0,0,0,,2.0,,,,,,,
368686,FC Lugano,606,48412,Bálint Vécsei,https://media.api-sports.io/football/players/48412.png,82,17,M,6.3,False,False,2,0,,,27,2,75%,0,1,0,1,3,1,0,0,0,,2.0,,,,,,,
368686,FC Lugano,606,48414,Carlinhos Junior,https://media.api-sports.io/football/players/48414.png,90,11,M,6.2,False,False,2,0,,,14,1,66%,2,10,6,0,3,1,0,0,0,,1.0,,,,,,,
368686,FC Lugano,606,48413,Mattia Bottani,https://media.api-sports.io/football/players/48413.png,49,10,F,6.4,False,False,0,0,,,10,0,100%,0,3,1,0,1,0,0,0,0,,,,,,,,,
368686,FC Lugano,606,53631,Marco Aratore,https://media.api-sports.io/football/players/53631.png,41,70,M,6.4,False,False,1,0,,,5,1,55%,0,0,0,0,0,0,0,0,0,,1.0,,,,,,,
368686,FC Lugano,606,30787,Nicola Dalmonte,https://media.api-sports.io/football/players/30787.png,8,23,F,6.5,False,False,0,0,,,8,0,100%,0,0,0,0,0,0,0,0,0,,1.0,,,,,,,
368686,FC Lugano,606,28424,Filip Holender,https://media.api-sports.io/football/players/28424.png,20,9,F,6.7,False,False,1,0,,,4,1,100%,0,0,0,1,0,0,0,0,0,,,,,,,,,
368688,Getafe,546,47246,Leandro Chichizola,https://media.api-sports.io/football/players/47246.png,90,1,G,6.8,False,False,0,0,0.0,0.0,21,0,58%,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,
368688,Getafe,546,47407,Allan Nyom,https://media.api-sports.io/football/players/47407.png,90,12,D,6.7,False,False,0,0,,,14,0,58%,1,0,0,2,1,0,0,0,0,,1.0,,,,,,,
368688,Getafe,546,47250,Djené,https://media.api-sports.io/football/players/47250.png,90,2,D,7.1,False,False,1,0,,,26,0,72%,0,0,0,3,0,0,0,0,0,,,,,,,,,
368688,Getafe,546,47252,Bruno González,https://media.api-sports.io/football/players/47252.png,90,4,D,7.0,True,False,0,0,,,20,0,76%,2,0,0,1,0,0,0,0,0,,,,,,,,,
368688,Getafe,546,47506,Raúl García,https://media.api-sports.io/football/players/47506.png,90,14,D,7.3,False,False,0,0,,,15,2,57%,0,1,1,1,2,0,0,0,0,,1.0,,,,1.0,,,
368688,Getafe,546,47262,Francisco Portillo,https://media.api-sports.io/football/players/47262.png,90,8,M,6.6,False,False,0,0,,,19,1,73%,1,1,0,0,2,0,0,0,0,,,,,,,,,
368688,Getafe,546,2715,Fayçal Fajr,https://media.api-sports.io/football/players/2715.png,90,21,M,7.0,False,False,1,0,,,26,3,89%,0,0,0,1,3,1,0,0,0,,2.0,,,,,,,
368688,Getafe,546,47010,David Timor,https://media.api-sports.io/football/players/47010.png,89,24,M,7.1,False,False,1,1,,,19,1,67%,2,1,1,2,3,0,0,0,0,,1.0,,,,,,,
368688,Getafe,546,18902,Kenedy,https://media.api-sports.io/football/players/18902.png,77,25,M,6.4,False,False,4,1,,,12,0,70%,0,2,1,0,2,1,0,0,0,,2.0,,,,,,,
368688,Getafe,546,47266,Ángel Rodríguez,https://media.api-sports.io/football/players/47266.png,90,9,F,7.7,False,False,5,2,,,16,0,84%,0,2,2,0,1,0,0,0,0,,,,1.0,,,,,
368688,Getafe,546,47581,Enric Gallego,https://media.api-sports.io/football/players/47581.png,68,10,F,6.7,False,False,1,1,,,12,1,60%,0,0,0,0,1,0,0,0,0,,1.0,,,,,,,
368688,Getafe,546,47380,Marc Cucurella,https://media.api-sports.io/football/players/47380.png,13,15,D,6.5,False,True,0,0,,,4,0,80%,0,0,0,0,0,0,0,0,0,,,,,,,,,
368688,Getafe,546,47258,Mauro Arambarri,https://media.api-sports.io/football/players/47258.png,1,18,M,–,False,True,0,0,,,0,0,0%,0,0,0,0,0,0,0,0,0,,,,,,,,,
368688,Getafe,546,2671,Jaime Mata,https://media.api-sports.io/football/players/2671.png,22,7,F,6.3,False,True,1,1,,,8,1,80%,0,1,0,0,1,1,0,0,0,,,,,,,,,
368688,Trabzonspor,998,49866,Uğurcan Çakır,https://media.api-sports.io/football/players/49866.png,90,1,G,7.8,False,False,0,0,1.0,5.0,16,0,64%,0,0,0,1,0,0,0,0,0,0.0,,,,,,,,
368688,Trabzonspor,998,49871,João Pereira,https://media.api-sports.io/football/players/49871.png,90,47,D,6.3,False,False,0,0,,,44,1,83%,0,1,1,2,2,0,0,0,0,,2.0,,,,,,,
368688,Trabzonspor,998,2686,Majid Hosseini,https://media.api-sports.io/football/players/2686.png,90,5,D,6.7,False,False,0,0,,,42,0,80%,3,1,1,0,1,0,0,0,0,,,,,,,,,
368688,Trabzonspor,998,41409,Gastón Campi,https://media.api-sports.io/football/players/41409.png,90,22,D,7.4,False,False,0,0,,,48,0,87%,5,0,0,1,1,1,0,0,0,,,,,,,,,
368688,Trabzonspor,998,49874,Filip Novák,https://media.api-sports.io/football/players/49874.png,90,77,D,6.3,False,False,0,0,,,32,0,80%,1,0,0,1,0,0,0,0,0,,1.0,,,,,,,
368688,Trabzonspor,998,19243,John Mikel Obi,https://media.api-sports.io/football/players/19243.png,90,12,M,7.1,False,False,0,0,,,53,0,86%,0,0,0,3,0,0,0,0,0,,,,,,,,,
368688,Trabzonspor,998,90663,Donis Avdijaj,https://media.api-sports.io/football/players/90663.png,45,7,M,6.3,False,False,0,0,,,8,0,72%,0,3,1,1,0,0,0,0,0,,,,,,,,,
368688,Trabzonspor,998,7213,Dogan Erdogan,https://media.api-sports.io/football/players/7213.png,59,21,M,6.3,False,False,0,0,,,17,0,68%,0,0,0,3,1,0,0,0,0,,,,,,,,,
368688,Trabzonspor,998,49887,José Sosa,https://media.api-sports.io/football/players/49887.png,90,8,M,6.5,True,False,1,0,,,45,2,86%,2,1,0,2,2,1,0,0,0,,1.0,,,,,,,
368688,Trabzonspor,998,49891,Anthony Nwakaeme,https://media.api-sports.io/football/players/49891.png,83,9,M,6.1,False,False,1,0,,,24,0,66%,0,3,1,0,1,0,0,0,0,,1.0,,,,,,,
368688,Trabzonspor,998,8492,Alexander Sørloth,https://media.api-sports.io/football/players/8492.png,90,11,F,7.1,False,False,1,0,,,19,1,65%,0,1,1,0,4,0,0,0,0,,,,,,,,,
