fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
590762,201,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,6,7,15,2,14,1,21,7,6,54%,4,,3,642,502,78%
590762,567,Plzen,https://media.api-sports.io/football/teams/567.png,4,2,8,2,4,4,18,6,2,46%,2,,3,523,365,70%
590764,1017,NK Lokomotiva Zagreb,https://media.api-sports.io/football/teams/1017.png,1,4,5,0,2,3,15,1,0,50%,4,,5,433,341,79%
590764,781,Rapid Vienna,https://media.api-sports.io/football/teams/781.png,8,2,12,2,8,4,19,7,1,50%,3,,1,424,335,79%
590944,566,Ludogorets,https://media.api-sports.io/football/teams/566.png,4,3,11,4,6,5,14,2,2,52%,3,,6,407,309,76%
590944,397,FC Midtjylland,https://media.api-sports.io/football/teams/397.png,7,6,16,3,12,4,19,7,2,48%,3,,3,352,261,74%
590948,247,Celtic,https://media.api-sports.io/football/teams/247.png,9,10,28,9,15,13,14,7,1,70%,2,,1,692,602,87%
590948,651,Ferencvarosi TC,https://media.api-sports.io/football/teams/651.png,3,1,7,3,3,4,11,1,0,30%,3,,8,297,198,67%
605061,572,Dynamo Kyiv,https://media.api-sports.io/football/teams/572.png,4,4,9,1,4,5,13,1,2,40%,3,,1,415,342,82%
605061,201,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,1,7,11,3,7,4,18,1,1,60%,3,,2,604,519,86%
605060,619,PAOK,https://media.api-sports.io/football/teams/619.png,2,4,8,2,5,3,13,2,3,27%,5,,4,246,155,63%
605060,211,Benfica,https://media.api-sports.io/football/teams/211.png,5,6,16,5,10,6,15,10,1,73%,1,,1,641,550,86%
605062,631,Gent,https://media.api-sports.io/football/teams/631.png,3,4,8,1,5,3,16,1,1,45%,0,,5,352,249,71%
605062,781,Rapid Vienna,https://media.api-sports.io/football/teams/781.png,6,10,17,1,9,8,17,4,2,55%,3,,1,421,316,75%
605058,397,FC Midtjylland,https://media.api-sports.io/football/teams/397.png,6,7,18,5,11,7,13,3,1,42%,3,,3,309,222,72%
605058,565,BSC Young Boys,https://media.api-sports.io/football/teams/565.png,3,3,8,2,4,4,13,4,3,58%,2,,4,436,325,75%
628952,560,Slavia Praha,https://media.api-sports.io/football/teams/560.png,4,6,13,3,2,11,11,8,0,56%,2,,3,405,281,69%
628952,397,FC Midtjylland,https://media.api-sports.io/football/teams/397.png,2,3,5,0,3,2,16,2,1,44%,1,,4,318,223,70%
628954,604,Maccabi Tel Aviv,https://media.api-sports.io/football/teams/604.png,9,2,13,2,5,8,10,2,1,43%,1,,8,402,295,73%
628954,571,Red Bull Salzburg,https://media.api-sports.io/football/teams/571.png,11,8,25,6,12,13,18,7,3,57%,1,,8,505,399,79%
628769,621,Krasnodar,https://media.api-sports.io/football/teams/621.png,4,4,8,0,5,3,15,4,2,58%,4,,3,520,434,83%
628769,619,PAOK,https://media.api-sports.io/football/teams/619.png,4,5,11,2,7,4,18,7,0,42%,3,,2,362,280,77%
628950,329,Molde,https://media.api-sports.io/football/teams/329.png,4,7,14,3,10,4,12,11,1,54%,4,,1,542,438,81%
628950,651,Ferencvarosi TC,https://media.api-sports.io/football/teams/651.png,4,1,7,2,6,1,11,1,2,46%,0,,1,473,377,80%
628956,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,6,7,17,4,7,10,13,6,0,65%,1,,2,617,528,86%
628956,3402,Omonia Nicosia,https://media.api-sports.io/football/teams/3402.png,2,3,5,0,1,4,12,3,2,35%,4,,4,335,251,75%
628771,631,Gent,https://media.api-sports.io/football/teams/631.png,2,3,6,1,4,2,10,2,1,36%,4,1,6,386,308,80%
