fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,goals_total,dribbles_past,goals_assists,offsides,penalty_won,penalty_commited
590762,AZ Alkmaar,201,36878,Marco Bizot,https://media.api-sports.io/football/players/36878.png,120.0,1,G,6.9,False,False,0.0,0.0,1,3.0,39.0,0.0,72%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,,,,
590762,AZ Alkmaar,201,36889,Jonas Svensson,https://media.api-sports.io/football/players/36889.png,120.0,2,D,7.1,False,False,0.0,0.0,0,,54.0,2.0,81%,0.0,3.0,14.0,6.0,3.0,3.0,0.0,4.0,0,0,0,0,,1.0,,,,,,
590762,AZ Alkmaar,201,36891,Ron Vlaar,https://media.api-sports.io/football/players/36891.png,76.0,4,D,7.3,False,False,0.0,0.0,0,,60.0,0.0,87%,0.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,0,0,0,0,,3.0,,,,,,
590762,AZ Alkmaar,201,36899,Teun Koopmeiners,https://media.api-sports.io/football/players/36899.png,120.0,8,D,8.2,True,False,1.0,1.0,0,,80.0,1.0,84%,0.0,3.0,11.0,5.0,0.0,0.0,2.0,2.0,0,0,1,0,,2.0,1.0,,,,,
590762,AZ Alkmaar,201,36893,Owen Wijndal,https://media.api-sports.io/football/players/36893.png,120.0,15,D,7.5,False,False,0.0,0.0,0,,38.0,3.0,77%,0.0,7.0,11.0,8.0,2.0,2.0,1.0,1.0,1,0,0,0,,3.0,,1.0,,,,
590762,AZ Alkmaar,201,36901,Fredrik Midtsjø,https://media.api-sports.io/football/players/36901.png,120.0,6,M,7.4,False,False,1.0,1.0,0,,39.0,1.0,66%,0.0,3.0,12.0,9.0,4.0,2.0,3.0,0.0,0,0,0,0,,,,,1.0,,,
590762,AZ Alkmaar,201,37154,Jordy Clasie,https://media.api-sports.io/football/players/37154.png,80.0,20,M,6.5,False,False,0.0,0.0,0,,38.0,0.0,88%,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,,1.0,,1.0,,,,
590762,AZ Alkmaar,201,36910,Calvin Stengs,https://media.api-sports.io/football/players/36910.png,64.0,7,M,7.0,False,False,1.0,0.0,0,,22.0,0.0,71%,0.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,0,0,0,0,,1.0,,,,,,
590762,AZ Alkmaar,201,539,Dani De Wit,https://media.api-sports.io/football/players/539.png,120.0,10,M,6.8,False,False,1.0,1.0,0,,36.0,0.0,80%,1.0,1.0,21.0,9.0,2.0,1.0,3.0,4.0,0,0,0,0,,1.0,,1.0,,1.0,,
590762,AZ Alkmaar,201,2723,Oussama Idrissi,https://media.api-sports.io/football/players/2723.png,93.0,11,M,6.5,False,False,1.0,0.0,0,,28.0,1.0,75%,0.0,0.0,17.0,6.0,6.0,4.0,0.0,2.0,0,0,0,0,,1.0,,1.0,,,,
590762,AZ Alkmaar,201,36907,Myron Boadu,https://media.api-sports.io/football/players/36907.png,120.0,9,F,7.3,False,False,4.0,0.0,0,,19.0,3.0,82%,0.0,0.0,21.0,10.0,3.0,2.0,6.0,3.0,1,0,0,0,,,,,1.0,4.0,,
590762,AZ Alkmaar,201,32887,Yukinari Sugawara,https://media.api-sports.io/football/players/32887.png,27.0,26,D,6.8,False,True,0.0,0.0,0,,3.0,2.0,37%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,1.0,,
590762,AZ Alkmaar,201,15849,Ramon Leeuwin,https://media.api-sports.io/football/players/15849.png,44.0,27,D,6.4,False,True,0.0,0.0,0,,25.0,0.0,78%,0.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,1,0,0,0,,,,,,,,
590762,AZ Alkmaar,201,2799,Albert Guðmundsson,https://media.api-sports.io/football/players/2799.png,56.0,28,F,8.3,False,True,4.0,2.0,0,,11.0,0.0,84%,0.0,1.0,8.0,5.0,5.0,3.0,1.0,0.0,0,0,0,0,,1.0,2.0,,,,,
590762,AZ Alkmaar,201,37377,Ferdy Druijf,https://media.api-sports.io/football/players/37377.png,40.0,14,F,7.1,False,True,2.0,1.0,0,,10.0,0.0,55%,0.0,0.0,9.0,6.0,1.0,1.0,1.0,2.0,1,0,0,0,,,,,,,1.0,
590762,Plzen,567,795,Aleš Hruška,https://media.api-sports.io/football/players/795.png,120.0,16,G,5.9,False,False,0.0,0.0,3,3.0,35.0,0.0,70%,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,1,0,0,0,0.0,,,1.0,,,,
590762,Plzen,567,799,Milan Havel,https://media.api-sports.io/football/players/799.png,120.0,24,D,6.1,False,False,1.0,0.0,0,,30.0,1.0,78%,0.0,1.0,13.0,6.0,1.0,1.0,0.0,3.0,0,0,0,0,,3.0,,3.0,,,,
590762,Plzen,567,800,Lukáš Hejda,https://media.api-sports.io/football/players/800.png,120.0,2,D,6.3,False,False,0.0,0.0,0,,45.0,1.0,68%,1.0,1.0,16.0,7.0,0.0,0.0,0.0,2.0,1,0,0,0,,1.0,,,,,,
590762,Plzen,567,798,Jakub Brabec,https://media.api-sports.io/football/players/798.png,120.0,22,D,6.5,True,False,0.0,0.0,0,,57.0,0.0,69%,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,,1.0,,,,,,
590762,Plzen,567,802,David Limberský,https://media.api-sports.io/football/players/802.png,120.0,8,D,6.8,False,False,1.0,1.0,0,,45.0,0.0,66%,0.0,3.0,12.0,6.0,0.0,0.0,3.0,1.0,0,0,0,0,,1.0,1.0,2.0,,,,
590762,Plzen,567,66278,Lukáš Kalvach,https://media.api-sports.io/football/players/66278.png,105.0,23,M,7.4,False,False,2.0,1.0,0,,44.0,1.0,77%,0.0,3.0,19.0,13.0,3.0,2.0,4.0,0.0,0,0,0,0,,4.0,,4.0,,,,
590762,Plzen,567,66249,Pavel Bucha,https://media.api-sports.io/football/players/66249.png,120.0,20,M,6.2,False,False,0.0,0.0,0,,31.0,0.0,67%,0.0,1.0,11.0,4.0,0.0,0.0,4.0,2.0,0,0,0,0,,,,3.0,,,,
590762,Plzen,567,810,Jan Kopic,https://media.api-sports.io/football/players/810.png,87.0,10,M,6.8,False,False,0.0,0.0,0,,16.0,1.0,84%,0.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,0,0,0,0,,1.0,,1.0,1.0,,,
590762,Plzen,567,805,Aleš Čermák,https://media.api-sports.io/football/players/805.png,120.0,25,M,6.9,False,False,2.0,2.0,0,,23.0,0.0,76%,0.0,0.0,14.0,9.0,1.0,1.0,4.0,0.0,0,0,0,0,,1.0,,1.0,,,,
590762,Plzen,567,36909,Ondrej Mihalik,https://media.api-sports.io/football/players/36909.png,74.0,17,M,6.6,False,False,0.0,0.0,0,,15.0,1.0,65%,0.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,3.0,,1.0,,
590762,Plzen,567,817,Jean David Beauguel,https://media.api-sports.io/football/players/817.png,90.0,9,F,6.4,False,False,1.0,0.0,0,,11.0,0.0,50%,0.0,0.0,16.0,6.0,1.0,0.0,0.0,3.0,0,0,0,0,,2.0,,1.0,,1.0,,
590762,Plzen,567,803,Ludek Pernica,https://media.api-sports.io/football/players/803.png,30.0,44,D,6.3,False,False,0.0,0.0,0,,2.0,0.0,20%,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,
590762,Plzen,567,66205,Adriel D'Avila Ba Loua,https://media.api-sports.io/football/players/66205.png,46.0,50,M,6.2,False,False,1.0,0.0,0,,4.0,0.0,100%,0.0,0.0,12.0,5.0,3.0,0.0,2.0,1.0,0,0,0,0,,3.0,,1.0,,,,
590762,Plzen,567,61238,Miroslav Káčer,https://media.api-sports.io/football/players/61238.png,15.0,66,M,6.4,False,False,0.0,0.0,0,,3.0,0.0,75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,,,
590762,Plzen,567,811,Jan Kovařík,https://media.api-sports.io/football/players/811.png,33.0,19,M,6.6,False,False,0.0,0.0,0,,4.0,1.0,100%,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,0,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,14383,Krunoslav Hendija,https://media.api-sports.io/football/players/14383.png,90.0,12,G,7.4,False,False,0.0,0.0,1,5.0,23.0,0.0,69%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,,,,
590764,NK Lokomotiva Zagreb,1017,14386,Fran Karačić,https://media.api-sports.io/football/players/14386.png,90.0,26,D,6.4,False,False,1.0,0.0,0,,28.0,0.0,73%,0.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,76994,Kemal Osmanković,https://media.api-sports.io/football/players/76994.png,90.0,14,D,6.7,False,False,0.0,0.0,0,,40.0,0.0,87%,1.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,14387,Denis Kolinger,https://media.api-sports.io/football/players/14387.png,90.0,20,D,8.2,True,False,1.0,0.0,0,,36.0,1.0,78%,3.0,0.0,16.0,9.0,1.0,1.0,2.0,5.0,1,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,9057,Stipo Marković,https://media.api-sports.io/football/players/9057.png,61.0,3,D,6.5,False,False,0.0,0.0,0,,27.0,0.0,81%,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,,1.0,,1.0,,,,
590764,NK Lokomotiva Zagreb,1017,14442,Ivan Čeliković,https://media.api-sports.io/football/players/14442.png,90.0,11,D,6.8,False,False,1.0,0.0,0,,21.0,0.0,67%,0.0,1.0,8.0,4.0,2.0,1.0,1.0,1.0,0,0,0,0,,1.0,,,,,,
590764,NK Lokomotiva Zagreb,1017,1308,Marko Đira,https://media.api-sports.io/football/players/1308.png,90.0,36,M,7.2,False,False,2.0,1.0,0,,36.0,0.0,83%,0.0,1.0,12.0,8.0,8.0,6.0,2.0,1.0,0,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,40212,Oliver Petrak,https://media.api-sports.io/football/players/40212.png,72.0,8,M,6.9,False,False,0.0,0.0,0,,33.0,0.0,80%,0.0,1.0,9.0,8.0,0.0,0.0,5.0,0.0,1,0,0,0,,2.0,,,,,,
590764,NK Lokomotiva Zagreb,1017,14509,Dino Halilović,https://media.api-sports.io/football/players/14509.png,90.0,28,M,6.4,False,False,0.0,0.0,0,,41.0,0.0,91%,0.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,,,,2.0,,,,
590764,NK Lokomotiva Zagreb,1017,68079,Indrit Tuci,https://media.api-sports.io/football/players/68079.png,45.0,17,F,6.1,False,False,0.0,0.0,0,,7.0,0.0,70%,0.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,1,0,0,0,,,,1.0,,,,
590764,NK Lokomotiva Zagreb,1017,1319,Mario Ćuže,https://media.api-sports.io/football/players/1319.png,90.0,25,F,6.9,False,False,0.0,0.0,0,,19.0,0.0,63%,0.0,0.0,11.0,8.0,3.0,2.0,3.0,2.0,0,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,9569,Sammir,https://media.api-sports.io/football/players/9569.png,45.0,10,M,6.8,False,True,0.0,0.0,0,,14.0,1.0,100%,0.0,1.0,5.0,3.0,0.0,0.0,3.0,2.0,1,0,0,0,,,,,,,,
590764,NK Lokomotiva Zagreb,1017,3548,Sherif Kallaku,https://media.api-sports.io/football/players/3548.png,18.0,59,M,6.5,False,True,0.0,0.0,0,,11.0,0.0,78%,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,,1.0,,1.0,,,,
590764,NK Lokomotiva Zagreb,1017,29722,Mario Budimir,https://media.api-sports.io/football/players/29722.png,29.0,9,F,6.5,False,True,0.0,0.0,0,,5.0,1.0,55%,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,
590764,Rapid Vienna,781,1712,Richard Strebinger,https://media.api-sports.io/football/players/1712.png,90.0,1,G,7.2,False,False,0.0,0.0,0,1.0,24.0,0.0,80%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,,,,,,
590764,Rapid Vienna,781,347,Filip Stojković,https://media.api-sports.io/football/players/347.png,90.0,22,D,7.1,False,False,0.0,0.0,0,,33.0,0.0,73%,0.0,1.0,11.0,6.0,0.0,0.0,2.0,1.0,0,0,0,0,,2.0,,1.0,,,,
590764,Rapid Vienna,781,1718,Maximilian Hofmann,https://media.api-sports.io/football/players/1718.png,90.0,20,D,6.9,False,False,0.0,0.0,0,,50.0,0.0,86%,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,1,0,0,0,,1.0,,,,,,
590764,Rapid Vienna,781,1717,Leo Greiml,https://media.api-sports.io/football/players/1717.png,90.0,30,D,6.7,False,False,0.0,0.0,0,,62.0,0.0,83%,0.0,0.0,12.0,4.0,0.0,0.0,0.0,4.0,1,0,0,0,,,,,,,,
590764,Rapid Vienna,781,7530,Maximilian Ullmann,https://media.api-sports.io/football/players/7530.png,90.0,31,D,6.9,False,False,4.0,2.0,0,,20.0,0.0,74%,0.0,0.0,10.0,4.0,1.0,1.0,0.0,2.0,0,0,0,0,,3.0,,3.0,,,,
590764,Rapid Vienna,781,109714,Dejan Petrović,https://media.api-sports.io/football/players/109714.png,90.0,16,M,6.4,False,False,0.0,0.0,0,,48.0,0.0,85%,0.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,,,,4.0,,,,
590764,Rapid Vienna,781,1725,Dejan Ljubičić,https://media.api-sports.io/football/players/1725.png,90.0,39,M,6.7,True,False,0.0,0.0,0,,37.0,0.0,82%,0.0,0.0,6.0,3.0,1.0,1.0,1.0,2.0,1,0,0,0,,,,,,,,
590764,Rapid Vienna,781,7489,Kelvin Arase,https://media.api-sports.io/football/players/7489.png,76.0,36,M,7.1,False,False,1.0,1.0,0,,12.0,2.0,85%,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,,4.0,,1.0,,,,
590764,Rapid Vienna,781,7625,Taxiarchis Fountas,https://media.api-sports.io/football/players/7625.png,86.0,9,M,7.0,False,False,4.0,2.0,0,,12.0,0.0,66%,0.0,0.0,11.0,8.0,2.0,2.0,3.0,1.0,0,0,0,0,,2.0,,1.0,,,,
590764,Rapid Vienna,781,1727,Thomas Murg,https://media.api-sports.io/football/players/1727.png,64.0,10,M,6.8,False,False,1.0,1.0,0,,18.0,2.0,78%,0.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0,,1.0,,,,,,
590764,Rapid Vienna,781,119139,Ercan Kara,https://media.api-sports.io/football/players/119139.png,90.0,29,F,7.4,False,False,2.0,2.0,0,,9.0,0.0,45%,0.0,0.0,21.0,9.0,1.0,1.0,3.0,4.0,0,0,0,0,,,1.0,,,1.0,,
590764,Rapid Vienna,781,1723,Srđan Grahovac,https://media.api-sports.io/football/players/1723.png,26.0,14,M,7.0,False,False,0.0,0.0,0,,7.0,0.0,87%,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,,,,,,,,
590764,Rapid Vienna,781,956,Thorsten Schick,https://media.api-sports.io/football/players/956.png,14.0,13,M,6.7,False,False,0.0,0.0,0,,1.0,1.0,33%,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,,,,,,,,
590764,Rapid Vienna,781,33354,Koya Kitagawa,https://media.api-sports.io/football/players/33354.png,10.0,32,F,6.5,False,False,0.0,0.0,0,,2.0,0.0,66%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,
590944,Ludogorets,566,1054,Renan,https://media.api-sports.io/football/players/1054.png,90.0,33,G,7.8,False,False,0.0,0.0,1,6.0,27.0,0.0,67%,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,,,,,,
590944,Ludogorets,566,1057,Cicinho,https://media.api-sports.io/football/players/1057.png,90.0,4,D,7.1,False,False,1.0,0.0,0,,43.0,2.0,75%,0.0,3.0,19.0,10.0,2.0,1.0,2.0,0.0,0,0,0,0,,3.0,,,,,,
590944,Ludogorets,566,1059,Dragoş Grigore,https://media.api-sports.io/football/players/1059.png,90.0,21,M,7.2,False,False,0.0,0.0,0,,27.0,0.0,77%,2.0,1.0,12.0,9.0,0.0,0.0,1.0,1.0,0,0,0,0,,3.0,,,,,,
590944,Ludogorets,566,1061,Cosmin Moți,https://media.api-sports.io/football/players/1061.png,90.0,30,D,6.7,False,False,1.0,0.0,0,,38.0,0.0,76%,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1,0,0,0,,,,,,1.0,,
590944,Ludogorets,566,1062,Anton Nedyalkov,https://media.api-sports.io/football/players/1062.png,90.0,3,D,6.7,False,False,1.0,0.0,0,,25.0,0.0,71%,0.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,0,0,0,0,,,,1.0,,,,
590944,Ludogorets,566,50233,Stéphane Badji,https://media.api-sports.io/football/players/50233.png,90.0,25,M,7.1,False,False,0.0,0.0,0,,39.0,1.0,86%,0.0,2.0,12.0,6.0,1.0,1.0,0.0,1.0,0,0,0,0,,3.0,,3.0,,,,
590944,Ludogorets,566,10067,Alex Santana,https://media.api-sports.io/football/players/10067.png,90.0,7,M,7.0,False,False,1.0,0.0,0,,39.0,1.0,83%,0.0,0.0,9.0,6.0,2.0,1.0,1.0,0.0,0,0,0,0,,1.0,,,,,,
590944,Ludogorets,566,70482,Mavis Tchibota,https://media.api-sports.io/football/players/70482.png,79.0,13,D,6.7,False,False,1.0,1.0,0,,18.0,1.0,81%,0.0,0.0,7.0,3.0,2.0,0.0,1.0,1.0,0,0,0,0,,,,,,,,
590944,Ludogorets,566,1064,Anicet Abel,https://media.api-sports.io/football/players/1064.png,55.0,12,M,6.2,False,False,0.0,0.0,0,,21.0,0.0,77%,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1,0,0,0,,,,1.0,,,,
590944,Ludogorets,566,25272,Cauly Oliveira,https://media.api-sports.io/football/players/25272.png,90.0,95,M,6.4,False,False,4.0,2.0,0,,13.0,1.0,65%,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,,,,,,,,
590944,Ludogorets,566,1074,Claudiu Keșerü,https://media.api-sports.io/football/players/1074.png,55.0,28,F,6.5,False,False,0.0,0.0,0,,9.0,0.0,75%,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0,0,0,0,,,,1.0,,1.0,,
590944,Ludogorets,566,3447,Jorginho,https://media.api-sports.io/football/players/3447.png,11.0,17,M,6.6,False,True,1.0,1.0,0,,2.0,0.0,50%,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,,,,,,,,
590944,Ludogorets,566,47145,Higinio,https://media.api-sports.io/football/players/47145.png,35.0,9,F,6.4,False,True,0.0,0.0,0,,3.0,0.0,60%,0.0,0.0,7.0,1.0,0.0,0.0,1.0,4.0,1,0,0,0,,,,,,,,
590944,Ludogorets,566,24835,Bernard Tekpetey,https://media.api-sports.io/football/players/24835.png,35.0,37,F,6.6,False,True,1.0,0.0,0,,5.0,0.0,62%,0.0,0.0,9.0,5.0,2.0,2.0,2.0,0.0,0,0,0,0,,1.0,,1.0,,,,
590944,FC Midtjylland,397,15786,Jesper Hansen,https://media.api-sports.io/football/players/15786.png,90.0,1,G,7.6,False,False,0.0,0.0,0,3.0,17.0,0.0,53%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,,,,
590944,FC Midtjylland,397,15788,Joel Andersson,https://media.api-sports.io/football/players/15788.png,90.0,6,D,7.7,False,False,0.0,0.0,0,,23.0,0.0,74%,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,,1.0,,,,,,
590944,FC Midtjylland,397,15796,Erik Sviatchenko,https://media.api-sports.io/football/players/15796.png,90.0,28,D,7.7,False,False,3.0,2.0,0,,36.0,0.0,75%,1.0,2.0,13.0,9.0,0.0,0.0,1.0,1.0,0,0,0,0,,2.0,,,,,,
590944,FC Midtjylland,397,15795,Alexander Scholz,https://media.api-sports.io/football/players/15795.png,90.0,14,M,7.2,False,False,0.0,0.0,0,,31.0,1.0,79%,2.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,0,0,0,0,,,,,,,,
590944,FC Midtjylland,397,10016,Paulinho,https://media.api-sports.io/football/players/10016.png,90.0,29,D,7.4,False,False,0.0,0.0,0,,22.0,1.0,68%,1.0,3.0,9.0,5.0,0.0,0.0,1.0,1.0,1,0,0,0,,3.0,,2.0,,,,
590944,FC Midtjylland,397,15797,Jens Cajuste,https://media.api-sports.io/football/players/15797.png,90.0,40,M,7.4,False,False,0.0,0.0,0,,24.0,0.0,77%,0.0,5.0,11.0,9.0,3.0,3.0,1.0,2.0,0,0,0,0,,3.0,,,,,,
590944,FC Midtjylland,397,15799,Frank Onyeka,https://media.api-sports.io/football/players/15799.png,90.0,38,D,7.7,False,False,0.0,0.0,0,,28.0,2.0,77%,0.0,4.0,11.0,8.0,2.0,1.0,3.0,1.0,1,0,0,0,,2.0,,,1.0,,,
590944,FC Midtjylland,397,2755,Awer Mabil,https://media.api-sports.io/football/players/2755.png,90.0,11,M,7.3,False,False,3.0,2.0,0,,32.0,3.0,78%,0.0,3.0,15.0,5.0,2.0,1.0,0.0,6.0,0,0,0,0,,1.0,,,,,,
590944,FC Midtjylland,397,15803,Bozhidar Kraev,https://media.api-sports.io/football/players/15803.png,65.0,15,M,6.5,False,False,1.0,0.0,0,,8.0,0.0,66%,0.0,1.0,9.0,3.0,1.0,0.0,1.0,1.0,1,0,0,0,,,,,,,,
590944,FC Midtjylland,397,45017,Anders Dreyer,https://media.api-sports.io/football/players/45017.png,90.0,36,M,7.5,False,False,3.0,1.0,0,,20.0,3.0,90%,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0,0,0,0,,1.0,,1.0,,,,
590944,FC Midtjylland,397,21714,Sory Kaba,https://media.api-sports.io/football/players/21714.png,75.0,9,F,6.2,False,False,3.0,0.0,0,,9.0,1.0,64%,0.0,0.0,17.0,5.0,1.0,0.0,0.0,3.0,0,0,0,0,,,,3.0,,1.0,,
590944,FC Midtjylland,397,37880,Mikael Anderson,https://media.api-sports.io/football/players/37880.png,15.0,34,M,6.5,False,False,0.0,0.0,0,,1.0,0.0,50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,,,
590944,FC Midtjylland,397,15810,Júnior Brumado,https://media.api-sports.io/football/players/15810.png,25.0,74,F,7.9,False,False,3.0,2.0,0,,10.0,2.0,83%,0.0,0.0,9.0,6.0,1.0,1.0,1.0,1.0,0,0,0,0,,2.0,1.0,,,1.0,,
590948,Celtic,247,584,Vasilis Barkas,https://media.api-sports.io/football/players/584.png,90.0,1,G,6.1,False,False,0.0,0.0,2,1.0,17.0,0.0,85%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,,,,
590948,Celtic,247,70337,Hatem Abd Elhamed,https://media.api-sports.io/football/players/70337.png,78.0,44,D,7.1,False,False,0.0,0.0,0,,49.0,5.0,89%,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,,2.0,,1.0,,,,
590948,Celtic,247,22138,Christopher Jullien,https://media.api-sports.io/football/players/22138.png,90.0,2,D,7.5,False,False,2.0,0.0,0,,65.0,0.0,81%,2.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,,2.0,,,,,,
590948,Celtic,247,1119,Kristoffer Ajer,https://media.api-sports.io/football/players/1119.png,90.0,35,M,7.1,False,False,0.0,0.0,0,,80.0,0.0,87%,0.0,1.0,12.0,10.0,4.0,4.0,0.0,2.0,0,0,0,0,,,,,,,,
590948,Celtic,247,44784,Greg Taylor,https://media.api-sports.io/football/players/44784.png,90.0,3,D,7.0,False,False,0.0,0.0,0,,75.0,6.0,86%,0.0,1.0,8.0,4.0,1.0,0.0,1.0,0.0,0,0,0,0,,,,1.0,,,,
590948,Celtic,247,1123,Scott Brown,https://media.api-sports.io/football/players/1123.png,90.0,8,M,6.9,False,False,0.0,0.0,0,,71.0,1.0,91%,0.0,4.0,12.0,4.0,0.0,0.0,1.0,4.0,1,0,0,0,,3.0,,3.0,,,,
590948,Celtic,247,1129,Callum McGregor,https://media.api-sports.io/football/players/1129.png,90.0,42,D,7.0,False,False,1.0,1.0,0,,76.0,3.0,92%,0.0,3.0,10.0,4.0,2.0,1.0,0.0,2.0,0,0,0,0,,2.0,,1.0,,,,
590948,Celtic,247,1127,James Forrest,https://media.api-sports.io/football/players/1127.png,78.0,49,M,7.3,False,False,3.0,1.0,0,,38.0,3.0,92%,0.0,0.0,8.0,3.0,3.0,2.0,1.0,1.0,0,0,0,0,,,,,,,,
590948,Celtic,247,1125,Ryan Christie,https://media.api-sports.io/football/players/1125.png,90.0,17,F,8.4,False,False,7.0,3.0,0,,28.0,1.0,71%,0.0,0.0,15.0,11.0,5.0,5.0,3.0,2.0,0,0,0,0,,,1.0,,,,,
590948,Celtic,247,18946,Mohamed Elyounoussi,https://media.api-sports.io/football/players/18946.png,90.0,27,M,7.6,False,False,6.0,1.0,0,,44.0,4.0,86%,0.0,0.0,20.0,10.0,5.0,3.0,3.0,2.0,0,0,0,0,,1.0,,,1.0,1.0,,
590948,Celtic,247,1130,Olivier Ntcham,https://media.api-sports.io/football/players/1130.png,90.0,21,M,7.6,False,False,8.0,3.0,0,,53.0,3.0,88%,0.0,0.0,11.0,6.0,5.0,3.0,1.0,0.0,0,0,0,0,,1.0,,,,,,
590948,Celtic,247,152654,Jeremie Frimpong,https://media.api-sports.io/football/players/152654.png,12.0,30,D,6.9,False,True,0.0,0.0,0,,5.0,0.0,71%,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0,0,0,0,,1.0,,,,,,
590948,Celtic,247,2812,Albian Ajeti,https://media.api-sports.io/football/players/2812.png,12.0,10,F,6.4,False,True,1.0,0.0,0,,1.0,0.0,100%,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,,,,,,,,
590948,Ferencvarosi TC,651,28322,Dénes Dibusz,https://media.api-sports.io/football/players/28322.png,90.0,90,G,8.1,False,False,0.0,0.0,1,8.0,21.0,0.0,56%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,,,,
590948,Ferencvarosi TC,651,28326,Endre Botka,https://media.api-sports.io/football/players/28326.png,90.0,21,D,7.2,False,False,0.0,0.0,0,,12.0,0.0,57%,1.0,2.0,19.0,12.0,0.0,0.0,2.0,0.0,0,0,0,0,,7.0,,2.0,,,,
590948,Ferencvarosi TC,651,9002,Adnan Kovačević,https://media.api-sports.io/football/players/9002.png,90.0,15,M,6.4,False,False,0.0,0.0,0,,21.0,0.0,58%,2.0,2.0,11.0,5.0,0.0,0.0,3.0,0.0,0,0,0,0,,1.0,,3.0,,,,
