rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
2,487,Lazio,https://media.api-sports.io/football/teams/487.png,10,4,UEFA Champions League: Group F,DDWDD,same,Promotion - Champions League (Round of 16),6,2,4,0,11,7,3,2,1,0,8,4,3,0,3,0,3,3
3,569,Club Brugge KV,https://media.api-sports.io/football/teams/569.png,8,-2,UEFA Champions League: Group F,DWLLD,same,Promotion - Europa League (Round of 32),6,2,2,2,8,10,3,1,1,1,4,4,3,1,1,1,4,6
4,596,Zenit Saint Petersburg,https://media.api-sports.io/football/teams/596.png,1,-9,UEFA Champions League: Group F,LLLDL,same,,6,0,1,5,4,13,3,0,1,2,3,5,3,0,0,3,1,8
1,496,Juventus,https://media.api-sports.io/football/teams/496.png,15,10,UEFA Champions League: Group G,WWWWL,same,Promotion - Champions League (Round of 16),6,5,0,1,14,4,3,2,0,1,5,3,3,3,0,0,9,1
2,529,Barcelona,https://media.api-sports.io/football/teams/529.png,15,11,UEFA Champions League: Group G,LWWWW,same,Promotion - Champions League (Round of 16),6,5,0,1,16,5,3,2,0,1,7,5,3,3,0,0,9,0
3,572,Dynamo Kyiv,https://media.api-sports.io/football/teams/572.png,4,-9,UEFA Champions League: Group G,WLLLD,same,Promotion - Europa League (Round of 32),6,1,1,4,4,13,3,1,0,2,1,6,3,0,1,2,3,7
4,651,Ferencvarosi TC,https://media.api-sports.io/football/teams/651.png,1,-12,UEFA Champions League: Group G,LLLLD,same,,6,0,1,5,5,17,3,0,1,2,3,9,3,0,0,3,2,8
1,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,12,7,UEFA Champions League: Group H,WWWLW,same,Promotion - Champions League (Round of 16),6,4,0,2,13,6,3,2,0,1,7,3,3,2,0,1,6,3
2,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,12,-1,UEFA Champions League: Group H,WWLWL,same,Promotion - Champions League (Round of 16),6,4,0,2,11,12,3,3,0,0,7,3,3,1,0,2,4,9
3,33,Manchester United,https://media.api-sports.io/football/teams/33.png,9,5,UEFA Champions League: Group H,LLWLW,same,Promotion - Europa League (Round of 32),6,3,0,3,15,10,3,2,0,1,10,4,3,1,0,2,5,6
4,564,Istanbul Basaksehir,https://media.api-sports.io/football/teams/564.png,3,-11,UEFA Champions League: Group H,LLLWL,same,,6,1,0,5,7,18,3,1,0,2,5,7,3,0,0,3,2,11
