fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
208914,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,7,4,17,6,12,5,6,12,2,70%,3,,1,660,579,88%
208914,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,3,2,6,1,2,4,18,0,0,30%,3,,5,278,200,72%
208919,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,8,9,19,2,10,9,6,5,0,52%,1,,6,400,308,77%
208919,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,5,7,19,7,8,11,14,5,2,48%,3,,5,371,280,75%
208917,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,4,14,5,3,11,15,2,3,47%,1,,1,375,280,75%
208917,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,2,4,11,5,6,5,18,6,1,53%,3,,3,405,305,75%
208918,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,10,8,23,5,17,6,9,14,2,66%,0,,4,639,559,87%
208918,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,7,5,12,0,7,5,13,5,1,34%,2,,9,307,236,77%
208915,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,10,10,22,2,15,7,8,10,,78%,,,0,885,820,93%
208915,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,1,3,5,1,5,0,7,0,,22%,,,4,246,178,72%
208916,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,4,6,13,3,10,3,8,6,3,73%,2,,3,764,663,87%
208916,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,6,1,9,2,4,5,13,6,0,27%,0,,1,266,172,65%
208920,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,4,6,16,6,8,8,10,8,1,60%,3,,1,523,420,80%
208920,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,1,5,8,2,6,2,11,3,2,40%,2,,4,345,245,71%
208921,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,8,4,15,3,11,4,19,10,2,31%,3,,1,248,158,64%
208921,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,1,7,10,2,8,2,9,5,4,69%,1,,6,568,467,82%
208922,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,2,6,13,5,6,7,14,3,3,36%,1,,4,329,234,71%
208922,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,8,5,14,1,13,1,7,6,1,64%,0,,2,598,508,85%
208923,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,1,7,13,5,11,2,12,7,2,26%,2,,3,230,149,65%
208923,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,6,4,14,4,8,6,11,8,1,74%,1,,0,677,592,87%
208925,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,6,3,12,3,5,7,15,1,1,31%,3,,4,296,217,73%
208925,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,7,2,12,3,10,2,11,5,1,69%,2,,6,643,565,88%
208926,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,4,11,21,6,13,8,13,3,1,47%,2,,3,376,297,79%
208926,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,6,3,15,6,11,4,15,5,0,53%,2,,3,425,335,79%
208924,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,3,3,10,4,8,2,14,3,5,54%,2,0,3,509,431,85%
208924,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,6,5,18,7,12,6,17,6,1,46%,5,1,0,423,326,77%
208927,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,4,7,12,1,8,4,17,3,3,54%,3,0,1,381,269,71%
208927,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,1,5,11,5,6,5,19,4,2,46%,1,1,3,322,215,67%
208928,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,2,10,16,4,9,7,21,9,3,54%,3,,1,395,319,81%
208928,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,4,4,9,1,6,3,6,5,1,46%,1,,1,334,242,72%
208929,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,2,5,11,4,7,4,11,3,2,33%,,,3,349,275,79%
208929,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,6,3,10,1,7,3,10,4,1,67%,,,2,702,621,88%
208930,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,5,4,12,3,7,5,10,4,1,43%,2,,4,407,313,77%
208930,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,5,4,10,1,5,5,15,1,3,57%,3,,3,523,432,83%
208931,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,2,3,9,4,8,1,15,2,1,56%,1,,1,494,393,80%
208931,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,4,4,10,2,5,5,12,5,5,44%,0,,2,382,280,73%
208932,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,3,6,12,3,7,5,18,9,4,48%,3,,3,468,389,83%
208932,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,6,5,14,3,11,3,19,5,3,52%,2,,2,502,411,82%
208933,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,10,7,18,1,11,7,16,10,1,67%,3,,3,659,580,88%
208933,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,4,1,7,2,3,4,13,1,0,33%,3,,4,325,248,76%
208936,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,1,8,15,6,5,10,6,5,1,52%,0,,1,391,298,76%
208936,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,3,4,10,3,8,2,15,6,0,48%,2,,1,353,263,75%
208935,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,7,16,4,8,8,8,8,2,62%,0,,2,531,429,81%
208935,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,3,2,8,3,5,3,15,3,2,38%,3,,3,320,224,70%
208934,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,2,11,20,7,13,7,9,19,4,75%,2,,1,632,547,87%
208934,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,1,4,6,1,5,1,12,0,4,25%,2,,2,219,137,63%
208937,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,2,4,9,3,5,4,15,5,1,57%,1,,3,528,451,85%
