fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_blocks,fouls_drawn,fouls_committed,dribbles_past,tackles_total,tackles_interceptions,dribbles_attempts,dribbles_success,shots_total,shots_on,passes_key,goals_total,goals_assists,offsides,penalty_commited,penalty_won
897750,Qarabag,556,1532,Shahrudin Mahammadaliyev,https://media.api-sports.io/football/players/1532.png,90.0,1.0,G,7.3,False,False,2,6.0,30.0,19,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,,
897750,Qarabag,556,40404,Marko Vešović,https://media.api-sports.io/football/players/40404.png,78.0,29.0,D,6.3,False,False,0,,26.0,15,6.0,3.0,0,0,0,0,,1.0,2.0,1.0,,,,,,,,,,,,,
897750,Qarabag,556,1536,Maksim Medvedev,https://media.api-sports.io/football/players/1536.png,90.0,5.0,D,6.3,True,False,0,,68.0,57,4.0,2.0,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,
897750,Qarabag,556,41823,Kevin Medina,https://media.api-sports.io/football/players/41823.png,90.0,81.0,D,7,False,False,0,,70.0,64,7.0,4.0,0,0,0,0,,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,,,,,,,,
897750,Qarabag,556,124613,Elvin Dzhafarquliyev,https://media.api-sports.io/football/players/124613.png,71.0,44.0,D,7.3,False,False,0,,39.0,26,6.0,4.0,0,0,0,0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,,,,,
897750,Qarabag,556,30864,Marko Janković,https://media.api-sports.io/football/players/30864.png,71.0,8.0,M,7.2,False,False,0,,31.0,24,6.0,5.0,0,0,0,0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,
897750,Qarabag,556,1541,Richard Almeida,https://media.api-sports.io/football/players/1541.png,90.0,7.0,M,6.6,False,False,0,,73.0,65,10.0,3.0,0,0,0,0,,,,1.0,3.0,3.0,2.0,,,1.0,,2.0,,,,,
897750,Qarabag,556,9353,Kady Borges,https://media.api-sports.io/football/players/9353.png,90.0,20.0,M,8.2,False,False,0,,28.0,21,9.0,5.0,1,0,0,0,,,2.0,1.0,,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,
897750,Qarabag,556,1547,Filip Ozobić,https://media.api-sports.io/football/players/1547.png,59.0,19.0,M,7,False,False,0,,21.0,18,4.0,1.0,0,0,0,0,,,,2.0,,,1.0,,,3.0,2.0,1.0,,1.0,,,
897750,Qarabag,556,1552,Abdellah Zoubir,https://media.api-sports.io/football/players/1552.png,90.0,10.0,M,6.9,False,False,0,,45.0,38,15.0,8.0,0,0,0,0,,,4.0,1.0,,,,6.0,4.0,,,3.0,,,1.0,,
897750,Qarabag,556,39248,Ibrahima Wadji,https://media.api-sports.io/football/players/39248.png,78.0,25.0,F,8.2,False,False,0,,8.0,5,13.0,6.0,0,0,0,0,,,1.0,2.0,,1.0,,5.0,2.0,4.0,2.0,1.0,2.0,,,,
897750,Qarabag,556,24665,Luka Gugeshashvili,https://media.api-sports.io/football/players/24665.png,,23.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,334257,Amin Ramazanov,https://media.api-sports.io/football/players/334257.png,,89.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,1537,Rahil Mammadov,https://media.api-sports.io/football/players/1537.png,,4.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,70389,Bahlul Mustafazada,https://media.api-sports.io/football/players/70389.png,,13.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,1534,Abbas Hüseynov,https://media.api-sports.io/football/players/1534.png,12.0,30.0,D,6.3,False,True,0,,9.0,9,1.0,,0,0,0,0,,,,1.0,,,,,,,,,,,,,
897750,Qarabag,556,1535,Bedavi Huseynov,https://media.api-sports.io/football/players/1535.png,,55.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,1542,Toral Bayramov,https://media.api-sports.io/football/players/1542.png,19.0,27.0,M,5.9,False,True,0,,12.0,11,4.0,2.0,0,0,0,0,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,
897750,Qarabag,556,134320,Leandro Andrade,https://media.api-sports.io/football/players/134320.png,,15.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,1545,Ismayil Ibrahimli,https://media.api-sports.io/football/players/1545.png,19.0,18.0,M,6.3,False,True,0,,20.0,14,1.0,1.0,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,
897750,Qarabag,556,73820,Owusu Kwabena,https://media.api-sports.io/football/players/73820.png,12.0,11.0,F,6.5,False,True,0,,4.0,3,2.0,1.0,0,0,0,0,,,,,,,,1.0,,1.0,,,,,1.0,,
897750,Qarabag,556,134058,Musa Qurbanli,https://media.api-sports.io/football/players/134058.png,,22.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,Qarabag,556,53693,Ramil Sheydaev,https://media.api-sports.io/football/players/53693.png,31.0,77.0,F,6.5,False,True,0,,8.0,7,2.0,,1,0,0,0,,,,2.0,,,,,,,,,,,,,
897750,FC Zurich,783,990,Yanick Brecher,https://media.api-sports.io/football/players/990.png,90.0,25.0,G,6.5,True,False,3,3.0,17.0,7,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
897750,FC Zurich,783,48625,Nikola Boranijašević,https://media.api-sports.io/football/players/48625.png,90.0,19.0,D,7.5,False,False,0,,33.0,20,16.0,9.0,0,0,0,0,,1.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0
897750,FC Zurich,783,119796,Lindrit Kamberi,https://media.api-sports.io/football/players/119796.png,90.0,2.0,D,7.2,False,False,0,,19.0,14,4.0,3.0,0,0,0,0,,2.0,,,1.0,2.0,3.0,,,1.0,1.0,,1.0,,,,
897750,FC Zurich,783,996,Mirlind Kryeziu,https://media.api-sports.io/football/players/996.png,90.0,31.0,D,7.3,False,False,0,,26.0,19,6.0,3.0,1,0,1,0,,1.0,,1.0,,1.0,3.0,,,2.0,2.0,,1.0,,,,
897750,FC Zurich,783,48211,Fidan Aliti,https://media.api-sports.io/football/players/48211.png,90.0,6.0,D,6.5,False,False,0,,36.0,24,7.0,4.0,1,0,0,0,,1.0,1.0,1.0,1.0,,4.0,1.0,,,,,,,,,
897750,FC Zurich,783,30478,Blerim Džemaili,https://media.api-sports.io/football/players/30478.png,75.0,21.0,M,6.6,False,False,0,,24.0,19,16.0,9.0,0,0,0,0,,,6.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,,,,,,
897750,FC Zurich,783,24925,Marc Hornschuh,https://media.api-sports.io/football/players/24925.png,45.0,16.0,M,6.2,False,False,0,,10.0,5,5.0,2.0,1,0,0,0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,
897750,FC Zurich,783,122804,Adriá Guerrero,https://media.api-sports.io/football/players/122804.png,90.0,3.0,M,7.3,False,False,0,,31.0,23,7.0,3.0,0,0,0,0,,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,
897750,FC Zurich,783,1010,Fabian Rohner,https://media.api-sports.io/football/players/1010.png,76.0,23.0,F,7,False,False,0,,6.0,3,5.0,2.0,0,0,0,0,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,,
897750,FC Zurich,783,1009,Antonio Marchesano,https://media.api-sports.io/football/players/1009.png,76.0,10.0,F,6.9,False,False,0,,23.0,15,5.0,2.0,0,0,0,0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,,,
897750,FC Zurich,783,162128,Wilfried Gnonto,https://media.api-sports.io/football/players/162128.png,89.0,22.0,F,6.6,False,False,0,,24.0,18,8.0,3.0,0,0,0,0,,,3.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,
897750,FC Zurich,783,48702,Živko Kostadinović,https://media.api-sports.io/football/players/48702.png,,1.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,320121,Gianni De Nitti,https://media.api-sports.io/football/players/320121.png,,34.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,48142,Karol Mets,https://media.api-sports.io/football/players/48142.png,,28.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,119777,Ilan Sauter,https://media.api-sports.io/football/players/119777.png,,35.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,12880,Ole Selnaes,https://media.api-sports.io/football/players/12880.png,15.0,8.0,M,6.3,False,True,0,,8.0,6,1.0,,1,0,0,0,,,,1.0,,,1.0,,,,,,,,,,
897750,FC Zurich,783,135962,Stephan Seiler,https://media.api-sports.io/football/players/135962.png,,33.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,24849,Akaki Gogia,https://media.api-sports.io/football/players/24849.png,,39.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,1006,Bledian Krasniqi,https://media.api-sports.io/football/players/1006.png,14.0,7.0,M,6.5,False,True,0,,3.0,2,4.0,1.0,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,
897750,FC Zurich,783,199309,Cheick Oumar Conde,https://media.api-sports.io/football/players/199309.png,45.0,17.0,M,6.9,False,True,0,,22.0,16,7.0,4.0,0,0,0,0,,,,1.0,1.0,3.0,2.0,,,1.0,1.0,,,,,,
897750,FC Zurich,783,1435,Ivan Santini,https://media.api-sports.io/football/players/1435.png,,9.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,37382,Jonathan Okita,https://media.api-sports.io/football/players/37382.png,1.0,11.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
897750,FC Zurich,783,72457,Tosin Aiyegun,https://media.api-sports.io/football/players/72457.png,14.0,15.0,F,6.6,False,True,0,,4.0,4,,,0,0,0,0,,1.0,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,89754,Elías Ólafsson,https://media.api-sports.io/football/players/89754.png,90.0,16.0,G,6.2,False,False,1,,32.0,13,1.0,1.0,0,0,0,0,0.0,,1.0,,,,,,,,,,,,,,
867215,FC Midtjylland,397,2730,Henrik Dalsgaard,https://media.api-sports.io/football/players/2730.png,90.0,14.0,M,6.9,False,False,0,,43.0,30,16.0,10.0,0,0,0,0,,,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,,
867215,FC Midtjylland,397,15796,Erik Sviatchenko,https://media.api-sports.io/football/players/15796.png,90.0,28.0,M,7.7,False,False,0,,40.0,30,16.0,8.0,0,0,0,0,,,,1.0,1.0,1.0,3.0,,,3.0,2.0,3.0,1.0,,,,
867215,FC Midtjylland,397,9912,Juninho,https://media.api-sports.io/football/players/9912.png,90.0,73.0,D,7,False,False,0,,38.0,27,12.0,8.0,0,0,0,0,,,1.0,1.0,1.0,3.0,3.0,,,,,1.0,,,,,
867215,FC Midtjylland,397,15788,Joel Andersson,https://media.api-sports.io/football/players/15788.png,60.0,6.0,D,7.2,False,False,0,,20.0,13,1.0,1.0,0,0,0,0,,,,,,1.0,,,,,,3.0,,,,,
867215,FC Midtjylland,397,162219,Raphael Onyedika,https://media.api-sports.io/football/players/162219.png,90.0,15.0,M,6.9,False,False,0,,46.0,39,9.0,5.0,1,0,0,0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,
867215,FC Midtjylland,397,15798,Evander,https://media.api-sports.io/football/players/15798.png,44.0,10.0,M,7.3,False,False,0,,18.0,14,1.0,,0,0,0,0,,,,1.0,,,1.0,,,2.0,,,,,,,
867215,FC Midtjylland,397,10016,Paulinho,https://media.api-sports.io/football/players/10016.png,60.0,29.0,D,6.7,False,False,0,,23.0,12,9.0,5.0,0,0,0,0,,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,
867215,FC Midtjylland,397,135519,Gustav Isaksen,https://media.api-sports.io/football/players/135519.png,75.0,11.0,F,6.3,False,False,0,,12.0,11,9.0,1.0,0,0,0,0,,,,2.0,,1.0,,2.0,,1.0,,1.0,,,,,
867215,FC Midtjylland,397,45017,Anders Dreyer,https://media.api-sports.io/football/players/45017.png,90.0,36.0,F,8.7,False,False,0,,25.0,20,5.0,3.0,0,0,0,0,,,1.0,,,1.0,,1.0,1.0,2.0,,7.0,,1.0,,,
867215,FC Midtjylland,397,48056,Edward Chilufya,https://media.api-sports.io/football/players/48056.png,59.0,18.0,F,6.9,False,False,0,,9.0,6,8.0,4.0,0,0,0,0,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,,,2.0,,
867215,FC Midtjylland,397,374525,Mark Nnamdi Ugboh,https://media.api-sports.io/football/players/374525.png,,30.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,50897,David Ousted,https://media.api-sports.io/football/players/50897.png,,31.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,15809,Mads Thychosen,https://media.api-sports.io/football/players/15809.png,30.0,17.0,D,6.5,False,True,0,,12.0,6,6.0,3.0,0,0,0,0,,,,2.0,1.0,,,,,1.0,,,,,,,
867215,FC Midtjylland,397,15605,Stefan Gartenmann,https://media.api-sports.io/football/players/15605.png,,4.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,277769,Pablo Ortíz,https://media.api-sports.io/football/players/277769.png,,26.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,162218,Victor Bak Jensen,https://media.api-sports.io/football/players/162218.png,,55.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,161569,Oliver Sørensen,https://media.api-sports.io/football/players/161569.png,,24.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,9577,Charles,https://media.api-sports.io/football/players/9577.png,46.0,35.0,M,6.6,False,True,0,,29.0,20,8.0,4.0,1,0,0,0,,,1.0,3.0,,,1.0,1.0,1.0,,,2.0,,,,,
867215,FC Midtjylland,397,128761,Nicolas Dyhr,https://media.api-sports.io/football/players/128761.png,30.0,44.0,D,6.3,False,True,0,,6.0,2,1.0,1.0,0,0,0,0,,,,,,,,,,,,1.0,,,,,
867215,FC Midtjylland,397,21714,Sory Kaba,https://media.api-sports.io/football/players/21714.png,15.0,9.0,F,6.3,False,True,0,,7.0,6,5.0,1.0,0,0,0,0,,,,,,,1.0,,,1.0,1.0,,,,,,
867215,FC Midtjylland,397,26342,Luca Pfeiffer,https://media.api-sports.io/football/players/26342.png,,33.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,FC Midtjylland,397,161561,Victor Lind,https://media.api-sports.io/football/players/161561.png,31.0,53.0,F,6.3,False,True,0,,10.0,9,4.0,1.0,1,0,0,0,,,,1.0,,,,,,,,1.0,,,,,
867215,AEK Larnaca,614,56115,Kenan Pirić,https://media.api-sports.io/football/players/56115.png,90.0,1.0,G,7.2,False,False,1,3.0,36.0,19,2.0,2.0,1,0,0,0,0.0,,1.0,,,,,,,,,1.0,,1.0,,,
867215,AEK Larnaca,614,15340,Kypros Christoforou,https://media.api-sports.io/football/players/15340.png,72.0,24.0,D,6.9,False,False,0,,20.0,14,9.0,3.0,0,0,0,0,,,,2.0,,2.0,1.0,,,,,,,,,,
867215,AEK Larnaca,614,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,90.0,4.0,M,7.6,False,False,0,,60.0,48,6.0,4.0,0,0,0,0,,5.0,1.0,,,1.0,3.0,,,,,,,,,,
867215,AEK Larnaca,614,91448,Hrvoje Miličević,https://media.api-sports.io/football/players/91448.png,90.0,15.0,D,6.9,False,False,0,,42.0,33,6.0,4.0,1,0,0,0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,
867215,AEK Larnaca,614,40275,Angel Garcia,https://media.api-sports.io/football/players/40275.png,90.0,14.0,D,7.5,False,False,0,,42.0,35,13.0,9.0,0,0,0,0,,3.0,2.0,,,1.0,1.0,3.0,2.0,,,,,,,,
867215,AEK Larnaca,614,46656,Oier,https://media.api-sports.io/football/players/46656.png,90.0,6.0,M,6.6,False,False,0,,41.0,26,19.0,9.0,0,0,0,0,,1.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,
867215,AEK Larnaca,614,47138,Gus Ledes,https://media.api-sports.io/football/players/47138.png,90.0,7.0,D,6.9,False,False,0,,25.0,12,9.0,4.0,0,0,0,0,,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,
867215,AEK Larnaca,614,85779,Imad Faraj,https://media.api-sports.io/football/players/85779.png,83.0,11.0,M,6.3,False,False,0,,19.0,9,13.0,5.0,0,0,0,0,,,,,,1.0,1.0,6.0,2.0,,,1.0,,,,,
867215,AEK Larnaca,614,1044,Ivan Tričkovski,https://media.api-sports.io/football/players/1044.png,82.0,10.0,M,6.9,False,False,0,,8.0,5,3.0,1.0,0,0,0,0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,
867215,AEK Larnaca,614,14339,Ádám Gyurcsó,https://media.api-sports.io/football/players/14339.png,89.0,45.0,M,7.5,False,False,0,,26.0,16,3.0,3.0,0,0,0,0,,,1.0,,,1.0,,,,2.0,1.0,1.0,1.0,,2.0,,
867215,AEK Larnaca,614,61454,Victor Olatunji,https://media.api-sports.io/football/players/61454.png,72.0,19.0,F,6.9,False,False,0,,9.0,4,16.0,5.0,0,0,0,0,,,,4.0,,1.0,1.0,,,3.0,,,,,,,
867215,AEK Larnaca,614,328644,Dimitrios Stylianidis,https://media.api-sports.io/football/players/328644.png,,40.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,1024,Ioakeim Toumpas,https://media.api-sports.io/football/players/1024.png,,38.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,2444,Roberto Rosales,https://media.api-sports.io/football/players/2444.png,18.0,16.0,D,6.2,False,True,0,,7.0,6,2.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,1028,Mikel González,https://media.api-sports.io/football/players/1028.png,1.0,3.0,D,,False,True,0,,1.0,1,1.0,1.0,0,0,0,0,,,,,,1.0,,,,,,,,,,,
867215,AEK Larnaca,614,131530,Ismael Casas,https://media.api-sports.io/football/players/131530.png,,5.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,195703,Henry Bates Andreou,https://media.api-sports.io/football/players/195703.png,,30.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,105911,Rafail Mamas,https://media.api-sports.io/football/players/105911.png,11.0,66.0,M,6.9,False,True,0,,7.0,6,2.0,1.0,0,0,0,0,,2.0,,,,,,1.0,1.0,,,,,,,,
867215,AEK Larnaca,614,146740,Giorgos Naoum,https://media.api-sports.io/football/players/146740.png,,29.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,15415,Nikos Englezou,https://media.api-sports.io/football/players/15415.png,,21.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,26743,Omri Altman,https://media.api-sports.io/football/players/26743.png,8.0,51.0,M,6.3,False,True,0,,3.0,2,6.0,3.0,0,0,0,0,,,1.0,,,,,1.0,1.0,,,,,,,,
867215,AEK Larnaca,614,41316,Rafael Lopes,https://media.api-sports.io/football/players/41316.png,18.0,12.0,F,6.3,False,True,0,,7.0,5,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,
867215,AEK Larnaca,614,103743,José Romo,https://media.api-sports.io/football/players/103743.png,,9.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,56115,Kenan Pirić,https://media.api-sports.io/football/players/56115.png,120.0,1.0,G,7,False,False,1,2.0,38.0,23,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,2444,Roberto Rosales,https://media.api-sports.io/football/players/2444.png,88.0,16.0,D,7,False,False,0,,47.0,39,5.0,3.0,1,0,0,0,,,,1.0,,2.0,1.0,,,1.0,,1.0,,,,,
867216,AEK Larnaca,614,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,120.0,4.0,M,7.2,False,False,0,,80.0,70,7.0,4.0,0,0,0,0,,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,
867216,AEK Larnaca,614,91448,Hrvoje Miličević,https://media.api-sports.io/football/players/91448.png,120.0,15.0,D,7.7,False,False,0,,87.0,82,11.0,6.0,0,0,0,0,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,
867216,AEK Larnaca,614,40275,Ángel García,https://media.api-sports.io/football/players/40275.png,120.0,14.0,D,6.9,False,False,0,,60.0,45,10.0,4.0,0,0,0,0,,,1.0,3.0,1.0,2.0,2.0,2.0,,,,3.0,,,,,
867216,AEK Larnaca,614,46656,Oier,https://media.api-sports.io/football/players/46656.png,120.0,6.0,M,6.7,False,False,0,,57.0,51,12.0,4.0,0,0,0,0,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,,,
867216,AEK Larnaca,614,47138,Gus Ledes,https://media.api-sports.io/football/players/47138.png,120.0,7.0,D,7,False,False,0,,49.0,39,7.0,3.0,0,0,0,0,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,3.0,,,,,
867216,AEK Larnaca,614,85779,Imad Faraj,https://media.api-sports.io/football/players/85779.png,65.0,11.0,M,7.3,False,False,0,,15.0,12,2.0,1.0,0,0,0,0,,,1.0,,,,,1.0,,1.0,,2.0,,1.0,1.0,,
867216,AEK Larnaca,614,1044,Ivan Tričkovski,https://media.api-sports.io/football/players/1044.png,90.0,10.0,M,6.3,False,False,0,,16.0,9,9.0,4.0,0,0,0,0,,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,
867216,AEK Larnaca,614,14339,Ádám Gyurcsó,https://media.api-sports.io/football/players/14339.png,83.0,45.0,M,6.6,False,False,0,,28.0,23,7.0,4.0,0,0,0,0,,,2.0,1.0,,,1.0,3.0,2.0,1.0,,,,,1.0,,
867216,AEK Larnaca,614,61454,Victor Olatunji,https://media.api-sports.io/football/players/61454.png,65.0,19.0,F,7.5,False,False,0,,9.0,6,9.0,5.0,0,0,0,0,,,,2.0,,,,1.0,1.0,2.0,2.0,,1.0,,,,
867216,AEK Larnaca,614,1024,Ioakeim Toumpas,https://media.api-sports.io/football/players/1024.png,,38.0,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,1028,Mikel González,https://media.api-sports.io/football/players/1028.png,,3.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,131530,Ismael Casas,https://media.api-sports.io/football/players/131530.png,,5.0,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,15340,Kypros Christoforou,https://media.api-sports.io/football/players/15340.png,32.0,24.0,D,6.6,False,True,0,,13.0,8,2.0,,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,
867216,AEK Larnaca,614,195703,Henry Bates Andreou,https://media.api-sports.io/football/players/195703.png,,30.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,68202,Bruno Gama,https://media.api-sports.io/football/players/68202.png,37.0,8.0,M,6.9,False,True,0,,13.0,11,7.0,2.0,1,0,0,0,,,1.0,1.0,1.0,,,2.0,1.0,2.0,,3.0,,,,,
867216,AEK Larnaca,614,15415,Nikos Englezou,https://media.api-sports.io/football/players/15415.png,,21.0,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,146740,Giorgos Naoum,https://media.api-sports.io/football/players/146740.png,,29.0,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
867216,AEK Larnaca,614,26743,Omri Altman,https://media.api-sports.io/football/players/26743.png,55.0,51.0,M,6.9,False,True,0,,19.0,12,9.0,4.0,0,0,0,0,,,1.0,,,2.0,,2.0,,6.0,1.0,,,,,,
867216,AEK Larnaca,614,105911,Rafail Mamas,https://media.api-sports.io/football/players/105911.png,2.0,66.0,M,,False,True,0,,,,1.0,,0,0,0,0,,,,1.0,,,,,,,,,,,,,
867216,AEK Larnaca,614,103743,José Romo,https://media.api-sports.io/football/players/103743.png,30.0,9.0,F,6.9,False,True,0,,9.0,3,10.0,4.0,0,0,0,0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,
867216,AEK Larnaca,614,41316,Rafael Lopes,https://media.api-sports.io/football/players/41316.png,53.0,12.0,F,6.7,False,True,0,,18.0,16,5.0,2.0,0,0,0,0,,,2.0,,1.0,,,,,,,,,,,,
867216,FC Midtjylland,397,89754,Elías Ólafsson,https://media.api-sports.io/football/players/89754.png,120.0,16.0,G,7.3,False,False,1,4.0,42.0,20,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
867216,FC Midtjylland,397,15788,Joel Andersson,https://media.api-sports.io/football/players/15788.png,120.0,6.0,D,7.2,False,False,0,,43.0,24,13.0,9.0,0,0,0,0,,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,1.0,,1.0,,1.0,,,
867216,FC Midtjylland,397,2730,Henrik Dalsgaard,https://media.api-sports.io/football/players/2730.png,120.0,14.0,M,8.5,False,False,0,,55.0,34,14.0,11.0,0,0,0,0,,1.0,3.0,,,2.0,3.0,,,3.0,2.0,,1.0,,,,
867216,FC Midtjylland,397,15796,Erik Sviatchenko,https://media.api-sports.io/football/players/15796.png,120.0,28.0,D,6.6,False,False,0,,35.0,25,19.0,9.0,0,0,0,0,,,2.0,4.0,1.0,2.0,,,,2.0,,,,,,,
867216,FC Midtjylland,397,9912,Juninho,https://media.api-sports.io/football/players/9912.png,72.0,73.0,D,6.3,False,False,0,,14.0,11,6.0,1.0,1,0,0,0,,,,3.0,1.0,,,,,,,1.0,,,,,
867216,FC Midtjylland,397,162219,Raphael Onyedika,https://media.api-sports.io/football/players/162219.png,114.0,15.0,M,6.9,False,False,0,,36.0,31,8.0,5.0,1,0,0,0,,,1.0,1.0,,1.0,,3.0,2.0,1.0,1.0,,,,,,
867216,FC Midtjylland,397,9577,Charles,https://media.api-sports.io/football/players/9577.png,84.0,35.0,M,7,False,False,0,,19.0,14,3.0,2.0,0,0,0,0,,,,1.0,,1.0,1.0,,,1.0,,2.0,,,,,
867216,FC Midtjylland,397,10016,Paulinho,https://media.api-sports.io/football/players/10016.png,45.0,29.0,D,6.5,False,False,0,,5.0,4,2.0,,0,0,0,0,,,,,,,,,,,,1.0,,,,,
867216,FC Midtjylland,397,135519,Gustav Isaksen,https://media.api-sports.io/football/players/135519.png,83.0,11.0,F,6.7,False,False,0,,14.0,9,9.0,3.0,0,0,0,0,,,2.0,2.0,,1.0,,2.0,,1.0,,1.0,,,,,
