fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1213754,111,Le Havre,https://media.api-sports.io/football/teams/111.png,2,1,5,2,3,2,11,2,1,24%,3,,5,252,189,75%,0.21,0
1213754,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,10,4,15,1,13,2,9,8,1,76%,0,,1,824,770,93%,2.87,0
1213747,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,7,2,10,1,6,4,12,5,2,50%,4,,0,493,423,86%,1.32,0
1213747,81,Marseille,https://media.api-sports.io/football/teams/81.png,5,1,7,1,7,0,8,0,0,50%,1,,6,513,446,87%,2.38,0
1213752,93,Reims,https://media.api-sports.io/football/teams/93.png,0,1,2,1,1,1,6,0,0,31%,2,1,4,283,209,74%,0.07,0
1213752,79,Lille,https://media.api-sports.io/football/teams/79.png,6,7,22,9,14,8,15,8,2,69%,2,0,0,633,576,91%,2.10,0
1213751,91,Monaco,https://media.api-sports.io/football/teams/91.png,6,4,17,7,14,3,13,5,2,62%,1,,4,483,407,84%,1.96,0
1213751,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,4,5,11,2,5,6,14,4,3,38%,1,,5,288,207,72%,0.45,0
1213753,108,Auxerre,https://media.api-sports.io/football/teams/108.png,7,8,16,1,10,6,11,3,2,45%,,,1,406,346,85%,1.96,0
1213753,84,Nice,https://media.api-sports.io/football/teams/84.png,2,4,9,3,7,2,17,5,3,55%,,,5,488,426,87%,0.71,0
1213750,77,Angers,https://media.api-sports.io/football/teams/77.png,3,2,8,3,3,5,12,7,4,41%,1,,3,334,245,73%,0.39,0
1213750,116,Lens,https://media.api-sports.io/football/teams/116.png,4,6,10,0,7,3,14,3,3,59%,0,,3,501,410,82%,1.23,0
1213748,82,Montpellier,https://media.api-sports.io/football/teams/82.png,5,1,8,2,6,2,19,6,,42%,4,,3,319,250,78%,1.41,0
1213748,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,4,6,11,1,9,2,18,4,,58%,3,,4,452,369,82%,0.91,0
1213749,96,Toulouse,https://media.api-sports.io/football/teams/96.png,6,3,12,3,11,1,14,10,,54%,1,,2,483,397,82%,1.71,1
1213749,83,Nantes,https://media.api-sports.io/football/teams/83.png,2,5,10,3,7,3,11,5,,46%,3,,6,418,348,83%,0.47,1
1213755,94,Rennes,https://media.api-sports.io/football/teams/94.png,8,10,22,4,17,5,13,7,1,48%,2,,2,420,354,84%,2.05,0
1213755,80,Lyon,https://media.api-sports.io/football/teams/80.png,2,8,16,6,13,3,12,7,2,52%,1,,5,455,377,83%,2.06,0
1213756,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,11,12,27,4,17,10,11,10,0,69%,1,,3,744,694,93%,3.82,-2
1213756,82,Montpellier,https://media.api-sports.io/football/teams/82.png,3,3,8,2,6,2,17,2,2,31%,4,,5,338,282,83%,0.63,-2
1213763,80,Lyon,https://media.api-sports.io/football/teams/80.png,0,1,1,0,0,1,19,0,4,39%,2,0,4,317,246,78%,0.03,0
1213763,91,Monaco,https://media.api-sports.io/football/teams/91.png,6,10,21,5,14,7,9,6,1,61%,3,1,0,489,422,86%,2.26,0
1213760,79,Lille,https://media.api-sports.io/football/teams/79.png,6,2,11,3,7,4,9,3,1,65%,1,,2,603,515,85%,0.88,0
1213760,77,Angers,https://media.api-sports.io/football/teams/77.png,2,3,6,1,4,2,18,2,4,35%,2,,4,322,261,81%,0.58,0
1213759,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,5,9,19,5,9,10,12,2,2,59%,3,,3,457,382,84%,1.11,0
1213759,111,Le Havre,https://media.api-sports.io/football/teams/111.png,5,7,14,2,9,5,10,4,3,41%,3,,5,303,235,78%,2.38,0
1213762,116,Lens,https://media.api-sports.io/football/teams/116.png,9,5,20,6,16,4,10,5,6,52%,2,1,2,495,405,82%,2.97,0
1213762,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,2,9,11,0,9,2,7,2,1,48%,3,0,8,461,367,80%,0.86,0
1213758,83,Nantes,https://media.api-sports.io/football/teams/83.png,5,3,9,1,6,3,9,3,2,35%,2,0,3,290,213,73%,1.44,0
1213758,108,Auxerre,https://media.api-sports.io/football/teams/108.png,3,4,12,5,8,4,6,12,1,65%,1,1,3,555,468,84%,1.11,0
1213761,84,Nice,https://media.api-sports.io/football/teams/84.png,3,6,11,2,10,1,12,4,1,58%,4,,2,454,378,83%,1.28,0
1213761,96,Toulouse,https://media.api-sports.io/football/teams/96.png,3,7,15,5,8,7,21,4,1,42%,2,,2,338,255,75%,0.98,0
