fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1223598,495,Genoa,https://media.api-sports.io/football/teams/495.png,7,5,13,1,9,4,16,1,0,33%,1,,5,233,174,75%,2.11,0
1223598,505,Inter,https://media.api-sports.io/football/teams/505.png,8,6,17,3,13,4,16,4,6,67%,2,,5,489,429,88%,1.96,0
1223604,523,Parma,https://media.api-sports.io/football/teams/523.png,6,4,14,4,12,2,15,4,1,39%,3,0,6,265,199,75%,1.82,0
1223604,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,7,3,15,5,6,9,9,9,5,61%,2,1,5,416,353,85%,0.75,0
1223603,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,10,26,10,15,11,10,9,2,56%,3,,2,493,453,92%,2.13,-1
1223603,503,Torino,https://media.api-sports.io/football/teams/503.png,3,3,7,1,3,4,7,2,1,44%,5,,3,411,358,87%,0.99,-1
1223597,511,Empoli,https://media.api-sports.io/football/teams/511.png,2,3,11,6,8,3,16,7,4,38%,1,,1,260,180,69%,0.47,0
1223597,1579,Monza,https://media.api-sports.io/football/teams/1579.png,1,2,6,3,4,2,19,3,1,62%,1,,2,442,341,77%,0.34,0
1223595,500,Bologna,https://media.api-sports.io/football/teams/500.png,7,8,22,7,17,5,17,9,1,74%,0,,1,562,493,88%,3.25,1
1223595,494,Udinese,https://media.api-sports.io/football/teams/494.png,2,0,4,2,3,1,17,5,1,26%,4,,5,200,131,66%,0.99,1
1223599,504,Verona,https://media.api-sports.io/football/teams/504.png,4,5,9,0,6,3,15,1,2,33%,4,,4,275,185,67%,1.85,0
1223599,492,Napoli,https://media.api-sports.io/football/teams/492.png,4,8,14,2,9,5,13,5,0,67%,1,,1,546,460,84%,0.96,0
1223601,487,Lazio,https://media.api-sports.io/football/teams/487.png,6,5,13,2,9,4,14,6,0,67%,1,,2,596,542,91%,2.39,-1
1223601,517,Venezia,https://media.api-sports.io/football/teams/517.png,2,6,11,3,6,5,11,3,1,33%,2,,4,287,232,81%,0.62,-1
1223596,490,Cagliari,https://media.api-sports.io/football/teams/490.png,2,8,13,3,8,5,15,5,3,43%,2,,3,333,258,77%,0.98,0
1223596,497,AS Roma,https://media.api-sports.io/football/teams/497.png,3,7,15,5,6,9,7,3,2,57%,0,,2,446,364,82%,0.94,0
1223602,867,Lecce,https://media.api-sports.io/football/teams/867.png,4,13,21,4,14,7,10,5,1,47%,0,,2,411,336,82%,1.58,0
1223602,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,4,11,1,10,1,24,3,1,53%,2,,4,465,388,83%,1.74,0
1223600,496,Juventus,https://media.api-sports.io/football/teams/496.png,7,6,13,0,9,4,11,3,4,58%,2,,0,525,484,92%,1.20,0
1223600,895,Como,https://media.api-sports.io/football/teams/895.png,0,1,3,2,1,2,12,0,1,42%,4,,3,382,338,88%,0.17,0
1223614,494,Udinese,https://media.api-sports.io/football/teams/494.png,3,4,8,1,5,3,15,4,2,35%,4,1,3,260,190,73%,0.85,0
1223614,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,10,17,2,14,3,10,13,2,65%,1,0,1,469,401,86%,1.31,0
