fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,goals_total,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,fouls_committed,fouls_drawn,passes_key,dribbles_attempts,dribbles_success,dribbles_past,penalty_commited,offsides,penalty_won
1223598,Inter,505,10238,Carlos Augusto,https://media.api-sports.io/football/players/10238.png,15.0,30,D,6.3,False,True,0,0.0,,3.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
1223598,Inter,505,42315,Mehdi Taremi,https://media.api-sports.io/football/players/42315.png,15.0,99,F,6.3,False,True,0,0.0,,3.0,3,0,0,0,0,,,,,,,,1.0,,,,,,,,,1.0,
1223598,Inter,505,275776,Kristjan Asllani,https://media.api-sports.io/football/players/275776.png,14.0,21,M,6.7,False,True,0,0.0,,1.0,1,1,0,0,0,,1.0,1.0,,,,,,,,,,,,,,,
1223598,Inter,505,46988,Josep Martínez,https://media.api-sports.io/football/players/46988.png,,13,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223598,Inter,505,91488,Raffaele Di Gennaro,https://media.api-sports.io/football/players/91488.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223598,Inter,505,336704,Alessandro Fontanarosa,https://media.api-sports.io/football/players/336704.png,,47,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223598,Inter,505,2725,Benjamin Pavard,https://media.api-sports.io/football/players/2725.png,,28,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223598,Inter,505,18830,Marko Arnautović,https://media.api-sports.io/football/players/18830.png,,8,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223598,Inter,505,1854,Joaquín Correa,https://media.api-sports.io/football/players/1854.png,,11,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1223604,Parma,523,199578,Zion Suzuki,https://media.api-sports.io/football/players/199578.png,90.0,31,G,7.6,False,False,1,0.0,6.0,30.0,21,0,0,0,0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,
1223604,Parma,523,128338,Woyo Coulibaly,https://media.api-sports.io/football/players/128338.png,90.0,26,D,6.3,False,False,0,0.0,,25.0,20,0,0,0,0,,,,,1.0,,,10.0,3.0,2.0,1.0,1.0,3.0,1.0,,,,
1223604,Parma,523,180763,Botond Balogh,https://media.api-sports.io/football/players/180763.png,90.0,4,D,6.5,False,False,0,0.0,,13.0,11,1,0,0,0,,,,,2.0,,1.0,8.0,3.0,2.0,1.0,,,,1.0,,,
1223604,Parma,523,348568,Alessandro Circati,https://media.api-sports.io/football/players/348568.png,90.0,39,D,7,False,False,0,0.0,,31.0,27,1,0,0,0,,,,,2.0,1.0,1.0,5.0,3.0,1.0,,,,,,,,
1223604,Parma,523,91358,Emanuele Valeri,https://media.api-sports.io/football/players/91358.png,90.0,14,D,6.6,False,False,0,0.0,,23.0,17,0,0,0,0,,,,,1.0,,2.0,5.0,3.0,1.0,1.0,,,,1.0,,,
1223604,Parma,523,6409,Nahuel Estévez,https://media.api-sports.io/football/players/6409.png,90.0,8,M,6.7,False,False,0,0.0,,28.0,22,1,0,0,0,,,,,1.0,2.0,1.0,6.0,2.0,2.0,,1.0,,,2.0,,,
1223604,Parma,523,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,76.0,19,M,7,True,False,0,0.0,,17.0,8,0,0,0,0,,3.0,3.0,,2.0,,,4.0,4.0,,,,1.0,1.0,,,,
1223604,Parma,523,43036,Dennis Man,https://media.api-sports.io/football/players/43036.png,65.0,98,M,8.2,False,False,0,0.0,,14.0,12,0,0,0,0,,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,,1.0,2.0,,,,,,
1223604,Parma,523,628,Adrián Bernabé,https://media.api-sports.io/football/players/628.png,80.0,10,M,6.9,False,False,0,0.0,,24.0,20,0,0,0,0,,1.0,,,1.0,2.0,,4.0,2.0,2.0,1.0,1.0,,,,,,
1223604,Parma,523,43056,Valentin Mihăilă,https://media.api-sports.io/football/players/43056.png,65.0,28,M,7.3,False,False,0,0.0,,12.0,7,0,0,0,0,,3.0,1.0,,3.0,,,11.0,7.0,1.0,2.0,,2.0,2.0,,,,
