fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
445,53,Reading,https://media.api-sports.io/football/teams/53.png,5,3,8,0,6,2,14,2,0,36%,3,0.0,1,296,177,60%
445,69,Derby,https://media.api-sports.io/football/teams/69.png,3,6,11,2,3,8,16,4,2,64%,4,0.0,4,523,404,77%
446,54,Birmingham,https://media.api-sports.io/football/teams/54.png,7,2,16,7,8,8,15,4,1,29%,0,0.0,5,228,143,63%
446,71,Norwich,https://media.api-sports.io/football/teams/71.png,7,5,17,5,13,4,10,4,2,71%,3,0.0,5,543,444,82%
447,55,Brentford,https://media.api-sports.io/football/teams/55.png,10,1,14,3,10,4,15,13,2,69%,0,0.0,4,493,416,84%
447,73,Rotherham,https://media.api-sports.io/football/teams/73.png,5,2,9,2,4,5,10,3,3,31%,2,0.0,5,219,136,62%
448,56,Bristol City,https://media.api-sports.io/football/teams/56.png,6,0,8,2,4,4,8,7,0,49%,0,0.0,5,373,271,73%
448,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,6,3,15,6,6,9,18,9,1,51%,4,0.0,4,395,295,75%
449,57,Ipswich,https://media.api-sports.io/football/teams/57.png,3,4,9,2,8,1,11,3,3,56%,2,0.0,0,408,272,67%
449,67,Blackburn,https://media.api-sports.io/football/teams/67.png,2,2,6,2,4,2,21,0,2,44%,3,0.0,1,325,201,62%
450,58,Millwall,https://media.api-sports.io/football/teams/58.png,2,4,9,3,8,1,13,6,1,44%,3,0.0,1,284,171,60%
450,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,3,5,12,4,7,5,6,6,2,56%,2,0.0,0,362,263,73%
451,59,Preston,https://media.api-sports.io/football/teams/59.png,3,7,15,5,3,12,15,6,1,64%,0,0.0,2,507,393,78%
451,72,QPR,https://media.api-sports.io/football/teams/72.png,2,3,8,3,3,5,13,4,2,36%,2,0.0,2,280,175,63%
452,60,West Brom,https://media.api-sports.io/football/teams/60.png,3,9,20,8,11,9,9,10,1,71%,1,0.0,3,512,424,83%
452,68,Bolton,https://media.api-sports.io/football/teams/68.png,4,3,11,4,9,2,14,6,0,29%,0,0.0,2,192,105,55%
453,61,Wigan,https://media.api-sports.io/football/teams/61.png,10,6,21,5,15,6,12,3,3,46%,1,0.0,1,346,252,73%
453,74,Sheffield Wednesday,https://media.api-sports.io/football/teams/74.png,4,1,8,3,5,3,12,3,5,54%,5,1.0,7,397,297,75%
454,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,2,6,12,4,7,5,6,5,3,51%,,0.0,3,450,348,77%
454,76,Swansea,https://media.api-sports.io/football/teams/76.png,4,3,9,2,5,4,6,1,0,49%,,0.0,2,439,341,78%
455,63,Leeds,https://media.api-sports.io/football/teams/63.png,5,6,12,1,10,2,14,3,1,51%,,0.0,4,398,293,74%
455,75,Stoke City,https://media.api-sports.io/football/teams/75.png,5,3,9,1,5,4,8,3,0,49%,,0.0,2,389,274,70%
456,64,Hull City,https://media.api-sports.io/football/teams/64.png,3,5,11,3,4,7,12,4,1,50%,0,0.0,2,443,337,76%
456,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,5,2,9,2,5,4,9,2,0,50%,2,0.0,2,428,334,78%
458,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,5,6,20,9,12,8,12,7,2,58%,2,0.0,1,494,392,79%
458,60,West Brom,https://media.api-sports.io/football/teams/60.png,2,5,10,3,7,3,10,6,1,42%,1,0.0,3,344,237,69%
457,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,5,5,13,3,8,5,10,7,3,41%,0,0.0,4,344,246,72%
457,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,4,7,16,5,11,5,13,6,0,59%,3,0.0,2,491,393,80%
465,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,3,5,12,4,9,3,15,6,,54%,0,0.0,3,460,338,73%
465,53,Reading,https://media.api-sports.io/football/teams/53.png,3,4,8,1,5,3,11,4,,46%,1,0.0,2,385,268,70%
459,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,6,6,17,5,11,6,17,3,1,48%,1,0.0,0,314,222,71%
459,61,Wigan,https://media.api-sports.io/football/teams/61.png,3,6,10,1,6,4,16,4,2,52%,4,0.0,4,341,238,70%
460,67,Blackburn,https://media.api-sports.io/football/teams/67.png,4,5,10,1,5,5,13,7,0,64%,0,0.0,0,459,348,76%
460,58,Millwall,https://media.api-sports.io/football/teams/58.png,0,6,7,1,4,3,13,1,4,36%,1,0.0,4,260,142,55%
461,68,Bolton,https://media.api-sports.io/football/teams/68.png,2,3,7,2,5,2,20,4,2,30%,6,0.0,3,226,133,59%
461,56,Bristol City,https://media.api-sports.io/football/teams/56.png,5,4,16,7,9,7,6,10,1,70%,2,0.0,0,523,418,80%
463,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,2,5,10,3,8,2,9,3,,52%,0,0.0,4,362,253,70%
463,54,Birmingham,https://media.api-sports.io/football/teams/54.png,4,1,11,6,5,6,11,9,,48%,1,1.0,0,338,213,63%
464,71,Norwich,https://media.api-sports.io/football/teams/71.png,10,3,20,7,9,11,12,4,3,58%,,0.0,3,531,419,79%
464,60,West Brom,https://media.api-sports.io/football/teams/60.png,7,4,13,2,8,5,14,2,0,42%,,0.0,8,376,276,73%
466,72,QPR,https://media.api-sports.io/football/teams/72.png,6,6,14,2,7,7,12,4,1,53%,1,0.0,3,429,351,82%
466,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,5,1,8,2,7,1,11,6,3,47%,1,0.0,5,389,279,72%
467,73,Rotherham,https://media.api-sports.io/football/teams/73.png,4,3,10,3,6,4,8,0,0,37%,2,0.0,3,283,140,49%
467,57,Ipswich,https://media.api-sports.io/football/teams/57.png,3,5,16,8,10,6,9,12,1,63%,0,0.0,3,457,316,69%
468,74,Sheffield Wednesday,https://media.api-sports.io/football/teams/74.png,6,5,12,1,7,5,5,5,0,57%,3,0.0,2,513,413,81%
468,64,Hull City,https://media.api-sports.io/football/teams/64.png,4,8,16,4,10,6,7,6,1,43%,1,0.0,5,379,273,72%
469,75,Stoke City,https://media.api-sports.io/football/teams/75.png,3,3,9,3,8,1,15,2,2,44%,2,0.0,4,361,268,74%
469,55,Brentford,https://media.api-sports.io/football/teams/55.png,5,7,17,5,5,12,6,6,1,56%,0,0.0,1,470,371,79%
470,76,Swansea,https://media.api-sports.io/football/teams/76.png,7,2,10,1,5,5,6,4,1,42%,0,0.0,5,390,293,75%
470,59,Preston,https://media.api-sports.io/football/teams/59.png,5,5,12,2,8,4,14,5,0,58%,1,0.0,6,523,437,84%
462,69,Derby,https://media.api-sports.io/football/teams/69.png,4,6,12,2,9,3,10,3,1,46%,4,0.0,3,379,265,70%
462,63,Leeds,https://media.api-sports.io/football/teams/63.png,7,7,17,3,7,10,19,5,4,54%,2,0.0,3,435,321,74%
471,54,Birmingham,https://media.api-sports.io/football/teams/54.png,6,8,17,3,10,7,13,10,4,38%,1,0.0,0,283,177,63%
471,76,Swansea,https://media.api-sports.io/football/teams/76.png,0,4,6,2,2,4,11,1,1,62%,1,0.0,6,466,343,74%
479,53,Reading,https://media.api-sports.io/football/teams/53.png,3,8,15,4,6,9,11,5,1,68%,2,0.0,3,612,528,86%
479,68,Bolton,https://media.api-sports.io/football/teams/68.png,4,3,9,2,5,4,15,3,2,32%,1,0.0,3,274,183,67%
473,56,Bristol City,https://media.api-sports.io/football/teams/56.png,4,9,18,5,11,7,9,4,3,67%,1,0.0,1,533,418,78%
473,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,3,8,13,2,6,7,11,4,2,33%,2,0.0,4,259,154,59%
475,57,Ipswich,https://media.api-sports.io/football/teams/57.png,1,5,9,3,8,1,13,2,0,39%,3,1.0,2,269,149,55%
475,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,3,5,10,2,6,4,15,7,1,61%,2,0.0,0,408,294,72%
477,58,Millwall,https://media.api-sports.io/football/teams/58.png,4,6,12,2,7,5,15,4,1,28%,1,0.0,3,208,113,54%
477,69,Derby,https://media.api-sports.io/football/teams/69.png,4,3,12,5,6,6,10,10,2,72%,1,0.0,1,523,428,82%
481,60,West Brom,https://media.api-sports.io/football/teams/60.png,9,4,15,2,9,6,14,3,1,56%,2,0.0,1,451,369,82%
481,72,QPR,https://media.api-sports.io/football/teams/72.png,2,2,6,2,2,4,15,5,4,44%,1,0.0,2,349,266,76%
482,61,Wigan,https://media.api-sports.io/football/teams/61.png,4,8,17,5,13,4,18,8,0,49%,2,0.0,2,315,192,61%
482,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,4,1,9,4,7,2,18,14,2,51%,4,0.0,2,329,200,61%
480,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,5,4,14,5,11,3,15,9,2,52%,2,0.0,1,473,358,76%
480,71,Norwich,https://media.api-sports.io/football/teams/71.png,2,7,11,2,8,3,7,4,0,48%,2,0.0,3,444,342,77%
476,63,Leeds,https://media.api-sports.io/football/teams/63.png,7,5,17,5,9,8,10,7,3,73%,0,0.0,4,643,539,84%
476,73,Rotherham,https://media.api-sports.io/football/teams/73.png,4,3,9,2,4,5,8,1,2,27%,1,0.0,4,227,129,57%
474,64,Hull City,https://media.api-sports.io/football/teams/64.png,3,2,10,5,7,3,12,5,2,52%,1,0.0,6,406,260,64%
474,67,Blackburn,https://media.api-sports.io/football/teams/67.png,7,9,16,0,14,2,13,1,1,48%,3,0.0,3,362,239,66%
478,59,Preston,https://media.api-sports.io/football/teams/59.png,6,6,15,3,11,4,13,4,1,58%,2,0.0,1,460,348,76%
478,75,Stoke City,https://media.api-sports.io/football/teams/75.png,3,3,8,2,5,3,15,2,2,42%,3,0.0,4,322,210,65%
472,55,Brentford,https://media.api-sports.io/football/teams/55.png,9,4,14,1,11,3,11,9,3,51%,1,0.0,1,461,367,80%
472,74,Sheffield Wednesday,https://media.api-sports.io/football/teams/74.png,1,3,4,0,1,3,9,0,1,49%,1,0.0,7,456,341,75%
