fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,shots_total,shots_on,dribbles_past,offsides,goals_total,goals_saves,penalty_won,penalty_commited
1391256,Castellón,5254,46735,Salvador Ruiz,https://media.api-sports.io/football/players/46735.png,90.0,17,D,6.5,True,False,0,0.0,43.0,38,0,0,0,0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,
1391256,Castellón,5254,46713,Diego Barri,https://media.api-sports.io/football/players/46713.png,90.0,8,M,6.7,False,False,0,0.0,62.0,54,0,0,0,0,,1.0,4.0,,1.0,18.0,9.0,3.0,1.0,2.0,1.0,1.0,,5.0,,,,,
1391256,Castellón,5254,332307,Beñat Gerenabarrena,https://media.api-sports.io/football/players/332307.png,90.0,15,M,6.9,False,False,0,0.0,44.0,42,0,0,0,0,,1.0,3.0,1.0,,11.0,6.0,2.0,,3.0,1.0,,,,1.0,,,,
1391256,Castellón,5254,2755,Awer Mabil,https://media.api-sports.io/football/players/2755.png,75.0,7,M,6.5,False,False,0,0.0,28.0,18,0,0,0,0,,1.0,3.0,,,14.0,6.0,2.0,1.0,2.0,3.0,,,2.0,2.0,,,,
1391256,Castellón,5254,286038,Álex Calatrava,https://media.api-sports.io/football/players/286038.png,84.0,21,M,6.2,False,False,0,0.0,23.0,20,0,0,0,0,,4.0,3.0,,1.0,23.0,8.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,,
1391256,Castellón,5254,279482,Brian Cipenga,https://media.api-sports.io/football/players/279482.png,63.0,16,M,6.9,False,False,0,0.0,14.0,10,0,0,0,0,,1.0,1.0,,,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,
1391256,Castellón,5254,191151,Ousmane Camara,https://media.api-sports.io/football/players/191151.png,75.0,9,F,7.2,False,False,0,0.0,10.0,7,0,0,0,0,,,,1.0,,7.0,3.0,1.0,1.0,,1.0,3.0,1.0,,1.0,1.0,,,
1391256,Castellón,5254,25717,Israel Suero,https://media.api-sports.io/football/players/25717.png,45.0,10,M,7.2,False,True,0,0.0,20.0,17,0,0,0,0,,,4.0,,,10.0,8.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,,
1391256,Castellón,5254,334573,Tincho Conde,https://media.api-sports.io/football/players/334573.png,28.0,26,D,6.5,False,True,0,0.0,7.0,5,0,0,0,0,,,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,
1391256,Castellón,5254,351573,Nick Markanich,https://media.api-sports.io/football/players/351573.png,16.0,20,F,6.5,False,True,0,0.0,6.0,6,0,0,0,0,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,
1391256,Castellón,5254,185104,Sergio Sanchis,https://media.api-sports.io/football/players/185104.png,16.0,24,F,6.6,False,True,0,0.0,6.0,5,0,0,0,0,,,2.0,,,4.0,2.0,,,,,2.0,1.0,2.0,,,,,
1391256,Castellón,5254,30709,Fabrizio Brignani,https://media.api-sports.io/football/players/30709.png,16.0,3,D,6.6,False,True,0,0.0,13.0,12,0,0,0,0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1391256,Castellón,5254,122389,Romain Matthys,https://media.api-sports.io/football/players/122389.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391256,Castellón,5254,105020,Oscar Gil,https://media.api-sports.io/football/players/105020.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391256,Castellón,5254,270973,Lucas Alcazar,https://media.api-sports.io/football/players/270973.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391256,Castellón,5254,376627,Michał  Willmann,https://media.api-sports.io/football/players/376627.png,,55,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391256,Castellón,5254,372574,Kenneth Obinna Mamah,https://media.api-sports.io/football/players/372574.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391256,Castellón,5254,128354,Marc-Olivier Doué,https://media.api-sports.io/football/players/128354.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391256,Castellón,5254,109806,David Flakus Bosilj,https://media.api-sports.io/football/players/109806.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Malaga,535,46843,Alfonso Herrero,https://media.api-sports.io/football/players/46843.png,90.0,1,G,8,True,False,1,0.0,36.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,2.0,,
1391259,Malaga,535,185096,Carlos Puga,https://media.api-sports.io/football/players/185096.png,45.0,3,D,6.3,False,False,0,0.0,14.0,12,0,0,0,0,,,,,,5.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,
1391259,Malaga,535,56670,Álex Pastor,https://media.api-sports.io/football/players/56670.png,90.0,5,D,6.7,False,False,0,0.0,53.0,45,1,0,0,0,,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,
1391259,Malaga,535,35,Francisco Montero,https://media.api-sports.io/football/players/35.png,90.0,20,D,6.2,False,False,0,0.0,69.0,57,0,0,0,0,,,,,1.0,7.0,1.0,,,,2.0,,,1.0,,,,,
1391259,Malaga,535,122574,Victor Garcia Marin,https://media.api-sports.io/football/players/122574.png,82.0,14,D,6.2,False,False,0,0.0,30.0,24,0,0,0,0,,,,,,2.0,,,,,1.0,,,1.0,,,,,
1391259,Malaga,535,394372,Izan Merino,https://media.api-sports.io/football/players/394372.png,90.0,29,M,6.9,False,False,0,0.0,31.0,29,0,0,0,0,,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,
1391259,Malaga,535,47491,Luismi,https://media.api-sports.io/football/players/47491.png,21.0,19,M,6.9,False,False,0,0.0,14.0,10,0,0,0,0,,,2.0,,1.0,5.0,3.0,,,1.0,1.0,,,1.0,,,,,
1391259,Malaga,535,190253,David Larrubia,https://media.api-sports.io/football/players/190253.png,90.0,10,M,7.3,False,False,0,0.0,28.0,24,0,0,0,0,,1.0,7.0,1.0,1.0,18.0,11.0,8.0,3.0,1.0,,3.0,1.0,,,,,,
1391259,Malaga,535,162034,Carlos Dotor,https://media.api-sports.io/football/players/162034.png,56.0,12,M,6.3,False,False,0,0.0,36.0,28,0,0,0,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
1391259,Malaga,535,182602,Julen Lobete,https://media.api-sports.io/football/players/182602.png,57.0,24,M,6.2,False,False,0,0.0,17.0,13,0,0,0,0,,,1.0,,,8.0,4.0,4.0,2.0,1.0,,,,,,,,,
1391259,Malaga,535,386850,Adrián Niño,https://media.api-sports.io/football/players/386850.png,89.0,21,F,7,False,False,0,0.0,15.0,13,0,0,0,0,,,,,,12.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,
1391259,Malaga,535,337523,Dani Lorenzo,https://media.api-sports.io/football/players/337523.png,70.0,22,M,6.7,False,True,0,0.0,31.0,27,0,0,0,0,,2.0,,,2.0,7.0,1.0,1.0,1.0,,1.0,,,,,,,,
1391259,Malaga,535,185234,Diego Murillo,https://media.api-sports.io/football/players/185234.png,45.0,16,D,6.3,False,True,0,0.0,19.0,16,0,0,0,0,,,,,1.0,4.0,1.0,,,,,,,1.0,,,,,
1391259,Malaga,535,60,Joaquín Muñoz,https://media.api-sports.io/football/players/60.png,35.0,11,F,6.6,False,True,0,0.0,10.0,5,1,0,0,0,,,1.0,,1.0,6.0,3.0,1.0,,2.0,1.0,,,,,,,,
1391259,Malaga,535,376401,Chupete,https://media.api-sports.io/football/players/376401.png,34.0,27,F,6.2,False,True,0,0.0,7.0,4,0,0,0,0,,1.0,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,
1391259,Malaga,535,107193,Daniel Sánchez,https://media.api-sports.io/football/players/107193.png,9.0,18,D,7.2,False,True,0,0.0,8.0,6,0,0,0,0,,1.0,,,,,,,,,,,,,,,,,
1391259,Malaga,535,335221,Rafa Rodriguez,https://media.api-sports.io/football/players/335221.png,1.0,37,M,,False,True,0,0.0,1.0,1,0,0,0,0,,,,,,1.0,,1.0,,,,,,,,,,,
1391259,Malaga,535,344746,Carlos Lopez,https://media.api-sports.io/football/players/344746.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Malaga,535,286594,Andres Cespedes,https://media.api-sports.io/football/players/286594.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Malaga,535,14470,Einar Galilea,https://media.api-sports.io/football/players/14470.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Malaga,535,182658,Jokin Gabilondo,https://media.api-sports.io/football/players/182658.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Malaga,535,444451,Aarón Ochoa,https://media.api-sports.io/football/players/444451.png,,35,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Malaga,535,182786,Juanpe,https://media.api-sports.io/football/players/182786.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Eibar,545,178932,Jon Mikel Magunagoitia,https://media.api-sports.io/football/players/178932.png,90.0,13,G,6.9,False,False,1,0.0,37.0,28,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,,,,,3.0,,
1391259,Eibar,545,181866,Sergio Cubero,https://media.api-sports.io/football/players/181866.png,90.0,2,D,6.3,False,False,0,0.0,24.0,17,1,0,0,0,,,2.0,,2.0,12.0,7.0,1.0,,2.0,2.0,,,,,,,,
1391259,Eibar,545,162138,Marco Moreno,https://media.api-sports.io/football/players/162138.png,90.0,21,D,6.9,False,False,0,0.0,45.0,38,0,0,0,0,,,1.0,,1.0,4.0,3.0,,,,,,,,,,,,
1391259,Eibar,545,47377,Anaitz Arbilla,https://media.api-sports.io/football/players/47377.png,90.0,23,D,7.7,True,False,0,0.0,62.0,50,0,0,0,0,,,3.0,1.0,1.0,8.0,8.0,,,,,1.0,,,,,,,
1391259,Eibar,545,279104,Leonardo Buta,https://media.api-sports.io/football/players/279104.png,84.0,24,D,6.3,False,False,0,0.0,22.0,13,0,0,0,0,,1.0,3.0,,2.0,14.0,6.0,3.0,,2.0,,,,2.0,,,,,
1391259,Eibar,545,47286,Peru Nolaskoain Esnal,https://media.api-sports.io/football/players/47286.png,90.0,8,M,6.2,False,False,0,0.0,42.0,32,0,0,0,0,,,1.0,,4.0,6.0,4.0,,,,,1.0,,2.0,,,,,
1391259,Eibar,545,336557,Aleix Garrido,https://media.api-sports.io/football/players/336557.png,76.0,30,M,7.9,False,False,0,1.0,37.0,34,0,0,0,0,,2.0,,,1.0,5.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,
1391259,Eibar,545,46929,José Corpas,https://media.api-sports.io/football/players/46929.png,84.0,17,M,7,False,False,0,0.0,21.0,14,1,0,0,0,,,3.0,,,12.0,7.0,2.0,2.0,2.0,2.0,,,1.0,,,,,
1391259,Eibar,545,287652,Jon Magunazelaia,https://media.api-sports.io/football/players/287652.png,90.0,11,M,6.9,False,False,0,0.0,21.0,14,0,0,0,0,,,1.0,,,6.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
1391259,Eibar,545,183735,Jon Guruzeta,https://media.api-sports.io/football/players/183735.png,85.0,10,M,7,False,False,0,0.0,23.0,18,0,0,0,0,,,2.0,,,4.0,3.0,,,,1.0,1.0,1.0,,,,,,
1391259,Eibar,545,179153,Javier Martón,https://media.api-sports.io/football/players/179153.png,75.0,20,F,7.5,False,False,0,0.0,3.0,3,0,0,0,0,,,,,,3.0,1.0,,,1.0,,1.0,1.0,,3.0,1.0,,,
1391259,Eibar,545,46660,Javi Martínez,https://media.api-sports.io/football/players/46660.png,16.0,5,M,6.9,False,True,0,0.0,7.0,5,0,0,0,0,,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,,
1391259,Eibar,545,47385,Sergio Álvarez,https://media.api-sports.io/football/players/47385.png,15.0,6,M,6.6,False,True,0,0.0,8.0,8,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
1391259,Eibar,545,387997,Hodei Arrillaga,https://media.api-sports.io/football/players/387997.png,14.0,3,D,6.6,False,True,0,0.0,4.0,4,0,0,0,0,,,,,,1.0,,,,,,,,1.0,,,,,
1391259,Eibar,545,122789,Álvaro Rodríguez,https://media.api-sports.io/football/players/122789.png,13.0,22,D,6.6,False,True,0,0.0,5.0,2,0,0,0,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
1391259,Eibar,545,107217,Xeber Alkain,https://media.api-sports.io/football/players/107217.png,13.0,7,F,6.7,False,True,0,0.0,3.0,1,0,0,0,0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1391259,Eibar,545,131492,Aritz Arambarri,https://media.api-sports.io/football/players/131492.png,1.0,4,D,,False,True,0,0.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Eibar,545,162529,Luis López,https://media.api-sports.io/football/players/162529.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Eibar,545,486498,Oier Llorente,https://media.api-sports.io/football/players/486498.png,,34,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Eibar,545,47492,Toni Villa,https://media.api-sports.io/football/players/47492.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Eibar,545,489567,Jonlo,https://media.api-sports.io/football/players/489567.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391259,Eibar,545,486494,Hugo García,https://media.api-sports.io/football/players/486494.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Granada CF,715,732,Luca Zidane,https://media.api-sports.io/football/players/732.png,90.0,1,G,6.5,False,False,3,0.0,37.0,30,0,0,0,0,0.0,,,,,,,,,,,,,,,,4.0,,
1391253,Granada CF,715,440194,Oscar Naasei Oppong,https://media.api-sports.io/football/players/440194.png,84.0,28,D,6.9,False,False,0,0.0,25.0,21,0,0,0,0,,,4.0,,1.0,10.0,7.0,1.0,1.0,,,2.0,,,,,,,
1391253,Granada CF,715,162545,Manuel Lama Maroto,https://media.api-sports.io/football/players/162545.png,66.0,5,D,5.7,False,False,0,0.0,36.0,31,2,1,0,0,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,
1391253,Granada CF,715,323816,Loïc Williams,https://media.api-sports.io/football/players/323816.png,90.0,24,D,6.7,False,False,0,0.0,70.0,55,0,0,0,0,,,,1.0,2.0,7.0,4.0,,,2.0,,,,,,,,,
1391253,Granada CF,715,275959,Baïla Diallo,https://media.api-sports.io/football/players/275959.png,90.0,22,D,6,False,False,0,0.0,28.0,21,0,0,0,0,,,,,1.0,7.0,5.0,2.0,2.0,2.0,1.0,1.0,,,,,,,
1391253,Granada CF,715,190530,Pablo Sáenz,https://media.api-sports.io/football/players/190530.png,90.0,21,M,6.3,False,False,0,0.0,26.0,17,1,0,0,0,,3.0,3.0,,1.0,7.0,4.0,,,1.0,1.0,1.0,,2.0,,,,,
1391253,Granada CF,715,1705,Manu Trigueros,https://media.api-sports.io/football/players/1705.png,55.0,14,M,6.2,True,False,0,0.0,30.0,24,0,0,0,0,,1.0,1.0,,,8.0,1.0,,,,3.0,,,2.0,,,,,
1391253,Granada CF,715,63542,Martin Hongla,https://media.api-sports.io/football/players/63542.png,90.0,18,M,7.3,False,False,0,0.0,34.0,27,0,0,0,0,,1.0,1.0,,,17.0,9.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,
1391253,Granada CF,715,403498,Sergio Rodelas,https://media.api-sports.io/football/players/403498.png,72.0,26,M,6.3,False,False,0,1.0,13.0,9,0,0,0,0,,2.0,1.0,,,7.0,1.0,,,,,1.0,1.0,,,,,,
1391253,Granada CF,715,70339,Shon Weissman,https://media.api-sports.io/football/players/70339.png,90.0,9,F,6.3,False,False,0,0.0,8.0,7,0,0,0,0,,,2.0,,,12.0,4.0,1.0,,1.0,,1.0,,1.0,,,,,
1391253,Granada CF,715,46740,Stoichkov,https://media.api-sports.io/football/players/46740.png,72.0,10,F,6.7,False,False,0,0.0,13.0,6,0,0,0,0,,2.0,3.0,,,7.0,4.0,,,,1.0,,,,1.0,,,,
1391253,Granada CF,715,122756,Sergio Ruiz Alonso,https://media.api-sports.io/football/players/122756.png,36.0,20,M,7,False,True,0,0.0,27.0,25,0,0,0,0,,1.0,1.0,,,5.0,3.0,1.0,,2.0,,1.0,,,,,,,
1391253,Granada CF,715,90646,Pablo Insua,https://media.api-sports.io/football/players/90646.png,19.0,4,D,6,False,True,0,0.0,12.0,11,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,
1391253,Granada CF,715,527134,Mario Jimenez Gambin,https://media.api-sports.io/football/players/527134.png,19.0,27,M,6.7,False,True,0,0.0,6.0,6,0,0,0,0,,,1.0,,,4.0,1.0,,,,,,,2.0,,,,,
1391253,Granada CF,715,486298,Samu Cortes,https://media.api-sports.io/football/players/486298.png,14.0,33,F,6.3,False,True,0,0.0,3.0,3,0,0,0,0,,,,,,1.0,,1.0,,,,,,,,,,,
1391253,Granada CF,715,336653,Ander Astralaga,https://media.api-sports.io/football/players/336653.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Granada CF,715,443667,Seydou Fall,https://media.api-sports.io/football/players/443667.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Granada CF,715,439702,Pere Haro,https://media.api-sports.io/football/players/439702.png,,32,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Granada CF,715,491966,Dominique Moubeke,https://media.api-sports.io/football/players/491966.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Granada CF,715,345563,Gael Akogo Esono,https://media.api-sports.io/football/players/345563.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,105015,Germán Parreño,https://media.api-sports.io/football/players/105015.png,90.0,1,G,6.3,False,False,1,0.0,40.0,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,1.0,,
1391253,Deportivo La Coruna,544,47190,Miguel Loureiro,https://media.api-sports.io/football/players/47190.png,90.0,15,D,6.9,False,False,0,0.0,45.0,40,0,0,0,0,,,4.0,1.0,,9.0,5.0,,,,1.0,,,,,,,,
1391253,Deportivo La Coruna,544,162695,Arnau Comas,https://media.api-sports.io/football/players/162695.png,76.0,3,D,6.9,False,False,0,0.0,56.0,48,0,0,0,0,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,
1391253,Deportivo La Coruna,544,299763,Dani Barcia,https://media.api-sports.io/football/players/299763.png,90.0,5,D,6.7,False,False,0,0.0,62.0,55,0,0,0,0,,,2.0,,1.0,10.0,7.0,1.0,,,,,,1.0,,,,,
1391253,Deportivo La Coruna,544,2040,Sergio Escudero,https://media.api-sports.io/football/players/2040.png,90.0,18,D,7.7,False,False,0,0.0,32.0,29,0,0,0,0,,2.0,,1.0,2.0,5.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,
1391253,Deportivo La Coruna,544,182988,Diego Villares,https://media.api-sports.io/football/players/182988.png,76.0,8,M,6.9,True,False,0,0.0,22.0,17,0,0,0,0,,1.0,2.0,,,8.0,4.0,1.0,,1.0,,,,1.0,,,,,
1391253,Deportivo La Coruna,544,67940,José Gragera,https://media.api-sports.io/football/players/67940.png,90.0,16,M,6.9,False,False,0,0.0,50.0,45,0,0,0,0,,,1.0,2.0,2.0,10.0,5.0,,,1.0,3.0,1.0,,1.0,,,,,
1391253,Deportivo La Coruna,544,188445,Luismi Cruz,https://media.api-sports.io/football/players/188445.png,61.0,19,M,6.9,False,False,0,1.0,15.0,12,0,0,0,0,,2.0,1.0,,1.0,5.0,2.0,,,1.0,1.0,,,1.0,,,,,
1391253,Deportivo La Coruna,544,161965,Mario Soriano,https://media.api-sports.io/football/players/161965.png,84.0,21,M,7.9,False,False,0,0.0,42.0,35,0,0,0,0,,1.0,2.0,,2.0,6.0,4.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,,
1391253,Deportivo La Coruna,544,295880,Yeremay Hernández,https://media.api-sports.io/football/players/295880.png,90.0,10,M,6.3,False,False,0,0.0,29.0,25,1,0,0,0,,2.0,,,,17.0,6.0,14.0,5.0,1.0,1.0,3.0,2.0,,2.0,,,,
1391253,Deportivo La Coruna,544,37616,Zakaria Eddahchouri,https://media.api-sports.io/football/players/37616.png,61.0,9,F,7.9,False,False,0,1.0,10.0,5,1,0,0,0,,1.0,,,,5.0,2.0,,,,2.0,3.0,2.0,,1.0,1.0,,,
1391253,Deportivo La Coruna,544,335720,David Mella,https://media.api-sports.io/football/players/335720.png,30.0,11,F,7,False,True,0,0.0,9.0,7,0,0,0,0,,1.0,2.0,,,7.0,5.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,
1391253,Deportivo La Coruna,544,96324,Mohamed Bouldini,https://media.api-sports.io/football/players/96324.png,30.0,22,F,6.6,False,True,0,0.0,6.0,3,0,0,0,0,,,1.0,,,6.0,4.0,,,2.0,1.0,1.0,,1.0,,,,,
1391253,Deportivo La Coruna,544,47360,Ximo Navarro,https://media.api-sports.io/football/players/47360.png,15.0,23,D,6.6,False,True,0,0.0,7.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,284466,Charlie Patiño,https://media.api-sports.io/football/players/284466.png,15.0,28,M,7.2,False,True,0,0.0,22.0,19,0,0,0,0,,,2.0,,1.0,3.0,3.0,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,47180,Cristian Herrera,https://media.api-sports.io/football/players/47180.png,14.0,17,F,6.5,False,True,0,0.0,7.0,7,0,0,0,0,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,
1391253,Deportivo La Coruna,544,44775,Daniel Bachmann,https://media.api-sports.io/football/players/44775.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,319512,Lucas Noubi,https://media.api-sports.io/football/players/319512.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,451815,Samu Fernandez,https://media.api-sports.io/football/players/451815.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,340635,Rubén López,https://media.api-sports.io/football/players/340635.png,,35,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391253,Deportivo La Coruna,544,127025,Giacomo Quagliata,https://media.api-sports.io/football/players/127025.png,,12,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Real Sociedad II,9585,337843,Aitor Fraga,https://media.api-sports.io/football/players/337843.png,90.0,1,G,8,False,False,0,0.0,35.0,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,5.0,,
1391257,Real Sociedad II,9585,287653,Alberto Dadie,https://media.api-sports.io/football/players/287653.png,90.0,22,D,7,False,False,0,0.0,19.0,12,0,0,0,0,,,3.0,,1.0,13.0,5.0,4.0,1.0,1.0,3.0,,,1.0,,,,,
1391257,Real Sociedad II,9585,349063,Luken Beitia,https://media.api-sports.io/football/players/349063.png,90.0,4,D,7,False,False,0,0.0,31.0,25,0,0,0,0,,,,1.0,3.0,5.0,2.0,,,1.0,2.0,,,,,,,,
1391257,Real Sociedad II,9585,197209,Peru Rodríguez,https://media.api-sports.io/football/players/197209.png,70.0,5,D,7.6,True,False,0,0.0,44.0,38,0,0,0,0,,,3.0,1.0,3.0,7.0,6.0,,,,,,,,,,,,
1391257,Real Sociedad II,9585,332643,Unax Agote,https://media.api-sports.io/football/players/332643.png,90.0,23,D,6.3,False,False,0,0.0,34.0,24,0,0,0,0,,,1.0,1.0,1.0,17.0,4.0,2.0,,2.0,1.0,,,4.0,,,,,
1391257,Real Sociedad II,9585,454301,Tomy Carbonell,https://media.api-sports.io/football/players/454301.png,90.0,14,M,7,False,False,0,0.0,33.0,25,1,0,0,0,,1.0,1.0,2.0,1.0,10.0,4.0,,,2.0,3.0,,,2.0,,,,,
1391257,Real Sociedad II,9585,389022,Mikel Rodriguez,https://media.api-sports.io/football/players/389022.png,63.0,8,M,6.3,False,False,0,0.0,27.0,20,1,0,0,0,,,2.0,,1.0,15.0,5.0,1.0,,2.0,3.0,,,3.0,,,,,
1391257,Real Sociedad II,9585,387139,Job Ochieng,https://media.api-sports.io/football/players/387139.png,84.0,11,M,7.7,False,False,0,0.0,5.0,5,0,0,0,0,,,,,,4.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,
1391257,Real Sociedad II,9585,441218,Gorka Gorosabel,https://media.api-sports.io/football/players/441218.png,83.0,16,M,6.9,False,False,0,1.0,24.0,16,1,0,0,0,,1.0,,,,9.0,1.0,1.0,,1.0,3.0,2.0,1.0,1.0,,,,,
1391257,Real Sociedad II,9585,354741,Ekain Orobengoa,https://media.api-sports.io/football/players/354741.png,90.0,9,M,6.3,False,False,0,0.0,9.0,6,0,0,0,0,,,1.0,,1.0,12.0,2.0,4.0,,,2.0,,,,,,,,
1391257,Real Sociedad II,9585,402168,Arkaitz Mariezkurrena,https://media.api-sports.io/football/players/402168.png,63.0,10,F,5.9,False,False,0,0.0,15.0,11,1,0,0,0,,,1.0,,,13.0,2.0,1.0,,1.0,5.0,,,3.0,,,,,
1391257,Real Sociedad II,9585,353634,Alex Lebarbier,https://media.api-sports.io/football/players/353634.png,28.0,6,M,6.9,False,True,0,0.0,9.0,5,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
1391257,Real Sociedad II,9585,403561,Gorka  Carrera Zarranz,https://media.api-sports.io/football/players/403561.png,28.0,18,F,6.2,False,True,0,0.0,8.0,5,0,0,0,0,,,,,,4.0,,1.0,,,1.0,,,,,,,,
1391257,Real Sociedad II,9585,410841,Kazunari Kita,https://media.api-sports.io/football/players/410841.png,21.0,15,D,6.9,False,True,0,0.0,6.0,4,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
1391257,Real Sociedad II,9585,445881,Lander Astiazaran,https://media.api-sports.io/football/players/445881.png,13.0,17,M,6.6,False,True,0,0.0,1.0,1,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
1391257,Real Sociedad II,9585,438270,Jon Eceizabarrena,https://media.api-sports.io/football/players/438270.png,12.0,30,M,6.6,False,True,0,0.0,1.0,1,0,0,0,0,,,,,,1.0,1.0,,,1.0,,,,,,,,,
1391257,Real Sociedad II,9585,189831,Egoitz Arana,https://media.api-sports.io/football/players/189831.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Real Sociedad II,9585,431160,Theo Folgado,https://media.api-sports.io/football/players/431160.png,,32,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1391257,Real Sociedad II,9585,349312,Ekain Diaz,https://media.api-sports.io/football/players/349312.png,,28,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
