fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,duels_total,duels_won,dribbles_attempts,fouls_drawn,tackles_total,tackles_blocks,fouls_committed,penalty_commited,shots_total,shots_on,dribbles_success,dribbles_past,tackles_interceptions,offsides,goals_total,penalty_won,goals_assists
1038019,Valencia,532,315699,Javier Guerra,https://media.api-sports.io/football/players/315699.png,90.0,8,M,7.2,False,False,0,,29.0,22,1,0,0,0,,,16.0,8.0,5.0,2.0,2.0,,,,3.0,1.0,4.0,1.0,,,,,
1038019,Valencia,532,162931,Fran Pérez,https://media.api-sports.io/football/players/162931.png,55.0,23,M,6.2,False,False,0,,14.0,10,0,0,0,0,,,5.0,,1.0,,,,2.0,,,,,,,1.0,,,
1038019,Valencia,532,8587,Selim Amallah,https://media.api-sports.io/football/players/8587.png,45.0,19,M,5.7,False,False,0,,9.0,7,2,1,0,0,,,12.0,4.0,1.0,4.0,,,3.0,,1.0,1.0,,2.0,,1.0,,,
1038019,Valencia,532,162127,Diego Lopez,https://media.api-sports.io/football/players/162127.png,74.0,16,M,6.7,False,False,0,,20.0,13,0,0,0,0,,1.0,7.0,4.0,,1.0,2.0,,,,,,,2.0,,1.0,,,
1038019,Valencia,532,47264,Hugo Duro,https://media.api-sports.io/football/players/47264.png,90.0,9,F,6.7,False,False,0,,7.0,7,0,0,0,0,,,18.0,5.0,2.0,3.0,,,,,,,1.0,,,,,,
1038019,Valencia,532,333682,Cristhian Mosquera,https://media.api-sports.io/football/players/333682.png,45.0,3,D,7.2,False,True,0,,19.0,13,1,0,0,0,,1.0,14.0,9.0,,,4.0,,3.0,,,,,,1.0,,,,
1038019,Valencia,532,915,Gabriel Paulista,https://media.api-sports.io/football/players/915.png,35.0,5,D,6.3,False,True,0,,16.0,9,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,,,
1038019,Valencia,532,41157,André Almeida,https://media.api-sports.io/football/players/41157.png,35.0,10,M,6.6,False,True,0,,9.0,6,0,0,0,0,,,6.0,4.0,1.0,1.0,2.0,,,,,,1.0,,,,,,
1038019,Valencia,532,8493,Roman Yaremchuk,https://media.api-sports.io/football/players/8493.png,16.0,17,F,6.3,False,True,0,,5.0,3,0,0,0,0,,,10.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,
1038019,Valencia,532,913,Cristian Rivero,https://media.api-sports.io/football/players/913.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,911,Jaume Doménech,https://media.api-sports.io/football/players/911.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,333672,César Tárrega,https://media.api-sports.io/football/players/333672.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,315701,Ruben Iranzo Lendinez,https://media.api-sports.io/football/players/315701.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,364414,Mario Dominguez,https://media.api-sports.io/football/players/364414.png,,36,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,919,Hugo Guillamón,https://media.api-sports.io/football/players/919.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,161877,Pablo Gozálbez,https://media.api-sports.io/football/players/161877.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Valencia,532,161875,Hugo González,https://media.api-sports.io/football/players/161875.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,47269,Álex Remiro,https://media.api-sports.io/football/players/47269.png,90.0,1,G,7.3,False,False,0,2.0,49.0,42,0,0,0,0,0.0,,2.0,2.0,,1.0,,,,,,,,,,,,,
1038019,Real Sociedad,548,2202,Hamari Traore,https://media.api-sports.io/football/players/2202.png,45.0,18,D,6.6,False,False,0,,38.0,33,1,0,0,0,,,5.0,3.0,2.0,,,,1.0,,,,2.0,,1.0,,,,
1038019,Real Sociedad,548,47298,Aritz Elustondo,https://media.api-sports.io/football/players/47298.png,90.0,6,D,7.2,False,False,0,,85.0,82,0,0,0,0,,,10.0,6.0,,,,,2.0,,,,,,,,,,
1038019,Real Sociedad,548,182546,Jon Pacheco,https://media.api-sports.io/football/players/182546.png,61.0,20,D,6.9,False,False,0,,84.0,78,1,0,0,0,,,5.0,3.0,,,,1.0,2.0,,,,,,1.0,,,,
1038019,Real Sociedad,548,1117,Kieran Tierney,https://media.api-sports.io/football/players/1117.png,72.0,17,D,7.6,False,False,0,,47.0,35,0,0,0,0,,1.0,7.0,6.0,,2.0,3.0,1.0,,,,,,1.0,,,,,1.0
1038019,Real Sociedad,548,47311,Mikel Merino,https://media.api-sports.io/football/players/47311.png,90.0,8,M,6.3,False,False,0,,52.0,42,1,0,0,0,,,25.0,11.0,2.0,2.0,2.0,,4.0,,1.0,,1.0,2.0,,,,,
1038019,Real Sociedad,548,183699,Urko González,https://media.api-sports.io/football/players/183699.png,45.0,26,M,6.3,False,False,0,,26.0,21,1,0,0,0,,,3.0,2.0,,,1.0,,1.0,,,,,,,,,,
1038019,Real Sociedad,548,183744,Beñat Turrientes,https://media.api-sports.io/football/players/183744.png,61.0,22,M,7,False,False,0,,28.0,25,0,0,0,0,,,6.0,5.0,1.0,2.0,2.0,,,,,,1.0,,,,,,
1038019,Real Sociedad,548,47323,Mikel Oyarzabal,https://media.api-sports.io/football/players/47323.png,90.0,10,F,6.7,True,False,0,,35.0,29,0,0,0,0,,,7.0,3.0,2.0,1.0,1.0,,,,,,,1.0,,,,,
1038019,Real Sociedad,548,46808,Carlos Fernández,https://media.api-sports.io/football/players/46808.png,90.0,9,F,7.3,False,False,0,,18.0,11,1,0,0,0,,,15.0,6.0,2.0,1.0,,,3.0,,1.0,1.0,2.0,,,,1.0,,
1038019,Real Sociedad,548,274312,Mohamed-Ali Cho,https://media.api-sports.io/football/players/274312.png,90.0,11,F,6.6,False,False,0,,17.0,10,0,0,0,0,,,13.0,6.0,5.0,2.0,2.0,,1.0,,,,2.0,1.0,1.0,,,,
1038019,Real Sociedad,548,737,Álvaro Odriozola,https://media.api-sports.io/football/players/737.png,45.0,2,D,6.3,False,True,0,,19.0,19,0,0,0,0,,,3.0,,2.0,,,1.0,,,,,,,1.0,1.0,,,
1038019,Real Sociedad,548,47315,Martín Zubimendi,https://media.api-sports.io/football/players/47315.png,45.0,4,M,7,False,True,0,,45.0,37,0,0,0,0,,,4.0,3.0,,1.0,,,,,,,,,5.0,,,,
1038019,Real Sociedad,548,47314,Igor Zubeldia,https://media.api-sports.io/football/players/47314.png,29.0,5,M,6.7,False,True,0,,30.0,25,1,0,0,0,,,3.0,2.0,,,1.0,,1.0,,,,,,1.0,,,,
1038019,Real Sociedad,548,47440,Brais Méndez,https://media.api-sports.io/football/players/47440.png,29.0,23,M,6.2,False,True,0,,12.0,11,1,0,0,0,,,7.0,2.0,,1.0,1.0,,2.0,,,,,3.0,,1.0,,,
1038019,Real Sociedad,548,47303,Aihen Muñoz,https://media.api-sports.io/football/players/47303.png,18.0,3,D,6.9,False,True,0,,19.0,14,0,0,0,0,,,6.0,4.0,,,3.0,,,,,,,,1.0,,,,
1038019,Real Sociedad,548,189832,Unai Marrero,https://media.api-sports.io/football/players/189832.png,,32,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,47301,Robin Le Normand,https://media.api-sports.io/football/players/47301.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,32862,Takefusa Kubo,https://media.api-sports.io/football/players/32862.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,182603,Jon Ander Olasagasti,https://media.api-sports.io/football/players/182603.png,,16,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,47317,Ander Barrenetxea,https://media.api-sports.io/football/players/47317.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,31406,Umar Sadiq,https://media.api-sports.io/football/players/31406.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038019,Real Sociedad,548,2063,André Silva,https://media.api-sports.io/football/players/2063.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,6492,Jeremías Ledesma,https://media.api-sports.io/football/players/6492.png,90.0,1,G,7.9,False,False,0,4.0,39.0,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,47100,Iza Carcelén,https://media.api-sports.io/football/players/47100.png,90.0,20,D,7.2,True,False,0,,40.0,29,0,0,0,0,,1.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,
1038013,Cadiz,724,46818,Luis Hernández,https://media.api-sports.io/football/players/46818.png,90.0,23,D,6.9,False,False,0,,69.0,54,1,0,0,0,,,4.0,2.0,,,1.0,,2.0,,,,,,1.0,,,,
1038013,Cadiz,724,47229,Fali,https://media.api-sports.io/football/players/47229.png,90.0,3,D,7,False,False,0,,43.0,32,0,0,0,0,,,3.0,2.0,,,2.0,,,,,,,,,,,,
1038013,Cadiz,724,46849,Javier Hernández,https://media.api-sports.io/football/players/46849.png,90.0,15,D,7.2,False,False,0,,28.0,19,1,0,0,0,,4.0,6.0,3.0,1.0,,,,2.0,,,,,,1.0,,,,
1038013,Cadiz,724,46824,Iván Alejo,https://media.api-sports.io/football/players/46824.png,64.0,11,M,6.2,False,False,0,,16.0,12,1,0,0,0,,,13.0,3.0,1.0,2.0,1.0,,4.0,,,,,,,,,,
1038013,Cadiz,724,47388,Gonzalo Escalante,https://media.api-sports.io/football/players/47388.png,83.0,17,M,7.3,False,False,0,,35.0,26,0,0,0,0,,1.0,12.0,10.0,,1.0,5.0,,1.0,,2.0,,,1.0,3.0,,,,
1038013,Cadiz,724,47485,Rubén Alcaraz,https://media.api-sports.io/football/players/47485.png,90.0,4,M,7.7,False,False,0,,60.0,51,1,0,0,0,,1.0,10.0,7.0,1.0,3.0,1.0,,2.0,,2.0,,1.0,1.0,3.0,,,,
1038013,Cadiz,724,2459,Darwin Machís,https://media.api-sports.io/football/players/2459.png,64.0,18,M,6.9,False,False,0,,11.0,10,0,0,0,0,,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,
1038013,Cadiz,724,47471,Roger Martí,https://media.api-sports.io/football/players/47471.png,64.0,21,F,6,False,False,0,,10.0,3,0,0,0,0,,,6.0,2.0,,1.0,1.0,,,,,,,,,,,,
1038013,Cadiz,724,2615,Maximiliano Gómez,https://media.api-sports.io/football/players/2615.png,77.0,25,F,6.9,False,False,0,,19.0,7,1,0,0,0,,1.0,16.0,6.0,1.0,1.0,,,2.0,,1.0,,,,,1.0,,,
1038013,Cadiz,724,937,Rubén Sobrino,https://media.api-sports.io/football/players/937.png,26.0,7,F,6.5,False,True,0,,8.0,6,0,0,0,0,,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,
1038013,Cadiz,724,84086,Robert Navarro,https://media.api-sports.io/football/players/84086.png,26.0,27,M,6.5,False,True,0,,5.0,4,0,0,0,0,,,2.0,,1.0,,,,1.0,,,,,,,,,,
1038013,Cadiz,724,104792,Chris Ramos,https://media.api-sports.io/football/players/104792.png,26.0,16,F,6.7,False,True,0,,7.0,3,0,0,0,0,,,11.0,6.0,1.0,1.0,,,1.0,,,,,,,,,,
1038013,Cadiz,724,47495,Sergi Guardiola,https://media.api-sports.io/football/players/47495.png,13.0,19,F,6.6,False,True,0,,4.0,4,0,0,0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,
1038013,Cadiz,724,46772,José Mari,https://media.api-sports.io/football/players/46772.png,13.0,6,M,6.7,False,True,0,,10.0,7,0,0,0,0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,
1038013,Cadiz,724,46755,David Gil,https://media.api-sports.io/football/players/46755.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,330238,Lucas Pires,https://media.api-sports.io/football/players/330238.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,24793,Jorge Meré,https://media.api-sports.io/football/players/24793.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,47307,Joseba Zaldúa,https://media.api-sports.io/football/players/47307.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,14444,Mamadou Mbaye,https://media.api-sports.io/football/players/14444.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,20608,Rominigue Kouamé,https://media.api-sports.io/football/players/20608.png,,12,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Cadiz,724,50502,Álvaro Negredo,https://media.api-sports.io/football/players/50502.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,47527,Stole Dimitrievski,https://media.api-sports.io/football/players/47527.png,90.0,1,G,6.9,False,False,0,2.0,27.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,20520,Ivan Balliu,https://media.api-sports.io/football/players/20520.png,90.0,20,D,7.3,False,False,0,,26.0,20,0,0,0,0,,1.0,4.0,3.0,,,3.0,,1.0,,,,,,,,,,
1038013,Rayo Vallecano,728,15900,Abdul Mumin,https://media.api-sports.io/football/players/15900.png,88.0,16,D,6.5,False,False,0,,29.0,19,1,1,0,0,,,8.0,4.0,,,1.0,,2.0,,,,,,1.0,,,,
1038013,Rayo Vallecano,728,18895,Florian Lejeune,https://media.api-sports.io/football/players/18895.png,90.0,24,D,6.9,False,False,0,,51.0,36,1,0,0,0,,,8.0,4.0,,1.0,2.0,,,,2.0,,,,,,,,
1038013,Rayo Vallecano,728,46759,Alfonso Espino,https://media.api-sports.io/football/players/46759.png,90.0,12,D,7.2,False,False,0,,44.0,30,1,0,0,0,,,15.0,10.0,2.0,4.0,4.0,,2.0,,1.0,1.0,1.0,,,,,,
1038013,Rayo Vallecano,728,41552,Ismaila Ciss,https://media.api-sports.io/football/players/41552.png,90.0,21,M,7.7,False,False,0,,45.0,32,1,0,0,0,,,19.0,11.0,,1.0,4.0,1.0,,,1.0,1.0,,,5.0,,,,
1038013,Rayo Vallecano,728,47109,Óscar Valentín,https://media.api-sports.io/football/players/47109.png,90.0,23,M,6.3,True,False,0,,53.0,39,0,0,0,0,,1.0,4.0,1.0,,1.0,,,2.0,,,,,,,,,,
1038013,Rayo Vallecano,728,128582,Jorge de Frutos,https://media.api-sports.io/football/players/128582.png,66.0,19,M,6.7,False,False,0,,10.0,7,0,0,0,0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,47557,Óscar Trejo,https://media.api-sports.io/football/players/47557.png,75.0,8,M,6.6,False,False,0,,38.0,32,1,0,0,0,,1.0,13.0,6.0,3.0,3.0,,,4.0,,,,2.0,,1.0,,,,
1038013,Rayo Vallecano,728,47543,Álvaro García,https://media.api-sports.io/football/players/47543.png,85.0,18,M,6.9,False,False,0,,24.0,12,0,0,0,0,,,3.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,
1038013,Rayo Vallecano,728,52,Sergio Camello,https://media.api-sports.io/football/players/52.png,75.0,34,F,6.6,False,False,0,,14.0,12,0,0,0,0,,1.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,
1038013,Rayo Vallecano,728,131546,Isi Palazón,https://media.api-sports.io/football/players/131546.png,24.0,7,M,6.9,False,True,0,,6.0,5,0,0,0,0,,,2.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,
1038013,Rayo Vallecano,728,107153,Kike Pérez,https://media.api-sports.io/football/players/107153.png,15.0,14,M,6.6,False,True,0,,6.0,5,0,0,0,0,,1.0,6.0,2.0,1.0,,2.0,,,,,,,1.0,,,,,
1038013,Rayo Vallecano,728,47551,Raúl de Tomás,https://media.api-sports.io/football/players/47551.png,15.0,22,F,6.9,False,True,0,,7.0,7,0,0,0,0,,,3.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,
1038013,Rayo Vallecano,728,47553,Bebé,https://media.api-sports.io/football/players/47553.png,11.0,10,F,6.6,False,True,0,,5.0,1,0,0,0,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,
1038013,Rayo Vallecano,728,156488,Dani Cárdenas,https://media.api-sports.io/football/players/156488.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,46654,Aridane Hernández,https://media.api-sports.io/football/players/46654.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,181734,Josep Chavarría,https://media.api-sports.io/football/players/181734.png,,3,D,,False,True,0,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,1703,Andrei Rațiu,https://media.api-sports.io/football/players/1703.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,47285,Unai López,https://media.api-sports.io/football/players/47285.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,333378,Diego Mendez,https://media.api-sports.io/football/players/333378.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,47549,José Pozo,https://media.api-sports.io/football/players/47549.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038013,Rayo Vallecano,728,119,Radamel Falcao,https://media.api-sports.io/football/players/119.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,47427,Iván Villar,https://media.api-sports.io/football/players/47427.png,90.0,13,G,8.3,False,False,1,8.0,30.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,162712,Óscar Mingueza,https://media.api-sports.io/football/players/162712.png,90.0,3,D,7.3,False,False,0,,31.0,22,0,0,0,0,,,13.0,7.0,4.0,3.0,1.0,1.0,,,1.0,,2.0,3.0,,,,,
1038021,Celta Vigo,538,1926,Joseph Aidoo,https://media.api-sports.io/football/players/1926.png,90.0,15,D,7.2,False,False,0,,30.0,25,0,0,0,0,,,5.0,4.0,,,3.0,1.0,,,,,,1.0,2.0,,,,
1038021,Celta Vigo,538,47988,Carl Starfelt,https://media.api-sports.io/football/players/47988.png,90.0,2,D,7.2,False,False,0,,34.0,31,0,0,0,0,,,6.0,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,
1038021,Celta Vigo,538,47277,Unai Núñez,https://media.api-sports.io/football/players/47277.png,90.0,4,D,6.9,False,False,0,,65.0,48,0,0,0,0,,,6.0,4.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,,,
1038021,Celta Vigo,538,21584,Mihailo Ristić,https://media.api-sports.io/football/players/21584.png,90.0,21,D,6.6,False,False,0,,38.0,31,0,0,0,0,,2.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1038021,Celta Vigo,538,47435,Fran Beltrán,https://media.api-sports.io/football/players/47435.png,63.0,8,M,6.9,False,False,0,,35.0,31,1,0,0,0,,,7.0,4.0,2.0,,1.0,,2.0,,1.0,,2.0,2.0,,,,,
1038021,Celta Vigo,538,19026,Luca De La Torre,https://media.api-sports.io/football/players/19026.png,68.0,14,M,6.3,False,False,0,,32.0,27,2,1,0,0,,1.0,9.0,2.0,,1.0,,,2.0,,,,,1.0,,,,,
1038021,Celta Vigo,538,22235,Jonathan Bamba,https://media.api-sports.io/football/players/22235.png,74.0,17,M,6.3,False,False,0,,28.0,23,0,0,0,0,,1.0,4.0,,1.0,,,,1.0,,,,,,,,,,
1038021,Celta Vigo,538,47445,Iago Aspas,https://media.api-sports.io/football/players/47445.png,63.0,10,F,6.9,True,False,0,,23.0,20,1,0,0,0,,2.0,7.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,
1038021,Celta Vigo,538,2032,Jørgen Strand Larsen,https://media.api-sports.io/football/players/2032.png,56.0,18,F,6.6,False,False,0,,11.0,10,1,0,0,0,,,7.0,3.0,2.0,,,,,,,,2.0,1.0,,,,,
1038021,Celta Vigo,538,67955,Carles Pérez,https://media.api-sports.io/football/players/67955.png,34.0,7,F,6.9,False,True,0,,10.0,8,1,0,0,0,,,12.0,6.0,1.0,2.0,2.0,,2.0,,,,1.0,2.0,,,,,
1038021,Celta Vigo,538,2433,Renato Tapia,https://media.api-sports.io/football/players/2433.png,27.0,5,M,6.6,False,True,0,,9.0,8,0,0,0,0,,,3.0,3.0,,1.0,1.0,,,,,,,,,,,,
1038021,Celta Vigo,538,26845,Anastasios Douvikas,https://media.api-sports.io/football/players/26845.png,27.0,12,F,6.3,False,True,0,,7.0,4,0,0,0,0,,,6.0,3.0,1.0,,,,,,,,,,,,,,
1038021,Celta Vigo,538,162034,Carlos Dotor,https://media.api-sports.io/football/players/162034.png,16.0,6,M,6.3,False,True,0,,7.0,7,0,0,0,0,,,1.0,,,,,,,,,,,1.0,,,,,
1038021,Celta Vigo,538,2464,Agustín Marchesín,https://media.api-sports.io/football/players/2464.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,18835,Vicente Guaita,https://media.api-sports.io/football/players/18835.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,64309,Manuel Sánchez,https://media.api-sports.io/football/players/64309.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,47434,Kevin Vázquez,https://media.api-sports.io/football/players/47434.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,286559,Carlos Domínguez,https://media.api-sports.io/football/players/286559.png,,28,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,313651,Hugo Sotelo,https://media.api-sports.io/football/players/313651.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,269163,Williot Swedberg,https://media.api-sports.io/football/players/269163.png,,19,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Celta Vigo,538,192434,Miguel Rodríguez,https://media.api-sports.io/football/players/192434.png,,29,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Alaves,542,47353,Antonio Sivera,https://media.api-sports.io/football/players/47353.png,90.0,1,G,6.2,False,False,1,,18.0,12,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1038021,Alaves,542,47299,Andoni Gorosabel,https://media.api-sports.io/football/players/47299.png,90.0,2,D,7.2,False,False,0,,43.0,42,0,0,0,0,,,4.0,3.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,
1038021,Alaves,542,237066,Rafa Marín,https://media.api-sports.io/football/players/237066.png,90.0,16,D,7.3,False,False,0,,55.0,48,1,0,0,0,,1.0,8.0,5.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,3.0,,,,
1038021,Alaves,542,40419,Aleksandar Sedlar,https://media.api-sports.io/football/players/40419.png,90.0,4,D,7.2,False,False,0,,59.0,56,0,0,0,0,,,5.0,4.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,
1038021,Alaves,542,182636,Javi López,https://media.api-sports.io/football/players/182636.png,85.0,27,D,7.5,False,False,0,,46.0,35,1,0,0,0,,2.0,7.0,5.0,3.0,,1.0,,1.0,,,,2.0,,,,,,1.0
1038021,Alaves,542,104821,Jon Guridi,https://media.api-sports.io/football/players/104821.png,63.0,18,M,6.6,False,False,0,,38.0,34,0,0,0,0,,1.0,7.0,4.0,,,1.0,,1.0,,,,,2.0,,,,,
1038021,Alaves,542,47309,Ander Guevara,https://media.api-sports.io/football/players/47309.png,90.0,6,M,6.7,True,False,0,,68.0,57,0,0,0,0,,,13.0,5.0,3.0,,3.0,,3.0,,,,1.0,1.0,,,,,
1038021,Alaves,542,47306,Álex Sola,https://media.api-sports.io/football/players/47306.png,69.0,7,M,7.7,False,False,0,,22.0,16,0,0,0,0,,2.0,7.0,6.0,3.0,2.0,1.0,,,,2.0,2.0,2.0,,1.0,1.0,,,
1038021,Alaves,542,43084,Ianis Hagi,https://media.api-sports.io/football/players/43084.png,69.0,10,M,7.3,False,False,0,,19.0,16,0,0,0,0,,1.0,7.0,4.0,,3.0,1.0,,1.0,,4.0,2.0,,,,,,,
1038021,Alaves,542,183751,Abderrahman Rebbach,https://media.api-sports.io/football/players/183751.png,62.0,21,M,6.5,False,False,0,,12.0,10,0,0,0,0,,2.0,8.0,2.0,3.0,,,,,,2.0,1.0,1.0,3.0,,,,,
1038021,Alaves,542,358628,Samuel Omorodion,https://media.api-sports.io/football/players/358628.png,90.0,32,F,8.3,False,False,0,,10.0,8,0,0,0,0,,2.0,11.0,5.0,2.0,1.0,,,,,6.0,3.0,2.0,,,1.0,1.0,,
1038021,Alaves,542,46933,Luis Rioja,https://media.api-sports.io/football/players/46933.png,28.0,11,F,6.9,False,True,0,,13.0,12,1,0,0,0,,,6.0,3.0,1.0,,2.0,,1.0,,,,,,,,,,
1038021,Alaves,542,162686,Antonio Blanco,https://media.api-sports.io/football/players/162686.png,27.0,8,M,7.3,False,True,0,,20.0,16,0,0,0,0,,4.0,3.0,2.0,2.0,,,,1.0,,1.0,,2.0,,,,,,
1038021,Alaves,542,107217,Xeber Alkain,https://media.api-sports.io/football/players/107217.png,21.0,17,F,6.7,False,True,0,,11.0,9,0,0,0,0,,,4.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,
1038021,Alaves,542,47396,Kike García,https://media.api-sports.io/football/players/47396.png,21.0,15,F,6.6,False,True,0,,4.0,4,0,0,0,0,,,2.0,,,,,1.0,,,1.0,1.0,,1.0,,,,,
1038021,Alaves,542,47355,Rubén Duarte,https://media.api-sports.io/football/players/47355.png,9.0,3,D,6.7,False,True,0,,5.0,5,0,0,0,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
1038021,Alaves,542,122471,Jesús Owono,https://media.api-sports.io/football/players/122471.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Alaves,542,163060,Adrián Rodríguez,https://media.api-sports.io/football/players/163060.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Alaves,542,46813,Abdelkabir Abqar,https://media.api-sports.io/football/players/46813.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Alaves,542,41412,Nikola Maraš,https://media.api-sports.io/football/players/41412.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1038021,Alaves,542,6233,Nahuel Tenaglia,https://media.api-sports.io/football/players/6233.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
