fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_past,fouls_drawn,fouls_committed,shots_total,goals_assists,passes_key,dribbles_success,offsides,shots_on,goals_total,goals_saves,penalty_won,penalty_commited
718354,Monaco,91,399,Alexander Nübel,https://media.api-sports.io/football/players/399.png,90.0,16,G,6.2,False,False,1,16.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
718354,Monaco,91,21568,Ruben Aguilar,https://media.api-sports.io/football/players/21568.png,90.0,26,D,6.9,False,False,0,89.0,85,0,0,0,0,,2.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,
718354,Monaco,91,21998,Axel Disasi,https://media.api-sports.io/football/players/21998.png,90.0,6,D,6.3,True,False,0,124.0,113,0,0,0,0,,,,1.0,6.0,2.0,,1.0,,1.0,1.0,,,,,,,,,
718354,Monaco,91,95,Benoît Badiashile,https://media.api-sports.io/football/players/95.png,90.0,5,D,6.6,False,False,0,119.0,111,0,0,0,0,,1.0,,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
718354,Monaco,91,10316,Caio Henrique,https://media.api-sports.io/football/players/10316.png,72.0,12,D,7.7,False,False,0,43.0,36,0,0,0,0,,5.0,,1.0,9.0,6.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,,
718354,Monaco,91,118,Gelson Martins,https://media.api-sports.io/football/players/118.png,72.0,7,M,7.2,False,False,0,31.0,24,0,0,0,0,,,,2.0,9.0,6.0,6.0,,2.0,,1.0,,,3.0,1.0,1.0,1.0,,,
718354,Monaco,91,1271,Aurélien Tchouaméni,https://media.api-sports.io/football/players/1271.png,90.0,8,M,6.9,False,False,0,84.0,72,0,0,0,0,,1.0,,4.0,14.0,9.0,1.0,2.0,2.0,,3.0,,1.0,,,2.0,,,,
718354,Monaco,91,9994,Jean Lucas,https://media.api-sports.io/football/players/9994.png,82.0,11,M,7.7,False,False,0,74.0,67,0,0,0,0,,7.0,,1.0,20.0,11.0,1.0,3.0,2.0,1.0,2.0,,2.0,,,,,,,
718354,Monaco,91,107,Sofiane Diop,https://media.api-sports.io/football/players/107.png,90.0,37,M,7.3,False,False,0,49.0,41,0,0,0,0,,4.0,,,16.0,12.0,7.0,,3.0,,1.0,,1.0,5.0,,,,,,
718354,Monaco,91,989,Kevin Volland,https://media.api-sports.io/football/players/989.png,59.0,31,F,6.7,False,False,0,18.0,14,0,0,0,0,,,,,5.0,2.0,2.0,,,,1.0,,,1.0,,,,,,
718354,Monaco,91,36907,Myron Boadu,https://media.api-sports.io/football/players/36907.png,59.0,9,F,6.3,False,False,0,9.0,8,0,0,0,0,,,,,,,,,,,1.0,,,,,,,,,
718354,Monaco,91,40384,Radosław Majecki,https://media.api-sports.io/football/players/40384.png,,1,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Monaco,91,102,Djibril Sidibé,https://media.api-sports.io/football/players/102.png,8.0,19,D,7,False,True,0,9.0,6,0,0,0,0,,,,,,,,,,,,,1.0,,,,,,,
718354,Monaco,91,45826,Strahinja Pavlović,https://media.api-sports.io/football/players/45826.png,,21,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Monaco,91,22254,Youssouf Fofana,https://media.api-sports.io/football/players/22254.png,18.0,22,M,6.7,False,True,0,19.0,16,0,0,0,0,,,,,2.0,,,,,1.0,,,,,,,,,,
718354,Monaco,91,162991,Eliot Matazo,https://media.api-sports.io/football/players/162991.png,,36,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Monaco,91,108,Cesc Fàbregas,https://media.api-sports.io/football/players/108.png,,4,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Monaco,91,109,Aleksandr Golovin,https://media.api-sports.io/football/players/109.png,31.0,17,M,6.5,False,True,0,21.0,15,0,0,0,0,,,,,7.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,
718354,Monaco,91,158121,Ismail Jakobs,https://media.api-sports.io/football/players/158121.png,18.0,14,F,6.6,False,True,0,19.0,16,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,,,,
718354,Monaco,91,2059,Wissam Ben Yedder,https://media.api-sports.io/football/players/2059.png,31.0,10,F,6.7,False,True,0,13.0,10,0,0,0,0,,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,
718354,Nantes,83,30393,Alban Lafont,https://media.api-sports.io/football/players/30393.png,90.0,1,G,6.5,True,False,1,21.0,7,0,0,0,0,0.0,,,,,,,,,,,,,,,,,1.0,,
718354,Nantes,83,1407,Dennis Appiah,https://media.api-sports.io/football/players/1407.png,90.0,12,D,6.6,False,False,0,29.0,22,0,0,0,0,,1.0,1.0,1.0,5.0,2.0,2.0,,,2.0,,,,1.0,,,,,,
718354,Nantes,83,20545,Jean-Charles Castelletto,https://media.api-sports.io/football/players/20545.png,90.0,21,D,7.9,False,False,0,7.0,7,0,0,0,0,,3.0,1.0,1.0,5.0,4.0,,,,,1.0,,1.0,,,1.0,1.0,,,
718354,Nantes,83,21088,Nicolas Pallois,https://media.api-sports.io/football/players/21088.png,90.0,4,D,7.2,False,False,0,21.0,13,0,0,0,0,,3.0,1.0,5.0,6.0,4.0,,1.0,,1.0,,,,,,,,,,
718354,Nantes,83,21089,Fábio,https://media.api-sports.io/football/players/21089.png,84.0,2,D,6.5,False,False,0,19.0,9,0,0,0,0,,4.0,,1.0,14.0,7.0,3.0,3.0,1.0,1.0,,,,2.0,,,,,,
718354,Nantes,83,21101,Samuel Moutoussamy,https://media.api-sports.io/football/players/21101.png,90.0,18,M,6.2,False,False,0,25.0,12,0,0,0,0,,2.0,,1.0,14.0,5.0,3.0,3.0,,3.0,,,,2.0,,,,,,
718354,Nantes,83,21497,Ludovic Blas,https://media.api-sports.io/football/players/21497.png,79.0,10,M,5.6,False,False,0,22.0,15,0,0,0,0,,,,2.0,11.0,2.0,6.0,,,2.0,,,1.0,1.0,,,,,,
718354,Nantes,83,21097,Andrei Girotto,https://media.api-sports.io/football/players/21097.png,90.0,3,M,6.6,False,False,0,27.0,20,0,0,0,0,,2.0,,2.0,12.0,5.0,1.0,3.0,,2.0,2.0,,,1.0,,,,,,
718354,Nantes,83,90635,Roli Pereira de Sa,https://media.api-sports.io/football/players/90635.png,63.0,6,M,6.3,False,False,0,22.0,17,0,0,0,0,,1.0,,,6.0,3.0,2.0,1.0,,1.0,,,,2.0,,,,,,
718354,Nantes,83,2781,Moses Simon,https://media.api-sports.io/football/players/2781.png,83.0,27,M,6.9,False,False,0,18.0,12,0,0,0,0,,,,,6.0,3.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,
718354,Nantes,83,21104,Randal Kolo Muani,https://media.api-sports.io/football/players/21104.png,79.0,23,F,6.5,False,False,0,17.0,8,0,0,0,0,,,,,14.0,6.0,2.0,,3.0,,,,,1.0,,,,,,
718354,Nantes,83,20762,Rémy Descamps,https://media.api-sports.io/football/players/20762.png,,16,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Nantes,83,272460,Quentin Merlin,https://media.api-sports.io/football/players/272460.png,10.0,29,F,6.3,False,True,0,2.0,1,0,0,0,0,,,,,3.0,,,,,,,,,,,,,,,
718354,Nantes,83,174796,Abdoulaye Sylla,https://media.api-sports.io/football/players/174796.png,,33,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Nantes,83,560,Sébastien Corchia,https://media.api-sports.io/football/players/560.png,27.0,24,D,6.6,False,True,0,3.0,1,0,0,0,0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
718354,Nantes,83,21091,Charles Traoré,https://media.api-sports.io/football/players/21091.png,9.0,14,D,6.7,False,True,0,3.0,2,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,,,,
718354,Nantes,83,21498,Marcus Coco,https://media.api-sports.io/football/players/21498.png,11.0,11,F,6.6,False,True,0,4.0,2,0,0,0,0,,2.0,,,6.0,4.0,,,,1.0,,,,,,,,,,
718354,Nantes,83,21105,Anthony Limbombe,https://media.api-sports.io/football/players/21105.png,,17,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718354,Nantes,83,2122,Renaud Emond,https://media.api-sports.io/football/players/2122.png,11.0,28,F,7.2,False,True,0,3.0,1,0,0,0,0,,,1.0,,4.0,2.0,,,1.0,,1.0,,,,,,,,,
718352,Lyon,80,647,Anthony Lopes,https://media.api-sports.io/football/players/647.png,90.0,1,G,7.7,False,False,1,19.0,19,0,0,0,0,0.0,,,1.0,,,,,,,,,,,,,,6.0,,
718352,Lyon,80,161907,Malo Gusto,https://media.api-sports.io/football/players/161907.png,90.0,17,D,7.3,False,False,0,95.0,85,0,0,0,0,,5.0,1.0,1.0,13.0,7.0,1.0,,1.0,1.0,2.0,,,,,,,,,
718352,Lyon,80,651,Marcelo,https://media.api-sports.io/football/players/651.png,90.0,6,D,7.9,False,False,0,115.0,103,0,0,0,0,,2.0,1.0,2.0,19.0,11.0,,,,2.0,2.0,,,,,,,,,
718352,Lyon,80,162761,Castello Lukeba,https://media.api-sports.io/football/players/162761.png,90.0,4,D,6.9,False,False,0,102.0,97,0,0,0,0,,,,1.0,5.0,3.0,,,,,,,1.0,,,,,,,
718352,Lyon,80,650,Léo Dubois,https://media.api-sports.io/football/players/650.png,90.0,14,D,7.2,True,False,0,87.0,77,0,0,0,0,,2.0,,,6.0,3.0,,,1.0,1.0,,,2.0,,,,,,,
718352,Lyon,80,659,Maxence Caqueret,https://media.api-sports.io/football/players/659.png,90.0,25,M,7.5,False,False,0,51.0,44,0,0,0,0,,4.0,,2.0,12.0,8.0,,1.0,3.0,1.0,1.0,,1.0,,,1.0,,,,
718352,Lyon,80,22232,Thiago Mendes,https://media.api-sports.io/football/players/22232.png,60.0,23,M,6.7,False,False,0,37.0,32,0,0,0,0,,1.0,,,4.0,2.0,1.0,,1.0,,,,1.0,,,,,,,
718352,Lyon,80,658,Houssem Aouar,https://media.api-sports.io/football/players/658.png,90.0,8,M,7.2,False,False,0,53.0,48,0,0,0,0,,,,,6.0,4.0,2.0,,3.0,,2.0,,1.0,1.0,,1.0,,,,
718352,Lyon,80,1709,Karl Toko Ekambi,https://media.api-sports.io/football/players/1709.png,90.0,7,F,7.7,False,False,0,41.0,33,0,0,0,0,,,,,7.0,2.0,1.0,1.0,,2.0,2.0,1.0,5.0,1.0,1.0,1.0,,,,
718352,Lyon,80,666,Moussa Dembélé,https://media.api-sports.io/football/players/666.png,90.0,9,F,6.3,False,False,0,11.0,7,0,0,0,0,,,,,5.0,,,,,2.0,2.0,,,,,,,,,
718352,Lyon,80,156477,Rayan Cherki,https://media.api-sports.io/football/players/156477.png,60.0,18,F,6.7,False,False,0,31.0,27,0,0,0,0,,,,,7.0,3.0,4.0,,2.0,,,,2.0,1.0,,,,,,
718352,Lyon,80,24864,Julian Pollersbeck,https://media.api-sports.io/football/players/24864.png,,30,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Lyon,80,162466,Sinaly Diomandé,https://media.api-sports.io/football/players/162466.png,,2,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Lyon,80,162198,Florent Da Silva,https://media.api-sports.io/football/players/162198.png,,28,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Lyon,80,286660,Habib Keita,https://media.api-sports.io/football/players/286660.png,,19,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Lyon,80,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,30.0,10,M,6.9,False,True,0,25.0,20,0,0,0,0,,2.0,,,6.0,4.0,2.0,,1.0,,,,,1.0,,,,,,
718352,Lyon,80,1374,Islam Slimani,https://media.api-sports.io/football/players/1374.png,30.0,20,F,7.3,False,True,0,14.0,12,1,0,0,0,,,,,3.0,1.0,,,,1.0,2.0,,,,,1.0,1.0,,,
718352,Lyon,80,3084,Tino Kadewere,https://media.api-sports.io/football/players/3084.png,,11,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Lyon,80,274305,Gaël Nsombi,https://media.api-sports.io/football/players/274305.png,,33,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,36878,Marco Bizot,https://media.api-sports.io/football/players/36878.png,90.0,40,G,6.9,False,False,1,33.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,,3.0,,
718352,Stade Brestois 29,106,99,Ronaël Pierre-Gabriel,https://media.api-sports.io/football/players/99.png,77.0,18,D,6.7,False,False,0,12.0,10,0,0,0,0,,2.0,,2.0,9.0,5.0,2.0,,1.0,1.0,,,,2.0,,,,,,
718352,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,90.0,5,D,6.9,True,False,0,34.0,24,0,0,0,0,,,,,2.0,2.0,,,,,2.0,,1.0,,,1.0,,,,
718352,Stade Brestois 29,106,126757,Lilian Brassier,https://media.api-sports.io/football/players/126757.png,90.0,3,D,6.9,False,False,0,37.0,29,0,0,0,0,,,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
718352,Stade Brestois 29,106,1932,Jere Uronen,https://media.api-sports.io/football/players/1932.png,90.0,20,D,7.2,False,False,0,28.0,19,0,0,0,0,,3.0,1.0,5.0,7.0,6.0,,1.0,2.0,,,,,,,,,,,
718352,Stade Brestois 29,106,20554,Haris Belkebla,https://media.api-sports.io/football/players/20554.png,18.0,7,M,6.7,False,False,0,1.0,,0,0,0,0,,,,1.0,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,129680,Hianga'a M'Bock,https://media.api-sports.io/football/players/129680.png,90.0,28,M,6.9,False,False,0,20.0,19,0,0,0,0,,4.0,,1.0,14.0,7.0,,,1.0,5.0,,,,,,,,,,
718352,Stade Brestois 29,106,20784,Franck Honorat,https://media.api-sports.io/football/players/20784.png,78.0,9,M,7.5,False,False,0,21.0,18,0,0,0,0,,1.0,1.0,,2.0,2.0,,,1.0,,1.0,,2.0,,,,,,,
718352,Stade Brestois 29,106,84082,Romain Faivre,https://media.api-sports.io/football/players/84082.png,90.0,21,M,6.9,False,False,0,32.0,26,0,0,0,0,,,,1.0,1.0,,1.0,,,,2.0,,2.0,,1.0,2.0,,,,
718352,Stade Brestois 29,106,8683,Irvin Cardona,https://media.api-sports.io/football/players/8683.png,64.0,14,M,7,False,False,0,15.0,12,0,0,0,0,,1.0,,,9.0,2.0,1.0,2.0,1.0,,2.0,,,,,2.0,1.0,,,
718352,Stade Brestois 29,106,3395,Steve Mounié,https://media.api-sports.io/football/players/3395.png,90.0,15,F,7.2,False,False,0,30.0,13,0,0,0,0,,,,,32.0,14.0,2.0,,2.0,3.0,4.0,,3.0,,,3.0,,,,
718352,Stade Brestois 29,106,21248,Grégoire Coudert,https://media.api-sports.io/football/players/21248.png,,30,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,20541,Gautier Larsonneur,https://media.api-sports.io/football/players/20541.png,,1,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,20547,Julien Faussurier,https://media.api-sports.io/football/players/20547.png,13.0,22,D,6.9,False,True,0,2.0,2,0,0,0,0,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,
718352,Stade Brestois 29,106,20684,Denys Bain,https://media.api-sports.io/football/players/20684.png,,17,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,20655,Jean-Kevin Duverne,https://media.api-sports.io/football/players/20655.png,12.0,2,D,6.3,False,True,0,5.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,134301,Noé Sow,https://media.api-sports.io/football/players/134301.png,,33,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,20865,Romain Philippoteaux,https://media.api-sports.io/football/players/20865.png,,11,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718352,Stade Brestois 29,106,20558,Hugo Magnetti,https://media.api-sports.io/football/players/20558.png,72.0,27,M,7,False,True,0,26.0,22,1,0,0,0,,4.0,,2.0,6.0,4.0,,,,2.0,,,,,,,,,,
718352,Stade Brestois 29,106,85772,Jérémy Le Douaron,https://media.api-sports.io/football/players/85772.png,26.0,26,F,6.5,False,True,0,2.0,2,0,0,0,0,,,,1.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,
718360,Estac Troyes,110,20706,Gauthier Gallon,https://media.api-sports.io/football/players/20706.png,90.0,30,G,6,False,False,2,29.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,140947,Issa Kaboré,https://media.api-sports.io/football/players/140947.png,90.0,29,D,6.6,False,False,0,32.0,26,0,0,0,0,,,,,6.0,6.0,4.0,,2.0,,1.0,,,4.0,,,,,,
718360,Estac Troyes,110,46972,Karim Azamoum,https://media.api-sports.io/football/players/46972.png,90.0,15,D,6.2,False,False,0,37.0,26,0,0,0,0,,1.0,1.0,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
718360,Estac Troyes,110,20572,Jimmy Giraudon,https://media.api-sports.io/football/players/20572.png,90.0,8,D,7.5,True,False,0,47.0,45,0,0,0,0,,1.0,3.0,2.0,4.0,1.0,,2.0,,,,,1.0,,,,,,,
718360,Estac Troyes,110,2707,Oualid El Hajjam,https://media.api-sports.io/football/players/2707.png,86.0,19,D,7,False,False,0,30.0,27,0,0,0,0,,1.0,,,3.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,
718360,Estac Troyes,110,3334,Youssouf Koné,https://media.api-sports.io/football/players/3334.png,90.0,3,D,7.3,False,False,0,46.0,39,1,0,0,0,,4.0,,1.0,8.0,7.0,,,3.0,,1.0,,1.0,,,,,,,
718360,Estac Troyes,110,84101,Dylan Chambost,https://media.api-sports.io/football/players/84101.png,63.0,14,M,6.6,False,False,0,28.0,24,0,0,0,0,,1.0,,,6.0,1.0,,4.0,,,1.0,1.0,2.0,,1.0,,,,,
718360,Estac Troyes,110,20608,Rominigue Kouamé,https://media.api-sports.io/football/players/20608.png,90.0,6,M,6.9,False,False,0,66.0,60,0,0,0,0,,2.0,,1.0,10.0,5.0,,1.0,3.0,2.0,,,1.0,,,,,,,
718360,Estac Troyes,110,8624,Florian Tardieu,https://media.api-sports.io/football/players/8624.png,90.0,10,M,8.5,False,False,0,71.0,62,0,0,0,0,,4.0,,3.0,7.0,5.0,,,1.0,,2.0,,5.0,,,2.0,,,,
718360,Estac Troyes,110,21451,Renaud Ripart,https://media.api-sports.io/football/players/21451.png,90.0,20,M,6.9,False,False,0,28.0,23,0,0,0,0,,2.0,,1.0,14.0,7.0,1.0,1.0,3.0,,3.0,,,,,3.0,,,,
718360,Estac Troyes,110,20592,Yoann Touzghar,https://media.api-sports.io/football/players/20592.png,80.0,7,F,6.7,False,False,0,14.0,11,0,0,0,0,,,,,3.0,1.0,,,1.0,,,,1.0,,,,,,,
718360,Estac Troyes,110,22082,Jessy Moulin,https://media.api-sports.io/football/players/22082.png,,40,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,325785,Rudy Kohon,https://media.api-sports.io/football/players/325785.png,,34,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,325786,Tanguy Zoukrou,https://media.api-sports.io/football/players/325786.png,4.0,35,D,,False,True,0,6.0,6,0,0,0,0,,,,,,,,,,,1.0,,,,,1.0,,,,
718360,Estac Troyes,110,11245,Filip Krastev,https://media.api-sports.io/football/players/11245.png,,23,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,191184,Brandon Domingues,https://media.api-sports.io/football/players/191184.png,,27,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,208398,Mykola Kukharevych,https://media.api-sports.io/football/players/208398.png,10.0,21,F,6.3,False,True,0,3.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,325787,Derek Mazou-Sacko,https://media.api-sports.io/football/players/325787.png,,36,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,18855,Levi Lumeka,https://media.api-sports.io/football/players/18855.png,,12,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Estac Troyes,110,41323,Mama Baldé,https://media.api-sports.io/football/players/41323.png,27.0,25,F,6.7,False,True,0,6.0,4,0,0,0,0,,1.0,,,5.0,1.0,2.0,,,,1.0,,1.0,,,,,,,
718360,Paris Saint Germain,85,731,Keylor Navas,https://media.api-sports.io/football/players/731.png,90.0,1,G,7.9,False,False,1,14.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,6.0,,
718360,Paris Saint Germain,85,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,90.0,2,D,7.2,False,False,0,63.0,56,1,0,0,0,,1.0,1.0,2.0,10.0,1.0,4.0,,,3.0,1.0,,2.0,,1.0,1.0,1.0,,,
718360,Paris Saint Germain,85,261,Thilo Kehrer,https://media.api-sports.io/football/players/261.png,90.0,24,D,7.2,False,False,0,80.0,76,0,0,0,0,,1.0,,2.0,4.0,3.0,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,262,Presnel Kimpembe,https://media.api-sports.io/football/players/262.png,90.0,3,D,7.2,True,False,0,82.0,80,1,0,0,0,,1.0,1.0,2.0,3.0,2.0,,,,1.0,,,,,,,,,,
718360,Paris Saint Germain,85,7,Abdou Diallo,https://media.api-sports.io/football/players/7.png,90.0,22,D,7.3,False,False,0,77.0,73,0,0,0,0,,4.0,,2.0,11.0,9.0,4.0,1.0,,1.0,,,,3.0,,,,,,
718360,Paris Saint Germain,85,300,Georginio Wijnaldum,https://media.api-sports.io/football/players/300.png,90.0,18,M,6.5,False,False,0,31.0,28,0,0,0,0,,,,2.0,4.0,,1.0,1.0,,1.0,,,,,,,,,,
718360,Paris Saint Germain,85,898,Ander Herrera,https://media.api-sports.io/football/players/898.png,90.0,21,M,7.9,False,False,0,88.0,81,0,0,0,0,,1.0,1.0,1.0,5.0,1.0,,1.0,,2.0,1.0,1.0,4.0,,,,,,,
718360,Paris Saint Germain,85,381,Danilo Pereira,https://media.api-sports.io/football/players/381.png,90.0,15,M,7.2,False,False,0,86.0,80,0,0,0,0,,1.0,,2.0,7.0,6.0,,,1.0,1.0,,,,,,,,,,
718360,Paris Saint Germain,85,267,Julian Draxler,https://media.api-sports.io/football/players/267.png,76.0,23,M,6.9,False,False,0,33.0,31,0,0,0,0,,,,1.0,6.0,2.0,3.0,,,2.0,3.0,,,2.0,,,,,,
718360,Paris Saint Germain,85,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,90.0,9,F,6.9,False,False,0,15.0,12,1,0,0,0,,,,,5.0,1.0,2.0,,,2.0,2.0,,1.0,,,1.0,1.0,,,
718360,Paris Saint Germain,85,278,Kylian Mbappé,https://media.api-sports.io/football/players/278.png,89.0,7,F,8,False,False,0,26.0,20,0,0,0,0,,,,,11.0,7.0,8.0,,2.0,,2.0,1.0,4.0,5.0,,1.0,,,,
718360,Paris Saint Germain,85,19014,Sergio Rico,https://media.api-sports.io/football/players/19014.png,,16,G,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,263,Layvin Kurzawa,https://media.api-sports.io/football/players/263.png,,20,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,268571,El Chadaille Bitshiabu,https://media.api-sports.io/football/players/268571.png,,31,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,142,Rafinha Alcântara,https://media.api-sports.io/football/players/142.png,,12,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,90594,Eric Junior Dina Ebimbe,https://media.api-sports.io/football/players/90594.png,14.0,36,M,6.6,False,True,0,9.0,9,0,0,0,0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,
718360,Paris Saint Germain,85,181809,Nathan Bitumazala,https://media.api-sports.io/football/players/181809.png,,33,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,268572,Édouard Michut,https://media.api-sports.io/football/players/268572.png,,38,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718360,Paris Saint Germain,85,2056,Pablo Sarabia,https://media.api-sports.io/football/players/2056.png,1.0,19,M,,False,True,0,1.0,,1,0,0,0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,
718360,Paris Saint Germain,85,147831,Arnaud Kalimuendo,https://media.api-sports.io/football/players/147831.png,,29,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
718357,Rennes,94,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90.0,16,G,7.2,False,False,1,32.0,26,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,,,5.0,,
718357,Rennes,94,2202,Hamari Traore,https://media.api-sports.io/football/players/2202.png,90.0,27,D,7.2,True,False,0,62.0,53,0,0,0,0,,4.0,,,11.0,7.0,,,2.0,3.0,1.0,,2.0,,,,,,,
718357,Rennes,94,174918,Loïc Badé,https://media.api-sports.io/football/players/174918.png,90.0,5,D,6.9,False,False,0,77.0,74,0,0,0,0,,,1.0,,4.0,2.0,,,1.0,,,,,,,,,,,
718357,Rennes,94,21694,Nayef Aguerd,https://media.api-sports.io/football/players/21694.png,90.0,6,D,6.3,False,False,0,92.0,87,0,0,0,0,,,,2.0,6.0,5.0,1.0,,,,,,,1.0,,,,,,
718357,Rennes,94,1173,Birger Meling,https://media.api-sports.io/football/players/1173.png,90.0,25,D,6.6,False,False,0,52.0,45,0,0,0,0,,2.0,,1.0,4.0,2.0,,,,1.0,,,,,,,,,,
718357,Rennes,94,2207,Eduardo Camavinga,https://media.api-sports.io/football/players/2207.png,69.0,10,M,6.7,False,False,0,32.0,30,0,0,0,0,,1.0,,,9.0,5.0,1.0,3.0,4.0,,,,1.0,,,,,,,
718357,Rennes,94,270508,Lesley Ugochukwu,https://media.api-sports.io/football/players/270508.png,86.0,38,M,6.2,False,False,0,53.0,48,0,0,0,0,,,,,6.0,1.0,1.0,2.0,,,,,,1.0,,,,,,
718357,Rennes,94,21154,Flavien Tait,https://media.api-sports.io/football/players/21154.png,90.0,20,M,7,False,False,0,47.0,42,0,0,0,0,,1.0,,3.0,10.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,
718357,Rennes,94,2206,Benjamin Bourigeaud,https://media.api-sports.io/football/players/2206.png,85.0,14,F,6.9,False,False,0,31.0,25,0,0,0,0,,1.0,,1.0,6.0,1.0,,1.0,,2.0,,,,,,,,,,
718357,Rennes,94,663,Martin Terrier,https://media.api-sports.io/football/players/663.png,86.0,7,F,6.9,False,False,0,20.0,15,0,0,0,0,,2.0,,,8.0,3.0,,,,1.0,1.0,,,,,,,,,
