fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
718354,91,Monaco,https://media.api-sports.io/football/teams/91.png,3,9,15,3,10,5,6,5,1,75%,,,0,737,650,88%
718354,83,Nantes,https://media.api-sports.io/football/teams/83.png,1,3,5,1,3,2,14,2,0,25%,,,1,243,149,61%
718352,80,Lyon,https://media.api-sports.io/football/teams/80.png,4,9,17,4,13,4,10,9,1,69%,1,,6,681,604,89%
718352,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,8,4,13,1,9,4,12,4,1,31%,1,,3,298,225,76%
718360,110,Estac Troyes,https://media.api-sports.io/football/teams/110.png,7,4,15,4,8,7,3,9,1,43%,1,,0,443,379,86%
718360,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,3,6,12,3,8,4,15,1,1,57%,4,,6,605,560,93%
718357,94,Rennes,https://media.api-sports.io/football/teams/94.png,2,3,10,5,5,5,10,3,,60%,0,,5,526,470,89%
718357,116,Lens,https://media.api-sports.io/football/teams/116.png,6,4,11,1,6,5,14,9,,40%,2,,1,343,288,84%
718351,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,6,3,10,1,5,5,13,5,0,44%,1,,8,439,366,83%
718351,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,10,4,19,5,16,3,9,10,2,56%,0,,6,552,475,86%
718356,84,Nice,https://media.api-sports.io/football/teams/84.png,2,6,12,4,9,3,10,4,,61%,1,,0,554,475,86%
718356,93,Reims,https://media.api-sports.io/football/teams/93.png,0,2,5,3,2,3,8,2,,39%,1,,2,346,263,76%
718359,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,1,4,7,2,4,3,18,5,3,57%,2,,0,513,415,81%
718359,77,Angers,https://media.api-sports.io/football/teams/77.png,2,5,9,2,7,2,18,4,2,43%,3,,1,391,305,78%
718358,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,3,11,20,6,10,10,10,8,0,61%,2,,2,546,466,85%
718358,97,Lorient,https://media.api-sports.io/football/teams/97.png,3,7,12,2,8,4,14,4,1,39%,3,,2,352,263,75%
718353,112,Metz,https://media.api-sports.io/football/teams/112.png,5,3,12,4,6,6,9,4,0,38%,1,1,4,335,243,73%
718353,79,Lille,https://media.api-sports.io/football/teams/79.png,6,7,17,4,9,8,10,5,2,62%,2,0,2,538,438,81%
