fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_team_name,home_team_logo,home_Shots on Goal,home_Shots off Goal,home_Total Shots,home_Blocked Shots,home_Shots insidebox,home_Shots outsidebox,home_Fouls,home_Corner Kicks,home_Offsides,home_Ball Possession,home_Yellow Cards,home_Red Cards,home_Goalkeeper Saves,home_Total passes,home_Passes accurate,home_Passes %,home_Counter Attacks,away_team_name,away_team_logo,away_Shots on Goal,away_Shots off Goal,away_Total Shots,away_Blocked Shots,away_Shots insidebox,away_Shots outsidebox,away_Fouls,away_Corner Kicks,away_Offsides,away_Ball Possession,away_Yellow Cards,away_Red Cards,away_Goalkeeper Saves,away_Total passes,away_Passes accurate,away_Passes %,away_Counter Attacks,odds_home_win,odds_draw,odds_away_win
29149,2018-12-15 19:30:00+00:00,1544902200,FT,90,1544902200,1544905800,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Olimpico Grande Torino,Torino,943.0,"Marco Guida, Italy",Torino,503,https://media.api-sports.io/football/teams/503.png,False,Juventus,496,https://media.api-sports.io/football/teams/496.png,True,0,1,0,0,0,1,Torino,https://media.api-sports.io/football/teams/503.png,3,1,10.0,6,5.0,5.0,17,7,2.0,42%,2.0,0.0,4,296.0,203.0,69%,,Juventus,https://media.api-sports.io/football/teams/496.png,4,5,12.0,3,7.0,5.0,13,5,3.0,58%,4.0,0.0,3,417.0,316.0,76%,,,,
29148,2018-12-16 11:30:00+00:00,1544959800,FT,90,1544959800,1544963400,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Paolo Mazza,Ferrara,938.0,"Luca Banti, Italy",Spal,493,https://media.api-sports.io/football/teams/493.png,,Chievo,491,https://media.api-sports.io/football/teams/491.png,,0,0,0,0,0,0,Spal,https://media.api-sports.io/football/teams/493.png,1,7,15.0,7,6.0,9.0,13,6,1.0,58%,2.0,0.0,3,479.0,400.0,84%,,Chievo,https://media.api-sports.io/football/teams/491.png,4,5,9.0,0,5.0,4.0,18,4,4.0,42%,4.0,0.0,1,344.0,262.0,76%,,,,
29147,2018-12-16 14:00:00+00:00,1544968800,FT,90,1544968800,1544972400,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Luigi Ferraris,Genova,,"Luca J. Pairetto, Italy",Sampdoria,498,https://media.api-sports.io/football/teams/498.png,True,Parma,523,https://media.api-sports.io/football/teams/523.png,False,2,0,0,0,2,0,Sampdoria,https://media.api-sports.io/football/teams/498.png,7,4,13.0,2,8.0,5.0,10,8,1.0,71%,2.0,0.0,0,697.0,617.0,89%,,Parma,https://media.api-sports.io/football/teams/523.png,0,2,5.0,3,3.0,2.0,7,4,2.0,29%,1.0,0.0,5,278.0,192.0,69%,,,,
29143,2018-12-16 14:00:00+00:00,1544968800,FT,90,1544968800,1544972400,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Artemio Franchi,Florence,,"Piero Giacomelli, Italy",Fiorentina,502,https://media.api-sports.io/football/teams/502.png,True,Empoli,511,https://media.api-sports.io/football/teams/511.png,False,3,1,1,1,3,1,Fiorentina,https://media.api-sports.io/football/teams/502.png,8,10,21.0,3,11.0,10.0,20,2,3.0,59%,2.0,0.0,3,481.0,400.0,83%,,Empoli,https://media.api-sports.io/football/teams/511.png,4,4,11.0,3,9.0,2.0,18,3,0.0,41%,1.0,0.0,5,316.0,235.0,74%,,,,
29144,2018-12-16 14:00:00+00:00,1544968800,FT,90,1544968800,1544972400,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Benito Stirpe,Frosinone,904.0,"Eugenio Abbattista, Italy",Frosinone,512,https://media.api-sports.io/football/teams/512.png,False,Sassuolo,488,https://media.api-sports.io/football/teams/488.png,True,0,2,0,1,0,2,Frosinone,https://media.api-sports.io/football/teams/512.png,3,8,14.0,3,10.0,4.0,17,6,2.0,35%,3.0,0.0,1,280.0,211.0,75%,,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,13,21.0,6,9.0,12.0,10,5,1.0,65%,2.0,0.0,3,556.0,488.0,88%,,,,
29142,2018-12-16 17:00:00+00:00,1544979600,FT,90,1544979600,1544983200,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Sardegna Arena,Cagliari,883.0,"Daniele Doveri, Italy",Cagliari,490,https://media.api-sports.io/football/teams/490.png,False,Napoli,492,https://media.api-sports.io/football/teams/492.png,True,0,1,0,0,0,1,Cagliari,https://media.api-sports.io/football/teams/490.png,2,4,10.0,4,5.0,5.0,15,2,1.0,38%,2.0,0.0,4,341.0,247.0,72%,,Napoli,https://media.api-sports.io/football/teams/492.png,5,10,18.0,3,11.0,7.0,8,10,3.0,62%,2.0,0.0,2,545.0,452.0,83%,,,,
29146,2018-12-16 19:30:00+00:00,1544988600,FT,90,1544988600,1544992200,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Olimpico,Rome,,"Marco Di Bello, Italy",AS Roma,497,https://media.api-sports.io/football/teams/497.png,True,Genoa,495,https://media.api-sports.io/football/teams/495.png,False,3,2,2,2,3,2,AS Roma,https://media.api-sports.io/football/teams/497.png,6,7,16.0,3,13.0,3.0,10,6,0.0,55%,2.0,0.0,7,466.0,375.0,80%,,Genoa,https://media.api-sports.io/football/teams/495.png,9,4,15.0,2,10.0,5.0,13,4,9.0,45%,2.0,0.0,3,386.0,287.0,74%,,,,
29140,2018-12-17 19:30:00+00:00,1545075000,FT,90,1545075000,1545078600,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Atleti Azzurri d'Italia,Bergamo,,"Daniele Orsato, Italy",Atalanta,499,https://media.api-sports.io/football/teams/499.png,True,Lazio,487,https://media.api-sports.io/football/teams/487.png,False,1,0,1,0,1,0,Atalanta,https://media.api-sports.io/football/teams/499.png,2,4,8.0,2,5.0,3.0,9,7,5.0,44%,2.0,0.0,2,375.0,269.0,72%,,Lazio,https://media.api-sports.io/football/teams/487.png,2,9,16.0,5,9.0,7.0,18,7,6.0,56%,4.0,0.0,1,470.0,367.0,78%,,,,
29141,2018-12-18 19:30:00+00:00,1545161400,FT,90,1545161400,1545165000,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 16,Stadio Renato Dall'Ara,Bologna,881.0,"Fabio Maresca, Italy",Bologna,500,https://media.api-sports.io/football/teams/500.png,,AC Milan,489,https://media.api-sports.io/football/teams/489.png,,0,0,0,0,0,0,Bologna,https://media.api-sports.io/football/teams/500.png,5,1,9.0,3,1.0,8.0,12,2,4.0,28%,2.0,0.0,4,288.0,212.0,74%,,AC Milan,https://media.api-sports.io/football/teams/489.png,4,8,18.0,6,3.0,15.0,12,1,1.0,72%,5.0,1.0,5,730.0,647.0,89%,,,,
29155,2018-12-22 11:30:00+00:00,1545478200,FT,90,1545478200,1545481800,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 17,Stadio Olimpico,Rome,,"Gianluca Manganiello, Italy",Lazio,487,https://media.api-sports.io/football/teams/487.png,True,Cagliari,490,https://media.api-sports.io/football/teams/490.png,False,3,1,2,0,3,1,Lazio,https://media.api-sports.io/football/teams/487.png,10,9,24.0,5,19.0,5.0,17,7,1.0,50%,2.0,0.0,4,537.0,451.0,84%,,Cagliari,https://media.api-sports.io/football/teams/490.png,5,3,11.0,3,6.0,5.0,9,5,0.0,50%,1.0,0.0,7,533.0,435.0,82%,,,,
29158,2018-12-22 14:00:00+00:00,1545487200,FT,90,1545487200,1545490800,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 17,Mapei Stadium – Città del Tricolore,Reggio Emilia,935.0,"Luca Banti, Italy",Sassuolo,488,https://media.api-sports.io/football/teams/488.png,,Torino,503,https://media.api-sports.io/football/teams/503.png,,1,1,0,0,1,1,Sassuolo,https://media.api-sports.io/football/teams/488.png,5,7,20.0,8,15.0,5.0,13,12,5.0,59%,2.0,0.0,1,400.0,317.0,79%,,Torino,https://media.api-sports.io/football/teams/503.png,2,2,6.0,2,3.0,3.0,15,2,10.0,41%,3.0,0.0,4,285.0,209.0,73%,,,,
29150,2018-12-22 14:00:00+00:00,1545487200,FT,90,1545487200,1545490800,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 17,San Siro/Giuseppe Meazza,Milan,,"Maurizio Mariani, Italy",AC Milan,489,https://media.api-sports.io/football/teams/489.png,False,Fiorentina,502,https://media.api-sports.io/football/teams/502.png,True,0,1,0,0,0,1,AC Milan,https://media.api-sports.io/football/teams/489.png,6,4,13.0,3,7.0,6.0,12,9,2.0,55%,3.0,0.0,0,455.0,372.0,82%,,Fiorentina,https://media.api-sports.io/football/teams/502.png,1,6,8.0,1,3.0,5.0,18,7,0.0,45%,4.0,0.0,5,375.0,297.0,79%,,,,
29156,2018-12-22 14:00:00+00:00,1545487200,FT,90,1545487200,1545490800,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 17,Stadio San Paolo,Naples,,"Federico La Penna, Italy",Napoli,492,https://media.api-sports.io/football/teams/492.png,True,Spal,493,https://media.api-sports.io/football/teams/493.png,False,1,0,1,0,1,0,Napoli,https://media.api-sports.io/football/teams/492.png,5,9,24.0,10,12.0,12.0,13,3,4.0,61%,2.0,0.0,6,686.0,608.0,89%,,Spal,https://media.api-sports.io/football/teams/493.png,6,4,11.0,1,5.0,6.0,10,5,4.0,39%,2.0,0.0,4,413.0,346.0,84%,,,,
29159,2018-12-22 14:00:00+00:00,1545487200,FT,90,1545487200,1545490800,,Italy,135,Serie A,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/135.png,2018,Regular Season - 17,Dacia Arena,Udine,928.0,"Paolo Valeri, Italy",Udinese,494,https://media.api-sports.io/football/teams/494.png,,Frosinone,512,https://media.api-sports.io/football/teams/512.png,,1,1,1,0,1,1,Udinese,https://media.api-sports.io/football/teams/494.png,1,8,9.0,0,4.0,5.0,13,2,1.0,51%,2.0,0.0,3,482.0,368.0,76%,,Frosinone,https://media.api-sports.io/football/teams/512.png,4,5,14.0,5,7.0,7.0,17,5,0.0,49%,4.0,0.0,0,434.0,332.0,76%,,,,
