fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
877957,529,Barcelona,https://media.api-sports.io/football/teams/529.png,7,3,15,5,13,2,9,6,1,59%,1,,4,549,495,90%,
877961,797,Elche,https://media.api-sports.io/football/teams/797.png,3,5,13,5,9,4,12,6,7,55%,1,0,6,423,353,83%,
877961,723,Almeria,https://media.api-sports.io/football/teams/723.png,7,1,12,4,6,6,16,5,3,45%,4,1,2,360,291,81%,
877959,547,Girona,https://media.api-sports.io/football/teams/547.png,6,5,12,1,8,4,16,5,2,67%,2,0,2,548,482,88%,
877959,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,4,7,0,5,2,18,2,1,33%,6,1,4,259,196,76%,
877970,547,Girona,https://media.api-sports.io/football/teams/547.png,3,3,11,5,8,3,16,2,1,54%,2,,5,517,440,85%,
877970,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,6,4,11,1,7,4,13,4,1,46%,1,,3,452,366,81%,
877963,543,Real Betis,https://media.api-sports.io/football/teams/543.png,1,4,7,2,5,2,9,2,2,55%,0,1,2,464,381,82%,
877963,727,Osasuna,https://media.api-sports.io/football/teams/727.png,2,8,12,2,7,5,21,4,1,45%,3,0,0,367,287,78%,
877964,797,Elche,https://media.api-sports.io/football/teams/797.png,5,3,12,4,5,7,14,4,2,45%,3,,4,372,296,80%,
877964,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,5,1,9,3,7,2,18,6,4,55%,3,,5,469,396,84%,
877971,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,0,4,15,11,8,7,11,7,1,65%,1,,2,536,449,84%,
877971,798,Mallorca,https://media.api-sports.io/football/teams/798.png,4,2,9,3,6,3,18,3,2,35%,3,,0,302,224,74%,
877967,723,Almeria,https://media.api-sports.io/football/teams/723.png,5,5,11,1,8,3,18,5,4,32%,5,,4,245,172,70%,
