fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,passes_key,fouls_committed,tackles_blocks,tackles_total,tackles_interceptions,offsides,dribbles_attempts,dribbles_past,fouls_drawn,penalty_won,shots_total,shots_on,goals_total,dribbles_success,penalty_commited
877979,Celta Vigo,538,5921,Augusto Solari,https://media.api-sports.io/football/players/5921.png,23.0,21,M,6.6,False,True,0,,14.0,13,6.0,4.0,0,0,0,0,,,,,,3.0,,,,1.0,1.0,,,,,,
877979,Celta Vigo,538,286798,Francisco Lopez Fernandez,https://media.api-sports.io/football/players/286798.png,,32,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Celta Vigo,538,192434,Miguel Rodríguez,https://media.api-sports.io/football/players/192434.png,,29,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Celta Vigo,538,2032,Jørgen Strand Larsen,https://media.api-sports.io/football/players/2032.png,45.0,18,F,6.9,False,True,0,,11.0,8,9.0,5.0,1,0,0,0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,
877979,Celta Vigo,538,269163,Williot Swedberg,https://media.api-sports.io/football/players/269163.png,,19,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,6492,Jeremías Ledesma,https://media.api-sports.io/football/players/6492.png,90.0,1,G,5.6,False,False,3,2.0,17.0,6,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
877979,Cadiz,724,47307,Joseba Zaldúa,https://media.api-sports.io/football/players/47307.png,90.0,2,D,6.2,False,False,0,,35.0,26,9.0,4.0,1,0,0,0,,,,2.0,,1.0,2.0,,4.0,,,,,,,1.0,
877979,Cadiz,724,46818,Luis Hernández,https://media.api-sports.io/football/players/46818.png,90.0,23,D,6.7,False,False,0,,48.0,43,8.0,4.0,0,0,0,0,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,
877979,Cadiz,724,162058,Víctor Chust,https://media.api-sports.io/football/players/162058.png,90.0,32,D,6.2,False,False,0,,44.0,37,5.0,2.0,0,0,0,0,,,,1.0,,,1.0,,,,,,,,,,
877979,Cadiz,724,46759,Alfonso Espino,https://media.api-sports.io/football/players/46759.png,90.0,22,D,6.3,True,False,0,,44.0,30,8.0,4.0,0,0,0,0,,,,3.0,,4.0,2.0,,1.0,,,,,,,,
877979,Cadiz,724,46691,Fede San Emeterio,https://media.api-sports.io/football/players/46691.png,63.0,24,M,6.5,False,False,0,,37.0,29,7.0,3.0,0,0,0,0,,,1.0,3.0,,1.0,,,,1.0,,,,,,,
877979,Cadiz,724,46824,Iván Alejo,https://media.api-sports.io/football/players/46824.png,63.0,11,M,6.7,False,False,0,,16.0,11,18.0,9.0,0,0,0,0,,,2.0,3.0,,5.0,,,,4.0,3.0,,1.0,,,,
877979,Cadiz,724,11471,Tomás Alarcón,https://media.api-sports.io/football/players/11471.png,90.0,12,M,6.3,False,False,0,,36.0,29,7.0,3.0,0,0,0,0,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,
877979,Cadiz,724,162686,Antonio Blanco,https://media.api-sports.io/football/players/162686.png,74.0,36,M,6.9,False,False,0,,29.0,26,8.0,5.0,0,0,0,0,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,
877979,Cadiz,724,51588,Brian Ocampo,https://media.api-sports.io/football/players/51588.png,74.0,14,M,6.5,False,False,0,,17.0,12,13.0,5.0,0,0,0,0,,,1.0,3.0,,1.0,,,4.0,,1.0,,,,,2.0,
877979,Cadiz,724,47525,Anthony Lozano,https://media.api-sports.io/football/players/47525.png,63.0,9,F,6.7,False,False,0,,11.0,7,15.0,8.0,1,0,0,0,,,,1.0,,,,,,,3.0,,2.0,,,,
877979,Cadiz,724,46755,David Gil,https://media.api-sports.io/football/players/46755.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,47229,Fali,https://media.api-sports.io/football/players/47229.png,,3,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,2508,Santiago Arzamendia,https://media.api-sports.io/football/players/2508.png,,21,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,47100,Isaac Carcelén,https://media.api-sports.io/football/players/47100.png,,20,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,46998,Juan Cala,https://media.api-sports.io/football/players/46998.png,,16,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,46772,José Mari,https://media.api-sports.io/football/players/46772.png,,6,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,46769,Álex Fernández,https://media.api-sports.io/football/players/46769.png,16.0,8,M,6.7,False,True,0,,18.0,16,,,0,0,0,0,,,,,,,1.0,,,,,,,,,,
877979,Cadiz,724,50502,Álvaro Negredo,https://media.api-sports.io/football/players/50502.png,,18,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877979,Cadiz,724,46931,Álvaro Giménez,https://media.api-sports.io/football/players/46931.png,16.0,19,F,6.2,False,True,0,,2.0,2,3.0,1.0,0,0,0,0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,
877979,Cadiz,724,8627,Theo Bongonda,https://media.api-sports.io/football/players/8627.png,27.0,10,F,6.3,False,True,0,,10.0,10,4.0,,0,0,0,0,,,,1.0,,,,,2.0,,,,,,,,
877979,Cadiz,724,937,Rubén Sobrino,https://media.api-sports.io/football/players/937.png,27.0,7,F,6.6,False,True,0,,9.0,8,5.0,3.0,0,0,0,0,,,1.0,1.0,,,1.0,,1.0,,2.0,,,,,1.0,
877979,Cadiz,724,18833,Lucas Pérez,https://media.api-sports.io/football/players/18833.png,27.0,15,F,6.5,False,True,0,,9.0,7,2.0,,0,0,0,0,,,,1.0,,,,,,,,,,,,,
877981,Mallorca,798,2814,Predrag Rajković,https://media.api-sports.io/football/players/2814.png,90.0,1,G,6.3,False,False,1,3.0,26.0,15,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
877981,Mallorca,798,26302,Pablo Maffeo,https://media.api-sports.io/football/players/26302.png,90.0,15,D,6.2,False,False,0,,34.0,26,6.0,1.0,0,0,0,0,,,,1.0,,1.0,1.0,,2.0,2.0,,,,,,,
877981,Mallorca,798,46738,Martin Valjent,https://media.api-sports.io/football/players/46738.png,90.0,24,D,6.9,False,False,0,,41.0,39,5.0,4.0,0,0,0,0,,,,1.0,,3.0,,,,,,,,,,,
877981,Mallorca,798,46733,Antonio Raíllo,https://media.api-sports.io/football/players/46733.png,90.0,21,D,7.7,True,False,0,,52.0,45,11.0,7.0,0,0,0,0,,,,3.0,,2.0,,,,,,,1.0,1.0,1.0,,
877981,Mallorca,798,181582,Copete,https://media.api-sports.io/football/players/181582.png,90.0,6,D,6.6,False,False,0,,44.0,36,13.0,6.0,1,0,0,0,,,,6.0,,3.0,3.0,,2.0,,,,,,,2.0,1.0
877981,Mallorca,798,1687,Jaume Costa,https://media.api-sports.io/football/players/1687.png,90.0,18,D,6.6,False,False,0,,42.0,33,13.0,6.0,0,0,0,0,,,1.0,3.0,,2.0,,,2.0,,1.0,,,,,1.0,
877981,Mallorca,798,107194,Antonio Sánchez,https://media.api-sports.io/football/players/107194.png,60.0,10,M,6.5,False,False,0,,18.0,17,8.0,1.0,1,0,0,0,,,,2.0,,1.0,2.0,,,2.0,,,1.0,,,,
877981,Mallorca,798,1484,Rodrigo Battaglia,https://media.api-sports.io/football/players/1484.png,89.0,16,M,6.6,False,False,0,,48.0,45,8.0,5.0,1,0,0,0,,,,1.0,,2.0,1.0,,1.0,,2.0,,,,,,
877981,Mallorca,798,46742,Dani Rodríguez,https://media.api-sports.io/football/players/46742.png,73.0,14,M,6.9,False,False,0,,27.0,25,9.0,3.0,0,0,0,0,,,1.0,2.0,,,,,1.0,,2.0,,,,,1.0,
877981,Mallorca,798,927,Kang-in Lee,https://media.api-sports.io/football/players/927.png,90.0,19,F,8.3,False,False,0,,33.0,29,10.0,3.0,0,0,0,0,,1.0,5.0,2.0,,2.0,,,1.0,3.0,,,3.0,1.0,,1.0,
877981,Mallorca,798,50048,Vedat Muriqi,https://media.api-sports.io/football/players/50048.png,90.0,7,F,6.9,False,False,0,,22.0,17,8.0,3.0,1,0,0,0,,,2.0,1.0,,,,1.0,,,2.0,,1.0,,,,
877981,Mallorca,798,179139,Leo Román,https://media.api-sports.io/football/players/179139.png,,31,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,237252,Pere García,https://media.api-sports.io/football/players/237252.png,,33,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,185715,Josep Gayá,https://media.api-sports.io/football/players/185715.png,,29,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,46736,Franco Russo,https://media.api-sports.io/football/players/46736.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,170541,Miguel Llabrés,https://media.api-sports.io/football/players/170541.png,,30,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,2610,Giovanni González,https://media.api-sports.io/football/players/2610.png,,20,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,6048,Brian Cufré,https://media.api-sports.io/football/players/6048.png,,3,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,47007,Iñigo Ruiz de Galarreta,https://media.api-sports.io/football/players/47007.png,8.0,4,M,6.7,False,True,0,,6.0,6,1.0,1.0,0,0,0,0,,,,,,,,,,,1.0,,,,,,
877981,Mallorca,798,2208,Clément Grenier,https://media.api-sports.io/football/players/2208.png,30.0,8,M,6.5,False,True,0,,13.0,11,2.0,2.0,0,0,0,0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,
877981,Mallorca,798,46749,Lago Júnior,https://media.api-sports.io/football/players/46749.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Mallorca,798,46751,Abdón Prats,https://media.api-sports.io/football/players/46751.png,17.0,9,F,6.9,False,True,0,,4.0,3,1.0,1.0,0,0,0,0,,,,,,,,,,,,,2.0,1.0,,,
877981,Mallorca,798,293604,Javi Llabrés,https://media.api-sports.io/football/players/293604.png,,34,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,47153,Juan Carlos,https://media.api-sports.io/football/players/47153.png,90.0,1,G,6.9,False,False,1,3.0,28.0,22,1.0,1.0,0,0,0,0,0.0,,,,,,1.0,,,,,,,,,,
877981,Girona,547,135334,Santiago Bueno,https://media.api-sports.io/football/players/135334.png,90.0,22,D,6.6,False,False,0,,50.0,41,7.0,4.0,0,0,0,0,,,,1.0,,1.0,1.0,,,,2.0,,,,,,
877981,Girona,547,47334,David López,https://media.api-sports.io/football/players/47334.png,89.0,5,D,6.9,False,False,0,,46.0,41,7.0,5.0,0,0,0,0,,,1.0,2.0,,,3.0,,,,2.0,,,,,,
877981,Girona,547,47511,Juanpe,https://media.api-sports.io/football/players/47511.png,90.0,15,D,6.7,True,False,0,,60.0,54,3.0,2.0,0,0,0,0,,,,,,2.0,,,,,,,,,,,
877981,Girona,547,283668,Arnau Martínez,https://media.api-sports.io/football/players/283668.png,90.0,4,M,7,False,False,0,,23.0,16,13.0,8.0,0,0,0,0,,,1.0,,,2.0,,1.0,1.0,,2.0,,1.0,,,,
877981,Girona,547,18949,Oriol Romeu,https://media.api-sports.io/football/players/18949.png,90.0,18,M,6.3,False,False,0,,33.0,27,12.0,5.0,1,0,0,0,,,,5.0,1.0,,1.0,,2.0,2.0,2.0,,,,,2.0,
877981,Girona,547,47516,Aleix García,https://media.api-sports.io/football/players/47516.png,90.0,14,M,7.2,False,False,0,,38.0,34,7.0,5.0,0,0,0,0,,,,,,3.0,3.0,,1.0,,1.0,,1.0,,,,
877981,Girona,547,162032,Miguel Gutiérrez,https://media.api-sports.io/football/players/162032.png,89.0,3,M,6.9,False,False,0,,36.0,33,3.0,3.0,0,0,0,0,,,,,,,,,2.0,,1.0,,,,,2.0,
877981,Girona,547,10166,Reinier,https://media.api-sports.io/football/players/10166.png,65.0,19,F,6.7,False,False,0,,14.0,13,11.0,6.0,0,0,0,0,,,1.0,1.0,,1.0,,,3.0,1.0,5.0,,,,,,
877981,Girona,547,50856,Valentin Castellanos,https://media.api-sports.io/football/players/50856.png,78.0,9,F,6.6,False,False,0,,10.0,5,12.0,5.0,1,0,0,0,,,1.0,1.0,,,,1.0,1.0,,3.0,,1.0,1.0,,1.0,
877981,Girona,547,136117,Rodrigo Riquelme,https://media.api-sports.io/football/players/136117.png,78.0,17,F,6.3,False,False,0,,16.0,12,10.0,3.0,0,0,0,0,,,,,,1.0,,,5.0,,2.0,,5.0,1.0,,,
877981,Girona,547,162533,Toni Fuidias,https://media.api-sports.io/football/players/162533.png,,26,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,158,Paulo Gazzaniga,https://media.api-sports.io/football/players/158.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,46849,Javier Hernández,https://media.api-sports.io/football/players/46849.png,1.0,16,D,,False,True,0,,2.0,2,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,47505,Bernardo Espinosa,https://media.api-sports.io/football/players/47505.png,1.0,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,327628,Ricard Artero,https://media.api-sports.io/football/players/327628.png,,36,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,339105,Casals Joel Roca,https://media.api-sports.io/football/players/339105.png,,33,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,47492,Toni Villa,https://media.api-sports.io/football/players/47492.png,25.0,12,M,6.3,False,True,0,,11.0,10,4.0,2.0,0,0,0,0,,,,,,,,,3.0,,1.0,,1.0,1.0,,1.0,
877981,Girona,547,197448,Yan Couto,https://media.api-sports.io/football/players/197448.png,,20,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877981,Girona,547,47263,Samu Sáiz,https://media.api-sports.io/football/players/47263.png,12.0,10,M,7.2,False,True,0,,13.0,9,,,0,0,1,0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,
877981,Girona,547,46782,Manu Vallejo,https://media.api-sports.io/football/players/46782.png,12.0,25,F,7,False,True,0,,10.0,9,5.0,3.0,0,0,0,0,,,,,,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,
877981,Girona,547,323815,Oscar Ureña,https://media.api-sports.io/football/players/323815.png,,32,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,730,Thibaut Courtois,https://media.api-sports.io/football/players/730.png,90.0,1,G,7,False,False,1,3.0,27.0,25,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,,
877976,Real Madrid,541,733,Daniel Carvajal,https://media.api-sports.io/football/players/733.png,89.0,2,D,7,False,False,0,,25.0,22,6.0,4.0,0,0,0,0,,,,,,3.0,1.0,,,,1.0,,,,,,
877976,Real Madrid,541,372,Éder Militão,https://media.api-sports.io/football/players/372.png,90.0,3,D,7.2,False,False,0,,39.0,32,5.0,4.0,0,0,0,0,,,,,1.0,2.0,2.0,,,,1.0,,1.0,,,,
877976,Real Madrid,541,505,David Alaba,https://media.api-sports.io/football/players/505.png,90.0,4,D,7.3,False,False,0,,37.0,35,1.0,,0,0,0,0,,1.0,1.0,,,,,,,,,,4.0,,,,
877976,Real Madrid,541,653,Ferland Mendy,https://media.api-sports.io/football/players/653.png,90.0,23,D,6.7,False,False,0,,43.0,43,10.0,4.0,0,0,0,0,,,1.0,1.0,,3.0,3.0,,2.0,1.0,,,,,,1.0,
877976,Real Madrid,541,754,Luka Modrić,https://media.api-sports.io/football/players/754.png,80.0,10,M,7.9,False,False,0,,55.0,49,7.0,5.0,0,0,0,0,,,3.0,2.0,,2.0,1.0,,2.0,1.0,,,1.0,1.0,,2.0,
877976,Real Madrid,541,1271,Aurélien Tchouaméni,https://media.api-sports.io/football/players/1271.png,90.0,18,M,8,False,False,0,,65.0,58,19.0,16.0,0,0,0,0,,,1.0,,,7.0,3.0,,2.0,1.0,2.0,,2.0,1.0,,1.0,
877976,Real Madrid,541,2207,Eduardo Camavinga,https://media.api-sports.io/football/players/2207.png,63.0,12,M,6.5,False,False,0,,38.0,36,14.0,5.0,0,0,0,0,,,1.0,3.0,1.0,1.0,,,4.0,1.0,3.0,,,,,1.0,
877976,Real Madrid,541,10009,Rodrygo,https://media.api-sports.io/football/players/10009.png,80.0,21,F,7.9,False,False,0,,15.0,12,12.0,7.0,0,0,0,0,,,2.0,,,2.0,,,2.0,,3.0,,3.0,1.0,1.0,1.0,
877976,Real Madrid,541,759,Karim Benzema,https://media.api-sports.io/football/players/759.png,90.0,9,F,6.9,True,False,0,,51.0,46,4.0,,0,0,0,0,,,4.0,1.0,,,,1.0,2.0,,,,3.0,1.0,,,
877976,Real Madrid,541,762,Vinícius Júnior,https://media.api-sports.io/football/players/762.png,90.0,20,F,7,False,False,0,,42.0,34,15.0,5.0,0,0,0,0,,,2.0,1.0,,3.0,,1.0,6.0,1.0,1.0,,3.0,1.0,1.0,1.0,
877976,Real Madrid,541,47400,Andriy Lunin,https://media.api-sports.io/football/players/47400.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,162529,Luis López,https://media.api-sports.io/football/players/162529.png,,26,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,735,Nacho Fernández,https://media.api-sports.io/football/players/735.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,2285,Antonio Rüdiger,https://media.api-sports.io/football/players/2285.png,1.0,22,D,,False,True,0,,3.0,3,1.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,757,Lucas Vázquez,https://media.api-sports.io/football/players/757.png,,17,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,756,Federico Valverde,https://media.api-sports.io/football/players/756.png,27.0,15,M,7.3,False,True,0,,26.0,24,,,0,0,0,0,,1.0,1.0,,,,1.0,,,,,,,,,,
877976,Real Madrid,541,748,Dani Ceballos,https://media.api-sports.io/football/players/748.png,10.0,19,M,6.6,False,True,0,,13.0,13,3.0,1.0,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,
877976,Real Madrid,541,752,Toni Kroos,https://media.api-sports.io/football/players/752.png,10.0,8,M,6.9,False,True,0,,16.0,14,3.0,1.0,0,0,0,0,,,2.0,,,,,,,1.0,1.0,,,,,,
877976,Real Madrid,541,746,Marco Asensio,https://media.api-sports.io/football/players/746.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,760,Mariano Díaz,https://media.api-sports.io/football/players/760.png,,24,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Madrid,541,2296,Eden Hazard,https://media.api-sports.io/football/players/2296.png,,7,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,46672,Rui Silva,https://media.api-sports.io/football/players/46672.png,90.0,13,G,6.5,False,False,2,2.0,32.0,25,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
877976,Real Betis,543,1264,Youssouf Sabaly,https://media.api-sports.io/football/players/1264.png,71.0,23,D,7.2,False,False,0,,45.0,41,6.0,5.0,0,0,0,0,,,1.0,,1.0,2.0,2.0,,2.0,,2.0,,,,,1.0,
877976,Real Betis,543,1847,Luiz Felipe,https://media.api-sports.io/football/players/1847.png,90.0,19,D,7.9,False,False,0,,48.0,42,7.0,6.0,0,0,0,0,,,,,2.0,5.0,2.0,,,,1.0,,,,,,
877976,Real Betis,543,1565,Edgar González,https://media.api-sports.io/football/players/1565.png,90.0,3,D,6.9,False,False,0,,52.0,48,7.0,3.0,1,0,0,0,,,,2.0,3.0,2.0,,,,,,,,,,,
877976,Real Betis,543,47547,Álex Moreno,https://media.api-sports.io/football/players/47547.png,90.0,15,D,5.7,False,False,0,,46.0,41,11.0,2.0,0,0,0,0,,,,,,,1.0,,6.0,2.0,,,1.0,1.0,,,
877976,Real Betis,543,2476,Guido Rodríguez,https://media.api-sports.io/football/players/2476.png,90.0,5,M,7.2,False,False,0,,71.0,64,15.0,7.0,0,0,0,0,,,,5.0,,5.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,
877976,Real Betis,543,1573,Andrés Guardado,https://media.api-sports.io/football/players/1573.png,71.0,18,M,6.7,True,False,0,,41.0,38,6.0,2.0,0,0,0,0,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,
877976,Real Betis,543,1570,Sergio Canales,https://media.api-sports.io/football/players/1570.png,90.0,10,M,8,False,False,0,,76.0,66,8.0,6.0,0,0,0,0,,,3.0,,,4.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,
877976,Real Betis,543,668,Nabil Fekir,https://media.api-sports.io/football/players/668.png,11.0,8,M,6.2,False,False,0,,5.0,5,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,47320,Juanmi,https://media.api-sports.io/football/players/47320.png,71.0,7,M,6.7,False,False,0,,21.0,18,4.0,2.0,0,0,0,0,,,,,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,
877976,Real Betis,543,47348,Borja Iglesias,https://media.api-sports.io/football/players/47348.png,90.0,9,F,6.6,False,False,0,,23.0,16,12.0,4.0,0,0,0,0,,1.0,1.0,3.0,,2.0,,,4.0,,1.0,,1.0,,,,
877976,Real Betis,543,46871,Dani Martín,https://media.api-sports.io/football/players/46871.png,,25,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,614,Claudio Bravo,https://media.api-sports.io/football/players/614.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,1693,Víctor Ruiz,https://media.api-sports.io/football/players/1693.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,134,Juan Miranda,https://media.api-sports.io/football/players/134.png,,33,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,18965,Martín Montoya,https://media.api-sports.io/football/players/18965.png,,2,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,1579,Joaquín,https://media.api-sports.io/football/players/1579.png,19.0,17,M,6.7,False,True,0,,13.0,11,1.0,1.0,0,0,0,0,,,,,,,,,,,1.0,,,,,,
877976,Real Betis,543,185477,Rodri Sánchez,https://media.api-sports.io/football/players/185477.png,,28,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,265785,Luiz Henrique,https://media.api-sports.io/football/players/265785.png,79.0,11,F,6.2,False,True,0,,20.0,17,18.0,6.0,0,0,0,0,,,,,,5.0,,,5.0,2.0,,,,,,1.0,
877976,Real Betis,543,47119,Aitor Ruibal,https://media.api-sports.io/football/players/47119.png,19.0,24,F,6.6,False,True,0,,11.0,10,5.0,3.0,0,0,0,0,,,,1.0,,1.0,1.0,,3.0,,,,,,,2.0,
877976,Real Betis,543,1584,Loren Morón,https://media.api-sports.io/football/players/1584.png,,21,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877976,Real Betis,543,47319,Willian José,https://media.api-sports.io/football/players/47319.png,19.0,12,F,6.6,False,True,0,,15.0,14,,,0,0,0,0,,,1.0,,,,,,,,,,,,,,
877974,Real Sociedad,548,47269,Álex Remiro,https://media.api-sports.io/football/players/47269.png,90.0,1,G,7.2,False,False,1,6.0,26.0,18,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
877974,Real Sociedad,548,47299,Andoni Gorosabel,https://media.api-sports.io/football/players/47299.png,83.0,18,D,6.3,False,False,0,,36.0,29,14.0,4.0,1,0,0,0,,,1.0,1.0,,2.0,1.0,,3.0,2.0,1.0,,,,,1.0,
877974,Real Sociedad,548,47314,Igor Zubeldia,https://media.api-sports.io/football/players/47314.png,71.0,5,D,6.7,False,False,0,,29.0,25,8.0,3.0,1,0,0,0,,,,3.0,1.0,2.0,,,,,,,,,,,
877974,Real Sociedad,548,47301,Robin Le Normand,https://media.api-sports.io/football/players/47301.png,90.0,24,D,6.7,False,False,0,,73.0,67,8.0,2.0,0,0,0,0,,,,3.0,,,2.0,,,,,,,,,,
877974,Real Sociedad,548,47303,Aihen Muñoz,https://media.api-sports.io/football/players/47303.png,90.0,12,D,6.9,False,False,0,,44.0,35,7.0,6.0,0,0,0,0,,,,,,5.0,,,1.0,,1.0,,,,,,
877974,Real Sociedad,548,47440,Brais Méndez,https://media.api-sports.io/football/players/47440.png,90.0,23,M,7.2,False,False,0,,46.0,37,12.0,7.0,0,0,0,0,,,1.0,2.0,1.0,2.0,2.0,,3.0,1.0,2.0,,1.0,1.0,,2.0,
877974,Real Sociedad,548,47315,Martín Zubimendi,https://media.api-sports.io/football/players/47315.png,90.0,3,M,6.6,False,False,0,,48.0,33,8.0,3.0,1,0,0,0,,,,1.0,3.0,2.0,1.0,,,,,,,,,,
877974,Real Sociedad,548,47311,Mikel Merino,https://media.api-sports.io/football/players/47311.png,90.0,8,M,7,True,False,0,,48.0,33,17.0,9.0,1,0,0,0,,,3.0,3.0,,5.0,1.0,,1.0,1.0,3.0,,1.0,,,1.0,
877974,Real Sociedad,548,634,David Silva,https://media.api-sports.io/football/players/634.png,71.0,21,M,6.7,False,False,0,,36.0,31,5.0,2.0,0,0,0,0,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,
877974,Real Sociedad,548,8492,Alexander Sørloth,https://media.api-sports.io/football/players/8492.png,45.0,19,F,6.3,False,False,0,,11.0,3,5.0,2.0,0,0,0,0,,,,,,,,,2.0,,,,,,,1.0,
877974,Real Sociedad,548,274312,Mohamed-Ali Cho,https://media.api-sports.io/football/players/274312.png,71.0,11,F,7.9,False,False,0,,10.0,9,7.0,3.0,1,0,0,0,,1.0,3.0,2.0,,,,,3.0,,1.0,,2.0,2.0,,2.0,
877974,Real Sociedad,548,47297,Andoni Zubiaurre,https://media.api-sports.io/football/players/47297.png,,13,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877974,Real Sociedad,548,182546,Jon Pacheco,https://media.api-sports.io/football/players/182546.png,,20,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877974,Real Sociedad,548,183699,Urko González,https://media.api-sports.io/football/players/183699.png,,30,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
877974,Real Sociedad,548,47306,Álex Sola,https://media.api-sports.io/football/players/47306.png,17.0,2,D,6.6,False,True,0,,5.0,2,2.0,2.0,0,0,0,0,,,,,,1.0,,,,,,,,,,,
