rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
3,505,Inter,https://media.api-sports.io/football/teams/505.png,7,1,UEFA Champions League: Group F,LDLLD,same,UEFA Europa League,6,2,1,3,10,9,3,1,1,1,4,3,3,1,0,2,6,6
4,560,Slavia Praha,https://media.api-sports.io/football/teams/560.png,2,-6,UEFA Champions League: Group F,LDLLL,same,,6,0,2,4,4,10,3,0,0,3,2,7,3,0,2,1,2,3
1,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,11,2,UEFA Champions League: Group G,WDWWW,same,8th Finals,6,3,2,1,10,8,3,1,1,1,4,5,3,2,1,0,6,3
2,80,Lyon,https://media.api-sports.io/football/teams/80.png,8,1,UEFA Champions League: Group G,WDWWD,same,8th Finals,6,2,2,2,9,8,3,1,2,0,6,4,3,1,0,2,3,4
3,211,Benfica,https://media.api-sports.io/football/teams/211.png,7,-1,UEFA Champions League: Group G,LDLLD,same,UEFA Europa League,6,2,1,3,10,11,3,2,0,1,6,3,3,0,1,2,4,8
4,596,Zenit Saint Petersburg,https://media.api-sports.io/football/teams/596.png,7,-2,UEFA Champions League: Group G,LDLLL,same,,6,2,1,3,7,9,3,2,0,1,5,3,3,0,1,2,2,6
1,532,Valencia,https://media.api-sports.io/football/teams/532.png,11,2,UEFA Champions League: Group H,WDWWW,up,8th Finals,6,3,2,1,9,7,3,1,1,1,6,6,3,2,1,0,3,1
2,49,Chelsea,https://media.api-sports.io/football/teams/49.png,11,2,UEFA Champions League: Group H,WDWWD,down,8th Finals,6,3,2,1,11,9,3,1,1,1,6,6,3,2,1,0,5,3
3,194,Ajax,https://media.api-sports.io/football/teams/194.png,10,6,UEFA Champions League: Group H,LDLLD,same,UEFA Europa League,6,3,1,2,12,6,3,1,0,2,3,2,3,2,1,0,9,4
4,79,Lille,https://media.api-sports.io/football/teams/79.png,1,-10,UEFA Champions League: Group H,LDLLL,same,,6,0,1,5,4,14,3,0,1,2,2,5,3,0,0,3,2,9
