fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_total,tackles_total,goals_assists,dribbles_past,penalty_won,penalty_commited,offsides
216917,PAOK,619,2355,Alexandros Paschalakis,https://media.api-sports.io/football/players/2355.png,90,31,G,6.5,False,False,0,0,2.0,4.0,11,0,52%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
216917,PAOK,619,2359,Leo Matos,https://media.api-sports.io/football/players/2359.png,90,3,D,7.3,False,False,1,1,,,31,0,81%,0.0,0,0,0,2,1,1,0,0,0,,1.0,2.0,,,,,
216917,PAOK,619,2363,Fernando Varela,https://media.api-sports.io/football/players/2363.png,90,5,D,6.5,False,False,0,0,,,32,0,76%,0.0,0,3,3,0,1,0,0,0,0,,,,,,,,
216917,PAOK,619,2358,Jose Angel Crespo,https://media.api-sports.io/football/players/2358.png,90,15,D,6.5,False,False,0,0,,,19,0,70%,1.0,0,0,0,0,0,0,0,0,0,,,1.0,,,,,
216917,PAOK,619,2360,Dimitris Giannoulis,https://media.api-sports.io/football/players/2360.png,90,23,D,6.8,False,False,1,0,,,16,1,59%,0.0,1,1,1,3,1,0,0,0,0,,,2.0,1.0,1.0,,,
216917,PAOK,619,2384,Léo Jabá,https://media.api-sports.io/football/players/2384.png,79,98,M,6.4,False,False,1,0,,,11,1,64%,0.0,1,1,1,3,0,0,0,0,0,,,,,1.0,,,
216917,PAOK,619,8484,Anderson Esiti,https://media.api-sports.io/football/players/8484.png,90,24,M,6.9,False,False,0,0,,,15,0,93%,2.0,2,1,1,0,3,0,0,0,0,,,1.0,,1.0,,,
216917,PAOK,619,2371,Omar El Kaddouri,https://media.api-sports.io/football/players/2371.png,90,7,M,6.9,False,False,0,0,,,21,0,77%,0.0,2,0,0,0,2,0,0,0,0,,,2.0,,,,,
216917,PAOK,619,2368,Diego Biseswar,https://media.api-sports.io/football/players/2368.png,73,21,M,7.3,False,False,2,1,,,15,2,83%,0.0,2,1,1,3,1,0,0,0,0,,,,1.0,,,,
216917,PAOK,619,2374,Dimitris Pelkas,https://media.api-sports.io/football/players/2374.png,65,10,F,6.2,True,False,1,0,,,9,0,64%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
216917,PAOK,619,2380,Chuba Akpom,https://media.api-sports.io/football/players/2380.png,90,47,F,7.2,False,False,1,1,,,9,0,75%,1.0,0,1,1,2,2,0,0,0,0,,1.0,,,1.0,,,
216917,PAOK,619,10036,Douglas,https://media.api-sports.io/football/players/10036.png,17,33,M,6.2,False,True,0,0,,,3,0,50%,0.0,0,0,0,0,0,0,0,0,0,,,,,1.0,,,
216917,PAOK,619,1244,Miroslav Stoch,https://media.api-sports.io/football/players/1244.png,11,99,M,6.5,False,True,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
216917,PAOK,619,2383,Dimitris Limnios,https://media.api-sports.io/football/players/2383.png,25,18,F,6.4,False,True,0,0,,,2,0,50%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
216917,Ajax,194,526,Andre Onana,https://media.api-sports.io/football/players/526.png,90,24,G,6.0,False,False,0,0,2.0,1.0,18,0,75%,0.0,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
216917,Ajax,194,537,Joel Veltman,https://media.api-sports.io/football/players/537.png,90,3,D,6.6,False,False,1,0,,,39,0,95%,0.0,1,0,0,0,2,0,0,0,0,,,1.0,,,,,
216917,Ajax,194,535,Perr Schuurs,https://media.api-sports.io/football/players/535.png,90,2,D,6.6,False,False,1,0,,,39,1,90%,0.0,2,1,1,0,0,0,0,0,0,,,,,1.0,,,
216917,Ajax,194,2467,Lisandro Martínez,https://media.api-sports.io/football/players/2467.png,90,21,D,6.5,False,False,0,0,,,61,0,91%,0.0,1,0,0,0,1,0,0,0,0,,,,,1.0,,,
216917,Ajax,194,529,Nicolas Tagliafico,https://media.api-sports.io/football/players/529.png,90,31,D,7.6,False,False,0,0,,,61,2,93%,1.0,2,0,0,1,2,0,0,0,0,,,2.0,,,,,
216917,Ajax,194,545,Noussair Mazraoui,https://media.api-sports.io/football/players/545.png,82,12,M,6.6,False,False,0,0,,,45,1,91%,0.0,1,0,0,4,4,1,0,0,0,,,1.0,,1.0,,,
216917,Ajax,194,531,Daley Blind,https://media.api-sports.io/football/players/531.png,90,17,M,6.4,False,False,0,0,,,91,2,90%,0.0,1,5,1,0,1,0,0,0,0,,,,,1.0,,,
216917,Ajax,194,548,Hakim Ziyech,https://media.api-sports.io/football/players/548.png,82,22,M,7.5,False,False,6,2,,,31,4,79%,0.0,0,2,1,2,1,0,0,0,0,,1.0,1.0,,2.0,,,
216917,Ajax,194,547,Donny van de Beek,https://media.api-sports.io/football/players/547.png,90,6,M,6.2,False,False,1,0,,,29,1,87%,0.0,0,0,0,0,0,0,0,0,0,,,1.0,,2.0,,,
216917,Ajax,194,554,Dusan Tadic,https://media.api-sports.io/football/players/554.png,90,10,M,6.6,True,False,3,1,,,40,1,72%,0.0,0,1,1,2,2,0,0,0,0,,,,,,,,
216917,Ajax,194,550,Kasper Dolberg,https://media.api-sports.io/football/players/550.png,33,25,F,6.5,False,False,0,0,,,3,0,60%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
216917,Ajax,194,552,David Neres,https://media.api-sports.io/football/players/552.png,8,7,M,6.7,False,False,0,0,,,6,0,85%,0.0,0,1,1,0,0,0,0,0,0,,,,,,,,
216917,Ajax,194,2118,Razvan Marin,https://media.api-sports.io/football/players/2118.png,8,18,M,6.8,False,False,1,1,,,8,0,72%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
216917,Ajax,194,551,Klaas Jan Huntelaar,https://media.api-sports.io/football/players/551.png,57,9,F,7.0,False,False,4,2,,,10,0,76%,0.0,0,0,0,2,0,0,0,0,0,,1.0,,,,,,
232978,FC Basel 1893,551,2801,Jonas Omlin,https://media.api-sports.io/football/players/2801.png,90,1,G,6.0,False,False,0,0,2.0,1.0,29,0,76%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232978,FC Basel 1893,551,48378,Silvan Widmer,https://media.api-sports.io/football/players/48378.png,90,5,D,6.1,False,False,0,0,,,17,0,51%,0.0,3,4,3,1,1,0,0,0,0,,,,,1.0,,,
232978,FC Basel 1893,551,48372,Eray Comert,https://media.api-sports.io/football/players/48372.png,90,4,D,7.2,False,False,0,0,,,40,1,83%,1.0,4,1,1,0,1,0,0,0,0,,,2.0,,,,,
232978,FC Basel 1893,551,6168,Omar Alderete,https://media.api-sports.io/football/players/6168.png,90,6,D,7.0,False,False,1,0,,,39,0,72%,1.0,4,1,1,2,0,0,0,0,0,,,1.0,,,,,
232978,FC Basel 1893,551,48376,Blas Riveros,https://media.api-sports.io/football/players/48376.png,90,15,D,6.5,False,False,0,0,,,36,2,72%,0.0,1,11,6,2,2,1,0,0,0,,,,,,,,
232978,FC Basel 1893,551,48371,Eder Balanta,https://media.api-sports.io/football/players/48371.png,76,23,M,6.7,False,False,1,0,,,21,0,51%,1.0,2,1,1,1,0,0,0,0,0,,,2.0,,1.0,,,
232978,FC Basel 1893,551,48386,Valentin Stocker,https://media.api-sports.io/football/players/48386.png,65,14,M,6.0,True,False,1,0,,,7,0,46%,0.0,1,2,2,2,1,0,0,0,0,,,,,4.0,,,
232978,FC Basel 1893,551,48388,Luca Zuffi,https://media.api-sports.io/football/players/48388.png,90,7,M,7.6,False,False,1,1,,,17,1,73%,0.0,2,1,1,1,0,0,0,0,0,,1.0,1.0,,,,,
232978,FC Basel 1893,551,48382,Fabian Frei,https://media.api-sports.io/football/players/48382.png,90,20,M,6.7,False,False,1,0,,,24,0,66%,0.0,1,2,2,0,0,0,0,0,0,,,1.0,,2.0,,,
232978,FC Basel 1893,551,48390,Ricky van Wolfswinkel,https://media.api-sports.io/football/players/48390.png,90,9,M,6.2,False,False,1,1,,,10,2,58%,0.0,1,0,0,1,1,0,0,0,0,,,,,,,,
232978,FC Basel 1893,551,48563,Afimico Pululu,https://media.api-sports.io/football/players/48563.png,76,19,F,6.6,False,False,1,1,,,7,0,77%,0.0,0,3,2,4,2,0,0,0,0,,,,,,,,
232978,FC Basel 1893,551,48380,Kevin Bua,https://media.api-sports.io/football/players/48380.png,14,33,M,6.8,False,True,0,0,,,5,1,50%,0.0,0,1,1,0,0,0,0,0,0,,,1.0,,1.0,,,
232978,FC Basel 1893,551,48389,Noah Okafor,https://media.api-sports.io/football/players/48389.png,14,11,M,7.2,False,True,2,1,,,4,0,57%,0.0,0,4,4,0,1,0,0,0,0,,,,,,,,
232978,FC Basel 1893,551,48560,Kemal Ademi,https://media.api-sports.io/football/players/48560.png,25,99,F,6.5,False,True,2,0,,,4,0,80%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232978,Lask Linz,1026,7525,Alexander Schlager,https://media.api-sports.io/football/players/7525.png,90,1,G,6.5,False,False,0,0,1.0,3.0,16,0,41%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232978,Lask Linz,1026,7527,Christian Ramsebner,https://media.api-sports.io/football/players/7527.png,17,15,D,6.6,False,False,0,0,,,5,0,71%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232978,Lask Linz,1026,7529,Gernot Trauner,https://media.api-sports.io/football/players/7529.png,90,18,D,7.5,True,False,2,1,,,27,0,77%,1.0,2,1,1,0,2,0,0,0,0,,1.0,,,2.0,,,
232978,Lask Linz,1026,7531,Philipp Wiesinger,https://media.api-sports.io/football/players/7531.png,90,6,D,6.7,False,False,1,0,,,26,0,57%,1.0,5,0,0,4,2,0,0,0,0,,,2.0,,5.0,,,
232978,Lask Linz,1026,7528,Reinhold Ranftl,https://media.api-sports.io/football/players/7528.png,90,26,M,6.7,False,False,2,0,,,19,1,54%,0.0,1,0,0,1,2,0,0,0,0,,,1.0,,4.0,,,
232978,Lask Linz,1026,7536,James Holland,https://media.api-sports.io/football/players/7536.png,90,25,M,6.5,False,False,0,0,,,25,2,58%,0.0,1,1,1,0,1,0,0,0,0,,,2.0,,5.0,,,
232978,Lask Linz,1026,7538,Peter Michorl,https://media.api-sports.io/football/players/7538.png,90,8,M,7.4,False,False,1,0,,,32,3,78%,0.0,2,1,1,1,1,1,0,0,0,,,,1.0,2.0,,,
232978,Lask Linz,1026,7662,Rene Renner,https://media.api-sports.io/football/players/7662.png,90,7,M,6.4,False,False,0,0,,,25,0,80%,0.0,2,4,2,1,2,0,0,0,0,,,1.0,,3.0,,,
232978,Lask Linz,1026,7534,Thomas Goiginger,https://media.api-sports.io/football/players/7534.png,63,27,F,7.0,False,False,4,1,,,16,3,66%,0.0,0,4,1,0,0,0,0,0,0,,,,,,,,
232978,Lask Linz,1026,7539,Klauss,https://media.api-sports.io/football/players/7539.png,83,9,F,7.3,False,False,3,1,,,12,0,46%,0.0,0,2,1,2,2,0,0,0,0,,1.0,,,1.0,,,
232978,Lask Linz,1026,7542,Samuel Tetteh,https://media.api-sports.io/football/players/7542.png,90,20,F,6.8,False,False,1,0,,,29,5,90%,0.0,0,5,1,0,0,0,0,0,0,,,1.0,1.0,2.0,,,
232978,Lask Linz,1026,7526,Emanuel Pogatetz,https://media.api-sports.io/football/players/7526.png,73,4,D,7.0,False,False,1,0,,,21,0,65%,1.0,0,0,0,0,2,0,0,0,0,,,,,,,,
232978,Lask Linz,1026,7533,Dominik Frieser,https://media.api-sports.io/football/players/7533.png,27,28,M,6.4,False,False,0,0,,,5,0,83%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
232978,Lask Linz,1026,7225,Marko Raguz,https://media.api-sports.io/football/players/7225.png,12,29,F,6.6,False,False,0,0,,,5,0,55%,0.0,0,1,1,0,0,0,0,0,0,,,,,,,,
216918,Ajax,194,526,Andre Onana,https://media.api-sports.io/football/players/526.png,90,24,G,6.3,False,False,0,0,2.0,2.0,12,0,80%,0.0,1,0,0,0,0,1,0,0,0,0.0,,,,,,,
216918,Ajax,194,545,Noussair Mazraoui,https://media.api-sports.io/football/players/545.png,90,12,D,6.3,False,False,0,0,,,39,0,79%,1.0,1,1,1,1,1,0,0,0,0,,,1.0,,2.0,,,
216918,Ajax,194,537,Joel Veltman,https://media.api-sports.io/football/players/537.png,90,3,D,7.2,False,False,2,1,,,27,0,84%,0.0,1,0,0,0,1,0,0,0,0,,,4.0,,,,,
216918,Ajax,194,2467,Lisandro Martínez,https://media.api-sports.io/football/players/2467.png,90,21,D,6.9,False,False,1,1,,,35,0,87%,1.0,1,3,3,0,2,1,0,0,0,,,1.0,,1.0,,,
216918,Ajax,194,529,Nicolas Tagliafico,https://media.api-sports.io/football/players/529.png,90,31,D,7.9,False,False,2,2,,,39,1,83%,0.0,1,2,2,2,1,0,0,0,0,,1.0,1.0,,1.0,1.0,,
216918,Ajax,194,2118,Razvan Marin,https://media.api-sports.io/football/players/2118.png,45,18,M,6.9,False,False,0,0,,,23,0,82%,0.0,1,0,0,3,1,0,0,0,0,,,1.0,,,,,
216918,Ajax,194,547,Donny van de Beek,https://media.api-sports.io/football/players/547.png,89,6,M,7.2,False,False,1,1,,,15,1,78%,0.0,1,2,2,1,1,0,0,0,0,,,3.0,,,,,
216918,Ajax,194,531,Daley Blind,https://media.api-sports.io/football/players/531.png,90,17,M,6.6,False,False,1,0,,,57,0,79%,0.0,2,1,1,0,2,0,0,0,0,,,,,1.0,,,
216918,Ajax,194,548,Hakim Ziyech,https://media.api-sports.io/football/players/548.png,90,22,F,8.8,False,False,5,1,,,49,6,77%,0.0,0,4,1,1,0,0,0,0,0,,,3.0,1.0,2.0,,,
216918,Ajax,194,554,Dusan Tadic,https://media.api-sports.io/football/players/554.png,90,10,F,7.6,True,False,3,3,,,23,3,71%,0.0,1,0,0,2,0,0,0,2,1,,2.0,,,2.0,,,
216918,Ajax,194,552,David Neres,https://media.api-sports.io/football/players/552.png,78,7,F,7.6,False,False,2,1,,,26,0,78%,0.0,0,1,1,6,0,0,0,0,0,,,,,,1.0,,
216918,Ajax,194,38735,Sergino Dest,https://media.api-sports.io/football/players/38735.png,45,28,D,6.4,False,True,0,0,,,15,0,78%,0.0,1,1,0,0,1,1,0,0,0,,,,,,,,
216918,Ajax,194,539,Dani De Wit,https://media.api-sports.io/football/players/539.png,1,30,M,–,False,True,0,0,,,0,0,0%,0.0,1,0,0,0,0,0,0,0,0,,,,,1.0,,,
216918,Ajax,194,551,Klaas Jan Huntelaar,https://media.api-sports.io/football/players/551.png,12,9,F,6.6,False,True,1,0,,,3,0,60%,0.0,0,0,0,0,1,0,0,0,0,,,,,,,,
216918,PAOK,619,2355,Alexandros Paschalakis,https://media.api-sports.io/football/players/2355.png,90,31,G,8.0,False,False,0,0,3.0,7.0,12,0,54%,0.0,0,0,0,0,0,1,0,0,0,1.0,,,,,,,
216918,PAOK,619,2359,Leo Matos,https://media.api-sports.io/football/players/2359.png,90,3,D,6.0,False,False,1,0,,,19,0,59%,1.0,1,0,0,0,3,1,0,0,0,,,1.0,,1.0,,1.0,
216918,PAOK,619,2363,Fernando Varela,https://media.api-sports.io/football/players/2363.png,90,5,D,6.5,False,False,0,0,,,18,0,66%,1.0,4,0,0,1,0,0,0,0,0,,,,,1.0,,,
216918,PAOK,619,2358,Jose Angel Crespo,https://media.api-sports.io/football/players/2358.png,90,15,D,6.4,False,False,1,0,,,19,0,73%,1.0,1,0,0,1,0,1,0,0,0,,,1.0,,,,,
216918,PAOK,619,2360,Dimitris Giannoulis,https://media.api-sports.io/football/players/2360.png,90,23,D,6.5,False,False,1,0,,,21,0,70%,0.0,0,4,3,0,2,1,0,0,0,,,4.0,,,,,
216918,PAOK,619,2384,Léo Jabá,https://media.api-sports.io/football/players/2384.png,71,98,M,6.3,False,False,0,0,,,8,1,53%,0.0,0,3,2,1,2,0,0,0,0,,,1.0,,1.0,,,
216918,PAOK,619,2371,Omar El Kaddouri,https://media.api-sports.io/football/players/2371.png,90,7,M,5.6,False,False,0,0,,,24,1,80%,0.0,0,1,0,1,4,1,0,0,0,,,3.0,,2.0,,1.0,
216918,PAOK,619,8484,Anderson Esiti,https://media.api-sports.io/football/players/8484.png,82,24,M,6.5,False,False,0,0,,,11,2,68%,0.0,1,0,0,0,3,0,0,0,0,,,1.0,,2.0,,,
216918,PAOK,619,2368,Diego Biseswar,https://media.api-sports.io/football/players/2368.png,90,21,M,7.7,False,False,3,3,,,17,1,60%,0.0,0,4,2,4,1,0,0,0,0,,2.0,1.0,,1.0,,1.0,
216918,PAOK,619,2374,Dimitris Pelkas,https://media.api-sports.io/football/players/2374.png,63,10,F,6.5,True,False,1,1,,,9,1,81%,0.0,0,2,1,1,4,1,0,0,0,,,1.0,,2.0,,,
216918,PAOK,619,2380,Chuba Akpom,https://media.api-sports.io/football/players/2380.png,90,47,F,6.8,False,False,2,0,,,12,0,70%,0.0,0,1,1,1,0,0,0,0,0,,,,,,,,
216918,PAOK,619,2373,Josip Mišić,https://media.api-sports.io/football/players/2373.png,8,27,M,6.2,False,False,0,0,,,9,0,90%,0.0,0,1,0,0,0,0,0,0,0,,,,,,,,
216918,PAOK,619,2383,Dimitris Limnios,https://media.api-sports.io/football/players/2383.png,19,18,F,6.6,False,False,1,0,,,4,0,80%,0.0,0,1,1,1,0,1,0,0,0,,,,,1.0,,,
216918,PAOK,619,2385,Karol Świderski,https://media.api-sports.io/football/players/2385.png,27,9,F,6.4,False,False,0,0,,,4,0,50%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232977,Olympiakos Piraeus,553,1590,Jose Sa,https://media.api-sports.io/football/players/1590.png,90,1,G,8.5,False,False,0,0,0.0,6.0,8,0,33%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232977,Olympiakos Piraeus,553,1593,Omar Elabdellaoui,https://media.api-sports.io/football/players/1593.png,90,14,D,6.8,True,False,0,0,,,29,1,82%,0.0,0,0,0,1,1,1,0,0,0,,,,,1.0,,,
232977,Olympiakos Piraeus,553,41173,Ruben Semedo,https://media.api-sports.io/football/players/41173.png,90,3,D,7.5,False,False,1,1,,,32,0,88%,1.0,0,0,0,0,2,1,0,0,0,,1.0,,,1.0,,,
232977,Olympiakos Piraeus,553,1597,Yassine Meriah,https://media.api-sports.io/football/players/1597.png,90,20,D,7.3,False,False,1,0,,,40,0,81%,0.0,1,2,2,0,1,0,0,0,0,,,,,,,,
232977,Olympiakos Piraeus,553,1600,Kostas Tsimikas,https://media.api-sports.io/football/players/1600.png,90,21,D,7.4,False,False,0,0,,,24,0,70%,1.0,0,2,2,3,1,0,0,0,0,,,1.0,,,,,
232977,Olympiakos Piraeus,553,1603,Andreas Bouchalakis,https://media.api-sports.io/football/players/1603.png,90,5,M,6.5,False,False,0,0,,,32,0,74%,0.0,3,0,0,0,5,0,0,0,0,,,1.0,,,,,
232977,Olympiakos Piraeus,553,1607,Guilherme,https://media.api-sports.io/football/players/1607.png,89,8,M,7.7,False,False,2,0,,,57,0,90%,0.0,1,1,1,1,1,0,0,0,0,,,2.0,,,,,
232977,Olympiakos Piraeus,553,1610,Giorgos Masouras,https://media.api-sports.io/football/players/1610.png,90,19,M,7.5,False,False,1,0,,,23,1,82%,0.0,1,0,0,1,2,0,0,0,0,,,4.0,,,,,
232977,Olympiakos Piraeus,553,1367,Mathieu Valbuena,https://media.api-sports.io/football/players/1367.png,82,28,M,7.6,False,False,3,1,,,28,5,80%,0.0,1,2,1,4,1,0,0,1,0,,1.0,,,1.0,,,
232977,Olympiakos Piraeus,553,1605,Daniel Podence,https://media.api-sports.io/football/players/1605.png,68,10,M,7.1,False,False,1,0,,,18,3,85%,0.0,0,2,0,3,0,0,0,0,0,,,1.0,,,,,
232977,Olympiakos Piraeus,553,1616,Miguel Angel Guerrero,https://media.api-sports.io/football/players/1616.png,90,9,F,7.1,False,False,5,2,,,5,0,38%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232977,Olympiakos Piraeus,553,1595,Leonardo Koutris,https://media.api-sports.io/football/players/1595.png,1,23,D,–,False,True,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232977,Olympiakos Piraeus,553,45792,Lazar Randjelovic,https://media.api-sports.io/football/players/45792.png,22,97,M,6.7,False,True,0,0,,,5,0,83%,0.0,0,0,0,1,1,0,0,0,0,,,,,1.0,1.0,,
232977,Olympiakos Piraeus,553,1604,Mady Camara,https://media.api-sports.io/football/players/1604.png,8,4,M,6.5,False,True,0,0,,,5,0,71%,0.0,0,0,0,1,2,0,0,0,0,,,,,,,,
232977,Istanbul Basaksehir,564,49837,Mert Günok,https://media.api-sports.io/football/players/49837.png,90,34,G,6.0,False,False,0,0,2.0,2.0,18,0,58%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232977,Istanbul Basaksehir,564,49841,Junior Caiçara,https://media.api-sports.io/football/players/49841.png,90,80,D,6.8,False,False,2,2,,,32,2,78%,0.0,2,1,0,1,3,0,0,0,0,,,1.0,,,,,
232977,Istanbul Basaksehir,564,41328,Carlos Ponck,https://media.api-sports.io/football/players/41328.png,90,26,D,6.3,False,False,0,0,,,37,0,82%,1.0,1,2,1,0,1,0,0,0,0,,,1.0,,,,,
232977,Istanbul Basaksehir,564,47165,Miguel Vieira,https://media.api-sports.io/football/players/47165.png,90,24,D,6.4,False,False,0,0,,,50,0,90%,0.0,2,0,0,0,1,0,0,0,0,,,,,,,1.0,
232977,Istanbul Basaksehir,564,49840,Gaël Clichy,https://media.api-sports.io/football/players/49840.png,90,3,D,6.3,False,False,0,0,,,46,0,92%,0.0,1,1,0,2,2,1,0,0,0,,,,,,,,
232977,Istanbul Basaksehir,564,49860,Edin Višća,https://media.api-sports.io/football/players/49860.png,90,7,M,6.6,True,False,3,2,,,15,2,65%,0.0,1,0,0,2,1,0,0,0,0,,,,,1.0,,,
232977,Istanbul Basaksehir,564,49838,Joseph Attamah,https://media.api-sports.io/football/players/49838.png,59,4,M,6.5,False,False,0,0,,,18,0,78%,0.0,0,0,0,2,0,0,0,0,0,,,,,,,,
232977,Istanbul Basaksehir,564,50040,Okechukwu Azubuike,https://media.api-sports.io/football/players/50040.png,90,44,M,6.4,False,False,0,0,,,54,0,85%,1.0,1,1,0,1,4,1,0,0,0,,,1.0,,1.0,,,
232977,Istanbul Basaksehir,564,49852,Eljero Elia,https://media.api-sports.io/football/players/49852.png,90,11,M,6.5,False,False,1,0,,,29,2,90%,0.0,0,2,1,1,2,0,0,0,0,,,,,,,,
232977,Istanbul Basaksehir,564,49851,Robinho,https://media.api-sports.io/football/players/49851.png,45,70,F,6.2,False,False,2,1,,,18,0,90%,0.0,0,1,0,0,0,0,0,0,0,,,,,1.0,,,
232977,Istanbul Basaksehir,564,21649,Enzo Crivelli,https://media.api-sports.io/football/players/21649.png,75,27,F,6.8,False,False,2,1,,,7,0,53%,0.0,1,1,1,1,0,0,0,0,0,,,,,2.0,,,
232977,Istanbul Basaksehir,564,49859,Arda Turan,https://media.api-sports.io/football/players/49859.png,45,10,M,7.0,False,False,0,0,,,28,2,84%,0.0,1,1,1,3,2,0,0,0,0,,,1.0,,1.0,,,
232977,Istanbul Basaksehir,564,49862,Demba Ba,https://media.api-sports.io/football/players/49862.png,31,19,F,6.7,False,False,1,0,,,4,0,80%,0.0,0,0,0,2,0,0,0,0,0,,,,,,,,
232977,Istanbul Basaksehir,564,1099,Fredrik Gulbrandsen,https://media.api-sports.io/football/players/1099.png,15,9,F,6.6,False,False,0,0,,,2,0,66%,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,
232979,Lask Linz,1026,7525,Alexander Schlager,https://media.api-sports.io/football/players/7525.png,90,1,G,6.5,False,False,0,0,1.0,2.0,13,0,40%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232979,Lask Linz,1026,7531,Philipp Wiesinger,https://media.api-sports.io/football/players/7531.png,90,6,D,7.3,False,False,0,0,,,15,0,62%,1.0,3,0,0,1,1,0,0,0,0,,,6.0,,2.0,,,
232979,Lask Linz,1026,7529,Gernot Trauner,https://media.api-sports.io/football/players/7529.png,90,18,D,6.9,True,False,0,0,,,18,0,62%,0.0,3,0,0,2,1,0,0,0,0,,,,,,,,
232979,Lask Linz,1026,7526,Emanuel Pogatetz,https://media.api-sports.io/football/players/7526.png,90,4,D,6.5,False,False,0,0,,,11,0,55%,2.0,0,1,1,1,4,0,0,0,0,,,,,2.0,,,
232979,Lask Linz,1026,7528,Reinhold Ranftl,https://media.api-sports.io/football/players/7528.png,90,26,M,6.9,False,False,2,1,,,6,0,35%,0.0,1,1,1,2,2,1,0,0,0,,1.0,,,3.0,,,
232979,Lask Linz,1026,7536,James Holland,https://media.api-sports.io/football/players/7536.png,90,25,M,7.1,False,False,0,0,,,12,1,50%,0.0,2,2,2,0,5,0,0,0,0,,,2.0,1.0,1.0,,,
232979,Lask Linz,1026,7538,Peter Michorl,https://media.api-sports.io/football/players/7538.png,90,8,M,6.7,False,False,2,0,,,22,0,61%,0.0,2,0,0,3,0,0,0,0,0,,,1.0,,2.0,,,
232979,Lask Linz,1026,7662,Rene Renner,https://media.api-sports.io/football/players/7662.png,90,7,M,6.7,False,False,0,0,,,14,0,53%,1.0,1,2,1,3,1,0,0,0,0,,,1.0,,2.0,,,
232979,Lask Linz,1026,7534,Thomas Goiginger,https://media.api-sports.io/football/players/7534.png,89,27,F,7.4,False,False,1,1,,,17,3,68%,0.0,0,3,0,2,1,0,0,0,0,,1.0,1.0,,2.0,,,
232979,Lask Linz,1026,7539,Klauss,https://media.api-sports.io/football/players/7539.png,87,9,F,6.0,False,False,2,0,,,18,1,60%,0.0,0,2,0,2,4,0,0,0,0,,,2.0,,2.0,,,
232979,Lask Linz,1026,7542,Samuel Tetteh,https://media.api-sports.io/football/players/7542.png,77,20,F,7.1,False,False,2,1,,,17,2,94%,0.0,0,3,2,0,2,0,0,0,0,,,,1.0,,,,
232979,Lask Linz,1026,7533,Dominik Frieser,https://media.api-sports.io/football/players/7533.png,13,28,M,7.2,False,True,0,0,,,4,1,100%,0.0,0,1,1,0,0,0,0,0,0,,,,1.0,,,,
232979,Lask Linz,1026,7249,Thomas Sabitzer,https://media.api-sports.io/football/players/7249.png,1,33,F,–,False,True,0,0,,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232979,Lask Linz,1026,7225,Marko Raguz,https://media.api-sports.io/football/players/7225.png,8,29,F,7.4,False,True,1,1,,,2,0,100%,0.0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,
232979,FC Basel 1893,551,2801,Jonas Omlin,https://media.api-sports.io/football/players/2801.png,90,1,G,5.7,False,False,0,0,3.0,1.0,23,0,69%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
232979,FC Basel 1893,551,48378,Silvan Widmer,https://media.api-sports.io/football/players/48378.png,90,5,D,6.9,False,False,0,0,,,29,2,61%,0.0,2,3,2,1,2,0,0,0,0,,,2.0,1.0,,,,
232979,FC Basel 1893,551,48372,Eray Comert,https://media.api-sports.io/football/players/48372.png,90,4,D,6.4,False,False,0,0,,,54,0,87%,0.0,3,0,0,2,0,0,0,0,0,,,,,2.0,,,
232979,FC Basel 1893,551,6168,Omar Alderete,https://media.api-sports.io/football/players/6168.png,90,6,D,6.5,False,False,3,0,,,55,0,79%,0.0,0,3,3,1,2,0,0,0,0,,,,,1.0,,,
