fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
12462,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,2,5,11,4,6,5,13,5,4,68%,0,0,6,583,501,86%
12462,58,Millwall,https://media.api-sports.io/football/teams/58.png,6,13,23,4,19,4,15,4,3,32%,1,0,1,260,167,64%
12463,746,Sunderland,https://media.api-sports.io/football/teams/746.png,4,11,20,5,14,6,12,6,0,46%,1,0,2,310,199,64%
12463,69,Derby,https://media.api-sports.io/football/teams/69.png,4,5,11,2,4,7,11,7,1,54%,0,0,2,378,263,70%
12456,36,Fulham,https://media.api-sports.io/football/teams/36.png,3,9,16,4,12,5,12,7,4,48%,3,0,4,498,413,83%
12456,71,Norwich,https://media.api-sports.io/football/teams/71.png,5,11,19,3,10,9,10,1,3,52%,2,0,3,533,462,87%
12461,39,Wolves,https://media.api-sports.io/football/teams/39.png,2,5,10,3,4,6,14,4,3,48%,1,0,2,413,318,77%
12461,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,2,3,5,0,2,3,13,4,2,52%,2,0,1,451,363,80%
12454,56,Bristol City,https://media.api-sports.io/football/teams/56.png,11,6,20,3,12,8,14,3,2,58%,1,0,4,447,330,74%
12454,747,Barnsley,https://media.api-sports.io/football/teams/747.png,5,4,10,1,5,5,9,2,3,42%,2,0,8,319,207,65%
12457,57,Ipswich,https://media.api-sports.io/football/teams/57.png,2,5,12,5,8,4,11,8,1,55%,1,0,3,388,276,71%
12457,54,Birmingham,https://media.api-sports.io/football/teams/54.png,3,8,13,2,8,5,14,2,2,45%,1,0,1,315,200,63%
12458,59,Preston,https://media.api-sports.io/football/teams/59.png,3,5,11,3,8,3,17,6,1,57%,2,0,1,344,235,68%
12458,74,Sheffield Wednesday,https://media.api-sports.io/football/teams/74.png,1,4,6,1,3,3,18,3,2,43%,3,0,2,264,149,56%
12460,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,2,4,9,3,4,5,6,6,8,40%,,0,5,360,232,64%
12460,55,Brentford,https://media.api-sports.io/football/teams/55.png,5,6,13,2,7,6,9,3,1,60%,,0,1,524,400,76%
12459,72,QPR,https://media.api-sports.io/football/teams/72.png,4,7,11,0,9,2,17,10,2,53%,1,0,2,362,272,75%
12459,53,Reading,https://media.api-sports.io/football/teams/53.png,2,1,4,1,4,0,12,1,2,47%,2,1,2,338,222,66%
12455,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,0,1,3,2,1,2,13,4,1,53%,1,0,6,355,222,63%
12455,43,Cardiff,https://media.api-sports.io/football/teams/43.png,6,5,17,6,15,2,15,6,1,47%,0,0,0,320,200,63%
12453,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,5,5,12,2,11,1,13,5,3,50%,2,0,4,382,266,70%
12453,64,Hull City,https://media.api-sports.io/football/teams/64.png,5,2,14,7,7,7,11,3,1,50%,0,0,4,390,273,70%
