fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,shots_total,shots_on,tackles_blocks,offsides,penalty_commited,goals_total,penalty_won,goals_assists
648108,Cagliari,490,31507,Riccardo Sottil,https://media.api-sports.io/football/players/31507.png,83.0,33,M,7.5,False,False,0,,26.0,17,0,0,0,0,,2.0,1.0,,9.0,6.0,2.0,1.0,,3.0,,2.0,1.0,,,,1.0,,
648108,Cagliari,490,20959,Matteo Tramoni,https://media.api-sports.io/football/players/20959.png,72.0,17,M,6.3,False,False,0,,12.0,5,0,0,0,0,,,4.0,3.0,11.0,4.0,1.0,,4.0,,1.0,,,,,,,,
648108,Cagliari,490,30573,Leonardo Pavoletti,https://media.api-sports.io/football/players/30573.png,66.0,30,F,6.6,False,False,0,,26.0,20,0,0,0,0,,,1.0,,18.0,9.0,,,,5.0,6.0,,,,1.0,,,,
648108,Cagliari,490,30545,Simone Aresti,https://media.api-sports.io/football/players/30545.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648108,Cagliari,490,30546,Alessio Cragno,https://media.api-sports.io/football/players/30546.png,,28,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648108,Cagliari,490,30553,Charalampos Lykogiannis,https://media.api-sports.io/football/players/30553.png,13.0,22,D,6.9,False,True,0,,6.0,4,0,0,0,0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
648108,Cagliari,490,264474,Salvatore Boccia,https://media.api-sports.io/football/players/264474.png,,36,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648108,Cagliari,490,264476,Isaías Delpupo,https://media.api-sports.io/football/players/264476.png,,38,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648108,Cagliari,490,237,Gastón Pereiro,https://media.api-sports.io/football/players/237.png,18.0,20,M,7.7,False,True,0,,18.0,16,0,0,0,0,,,2.0,,11.0,10.0,6.0,6.0,,,,1.0,,,,,,,
648108,Cagliari,490,30414,Giovanni Simeone,https://media.api-sports.io/football/players/30414.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648108,Cagliari,490,30562,João Pedro,https://media.api-sports.io/football/players/30562.png,23.0,10,M,7.2,False,True,0,,18.0,13,0,0,0,0,,,,,5.0,4.0,,,,3.0,,2.0,1.0,,,,,,
648108,Cagliari,490,30570,Alberto Cerri,https://media.api-sports.io/football/players/30570.png,24.0,27,F,6.3,False,True,0,,11.0,11,0,0,0,0,,1.0,,,8.0,4.0,2.0,,,3.0,,,,,1.0,,,,
648108,Cagliari,490,327,Adam Ounas,https://media.api-sports.io/football/players/327.png,13.0,37,F,6.9,False,True,0,,6.0,5,0,0,0,0,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,
648110,AS Roma,497,1557,Pau López,https://media.api-sports.io/football/players/1557.png,92.0,13,G,5.9,False,False,2,3.0,37.0,31,0,1,0,0,0.0,,,,1.0,,,,,,1.0,,,,,,,,
648110,AS Roma,497,30425,Gianluca Mancini,https://media.api-sports.io/football/players/30425.png,91.0,23,D,6.2,False,False,0,,69.0,61,2,1,0,0,,2.0,2.0,2.0,12.0,6.0,,,,,4.0,1.0,,,,,,,
648110,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,95.0,4,D,6.3,False,False,0,,74.0,58,0,0,0,0,,,2.0,2.0,7.0,4.0,,,,,2.0,,,,,1.0,,,
648110,AS Roma,497,30924,Marash Kumbulla,https://media.api-sports.io/football/players/30924.png,120.0,24,D,7.2,False,False,0,,70.0,58,0,0,0,0,,,5.0,2.0,15.0,14.0,,,,4.0,1.0,,,,,,,,
648110,AS Roma,497,9948,Bruno Peres,https://media.api-sports.io/football/players/9948.png,120.0,33,M,6.9,False,False,0,,42.0,37,0,0,0,0,,3.0,1.0,2.0,6.0,2.0,1.0,1.0,,,2.0,,,,1.0,,,,
648110,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,120.0,7,M,8.3,True,False,0,,49.0,37,1,0,1,0,,2.0,1.0,3.0,19.0,9.0,4.0,3.0,1.0,5.0,4.0,3.0,2.0,,,,1.0,1.0,
648110,AS Roma,497,46982,Gonzalo Villar,https://media.api-sports.io/football/players/46982.png,69.0,14,M,6.7,False,False,0,,49.0,42,0,0,0,0,,,2.0,,11.0,7.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,
648110,AS Roma,497,862,Leonardo Spinazzola,https://media.api-sports.io/football/players/862.png,69.0,37,M,6.6,False,False,0,,37.0,30,0,0,0,0,,,1.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,,
648110,AS Roma,497,2299,Pedro,https://media.api-sports.io/football/players/2299.png,95.0,11,F,7.2,False,False,0,,24.0,15,0,0,0,0,,1.0,,,11.0,8.0,5.0,3.0,,5.0,,1.0,1.0,,2.0,,,,
648110,AS Roma,497,1457,Henrikh Mkhitaryan,https://media.api-sports.io/football/players/1457.png,85.0,77,F,7.9,False,False,0,,45.0,34,0,0,0,0,,1.0,3.0,,10.0,6.0,3.0,2.0,,1.0,1.0,3.0,1.0,,2.0,,1.0,,
648110,AS Roma,497,47472,Borja Mayoral,https://media.api-sports.io/football/players/47472.png,90.0,21,F,5.6,False,False,0,,26.0,18,0,0,0,0,,3.0,1.0,,10.0,7.0,3.0,2.0,,1.0,,5.0,,,1.0,,,,1.0
648110,AS Roma,497,31472,Simone Farelli,https://media.api-sports.io/football/players/31472.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,AS Roma,497,763,Daniel Fuzato,https://media.api-sports.io/football/players/763.png,25.0,87,G,5.9,False,True,2,1.0,7.0,5,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
648110,AS Roma,497,775,Davide Santon,https://media.api-sports.io/football/players/775.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,AS Roma,497,770,Rick Karsdorp,https://media.api-sports.io/football/players/770.png,51.0,2,D,6.6,False,True,0,,18.0,12,0,0,0,0,,1.0,2.0,,4.0,2.0,1.0,,,,,1.0,,,,,,,
648110,AS Roma,497,30424,Roger Ibañez,https://media.api-sports.io/football/players/30424.png,25.0,3,D,6.2,False,True,0,,8.0,5,0,0,0,0,,,2.0,,7.0,3.0,,,,1.0,,,,1.0,,,,,
648110,AS Roma,497,774,Juan Jesus,https://media.api-sports.io/football/players/774.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,AS Roma,497,768,Federico Fazio,https://media.api-sports.io/football/players/768.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,AS Roma,497,892,Chris Smalling,https://media.api-sports.io/football/players/892.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,AS Roma,497,30409,Jordan Veretout,https://media.api-sports.io/football/players/30409.png,51.0,17,M,6.3,False,True,0,,36.0,33,0,0,0,0,,,,,4.0,1.0,,,,1.0,2.0,,,,,,,,
648110,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,30.0,9,F,6.2,False,True,0,,11.0,9,0,0,0,0,,,1.0,,5.0,2.0,1.0,,,,,,,,,,,,
648110,AS Roma,497,67955,Carles Pérez,https://media.api-sports.io/football/players/67955.png,35.0,31,F,6.3,False,True,0,,4.0,4,0,0,0,0,,,,,3.0,1.0,1.0,,,1.0,,,,,,,,,
648110,AS Roma,497,163338,Suf Podgoreanu,https://media.api-sports.io/football/players/163338.png,,64,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,68406,Titas Krapikas,https://media.api-sports.io/football/players/68406.png,120.0,12,G,6.9,False,False,2,2.0,70.0,49,0,0,0,0,0.0,,,,3.0,2.0,,,1.0,1.0,,,,,,,,,
648110,Spezia,515,30840,Luca Vignali,https://media.api-sports.io/football/players/30840.png,120.0,69,D,6.9,False,False,0,,82.0,69,0,0,0,0,,1.0,5.0,2.0,12.0,6.0,1.0,,2.0,1.0,,,,,,,,,
648110,Spezia,515,14329,Ardian Ismajli,https://media.api-sports.io/football/players/14329.png,120.0,34,D,6.2,False,False,0,,63.0,54,1,0,0,0,,,2.0,,9.0,4.0,,,,,2.0,,,,,1.0,,,
648110,Spezia,515,30827,Martin Erlić,https://media.api-sports.io/football/players/30827.png,120.0,28,D,6.9,False,False,0,,75.0,71,0,0,0,0,,,1.0,3.0,9.0,3.0,,,2.0,,3.0,,,,,,,,
648110,Spezia,515,31296,Juan Ramos,https://media.api-sports.io/football/players/31296.png,68.0,3,D,6.9,False,False,0,,30.0,17,0,0,0,0,,,1.0,1.0,6.0,4.0,1.0,1.0,,,2.0,,,,,,,,
648110,Spezia,515,30561,Alessandro Deiola,https://media.api-sports.io/football/players/30561.png,80.0,27,M,6.5,False,False,0,,19.0,13,0,0,0,0,,1.0,,,9.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,
648110,Spezia,515,10352,Léo Sena,https://media.api-sports.io/football/players/10352.png,68.0,88,M,6.9,False,False,0,,23.0,20,0,0,0,0,,,3.0,1.0,8.0,5.0,,,1.0,2.0,1.0,,,,,,,,
648110,Spezia,515,30836,Giulio Maggiore,https://media.api-sports.io/football/players/30836.png,120.0,25,M,6.9,True,False,0,,37.0,26,0,0,0,0,,1.0,1.0,,10.0,6.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,,,1.0,
648110,Spezia,515,13246,Kevin Agudelo,https://media.api-sports.io/football/players/13246.png,59.0,80,F,6,False,False,0,,10.0,7,1,0,0,0,,,2.0,,15.0,3.0,4.0,1.0,2.0,,3.0,,,,,,,,
648110,Spezia,515,30844,Andrej Gălăbinov,https://media.api-sports.io/football/players/30844.png,68.0,9,F,7.5,False,False,0,,10.0,7,0,0,1,0,,1.0,,1.0,7.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,1.0
648110,Spezia,515,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,120.0,23,F,8.6,False,False,0,,35.0,29,0,0,0,0,,,,1.0,6.0,4.0,,,1.0,2.0,1.0,4.0,3.0,,,,2.0,,
648110,Spezia,515,224,Jeroen Zoet,https://media.api-sports.io/football/players/224.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,30547,Rafael,https://media.api-sports.io/football/players/30547.png,,77,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,38112,Julian Chabot,https://media.api-sports.io/football/players/38112.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,30829,Claudio Terzi,https://media.api-sports.io/football/players/30829.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,31041,Cristian Dell'Orco,https://media.api-sports.io/football/players/31041.png,52.0,39,D,6.9,False,True,0,,38.0,36,1,0,0,0,,1.0,,,4.0,2.0,,,,,1.0,,,,,,,,1.0
648110,Spezia,515,30838,Matteo Ricci,https://media.api-sports.io/football/players/30838.png,52.0,8,M,7.3,False,True,0,,67.0,59,0,0,0,0,,2.0,3.0,1.0,7.0,3.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0
648110,Spezia,515,30830,Gennaro Acampora,https://media.api-sports.io/football/players/30830.png,40.0,4,M,6.9,False,True,0,,30.0,28,0,0,0,0,,1.0,1.0,,9.0,5.0,1.0,,,4.0,3.0,,,,,,,,
648110,Spezia,515,21004,Lucien Agoumé,https://media.api-sports.io/football/players/21004.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,30440,Roberto Piccoli,https://media.api-sports.io/football/players/30440.png,52.0,91,F,6.5,False,True,0,,8.0,8,0,0,0,0,,,,,15.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,
648110,Spezia,515,47500,Daniele Verde,https://media.api-sports.io/football/players/47500.png,61.0,31,F,7.2,False,True,0,,31.0,29,0,0,0,0,,1.0,,,3.0,1.0,1.0,,,1.0,,2.0,1.0,,2.0,,1.0,,
648110,Spezia,515,30845,Emmanuel Gyasi,https://media.api-sports.io/football/players/30845.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648110,Spezia,515,31061,Diego Farias,https://media.api-sports.io/football/players/31061.png,,17,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1835,Thomas Strakosha,https://media.api-sports.io/football/players/1835.png,90.0,1,G,6.9,False,False,1,2.0,29.0,27,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,89.0,16,D,7.3,True,False,0,,49.0,44,0,0,0,0,,,2.0,1.0,5.0,3.0,,,,,,1.0,1.0,,1.0,,1.0,,
648109,Lazio,487,47430,Wesley Hoedt,https://media.api-sports.io/football/players/47430.png,90.0,14,D,7,False,False,0,,91.0,87,0,0,0,0,,,,1.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,,
648109,Lazio,487,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90.0,33,D,6.9,False,False,0,,51.0,45,0,0,0,0,,1.0,,1.0,4.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,
648109,Lazio,487,30866,Manuel Lazzari,https://media.api-sports.io/football/players/30866.png,71.0,29,M,6.3,False,False,0,,20.0,17,0,0,0,0,,,1.0,,6.0,3.0,,,3.0,1.0,,,,,,,,,
648109,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,58.0,21,M,7.3,False,False,0,,40.0,33,0,0,0,0,,1.0,1.0,1.0,8.0,7.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,
648109,Lazio,487,47388,Gonzalo Escalante,https://media.api-sports.io/football/players/47388.png,90.0,18,M,6.6,False,False,0,,75.0,72,0,0,0,0,,1.0,2.0,,9.0,3.0,1.0,,1.0,,4.0,,,1.0,,,,,
648109,Lazio,487,31678,Jean-Daniel Akpa Akpro,https://media.api-sports.io/football/players/31678.png,90.0,92,M,7.2,False,False,0,,36.0,30,0,0,0,0,,1.0,2.0,1.0,11.0,5.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,,
648109,Lazio,487,30859,Mohamed Fares,https://media.api-sports.io/football/players/30859.png,71.0,96,M,7.2,False,False,0,,20.0,17,0,0,0,0,,,2.0,3.0,6.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,
648109,Lazio,487,899,Andreas Pereira,https://media.api-sports.io/football/players/899.png,59.0,7,F,7,False,False,0,,17.0,13,0,0,0,0,,3.0,,,9.0,2.0,4.0,1.0,,1.0,,1.0,,,,,,,1.0
648109,Lazio,487,50048,Vedat Muriqi,https://media.api-sports.io/football/players/50048.png,90.0,94,F,6.3,False,False,0,,25.0,20,0,0,0,0,,1.0,2.0,,18.0,7.0,2.0,,,1.0,2.0,3.0,1.0,,,,,,
648109,Lazio,487,1624,Pepe Reina,https://media.api-sports.io/football/players/1624.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1832,Marco Alia,https://media.api-sports.io/football/players/1832.png,,71,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1846,Ştefan Radu,https://media.api-sports.io/football/players/1846.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1841,Patric,https://media.api-sports.io/football/players/1841.png,31.0,4,D,6.3,False,True,0,,18.0,16,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,,,
648109,Lazio,487,1837,Nicolò Armini,https://media.api-sports.io/football/players/1837.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1291,Denis Vavro,https://media.api-sports.io/football/players/1291.png,1.0,93,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,215851,Szymon Czyz,https://media.api-sports.io/football/players/215851.png,,53,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1855,Senad Lulić,https://media.api-sports.io/football/players/1855.png,19.0,19,M,6.3,False,True,0,,6.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1844,Adam Marušić,https://media.api-sports.io/football/players/1844.png,19.0,77,D,6.5,False,True,0,,8.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1861,Felipe Caicedo,https://media.api-sports.io/football/players/1861.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Lazio,487,1854,Joaquín Correa,https://media.api-sports.io/football/players/1854.png,32.0,11,M,6.9,False,True,0,,11.0,10,0,0,0,0,,,,,4.0,4.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,
648109,Parma,523,31220,Simone Colombi,https://media.api-sports.io/football/players/31220.png,90.0,34,G,6.3,False,False,2,3.0,39.0,29,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
648109,Parma,523,8553,Maxime Busi,https://media.api-sports.io/football/players/8553.png,90.0,42,D,6.7,False,False,0,,56.0,46,0,0,0,0,,,,2.0,5.0,2.0,,,,,1.0,,,,,,,,
648109,Parma,523,162592,Daan Dierckx,https://media.api-sports.io/football/players/162592.png,76.0,29,D,6.9,False,False,0,,54.0,50,0,0,0,0,,,3.0,,7.0,3.0,,,,,2.0,,,,,,,,
648109,Parma,523,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,90.0,14,D,7.2,True,False,0,,82.0,75,0,0,0,0,,,4.0,1.0,12.0,9.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,
648109,Parma,523,32122,Giacomo Ricci,https://media.api-sports.io/football/players/32122.png,90.0,31,D,7.3,False,False,0,,41.0,33,0,0,0,0,,4.0,1.0,1.0,9.0,3.0,6.0,2.0,,,1.0,,,,,,,,1.0
648109,Parma,523,31019,Jacopo Dezi,https://media.api-sports.io/football/players/31019.png,62.0,17,M,7,False,False,0,,22.0,18,0,0,0,0,,,3.0,1.0,5.0,4.0,1.0,1.0,,,2.0,,,,,,,,
648109,Parma,523,22169,Wylan Cyprien,https://media.api-sports.io/football/players/22169.png,62.0,18,M,6.3,False,False,0,,51.0,43,0,0,0,0,,,1.0,,3.0,2.0,,,1.0,,,,,,,,,,
648109,Parma,523,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,90.0,19,M,6.9,False,False,0,,40.0,39,0,0,0,0,,,4.0,,9.0,4.0,,,1.0,,2.0,,,,,,,,
648109,Parma,523,31027,Mattia Sprocati,https://media.api-sports.io/football/players/31027.png,89.0,93,F,6.7,False,False,0,,23.0,16,0,0,0,0,,,,,5.0,3.0,2.0,1.0,,2.0,1.0,,,,,,,,
648109,Parma,523,6579,Juan Brunetta,https://media.api-sports.io/football/players/6579.png,90.0,32,F,6.9,False,False,0,,36.0,32,0,0,0,0,,,2.0,1.0,15.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,
648109,Parma,523,43056,Valentin Mihăilă,https://media.api-sports.io/football/players/43056.png,89.0,28,F,7.3,False,False,0,,20.0,11,0,0,0,0,,2.0,,,6.0,2.0,3.0,1.0,,,,3.0,2.0,,,,1.0,,
648109,Parma,523,237268,Filippo Rinaldi,https://media.api-sports.io/football/players/237268.png,,77,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,31008,Luigi Sepe,https://media.api-sports.io/football/players/31008.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,287994,Abdoul Hate Bane,https://media.api-sports.io/football/players/287994.png,,36,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,264473,Reinaldo Radu,https://media.api-sports.io/football/players/264473.png,,38,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,31489,Gastón Brugman,https://media.api-sports.io/football/players/31489.png,28.0,15,M,6.9,False,True,0,,23.0,22,0,0,0,0,,1.0,,,3.0,2.0,,,1.0,1.0,,,,,,,,,
648109,Parma,523,91424,Drissa Camara,https://media.api-sports.io/football/players/91424.png,14.0,37,M,6.5,False,True,0,,11.0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,1208,Hernani,https://media.api-sports.io/football/players/1208.png,28.0,23,M,6.7,False,True,0,,32.0,28,0,0,0,0,,1.0,,,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
648109,Parma,523,237115,Márk Kosznovszky,https://media.api-sports.io/football/players/237115.png,,39,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,180764,Gabriele Artistico,https://media.api-sports.io/football/players/180764.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,212,Andrea Adorante,https://media.api-sports.io/football/players/212.png,1.0,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,297579,Chaka Traorè,https://media.api-sports.io/football/players/297579.png,1.0,35,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
648109,Parma,523,297978,Andre Lopes Silva,https://media.api-sports.io/football/players/297978.png,,43,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90.0,1,G,6.5,True,False,1,,27.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
657381,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90.0,37,D,6.7,False,False,0,,54.0,52,0,0,0,0,,,,,8.0,3.0,,,,1.0,2.0,,,,,,,,
657381,Inter,505,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90.0,6,D,6.7,False,False,0,,45.0,42,0,0,0,0,,,1.0,2.0,7.0,4.0,,,,1.0,,,,,,,,,
657381,Inter,505,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,89.0,11,D,7.9,False,False,0,,58.0,51,0,0,0,0,,1.0,,,7.0,6.0,1.0,1.0,,3.0,,2.0,1.0,1.0,,,,,
657381,Inter,505,887,Matteo Darmian,https://media.api-sports.io/football/players/887.png,45.0,36,M,6.3,False,False,0,,25.0,18,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,30558,Nicolò Barella,https://media.api-sports.io/football/players/30558.png,90.0,23,M,7.5,False,False,0,,71.0,67,0,0,0,0,,2.0,2.0,,16.0,8.0,,,3.0,5.0,1.0,2.0,,,,,,1.0,
657381,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,88.0,77,M,7.3,False,False,0,,75.0,69,1,0,0,0,,1.0,1.0,,7.0,4.0,1.0,1.0,,,3.0,1.0,,,,,,,
657381,Inter,505,151,Arturo Vidal,https://media.api-sports.io/football/players/151.png,90.0,22,M,7.2,False,False,0,,58.0,54,0,0,0,0,,1.0,1.0,1.0,7.0,5.0,,,1.0,3.0,,2.0,,,,,,,
657381,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,67.0,14,M,6.9,False,False,0,,26.0,21,0,0,0,0,,2.0,1.0,,7.0,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,,,,
657381,Inter,505,907,Romelu Lukaku,https://media.api-sports.io/football/players/907.png,90.0,9,F,7,False,False,0,,17.0,13,1,0,1,0,,,,,8.0,6.0,1.0,1.0,,2.0,1.0,5.0,4.0,,1.0,,1.0,,
657381,Inter,505,910,Alexis Sánchez,https://media.api-sports.io/football/players/910.png,90.0,7,F,7.9,False,False,0,,53.0,46,0,0,0,0,,5.0,2.0,,14.0,8.0,1.0,1.0,1.0,5.0,,1.0,1.0,,,,,,
657381,Inter,505,30765,Andrei Radu,https://media.api-sports.io/football/players/30765.png,,97,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,189,Daniele Padelli,https://media.api-sports.io/football/players/189.png,,27,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,197,Andrea Ranocchia,https://media.api-sports.io/football/players/197.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,31009,Alessandro Bastoni,https://media.api-sports.io/football/players/31009.png,,95,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,9,Achraf Hakimi,https://media.api-sports.io/football/players/9.png,45.0,2,D,7.2,False,True,0,,33.0,31,1,0,0,0,,3.0,1.0,,5.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,
657381,Inter,505,203,Roberto Gagliardini,https://media.api-sports.io/football/players/203.png,,5,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,,12,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,Inter,505,174,Christian Eriksen,https://media.api-sports.io/football/players/174.png,13.0,24,M,7.2,False,True,0,,15.0,14,0,0,0,0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,
657381,Inter,505,894,Ashley Young,https://media.api-sports.io/football/players/894.png,9.0,15,D,6.3,False,True,0,,2.0,2,0,0,0,0,,,,,2.0,1.0,,,,,,,,,,,,,
657381,Inter,505,217,Lautaro Martínez,https://media.api-sports.io/football/players/217.png,23.0,10,F,7.2,False,True,0,,14.0,6,0,0,0,0,,2.0,1.0,,4.0,3.0,,,,1.0,,1.0,1.0,,,,,,
657381,Inter,505,31094,Andrea Pinamonti,https://media.api-sports.io/football/players/31094.png,,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
657381,AC Milan,489,21081,Ciprian Tătărușanu,https://media.api-sports.io/football/players/21081.png,90.0,1,G,8.3,False,False,2,8.0,20.0,11,0,0,0,0,0.0,,,,1.0,1.0,,,,1.0,,,,,,,,,
657381,AC Milan,489,886,Diogo Dalot,https://media.api-sports.io/football/players/886.png,90.0,5,D,6.3,False,False,0,,36.0,26,0,0,0,0,,1.0,1.0,,5.0,2.0,,,,,2.0,,,,1.0,,,,
657381,AC Milan,489,2045,Simon Kjær,https://media.api-sports.io/football/players/2045.png,20.0,24,D,6.5,False,False,0,,14.0,13,1,0,0,0,,,,,2.0,,,,,,1.0,,,,,,,,
657381,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,90.0,13,D,6.9,True,False,0,,32.0,27,0,0,0,0,,,1.0,,5.0,3.0,,,,,2.0,,,,,,,,
657381,AC Milan,489,47300,Theo Hernández,https://media.api-sports.io/football/players/47300.png,90.0,19,D,6.9,False,False,0,,38.0,30,0,0,0,0,,,1.0,,6.0,5.0,,,,1.0,,,,,,,,,
