fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1377872,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,4,7,1,3,4,17,1,,38%,3,1,2,368,311,85%,0.38,0
1377872,492,Napoli,https://media.api-sports.io/football/teams/492.png,4,4,13,5,7,6,17,2,,62%,1,0,2,606,545,90%,1.19,0
1377867,495,Genoa,https://media.api-sports.io/football/teams/495.png,2,2,5,1,2,3,16,3,0,59%,2,,0,435,327,75%,0.50,0
1377867,867,Lecce,https://media.api-sports.io/football/teams/867.png,0,3,7,4,5,2,13,7,2,41%,3,,2,294,207,70%,0.37,0
1377870,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,9,24,9,16,8,10,9,1,64%,1,,1,608,551,91%,1.88,0
1377870,520,Cremonese,https://media.api-sports.io/football/teams/520.png,3,1,4,0,4,0,14,2,1,36%,4,,4,340,278,82%,0.21,0
1377871,497,AS Roma,https://media.api-sports.io/football/teams/497.png,4,9,14,1,8,6,15,2,1,51%,1,,2,414,338,82%,1.56,0
1377871,500,Bologna,https://media.api-sports.io/football/teams/500.png,2,7,10,1,6,4,13,4,1,49%,1,,3,388,301,78%,0.58,0
1377865,490,Cagliari,https://media.api-sports.io/football/teams/490.png,6,7,14,1,10,4,18,3,1,45%,4,,0,356,293,82%,1.13,0
1377865,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,1,2,4,1,2,2,14,2,4,55%,2,,4,439,365,83%,0.98,0
1377866,895,Como,https://media.api-sports.io/football/teams/895.png,6,12,19,1,12,7,15,6,0,63%,2,,1,537,484,90%,1.54,0
1377866,487,Lazio,https://media.api-sports.io/football/teams/487.png,1,3,5,1,3,2,12,0,1,37%,3,,4,309,260,84%,0.21,0
1377869,496,Juventus,https://media.api-sports.io/football/teams/496.png,8,12,25,5,14,11,9,6,,64%,1,1,1,512,457,89%,2.35,0
1377869,523,Parma,https://media.api-sports.io/football/teams/523.png,2,4,8,2,4,4,13,6,,36%,2,0,6,275,207,75%,0.62,0
1377864,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,12,21,3,14,7,9,10,0,66%,2,,2,552,477,86%,1.92,1
1377864,801,Pisa,https://media.api-sports.io/football/teams/801.png,2,6,11,3,7,4,10,4,2,34%,0,,5,289,218,75%,0.63,1
1377873,494,Udinese,https://media.api-sports.io/football/teams/494.png,4,6,14,4,8,6,10,5,2,63%,3,,2,478,416,87%,0.72,0
1377873,504,Verona,https://media.api-sports.io/football/teams/504.png,3,4,9,2,2,7,14,1,2,37%,2,,4,286,210,73%,0.56,0
1377868,505,Inter,https://media.api-sports.io/football/teams/505.png,9,8,20,3,14,6,14,6,4,60%,,,4,577,530,92%,1.59,-2
1377868,503,Torino,https://media.api-sports.io/football/teams/503.png,4,3,12,5,8,4,6,5,1,40%,,,4,379,328,87%,0.94,-2
