fixture_id,bet_name,bet_value,bet_odd
1377865,Match Winner,Home,3.40
1377865,Match Winner,Draw,3.00
1377865,Match Winner,Away,2.35
1377865,Second Half Winner,Home,3.40
1377865,Second Half Winner,Draw,2.20
1377865,Second Half Winner,Away,2.75
1377865,Goals Over/Under,Over 1.5,1.44
1377865,Goals Over/Under,Under 1.5,2.75
1377865,Goals Over/Under,Over 2.5,2.30
1377865,Goals Over/Under,Under 2.5,1.62
1377865,Goals Over/Under,Over 3.5,4.33
1377865,Goals Over/Under,Under 3.5,1.22
1377865,Goals Over/Under,Over 0.5,1.08
1377865,Goals Over/Under,Under 0.5,7.50
1377865,Goals Over/Under,Over 4.5,9.00
1377865,Goals Over/Under,Under 4.5,1.07
1377865,Goals Over/Under,Over 5.5,19.00
1377865,Goals Over/Under,Under 5.5,1.02
1377865,Goals Over/Under,Over 6.5,41.00
1377865,Goals Over/Under,Under 6.5,1.00
1377865,HT/FT Double,Home/Draw,15.00
1377865,HT/FT Double,Home/Away,29.00
1377865,HT/FT Double,Draw/Away,5.50
1377865,HT/FT Double,Draw/Draw,4.50
1377865,HT/FT Double,Home/Home,5.50
1377865,HT/FT Double,Draw/Home,7.00
1377865,HT/FT Double,Away/Home,34.00
1377865,HT/FT Double,Away/Draw,15.00
1377865,HT/FT Double,Away/Away,3.75
1377865,Double Chance,Home/Draw,1.57
1377865,Double Chance,Home/Away,1.36
1377865,Double Chance,Draw/Away,1.30
1377865,First Half Winner,Home,4.00
1377865,First Half Winner,Draw,2.00
1377865,First Half Winner,Away,3.00
1377866,Match Winner,Home,2.35
1377866,Match Winner,Draw,3.30
1377866,Match Winner,Away,3.00
1377866,Second Half Winner,Home,2.62
1377866,Second Half Winner,Draw,2.50
1377866,Second Half Winner,Away,3.00
1377866,Goals Over/Under,Over 1.5,1.28
1377866,Goals Over/Under,Under 1.5,3.75
1377866,Goals Over/Under,Over 2.5,1.91
1377866,Goals Over/Under,Under 2.5,1.91
1377866,Goals Over/Under,Over 3.5,3.20
1377866,Goals Over/Under,Under 3.5,1.36
1377866,Goals Over/Under,Over 0.5,1.05
1377866,Goals Over/Under,Under 0.5,11.00
