fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
644668,1842,Harrogate Town,https://media.api-sports.io/football/teams/1842.png,10,7,22,5,17,5,11,6,2,68%,1,,1,507,384,76%
644668,8937,Skelmersdale United,https://media.api-sports.io/football/teams/8937.png,2,9,16,5,5,11,17,3,1,32%,2,,5,237,127,54%
644661,4684,Oxford City,https://media.api-sports.io/football/teams/4684.png,6,7,20,7,15,5,17,9,2,51%,1,,2,305,194,64%
644661,1337,Northampton,https://media.api-sports.io/football/teams/1337.png,4,5,11,2,6,5,14,4,0,49%,2,,4,286,180,63%
646253,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,2,6,14,6,8,6,12,4,2,66%,,,0,525,441,84%
646253,4701,Brackley Town,https://media.api-sports.io/football/teams/4701.png,0,6,9,3,5,4,12,3,2,34%,,,1,257,168,65%
646259,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,9,2,15,4,11,4,22,7,2,46%,5,,4,425,272,64%
646259,1834,Solihull Moors,https://media.api-sports.io/football/teams/1834.png,6,9,19,4,9,10,14,8,2,54%,5,,6,502,354,71%
646256,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,9,5,20,6,14,6,14,9,2,61%,1,,2,441,351,80%
646256,8655,King's Lynn Town,https://media.api-sports.io/football/teams/8655.png,3,3,9,3,4,5,12,4,0,39%,1,,3,293,189,65%
646258,1350,Peterborough,https://media.api-sports.io/football/teams/1350.png,5,4,11,2,6,5,12,4,2,63%,2,,2,505,403,80%
646258,4679,Chorley,https://media.api-sports.io/football/teams/4679.png,4,8,14,2,7,7,10,5,2,37%,1,,4,285,182,64%
648794,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,2,8,13,3,7,6,13,6,1,51%,1,,0,349,221,63%
648794,1362,Crawley Town,https://media.api-sports.io/football/teams/1362.png,2,1,7,4,6,1,11,1,1,49%,1,,1,337,203,60%
646268,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,10,5,15,0,11,4,8,1,3,56%,0,,3,496,393,79%
646268,10157,Darlington 1883,https://media.api-sports.io/football/teams/10157.png,3,7,11,1,4,7,15,3,1,44%,2,,4,384,294,77%
646260,1352,Shrewsbury,https://media.api-sports.io/football/teams/1352.png,5,6,19,8,11,8,16,6,3,72%,2,1,3,649,521,80%
646260,4684,Oxford City,https://media.api-sports.io/football/teams/4684.png,3,1,7,3,2,5,19,4,3,28%,3,1,3,242,122,50%
646263,7656,Marine,https://media.api-sports.io/football/teams/7656.png,8,8,20,4,14,6,21,4,5,49%,3,0,1,388,192,49%
646263,1843,Havant & Wville,https://media.api-sports.io/football/teams/1843.png,1,6,15,8,5,10,30,2,0,51%,8,1,7,400,207,52%
646265,7623,Canvey Island,https://media.api-sports.io/football/teams/7623.png,2,0,4,2,2,2,12,3,3,44%,1,,11,331,209,63%
646265,1830,Boreham Wood,https://media.api-sports.io/football/teams/1830.png,14,3,21,4,14,7,8,8,0,56%,0,,2,395,278,70%
648868,39,Wolves,https://media.api-sports.io/football/teams/39.png,5,5,13,3,6,7,11,4,1,53%,2,,0,542,476,88%
648868,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,0,2,5,3,2,3,9,5,1,47%,1,,4,471,395,84%
648884,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,1,0,2,1,1,1,2,2,1,16%,0,,8,157,83,53%
648884,40,Liverpool,https://media.api-sports.io/football/teams/40.png,13,9,29,7,20,9,7,18,1,84%,1,,0,767,685,89%
648873,45,Everton,https://media.api-sports.io/football/teams/45.png,4,8,16,4,9,7,7,4,3,65%,0,,3,765,625,82%
648873,73,Rotherham,https://media.api-sports.io/football/teams/73.png,4,8,16,4,11,5,13,6,2,35%,1,,2,386,262,68%
648874,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,3,0,6,3,3,3,12,3,,38%,,,3,320,229,72%
648874,43,Cardiff,https://media.api-sports.io/football/teams/43.png,3,9,15,3,4,11,9,3,,62%,,,2,496,404,81%
648890,71,Norwich,https://media.api-sports.io/football/teams/71.png,4,3,7,0,5,2,13,1,5,62%,3,,7,681,609,89%
648890,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,7,6,16,3,11,5,10,5,1,38%,1,,2,390,331,85%
648887,1359,Luton,https://media.api-sports.io/football/teams/1359.png,4,2,8,2,6,2,9,4,2,46%,1,,7,399,297,74%
648887,53,Reading,https://media.api-sports.io/football/teams/53.png,7,5,18,6,9,9,9,4,0,54%,0,,3,465,346,74%
649345,1830,Boreham Wood,https://media.api-sports.io/football/teams/1830.png,0,3,4,1,2,2,17,1,1,41%,3,,6,281,158,56%
649345,58,Millwall,https://media.api-sports.io/football/teams/58.png,8,15,28,5,21,7,12,12,1,59%,1,,0,382,281,74%
648866,4679,Chorley,https://media.api-sports.io/football/teams/4679.png,6,10,19,3,13,6,11,7,1,54%,0,,1,367,208,57%
648866,69,Derby,https://media.api-sports.io/football/teams/69.png,1,0,2,1,1,1,7,2,0,46%,1,,4,320,163,51%
648870,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,4,7,13,2,9,4,11,3,2,34%,1,,2,310,229,74%
648870,1349,Oldham,https://media.api-sports.io/football/teams/1349.png,6,9,19,4,8,11,6,4,0,66%,0,,3,585,512,88%
649346,44,Burnley,https://media.api-sports.io/football/teams/44.png,10,7,22,5,16,6,21,9,1,55%,2,,1,616,483,78%
649346,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,2,2,7,3,4,3,13,5,3,45%,1,,9,503,367,73%
648878,67,Blackburn,https://media.api-sports.io/football/teams/67.png,2,11,20,7,9,11,14,4,1,68%,3,,2,586,482,82%
648878,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,3,2,5,0,3,2,13,1,1,32%,1,,2,282,185,66%
648883,72,QPR,https://media.api-sports.io/football/teams/72.png,5,7,13,1,7,6,12,9,1,45%,3,,3,567,441,78%
648883,36,Fulham,https://media.api-sports.io/football/teams/36.png,6,7,16,3,7,9,8,4,2,55%,0,,5,721,589,82%
648879,75,Stoke City,https://media.api-sports.io/football/teams/75.png,2,3,7,2,5,2,12,2,2,35%,1,,3,316,223,71%
648879,46,Leicester,https://media.api-sports.io/football/teams/46.png,7,4,12,1,8,4,10,4,1,65%,1,,2,582,472,81%
648877,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,4,3,9,2,4,5,8,2,1,48%,1,,6,415,288,69%
648877,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,8,8,22,6,17,5,13,7,3,52%,0,,2,430,315,73%
648891,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,3,12,17,2,8,9,19,3,4,39%,2,,4,439,298,68%
648891,60,West Brom,https://media.api-sports.io/football/teams/60.png,6,5,15,4,10,5,16,5,3,61%,2,,1,671,512,76%
