fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
606694,4907,Ponferradina,https://media.api-sports.io/football/teams/4907.png,2,5,10,3,4,6,10,3,2,41%,,,1,329,259,79%
606694,5254,Castellón,https://media.api-sports.io/football/teams/5254.png,3,3,8,2,8,0,13,5,3,59%,,,1,460,378,82%
606691,537,Leganes,https://media.api-sports.io/football/teams/537.png,6,3,12,3,9,3,15,2,5,53%,2,0,1,378,284,75%
606691,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,1,5,9,3,5,4,16,2,3,47%,4,1,5,322,237,74%
606698,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,5,5,16,6,9,7,14,7,1,60%,1,,1,557,485,87%
606698,5280,UD Logroñés,https://media.api-sports.io/football/teams/5280.png,1,1,3,1,1,2,10,2,1,40%,1,,4,362,285,79%
606689,540,Espanyol,https://media.api-sports.io/football/teams/540.png,6,12,20,2,13,7,12,8,0,71%,0,,1,639,548,86%
606689,722,Albacete,https://media.api-sports.io/football/teams/722.png,1,5,7,1,5,2,14,5,1,29%,2,,3,239,139,58%
606695,718,Oviedo,https://media.api-sports.io/football/teams/718.png,6,7,18,5,13,5,23,7,1,52%,2,,0,328,248,76%
606695,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,0,4,7,3,2,5,15,3,0,48%,4,,6,304,228,75%
606692,798,Mallorca,https://media.api-sports.io/football/teams/798.png,4,2,7,1,4,3,17,6,2,56%,1,,4,410,307,75%
606692,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,5,11,1,4,7,20,4,0,44%,4,,4,318,212,67%
606693,799,Mirandes,https://media.api-sports.io/football/teams/799.png,4,4,8,0,4,4,18,5,2,54%,3,,3,353,255,72%
606693,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,3,1,6,2,3,3,9,3,3,46%,1,,4,305,193,63%
606690,4906,Fuenlabrada,https://media.api-sports.io/football/teams/4906.png,4,3,8,1,5,3,12,3,7,53%,1,,1,358,274,77%
606690,716,Lugo,https://media.api-sports.io/football/teams/716.png,1,2,4,1,1,3,18,0,0,47%,3,,2,319,209,66%
606699,719,Tenerife,https://media.api-sports.io/football/teams/719.png,3,7,10,0,6,4,26,1,3,51%,2,,1,367,258,70%
606699,535,Malaga,https://media.api-sports.io/football/teams/535.png,2,3,6,1,3,3,16,2,2,49%,3,,1,338,224,66%
606709,799,Mirandes,https://media.api-sports.io/football/teams/799.png,5,4,13,4,7,6,17,4,2,47%,3,,1,282,158,56%
606709,718,Oviedo,https://media.api-sports.io/football/teams/718.png,2,3,6,1,4,2,17,2,0,53%,3,,3,310,190,61%
606701,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,4,1,8,3,6,2,13,3,3,45%,0,,3,311,175,56%
606701,719,Tenerife,https://media.api-sports.io/football/teams/719.png,3,7,11,1,3,8,18,4,1,55%,3,,2,357,229,64%
606704,5254,Castellón,https://media.api-sports.io/football/teams/5254.png,1,7,8,0,6,2,15,3,7,64%,3,,1,521,457,88%
606704,535,Malaga,https://media.api-sports.io/football/teams/535.png,2,3,7,2,3,4,18,3,0,36%,7,,1,290,213,73%
606710,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,10,16,2,10,6,16,6,4,53%,1,,1,355,264,74%
606710,9593,Sabadell,https://media.api-sports.io/football/teams/9593.png,2,4,7,1,3,4,17,1,2,47%,3,,2,330,218,66%
