fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1048881,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,1,5,6,0,3,3,17,0,3,28%,2,,6,244,176,72%,0.55,
1048881,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,10,7,25,8,14,11,11,6,0,72%,1,,1,664,601,91%,2.85,
1048886,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,8,7,18,3,14,4,10,1,2,48%,3,,1,472,388,82%,2.18,
1048886,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,1,6,14,7,9,5,9,7,0,52%,0,,6,484,383,79%,1.18,
1048887,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,4,7,22,11,14,8,9,4,3,50%,0,,6,449,353,79%,1.52,
1048887,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,9,7,18,2,14,4,9,2,0,50%,1,,3,450,347,77%,2.65,
1048884,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,7,3,11,1,6,5,13,4,2,45%,1,,4,442,362,82%,1.43,
1048884,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,6,4,14,4,9,5,10,5,0,55%,2,,4,557,478,86%,1.58,
1048888,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,7,7,20,6,12,8,9,8,4,56%,1,,1,478,404,85%,2.25,
1048888,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,6,3,10,1,8,2,13,7,1,44%,2,,3,367,282,77%,1.60,
1048889,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,9,6,21,6,14,7,5,7,2,61%,1,,1,547,477,87%,3.13,
1048889,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,1,2,4,1,4,0,12,0,2,39%,1,,4,366,275,75%,0.83,
1048882,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,2,6,13,5,10,3,13,6,1,67%,1,,4,702,618,88%,2.06,
1048882,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,4,5,11,2,6,5,11,3,2,33%,0,,1,339,263,78%,1.25,
1048883,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,6,4,11,1,9,2,15,3,1,46%,1,,3,375,278,74%,1.91,
1048883,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,3,3,10,4,9,1,16,1,0,54%,5,,2,429,332,77%,2.30,
1048885,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,3,5,9,1,7,2,9,7,0,61%,2,,2,578,501,87%,1.51,
1048885,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,2,5,10,3,6,4,14,3,2,39%,3,,2,355,278,78%,0.54,
1048891,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,11,6,20,3,11,9,11,4,4,54%,1,,2,510,441,86%,1.76,
1048891,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,4,4,9,1,5,4,10,4,1,46%,1,,6,439,357,81%,1.13,
1048892,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,7,8,23,8,15,8,9,5,3,49%,2,,1,448,343,77%,2.41,
1048892,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,2,10,15,3,6,9,8,5,2,51%,2,,6,462,340,74%,1.06,
1048896,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,7,8,20,5,13,7,21,5,6,34%,2,,2,275,179,65%,0.98,
1048896,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,3,10,14,1,9,5,7,4,0,66%,1,,6,521,398,76%,1.33,
1048897,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,9,6,20,5,13,7,13,10,0,37%,1,,3,276,192,70%,2.56,
1048897,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,6,6,16,4,10,6,9,6,1,63%,5,,6,488,412,84%,2.99,
1048898,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,6,12,21,3,17,4,15,3,,74%,2,0,2,623,533,86%,2.27,
1048898,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,6,4,13,3,8,5,12,5,,26%,2,1,5,223,128,57%,1.74,
1048895,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,2,10,13,1,6,7,6,6,6,49%,1,,4,441,343,78%,0.82,
1048895,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,6,3,9,0,7,2,10,1,0,51%,5,,1,476,365,77%,2.49,
1048894,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,2,8,12,2,8,4,7,5,1,40%,2,,8,453,378,83%,1.25,
1048894,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,11,6,24,7,18,6,8,8,2,60%,3,,2,705,628,89%,2.73,
1048893,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,6,4,12,2,7,5,23,5,2,40%,3,0,0,321,214,67%,1.06,
1048893,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,1,4,7,2,5,2,12,4,0,60%,4,1,5,499,377,76%,0.93,
1048890,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,5,7,19,7,9,10,14,10,1,61%,1,,1,603,531,88%,2.90,
1048890,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,2,6,10,2,4,6,8,4,2,39%,2,,4,394,323,82%,0.66,
1048899,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,8,9,19,2,13,6,9,3,2,63%,3,,4,515,430,83%,3.36,
1048899,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,6,5,14,3,9,5,22,6,3,37%,3,,7,298,207,69%,2.15,
1048905,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,6,5,13,2,11,2,18,1,1,46%,2,,3,389,273,70%,2.74,
1048905,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,3,7,13,3,8,5,14,7,4,54%,2,,2,455,326,72%,0.55,
1048904,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,5,4,10,1,6,4,12,3,4,39%,2,,6,338,258,76%,1.72,
1048904,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,7,4,13,2,8,5,15,3,0,61%,2,,2,523,449,86%,1.23,
1048901,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,13,5,25,7,15,10,8,4,1,72%,3,,0,774,701,91%,2.83,
1048901,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,1,0,5,4,3,2,11,2,1,28%,2,,8,297,210,71%,0.36,
1048906,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,4,6,11,1,8,3,15,3,1,37%,2,,6,268,159,59%,2.34,
1048906,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,8,4,21,9,12,9,13,5,3,63%,2,,2,464,338,73%,1.60,
1048907,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,6,7,13,0,8,5,9,2,1,48%,1,,7,497,432,87%,1.74,
1048907,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,7,3,13,3,10,3,10,4,1,52%,1,,1,534,451,84%,1.05,
1048903,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,3,4,7,0,3,4,5,1,0,35%,0,,5,340,250,74%,0.35,
1048903,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,8,7,25,10,18,7,20,15,1,65%,2,,2,625,554,89%,2.37,
1048902,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,3,2,13,8,11,2,10,8,2,65%,1,,1,718,626,87%,1.35,
1048902,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,2,4,7,1,3,4,10,1,0,35%,3,,1,381,285,75%,0.91,
1048900,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,1,1,3,1,1,2,16,3,1,35%,3,1,4,338,243,72%,0.13,
1048900,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,7,4,14,3,7,7,9,7,2,65%,1,0,1,642,546,85%,1.12,
1048908,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,9,4,16,3,12,4,6,7,1,52%,0,,3,599,521,87%,2.10,
1048908,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,5,5,13,3,9,4,6,4,3,48%,3,,7,565,488,86%,2.06,
1048910,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,4,6,15,5,10,5,12,6,3,49%,2,1,3,415,333,80%,1.05,
1048910,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,7,5,15,3,12,3,16,8,2,51%,3,0,2,428,355,83%,2.35,
1048911,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,3,3,8,2,3,5,7,3,3,43%,1,,5,412,322,78%,0.36,
1048911,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,6,11,19,2,15,4,7,7,1,57%,0,,1,532,442,83%,1.19,
