fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_blocks,duels_total,duels_won,dribbles_past,fouls_committed,tackles_interceptions,fouls_drawn,shots_total,dribbles_attempts,dribbles_success,offsides,passes_key,shots_on,goals_assists,goals_total,penalty_won,penalty_commited
1048927,FC Augsburg,170,24826,Sven Michel,https://media.api-sports.io/football/players/24826.png,33.0,20,F,6.3,False,True,0,,9.0,5,1,0,0,0,,,,10.0,3.0,,1.0,,,,3.0,2.0,1.0,,,,,,
1048927,FC Augsburg,170,182434,Dion Drena Beljo,https://media.api-sports.io/football/players/182434.png,19.0,7,F,6.7,False,True,0,,3.0,3,0,0,0,0,,,,2.0,1.0,,,,1.0,,,,,,,,,,
1048927,FC Augsburg,170,25355,Arne Maier,https://media.api-sports.io/football/players/25355.png,18.0,10,M,6.6,False,True,0,,10.0,9,0,0,0,0,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,
1048927,FC Augsburg,170,2192,Tomáš Koubek,https://media.api-sports.io/football/players/2192.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048927,FC Augsburg,170,3001,Robert Gumny,https://media.api-sports.io/football/players/3001.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048927,FC Augsburg,170,25144,Maximilian Bauer,https://media.api-sports.io/football/players/25144.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048927,FC Augsburg,170,25299,Fredrik Jensen,https://media.api-sports.io/football/players/25299.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048927,FC Augsburg,170,24904,Niklas Dorsch,https://media.api-sports.io/football/players/24904.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,Borussia Monchengladbach,163,25626,Moritz Nicolas,https://media.api-sports.io/football/players/25626.png,90.0,33,G,7.2,False,False,2,5.0,30.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1048940,Borussia Monchengladbach,163,2803,Nico Elvedi,https://media.api-sports.io/football/players/2803.png,90.0,30,D,7.2,False,False,0,,73.0,62,0,0,0,0,,2.0,1.0,6.0,5.0,,,3.0,,1.0,1.0,1.0,,,,,,,
1048940,Borussia Monchengladbach,163,38114,Ko Itakura,https://media.api-sports.io/football/players/38114.png,90.0,3,D,6.7,False,False,0,,82.0,76,1,0,0,0,,4.0,,15.0,6.0,2.0,2.0,2.0,,2.0,2.0,1.0,,,1.0,,,,
1048940,Borussia Monchengladbach,163,2048,Maximilian Wöber,https://media.api-sports.io/football/players/2048.png,90.0,39,D,7.2,False,False,0,,88.0,70,0,0,0,0,,5.0,,10.0,7.0,,,4.0,1.0,,1.0,,,3.0,,,,,
1048940,Borussia Monchengladbach,163,20784,Franck Honorat,https://media.api-sports.io/football/players/20784.png,90.0,9,M,8.5,False,False,0,,52.0,38,0,0,0,0,,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,8.0,,1.0,,,
1048940,Borussia Monchengladbach,163,25638,Florian Neuhaus,https://media.api-sports.io/football/players/25638.png,64.0,10,M,7.3,False,False,0,,34.0,31,0,0,0,0,,,2.0,5.0,1.0,,,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,
1048940,Borussia Monchengladbach,163,19,Julian Weigl,https://media.api-sports.io/football/players/19.png,90.0,8,M,6.9,True,False,0,,60.0,53,0,0,0,0,,1.0,1.0,10.0,5.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,
1048940,Borussia Monchengladbach,163,203007,Rocco Reitz,https://media.api-sports.io/football/players/203007.png,80.0,27,M,6.6,False,False,0,,39.0,32,0,0,0,0,,,,9.0,3.0,1.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,,,,
1048940,Borussia Monchengladbach,163,163069,Luca Netz,https://media.api-sports.io/football/players/163069.png,79.0,20,M,7.2,False,False,0,,30.0,19,0,0,0,0,,2.0,,11.0,6.0,2.0,2.0,,1.0,,3.0,2.0,,1.0,,,,,
1048940,Borussia Monchengladbach,163,2219,Jordan Siebatcheu,https://media.api-sports.io/football/players/2219.png,64.0,13,F,6.9,False,False,0,,12.0,8,0,0,0,0,,1.0,,11.0,6.0,1.0,,,1.0,,,,,1.0,,,,,
1048940,Borussia Monchengladbach,163,25646,Alassane Pléa,https://media.api-sports.io/football/players/25646.png,64.0,14,F,6.5,False,False,0,,20.0,9,0,0,0,0,,,,4.0,2.0,,1.0,,,4.0,,,,,2.0,,,,
1048940,Borussia Monchengladbach,163,22147,Manu Koné,https://media.api-sports.io/football/players/22147.png,26.0,17,M,6.9,False,True,0,,22.0,22,1,0,0,0,,3.0,,9.0,4.0,,1.0,,,,1.0,1.0,,,,,,,
1048940,Borussia Monchengladbach,163,22148,Nathan N'Goumou,https://media.api-sports.io/football/players/22148.png,26.0,19,M,7.3,False,True,0,,12.0,8,0,0,0,0,,1.0,,5.0,3.0,,,,,2.0,,,,1.0,2.0,1.0,,,
1048940,Borussia Monchengladbach,163,80434,Tomáš Čvančara,https://media.api-sports.io/football/players/80434.png,26.0,31,F,6.2,False,True,0,,9.0,7,0,0,0,0,,,,3.0,2.0,,,,,3.0,1.0,1.0,,,2.0,,,,
1048940,Borussia Monchengladbach,163,50852,Joseph Scally,https://media.api-sports.io/football/players/50852.png,11.0,29,D,7.9,False,True,0,,12.0,12,0,0,0,0,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,
1048940,Borussia Monchengladbach,163,725,Robin Hack,https://media.api-sports.io/football/players/725.png,10.0,25,M,6.5,False,True,0,,2.0,2,1,0,0,0,,1.0,,4.0,1.0,1.0,1.0,,,,,,,,,,,,
1048940,Borussia Monchengladbach,163,178405,Jan Olschowsky,https://media.api-sports.io/football/players/178405.png,,41,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,Borussia Monchengladbach,163,322627,Fabio Chiarodia,https://media.api-sports.io/football/players/322627.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,Borussia Monchengladbach,163,24839,Marvin Friedrich,https://media.api-sports.io/football/players/24839.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,Borussia Monchengladbach,163,25644,Patrick Herrmann,https://media.api-sports.io/football/players/25644.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,25906,Robin Zentner,https://media.api-sports.io/football/players/25906.png,90.0,27,G,8.5,True,False,2,7.0,29.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,36922,Sepp van den Berg,https://media.api-sports.io/football/players/36922.png,90.0,3,D,7,False,False,0,,45.0,33,0,0,0,0,,4.0,1.0,11.0,8.0,,2.0,4.0,,,,,,,,,,,
1048940,FSV Mainz 05,164,25907,Stefan Bell,https://media.api-sports.io/football/players/25907.png,90.0,16,D,6.9,False,False,0,,49.0,35,1,0,0,0,,2.0,2.0,13.0,7.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,
1048940,FSV Mainz 05,164,30405,Edimilson Fernandes,https://media.api-sports.io/football/players/30405.png,90.0,20,D,7.5,False,False,0,,52.0,47,0,0,0,0,,,1.0,1.0,,,,1.0,,,,,,3.0,,1.0,,,
1048940,FSV Mainz 05,164,1812,Danny da Costa,https://media.api-sports.io/football/players/1812.png,90.0,21,M,6.9,False,False,0,,23.0,15,0,0,0,0,,1.0,,11.0,5.0,3.0,,2.0,,1.0,3.0,3.0,,,1.0,,,,
1048940,FSV Mainz 05,164,1156,Tom Krauß,https://media.api-sports.io/football/players/1156.png,86.0,14,M,6.9,False,False,0,,25.0,17,0,0,0,0,,2.0,,6.0,4.0,,1.0,2.0,1.0,,,,,,,,,,
1048940,FSV Mainz 05,164,25918,Leandro Barreiro,https://media.api-sports.io/football/players/25918.png,90.0,8,M,7,False,False,0,,52.0,44,0,0,0,0,,1.0,2.0,16.0,7.0,,2.0,4.0,1.0,,5.0,3.0,,,,,,,
1048940,FSV Mainz 05,164,22244,Anthony Caci,https://media.api-sports.io/football/players/22244.png,79.0,19,M,6.6,False,False,0,,36.0,27,0,0,0,0,,1.0,,3.0,2.0,,,,,1.0,,,,,,,,,
1048940,FSV Mainz 05,164,328225,Brajan Gruda,https://media.api-sports.io/football/players/328225.png,70.0,43,F,7.7,False,False,0,,15.0,11,0,0,0,0,,1.0,,14.0,5.0,,1.0,,2.0,2.0,5.0,2.0,1.0,3.0,2.0,,1.0,,
1048940,FSV Mainz 05,164,2906,Jae-Sung Lee,https://media.api-sports.io/football/players/2906.png,70.0,7,F,6.7,False,False,0,,24.0,16,0,0,0,0,,,,8.0,3.0,3.0,,4.0,1.0,2.0,1.0,,,1.0,1.0,,,,
1048940,FSV Mainz 05,164,22264,Ludovic Ajorque,https://media.api-sports.io/football/players/22264.png,90.0,17,F,6.6,False,False,0,,30.0,22,0,0,0,0,,1.0,,16.0,9.0,,2.0,,2.0,,2.0,,,1.0,,,,,
1048940,FSV Mainz 05,164,25455,Aymen Barkok,https://media.api-sports.io/football/players/25455.png,20.0,4,M,6.9,False,True,0,,4.0,1,0,0,0,0,,1.0,,2.0,1.0,,,,,2.0,,,,,2.0,,1.0,,
1048940,FSV Mainz 05,164,19195,Anwar El Ghazi,https://media.api-sports.io/football/players/19195.png,20.0,34,M,7,False,True,0,,5.0,3,0,0,0,0,,,,3.0,1.0,,,,,,3.0,1.0,,2.0,,1.0,,,
1048940,FSV Mainz 05,164,202727,Matondo-Merveille Papela,https://media.api-sports.io/football/players/202727.png,11.0,24,M,6.2,False,True,0,,,,0,0,0,0,,,,1.0,,1.0,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,979,Dominik Kohr,https://media.api-sports.io/football/players/979.png,10.0,31,M,6.3,False,True,0,,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,180553,Lasse Finn Rieß,https://media.api-sports.io/football/players/180553.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,25410,Josuha Guilavogui,https://media.api-sports.io/football/players/25410.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,178288,David Mamutovic,https://media.api-sports.io/football/players/178288.png,,45,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,25307,Marco Richter,https://media.api-sports.io/football/players/25307.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048940,FSV Mainz 05,164,48378,Silvan Widmer,https://media.api-sports.io/football/players/48378.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Borussia Dortmund,165,25282,Gregor Kobel,https://media.api-sports.io/football/players/25282.png,90.0,1,G,7.2,False,False,2,3.0,38.0,30,0,0,0,0,0.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
1048936,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,90.0,17,D,6.5,False,False,0,,62.0,52,0,0,0,0,,2.0,,7.0,3.0,,1.0,1.0,,,3.0,1.0,,,,,,,
1048936,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,73.0,15,D,6.9,False,False,0,,66.0,62,1,0,0,0,,2.0,,7.0,5.0,,1.0,2.0,2.0,,1.0,,,,,,,,1.0
1048936,Borussia Dortmund,165,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,90.0,4,D,7.9,False,False,0,,120.0,112,0,0,0,0,,,1.0,9.0,4.0,,,,3.0,2.0,,,,,1.0,,1.0,,
1048936,Borussia Dortmund,165,24845,Julian Ryerson,https://media.api-sports.io/football/players/24845.png,90.0,26,D,7.3,False,False,0,,69.0,61,0,0,0,0,,1.0,,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,
1048936,Borussia Dortmund,165,864,Emre Can,https://media.api-sports.io/football/players/864.png,90.0,23,M,7.2,True,False,0,,85.0,78,0,0,0,0,,2.0,,8.0,5.0,,,,1.0,,1.0,,,1.0,,,,,
1048936,Borussia Dortmund,165,637,Felix Nmecha,https://media.api-sports.io/football/players/637.png,90.0,8,M,7.3,False,False,0,,34.0,28,0,0,0,0,,2.0,,9.0,6.0,1.0,,3.0,2.0,,1.0,,,1.0,,1.0,,,
1048936,Borussia Dortmund,165,249,Donyell Malen,https://media.api-sports.io/football/players/249.png,64.0,21,M,6.7,False,False,0,,19.0,15,0,0,0,0,,,,7.0,4.0,,,,1.0,1.0,4.0,2.0,,,1.0,,,,
1048936,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,83.0,11,M,7.3,False,False,0,,30.0,24,0,0,0,0,,,,3.0,1.0,1.0,,,1.0,,,,,4.0,,1.0,,,
1048936,Borussia Dortmund,165,286894,Jamie Bynoe-Gittens,https://media.api-sports.io/football/players/286894.png,45.0,43,M,6.5,False,False,0,,16.0,15,0,0,0,0,,,,6.0,2.0,,,,1.0,,4.0,1.0,,,,,,,
1048936,Borussia Dortmund,165,25391,Niclas Füllkrug,https://media.api-sports.io/football/players/25391.png,83.0,14,F,7.3,False,False,0,,16.0,8,0,0,0,0,,2.0,,14.0,7.0,,2.0,,,4.0,1.0,1.0,1.0,,2.0,,1.0,,
1048936,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,45.0,19,M,7.2,False,True,0,,17.0,13,0,0,0,0,,,1.0,3.0,,,,1.0,,2.0,1.0,,,,2.0,,1.0,,
1048936,Borussia Dortmund,165,161921,Giovanni Reyna,https://media.api-sports.io/football/players/161921.png,26.0,7,M,6.9,False,True,0,,15.0,12,0,0,0,0,,2.0,,4.0,3.0,,,,1.0,,1.0,,,,,,,,
1048936,Borussia Dortmund,165,506,Niklas Süle,https://media.api-sports.io/football/players/506.png,17.0,25,D,6.9,False,True,0,,20.0,19,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Borussia Dortmund,165,24807,Salih Özcan,https://media.api-sports.io/football/players/24807.png,13.0,6,M,6.3,False,True,0,,5.0,4,0,0,0,0,,1.0,,4.0,1.0,,1.0,1.0,,,,,,,,,,,
1048936,Borussia Dortmund,165,1826,Sébastien Haller,https://media.api-sports.io/football/players/1826.png,13.0,9,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,
1048936,Borussia Dortmund,165,26292,Alexander Meyer,https://media.api-sports.io/football/players/26292.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Borussia Dortmund,165,293603,Guillermo Bueno,https://media.api-sports.io/football/players/293603.png,,45,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Borussia Dortmund,165,7334,Karim Adeyemi,https://media.api-sports.io/football/players/7334.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Union Berlin,182,1798,Frederik Rønnow,https://media.api-sports.io/football/players/1798.png,90.0,1,G,6.2,False,False,4,3.0,23.0,15,0,0,0,0,0.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
1048936,Union Berlin,182,24848,Christopher Trimmel,https://media.api-sports.io/football/players/24848.png,68.0,28,D,6.2,True,False,0,,14.0,10,0,0,0,0,,2.0,,6.0,2.0,1.0,2.0,,,,1.0,,,2.0,,1.0,,,
1048936,Union Berlin,182,37117,Danilho Doekhi,https://media.api-sports.io/football/players/37117.png,90.0,5,D,7,False,False,0,,30.0,23,0,0,0,0,,3.0,1.0,6.0,5.0,,,3.0,1.0,,1.0,1.0,,,,,,,
1048936,Union Berlin,182,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90.0,23,D,6.9,False,False,0,,32.0,27,0,0,1,0,,1.0,1.0,6.0,2.0,,1.0,2.0,,1.0,,,,,1.0,,1.0,,
1048936,Union Berlin,182,376,Diogo Leite,https://media.api-sports.io/football/players/376.png,90.0,4,D,6.5,False,False,0,,39.0,28,0,0,0,0,,2.0,1.0,9.0,4.0,2.0,1.0,2.0,,,,,,,,,,,
1048936,Union Berlin,182,30422,Robin Gosens,https://media.api-sports.io/football/players/30422.png,90.0,6,D,7.3,False,False,0,,24.0,18,1,0,0,0,,3.0,,7.0,4.0,,2.0,3.0,,2.0,,,1.0,2.0,1.0,,1.0,,
1048936,Union Berlin,182,43246,Aissa Laïdouni,https://media.api-sports.io/football/players/43246.png,55.0,20,M,6.7,False,False,0,,7.0,5,0,0,0,0,,2.0,1.0,5.0,3.0,,2.0,,1.0,,,,,,,,,,
1048936,Union Berlin,182,1234,Alex Král,https://media.api-sports.io/football/players/1234.png,20.0,33,M,6.2,False,False,0,,2.0,,0,0,0,0,,,,,,,,,,,,,1.0,,,,,,
1048936,Union Berlin,182,26249,Janik Haberer,https://media.api-sports.io/football/players/26249.png,90.0,19,M,6.6,False,False,0,,42.0,27,0,0,0,0,,6.0,,12.0,8.0,2.0,,1.0,,,,,,,,,,,
1048936,Union Berlin,182,37938,Sheraldo Becker,https://media.api-sports.io/football/players/37938.png,68.0,27,F,7.2,False,False,0,,15.0,9,0,0,0,0,,,,4.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,1.0,
1048936,Union Berlin,182,25192,Kevin Behrens,https://media.api-sports.io/football/players/25192.png,68.0,17,F,7,False,False,0,,12.0,9,0,0,0,0,,1.0,,12.0,6.0,,4.0,,1.0,2.0,,,2.0,1.0,1.0,,,,
1048936,Union Berlin,182,664,Lucas Tousart,https://media.api-sports.io/football/players/664.png,70.0,29,M,6.5,False,True,0,,25.0,14,0,0,0,0,,1.0,,7.0,4.0,,2.0,,1.0,1.0,,,,,,,,,
1048936,Union Berlin,182,50739,Brenden Aaronson,https://media.api-sports.io/football/players/50739.png,35.0,7,M,6.3,False,True,0,,13.0,11,0,0,0,0,,1.0,,3.0,1.0,,,,,1.0,1.0,,,2.0,,,,,
1048936,Union Berlin,182,25404,Jérôme Roussillon,https://media.api-sports.io/football/players/25404.png,22.0,26,D,6.3,False,True,0,,8.0,6,0,0,0,0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
1048936,Union Berlin,182,989,Kevin Volland,https://media.api-sports.io/football/players/989.png,22.0,10,F,6.7,False,True,0,,3.0,2,0,0,0,0,,1.0,,5.0,2.0,,,,,2.0,,,1.0,,,,,,
1048936,Union Berlin,182,291476,David Datro Fofana,https://media.api-sports.io/football/players/291476.png,22.0,11,F,6.6,False,True,0,,5.0,1,0,0,0,0,,,,6.0,2.0,,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,,
1048936,Union Berlin,182,26234,Alexander Schwolow,https://media.api-sports.io/football/players/26234.png,,37,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Union Berlin,182,25147,Paul Jaeckel,https://media.api-sports.io/football/players/25147.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Union Berlin,182,327831,Aljoscha Kemlein,https://media.api-sports.io/football/players/327831.png,,36,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048936,Union Berlin,182,162946,Benedict Hollerbach,https://media.api-sports.io/football/players/162946.png,,16,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048942,FC Augsburg,170,25903,Finn Gilbert Dahmen,https://media.api-sports.io/football/players/25903.png,90.0,1,G,6.7,False,False,2,3.0,44.0,30,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1048942,FC Augsburg,170,108475,Patric Pfeiffer,https://media.api-sports.io/football/players/108475.png,75.0,5,D,6.9,False,False,0,,25.0,18,0,0,0,0,,2.0,1.0,11.0,8.0,,1.0,1.0,3.0,,,,,,,,,,
1048942,FC Augsburg,170,25290,Jeffrey Gouweleeuw,https://media.api-sports.io/football/players/25290.png,90.0,6,D,6.9,False,False,0,,61.0,44,0,0,0,0,,1.0,1.0,5.0,4.0,,,3.0,,,,,1.0,,,,,,
1048942,FC Augsburg,170,25406,Felix Uduokhai,https://media.api-sports.io/football/players/25406.png,90.0,19,D,6.9,False,False,0,,45.0,38,1,0,0,0,,,,8.0,6.0,,2.0,1.0,2.0,,,,,,,,,,
1048942,FC Augsburg,170,3001,Robert Gumny,https://media.api-sports.io/football/players/3001.png,58.0,2,M,6.6,False,False,0,,7.0,3,1,0,0,0,,,,7.0,3.0,1.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,,
1048942,FC Augsburg,170,202755,Tim Breithaupt,https://media.api-sports.io/football/players/202755.png,71.0,18,M,6.5,False,False,0,,29.0,22,0,0,0,0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
1048942,FC Augsburg,170,25413,Elvis Rexhbeçaj,https://media.api-sports.io/football/players/25413.png,90.0,8,M,7.3,False,False,0,,31.0,23,0,0,0,0,,1.0,1.0,3.0,2.0,,,1.0,1.0,2.0,,,,2.0,,,,,
1048942,FC Augsburg,170,10375,Iago,https://media.api-sports.io/football/players/10375.png,58.0,22,M,7,False,False,0,,21.0,18,0,0,0,0,,2.0,1.0,5.0,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,
1048942,FC Augsburg,170,182434,Dion Drena Beljo,https://media.api-sports.io/football/players/182434.png,90.0,7,F,7.2,False,False,0,,22.0,18,0,0,0,0,,,,4.0,4.0,,,,,1.0,3.0,3.0,1.0,2.0,1.0,,,,
1048942,FC Augsburg,170,46930,Ermedin Demirović,https://media.api-sports.io/football/players/46930.png,90.0,9,F,7.3,True,False,0,,14.0,8,1,0,0,0,,,,19.0,6.0,1.0,5.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,1.0,,1.0,,
1048942,FC Augsburg,170,26171,Phillip Tietz,https://media.api-sports.io/football/players/26171.png,58.0,21,F,6.6,False,False,0,,12.0,9,0,0,0,0,,,,11.0,5.0,1.0,,,2.0,,,,,1.0,,,,,
1048942,FC Augsburg,170,15901,Mads Pedersen,https://media.api-sports.io/football/players/15901.png,32.0,3,D,6.9,False,True,0,,12.0,10,0,0,0,0,,,,3.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,,,,,
1048942,FC Augsburg,170,25355,Arne Maier,https://media.api-sports.io/football/players/25355.png,32.0,10,M,6.6,False,True,0,,21.0,20,0,0,0,0,,1.0,,7.0,4.0,,1.0,,,,4.0,3.0,,,,,,,1.0
1048942,FC Augsburg,170,24826,Sven Michel,https://media.api-sports.io/football/players/24826.png,32.0,20,F,6.9,False,True,0,,7.0,4,1,0,0,0,,1.0,,6.0,2.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,,
1048942,FC Augsburg,170,25299,Fredrik Jensen,https://media.api-sports.io/football/players/25299.png,19.0,24,M,6.3,False,True,0,,5.0,5,0,0,0,0,,,,2.0,,1.0,,,,,,,,,,,,,
1048942,FC Augsburg,170,8683,Irvin Cardona,https://media.api-sports.io/football/players/8683.png,15.0,48,F,6.3,False,True,0,,4.0,3,0,0,0,0,,,,3.0,,1.0,,,,1.0,1.0,,,,,,,,
1048942,FC Augsburg,170,2192,Tomáš Koubek,https://media.api-sports.io/football/players/2192.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048942,FC Augsburg,170,946,Kevin Mbabu,https://media.api-sports.io/football/players/946.png,,43,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048942,FC Augsburg,170,25144,Maximilian Bauer,https://media.api-sports.io/football/players/25144.png,,23,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048942,FC Augsburg,170,24904,Niklas Dorsch,https://media.api-sports.io/football/players/24904.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1048942,SV Darmstadt 98,181,25169,Marcel Schuhen,https://media.api-sports.io/football/players/25169.png,90.0,1,G,7,False,False,1,2.0,58.0,38,0,0,0,0,0.0,,,3.0,3.0,,,,1.0,,,,,,,,,,
1048942,SV Darmstadt 98,181,138859,Christoph Klarer,https://media.api-sports.io/football/players/138859.png,90.0,14,D,6.2,False,False,0,,37.0,34,0,0,0,0,,,1.0,8.0,2.0,1.0,2.0,,1.0,,,,1.0,,,,,,
1048942,SV Darmstadt 98,181,25121,Jannik Müller,https://media.api-sports.io/football/players/25121.png,90.0,20,D,7.3,False,False,0,,35.0,27,1,0,0,0,,4.0,2.0,10.0,7.0,,2.0,2.0,,,,,,,,,,,
1048942,SV Darmstadt 98,181,272242,Matej Maglica,https://media.api-sports.io/football/players/272242.png,90.0,5,D,6.9,False,False,0,,52.0,43,0,0,0,0,,,,3.0,3.0,,,1.0,,,,,,2.0,,,,,
1048942,SV Darmstadt 98,181,24788,Matthias Bader,https://media.api-sports.io/football/players/24788.png,89.0,26,M,7.2,False,False,0,,47.0,38,0,0,0,0,,1.0,,7.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,
1048942,SV Darmstadt 98,181,25047,Tobias Kempe,https://media.api-sports.io/football/players/25047.png,82.0,11,M,7.2,False,False,0,,36.0,32,0,0,1,0,,,,2.0,,2.0,,,,2.0,,,,3.0,1.0,,1.0,,
1048942,SV Darmstadt 98,181,25040,Fabian Holland,https://media.api-sports.io/football/players/25040.png,90.0,32,M,7.3,True,False,0,,49.0,38,0,0,0,0,,,2.0,5.0,3.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,,,,,
1048942,SV Darmstadt 98,181,125312,Fabian Nürnberger,https://media.api-sports.io/football/players/125312.png,90.0,15,M,6.9,False,False,0,,33.0,28,0,0,0,0,,2.0,,11.0,5.0,5.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,
1048942,SV Darmstadt 98,181,25049,Marvin Mehlem,https://media.api-sports.io/football/players/25049.png,71.0,6,F,6.5,False,False,0,,25.0,20,0,0,0,0,,,1.0,7.0,2.0,,1.0,,2.0,1.0,2.0,,,,1.0,,,,
1048942,SV Darmstadt 98,181,26342,Luca Pfeiffer,https://media.api-sports.io/football/players/26342.png,71.0,24,F,7.2,False,False,0,,13.0,12,1,0,0,0,,,,15.0,4.0,,6.0,,1.0,3.0,,,,2.0,,,,,
1048942,SV Darmstadt 98,181,24910,Tim Skarke,https://media.api-sports.io/football/players/24910.png,82.0,27,F,7.9,False,False,0,,22.0,21,0,0,0,0,,,,10.0,3.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,2.0,,1.0,,
1048942,SV Darmstadt 98,181,178199,Andreas Müller,https://media.api-sports.io/football/players/178199.png,19.0,16,M,7,False,True,0,,7.0,2,0,0,0,0,,3.0,1.0,5.0,5.0,,,,1.0,,,,,,,,,,
1048942,SV Darmstadt 98,181,146009,Fraser Hornby,https://media.api-sports.io/football/players/146009.png,19.0,9,F,6.3,False,True,0,,7.0,4,0,0,0,0,,,,4.0,2.0,,,,,,1.0,,,,,,,,
1048942,SV Darmstadt 98,181,282054,Clemens Riedel,https://media.api-sports.io/football/players/282054.png,8.0,38,D,7,False,True,0,,1.0,1,0,0,0,0,,1.0,,2.0,2.0,,,,1.0,1.0,,,,,1.0,,,,
