fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
872086,1297,PAU,https://media.api-sports.io/football/teams/1297.png,3,7,11,1,4,7,19,4,0,48%,2,,8,437,334,76%,
924383,113,Niort,https://media.api-sports.io/football/teams/113.png,6,3,13,4,6,7,4,3,1,41%,2,,6,384,290,76%,
924383,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,7,4,16,5,7,9,9,8,1,59%,1,,3,558,460,82%,
872083,115,Sochaux,https://media.api-sports.io/football/teams/115.png,8,5,14,1,9,5,19,3,2,58%,2,,1,528,437,83%,
872083,111,Le Havre,https://media.api-sports.io/football/teams/111.png,2,4,9,3,5,4,25,4,0,42%,3,,7,378,288,76%,
872082,433,Laval,https://media.api-sports.io/football/teams/433.png,4,3,8,1,5,3,14,2,7,46%,2,,2,364,215,59%,
872082,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,3,2,5,0,3,2,14,9,1,54%,2,,3,432,289,67%,
872085,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,5,7,13,1,9,4,22,3,0,46%,1,,5,350,283,81%,
872085,92,Nimes,https://media.api-sports.io/football/teams/92.png,7,7,18,4,9,9,12,7,3,54%,2,,4,431,360,84%,
872087,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,3,2,7,2,3,4,19,3,2,62%,3,1,4,489,378,77%,
872087,431,Quevilly,https://media.api-sports.io/football/teams/431.png,4,3,10,3,8,2,13,3,1,38%,2,0,3,303,184,61%,
872081,112,Metz,https://media.api-sports.io/football/teams/112.png,1,7,10,2,6,4,11,8,3,56%,,,2,481,399,83%,
872081,88,Caen,https://media.api-sports.io/football/teams/88.png,2,2,5,1,3,2,12,4,0,44%,,,0,385,298,77%,
924384,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,4,6,12,2,8,4,14,3,3,42%,0,,3,414,345,83%,
924384,114,Paris FC,https://media.api-sports.io/football/teams/114.png,4,5,14,5,10,4,12,2,2,58%,5,,1,575,500,87%,
872097,88,Caen,https://media.api-sports.io/football/teams/88.png,6,9,16,1,11,5,9,9,0,65%,1,,1,615,508,83%,
872097,101,Grenoble,https://media.api-sports.io/football/teams/101.png,2,3,6,1,4,2,9,1,1,35%,1,,4,338,236,70%,
872093,89,Dijon,https://media.api-sports.io/football/teams/89.png,2,4,7,1,4,3,14,3,1,53%,2,,2,511,423,83%,
872093,112,Metz,https://media.api-sports.io/football/teams/112.png,3,5,10,2,6,4,17,5,0,47%,3,,2,455,378,83%,
872091,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,2,6,8,0,4,4,18,2,5,49%,0,,1,326,232,71%,
872091,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,1,5,8,2,5,3,18,5,2,51%,2,,2,352,242,69%,
872096,111,Le Havre,https://media.api-sports.io/football/teams/111.png,6,4,13,3,9,4,14,10,3,60%,2,,1,573,496,87%,
872096,113,Niort,https://media.api-sports.io/football/teams/113.png,1,3,5,1,2,3,13,1,0,40%,1,,4,395,316,80%,
872089,431,Quevilly,https://media.api-sports.io/football/teams/431.png,5,6,14,3,9,5,21,4,,50%,3,0,3,391,296,76%,
872089,115,Sochaux,https://media.api-sports.io/football/teams/115.png,3,6,9,0,2,7,16,4,,50%,2,1,5,385,293,76%,
872094,1297,PAU,https://media.api-sports.io/football/teams/1297.png,3,7,11,1,7,4,12,4,2,61%,3,,1,504,412,82%,
872094,433,Laval,https://media.api-sports.io/football/teams/433.png,1,3,6,2,2,4,15,1,2,39%,2,,3,329,232,71%,
872092,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,7,9,16,0,10,6,13,7,,49%,1,,2,391,272,70%,
872092,90,Guingamp,https://media.api-sports.io/football/teams/90.png,3,2,6,1,3,3,18,1,,51%,1,,5,413,275,67%,
872090,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,7,10,24,7,18,6,6,10,0,52%,0,,4,412,296,72%,
872090,87,Amiens,https://media.api-sports.io/football/teams/87.png,4,3,12,5,10,2,15,8,8,48%,1,,5,385,277,72%,
872095,92,Nimes,https://media.api-sports.io/football/teams/92.png,5,2,13,6,7,6,12,9,3,45%,1,,3,306,211,69%,
872095,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,5,1,14,8,11,3,24,6,1,55%,3,,4,391,305,78%,
872105,101,Grenoble,https://media.api-sports.io/football/teams/101.png,0,1,3,2,2,1,12,3,0,44%,2,,1,399,308,77%,
872105,111,Le Havre,https://media.api-sports.io/football/teams/111.png,1,4,5,0,4,1,19,7,1,56%,3,,0,491,407,83%,
872106,90,Guingamp,https://media.api-sports.io/football/teams/90.png,3,6,12,3,6,6,19,2,2,57%,2,,0,489,392,80%,
872106,88,Caen,https://media.api-sports.io/football/teams/88.png,2,3,5,0,3,2,13,2,2,43%,2,,2,385,287,75%,
872104,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,5,5,12,2,9,3,11,3,,44%,1,,3,387,282,73%,
872104,89,Dijon,https://media.api-sports.io/football/teams/89.png,5,4,11,2,8,3,17,5,,56%,2,,3,475,369,78%,
872099,112,Metz,https://media.api-sports.io/football/teams/112.png,4,4,13,5,10,3,12,6,1,52%,0,,1,545,481,88%,
872099,92,Nimes,https://media.api-sports.io/football/teams/92.png,1,0,4,3,1,3,8,1,1,48%,2,,2,527,443,84%,
872102,114,Paris FC,https://media.api-sports.io/football/teams/114.png,8,7,16,1,13,3,15,5,1,59%,0,,4,575,494,86%,
872102,113,Niort,https://media.api-sports.io/football/teams/113.png,4,3,7,0,4,3,8,4,0,41%,1,,5,404,312,77%,
872101,115,Sochaux,https://media.api-sports.io/football/teams/115.png,7,3,11,1,6,5,8,2,4,49%,0,,1,502,400,80%,
872101,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,2,5,7,0,4,3,14,2,0,51%,1,,2,507,395,78%,
872100,433,Laval,https://media.api-sports.io/football/teams/433.png,1,5,7,1,3,4,12,3,1,51%,4,,4,425,319,75%,
872100,431,Quevilly,https://media.api-sports.io/football/teams/431.png,5,6,12,1,7,5,19,3,3,49%,2,,1,419,312,74%,
