fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
719349,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,4,6,11,1,7,4,7,3,3,35%,2,,8,332,236,71%
719349,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,9,8,21,4,19,2,4,8,4,65%,0,,3,613,513,84%
719351,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,9,8,19,2,11,8,9,5,2,61%,0,0,1,540,462,86%
719351,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,1,4,7,2,4,3,7,2,2,39%,2,1,7,344,244,71%
719355,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,0,5,7,2,5,2,8,6,2,46%,1,,4,359,277,77%
719355,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,8,3,15,4,10,5,10,5,2,54%,2,,0,427,338,79%
719353,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,15,9,33,9,24,9,10,9,3,67%,0,,3,640,587,92%
719353,178,SpVgg Greuther Furth,https://media.api-sports.io/football/teams/178.png,5,1,8,2,5,3,8,2,0,33%,1,,10,313,251,80%
719352,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,5,2,8,1,5,3,13,1,2,33%,0,,2,309,217,70%
719352,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,3,7,16,6,10,6,5,6,2,67%,1,,4,633,543,86%
719356,188,Arminia Bielefeld,https://media.api-sports.io/football/teams/188.png,3,4,10,3,5,5,14,4,1,44%,3,,5,335,230,69%
719356,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,5,8,15,2,12,3,10,9,2,56%,4,,3,422,316,75%
719350,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,7,3,13,3,11,2,5,7,4,60%,,,2,591,501,85%
719350,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,3,4,10,3,10,0,14,3,1,40%,,,2,379,290,77%
719354,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,2,3,8,3,8,0,10,5,2,28%,1,,2,241,142,59%
719354,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,2,5,13,6,10,3,8,11,2,72%,2,,1,618,517,84%
719357,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,5,6,14,3,12,2,18,4,2,59%,4,,4,447,357,80%
719357,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,5,3,10,2,7,3,14,5,3,41%,2,,2,311,220,71%
719359,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,12,11,28,5,18,10,10,6,1,52%,0,,5,461,385,84%
719359,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,5,3,11,3,8,3,11,2,1,48%,3,,8,428,323,75%
719364,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,5,4,13,4,7,6,12,4,0,41%,1,,1,329,255,78%
719364,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,3,5,12,4,12,0,22,4,1,59%,2,,4,479,410,86%
719362,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,4,2,7,1,4,3,14,0,0,24%,1,,4,217,147,68%
719362,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,4,10,18,4,10,8,14,10,1,76%,4,,2,699,618,88%
719360,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,5,10,21,6,13,8,9,6,1,62%,3,,0,497,373,75%
719360,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,0,2,4,2,1,3,10,1,2,38%,3,,5,303,177,58%
719365,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,4,3,8,1,5,3,15,2,1,42%,4,,3,325,228,70%
719365,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,3,7,15,5,7,8,20,7,1,58%,3,,2,428,324,76%
