fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
897489,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,7,12,2,8,4,9,7,1,65%,0,,1,521,431,83%,
897489,524,Perugia,https://media.api-sports.io/football/teams/524.png,3,5,9,1,9,0,24,2,3,35%,3,,0,266,185,70%,
927060,494,Udinese,https://media.api-sports.io/football/teams/494.png,2,4,10,4,8,2,15,8,1,62%,1,,4,546,464,85%,
927060,884,Feralpisalo,https://media.api-sports.io/football/teams/884.png,5,2,7,0,5,2,16,2,4,38%,2,,0,344,261,76%,
897490,867,Lecce,https://media.api-sports.io/football/teams/867.png,3,11,16,2,9,7,20,3,1,61%,1,,3,597,457,77%,
897490,510,Cittadella,https://media.api-sports.io/football/teams/510.png,6,11,20,3,11,9,23,7,0,39%,3,,1,384,249,65%,
897491,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,3,6,10,1,4,6,16,3,2,51%,0,,2,363,296,82%,
897491,1692,Reggina,https://media.api-sports.io/football/teams/1692.png,2,4,8,2,5,3,12,7,4,49%,5,,2,328,256,78%,
897492,801,Pisa,https://media.api-sports.io/football/teams/801.png,5,7,13,1,9,4,7,8,2,53%,0,,4,389,295,76%,
897492,518,Brescia,https://media.api-sports.io/football/teams/518.png,7,11,19,1,12,7,15,0,1,47%,2,,4,359,251,70%,
897493,515,Spezia,https://media.api-sports.io/football/teams/515.png,9,3,15,3,9,6,12,8,0,56%,1,,1,382,333,87%,
897493,895,como,https://media.api-sports.io/football/teams/895.png,2,3,7,2,3,4,9,2,2,44%,2,,4,301,244,81%,
897494,511,Empoli,https://media.api-sports.io/football/teams/511.png,6,11,23,6,14,9,17,12,4,54%,3,,1,603,495,82%,
897494,493,Spal,https://media.api-sports.io/football/teams/493.png,3,7,12,2,10,2,21,4,3,46%,5,,5,520,424,82%,
927061,503,Torino,https://media.api-sports.io/football/teams/503.png,4,9,15,2,11,4,6,7,5,68%,1,,5,603,540,90%,
927061,522,Palermo,https://media.api-sports.io/football/teams/522.png,5,2,7,0,3,4,7,2,1,32%,0,,1,286,223,78%,
897495,517,Venezia,https://media.api-sports.io/football/teams/517.png,3,5,9,1,3,6,18,2,1,45%,3,,4,388,309,80%,
897495,507,Ascoli,https://media.api-sports.io/football/teams/507.png,8,4,15,3,9,6,9,6,3,55%,1,,1,465,385,83%,
927062,504,Verona,https://media.api-sports.io/football/teams/504.png,7,0,9,2,6,3,11,4,2,53%,2,1,5,430,341,79%,
927062,508,Bari,https://media.api-sports.io/football/teams/508.png,9,1,11,1,7,4,5,2,1,47%,2,0,6,387,303,78%,
897496,514,Salernitana,https://media.api-sports.io/football/teams/514.png,5,7,20,8,13,7,10,2,1,52%,1,,5,430,324,75%,
897496,523,Parma,https://media.api-sports.io/football/teams/523.png,7,7,18,4,12,6,17,3,2,48%,1,,5,391,314,80%,
897497,1579,Monza,https://media.api-sports.io/football/teams/1579.png,5,1,10,4,6,4,13,3,1,66%,3,,2,558,476,85%,
897497,512,Frosinone,https://media.api-sports.io/football/teams/512.png,4,9,14,1,9,5,16,8,3,34%,2,,2,268,200,75%,
897498,495,Genoa,https://media.api-sports.io/football/teams/495.png,6,3,11,2,7,4,19,9,3,55%,4,,1,420,323,77%,
897498,506,Benevento,https://media.api-sports.io/football/teams/506.png,3,1,4,0,3,1,13,2,0,45%,4,,3,334,239,72%,
927063,899,Modena,https://media.api-sports.io/football/teams/899.png,8,8,19,3,16,3,12,6,4,36%,1,,0,272,205,75%,
927063,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,11,14,1,8,6,9,10,1,64%,0,,5,503,435,86%,
897499,520,Cremonese,https://media.api-sports.io/football/teams/520.png,6,7,15,2,9,6,14,4,,50%,3,,3,365,265,73%,
897499,516,Ternana,https://media.api-sports.io/football/teams/516.png,5,6,14,3,8,6,14,5,,50%,3,,4,371,258,70%,
897500,500,Bologna,https://media.api-sports.io/football/teams/500.png,10,10,23,3,13,10,10,6,0,65%,2,,0,542,470,87%,
897500,10137,Nuova Cosenza,https://media.api-sports.io/football/teams/10137.png,0,2,4,2,1,3,6,5,2,35%,2,,9,286,209,73%,
964062,495,Genoa,https://media.api-sports.io/football/teams/495.png,4,7,12,1,8,4,17,4,,56%,2,,0,530,462,87%,
964062,493,Spal,https://media.api-sports.io/football/teams/493.png,0,3,5,2,4,1,21,3,,44%,2,,3,415,330,80%,
932180,503,Torino,https://media.api-sports.io/football/teams/503.png,8,1,14,5,7,7,13,5,1,61%,0,,3,522,424,81%,
932180,510,Cittadella,https://media.api-sports.io/football/teams/510.png,3,8,12,1,6,6,13,4,1,39%,1,,4,325,225,69%,
932179,515,Spezia,https://media.api-sports.io/football/teams/515.png,6,3,10,1,4,6,15,2,1,49%,2,,4,391,308,79%,
932179,518,Brescia,https://media.api-sports.io/football/teams/518.png,5,3,18,10,12,6,19,12,2,51%,1,,3,386,301,78%,
964063,523,Parma,https://media.api-sports.io/football/teams/523.png,3,6,11,2,8,3,13,1,0,48%,0,,5,546,472,86%,
964063,508,Bari,https://media.api-sports.io/football/teams/508.png,5,3,11,3,6,5,9,5,1,52%,2,,2,580,504,87%,
964064,494,Udinese,https://media.api-sports.io/football/teams/494.png,5,8,22,9,12,10,15,7,3,51%,2,,5,477,421,88%,
964064,1579,Monza,https://media.api-sports.io/football/teams/1579.png,10,3,13,0,11,2,15,3,1,49%,2,,3,460,379,82%,
964065,520,Cremonese,https://media.api-sports.io/football/teams/520.png,15,14,35,6,17,18,13,7,2,63%,3,0,3,734,646,88%,
964065,899,Modena,https://media.api-sports.io/football/teams/899.png,5,10,21,6,14,7,18,2,0,37%,4,1,11,441,337,76%,
964066,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,5,6,15,4,8,7,25,11,5,66%,3,,2,702,594,85%,
964066,507,Ascoli,https://media.api-sports.io/football/teams/507.png,4,3,10,3,6,4,18,1,1,34%,2,,3,361,251,70%,
964067,500,Bologna,https://media.api-sports.io/football/teams/500.png,8,6,17,3,9,8,9,8,5,57%,1,,0,550,460,84%,
964067,490,Cagliari,https://media.api-sports.io/football/teams/490.png,0,5,6,1,1,5,6,1,2,43%,1,,8,433,343,79%,
967211,505,Inter,https://media.api-sports.io/football/teams/505.png,4,5,11,2,10,1,13,14,4,72%,1,,5,923,793,86%,
967211,523,Parma,https://media.api-sports.io/football/teams/523.png,6,2,9,1,2,7,17,4,1,28%,2,,2,367,256,70%,
967210,489,AC Milan,https://media.api-sports.io/football/teams/489.png,8,16,34,10,14,20,9,12,4,59%,0,0,2,666,547,82%,
967210,503,Torino,https://media.api-sports.io/football/teams/503.png,3,5,11,3,4,7,15,4,0,41%,4,1,8,488,361,74%,
971890,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,3,5,13,5,10,3,16,3,2,57%,1,0,0,483,404,84%,
971890,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,0,1,4,3,3,1,19,3,3,43%,5,1,2,361,283,78%,
967214,497,AS Roma,https://media.api-sports.io/football/teams/497.png,5,12,25,8,14,11,4,16,2,51%,2,,2,414,341,82%,
967214,495,Genoa,https://media.api-sports.io/football/teams/495.png,2,3,7,2,5,2,17,1,3,49%,2,,4,424,348,82%,
971891,492,Napoli,https://media.api-sports.io/football/teams/492.png,6,9,20,5,14,6,14,5,0,70%,2,0,0,976,858,88%,
971891,520,Cremonese,https://media.api-sports.io/football/teams/520.png,2,2,7,3,4,3,16,2,2,30%,7,1,4,410,302,74%,
967212,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,7,18,5,12,6,13,4,2,56%,1,,2,648,529,82%,
967212,515,Spezia,https://media.api-sports.io/football/teams/515.png,4,4,9,1,6,3,6,0,1,44%,2,,1,504,410,81%,
971892,487,Lazio,https://media.api-sports.io/football/teams/487.png,6,3,14,5,11,3,9,5,0,54%,2,,0,643,558,87%,
971892,500,Bologna,https://media.api-sports.io/football/teams/500.png,0,3,3,0,1,2,16,2,2,46%,2,,6,543,463,85%,
967213,496,Juventus,https://media.api-sports.io/football/teams/496.png,6,2,11,3,8,3,8,2,3,39%,0,,2,363,301,83%,
