fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
121406,83,Nantes,https://media.api-sports.io/football/teams/83.png,8,3,11,,,,16,1,4,54%,,0.0,1,,,
121406,107,Chateauroux,https://media.api-sports.io/football/teams/107.png,2,4,6,,,,13,6,1,46%,,0.0,4,,,
121413,87,Amiens,https://media.api-sports.io/football/teams/87.png,,,,,,,,2,,,1,0.0,,,,
121413,105,Valenciennes,https://media.api-sports.io/football/teams/105.png,,,,,,,,0,,,0,0.0,,,,
121434,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,7,7,14,,,,14,4,1,64%,2,0.0,1,,,
121434,111,Le Havre,https://media.api-sports.io/football/teams/111.png,2,4,6,,,,14,2,2,36%,2,0.0,7,,,
121433,96,Toulouse,https://media.api-sports.io/football/teams/96.png,7,4,11,,,,19,4,4,52%,3,0.0,2,,,
121433,84,Nice,https://media.api-sports.io/football/teams/84.png,3,4,7,,,,8,1,2,48%,1,0.0,3,,,
121436,79,Lille,https://media.api-sports.io/football/teams/79.png,7,7,14,,,,14,5,2,65%,1,0.0,2,,,
121436,115,Sochaux,https://media.api-sports.io/football/teams/115.png,2,5,7,,,,16,4,3,35%,1,0.0,6,,,
121438,96,Toulouse,https://media.api-sports.io/football/teams/96.png,6,1,7,,,,16,5,2,53%,4,0.0,5,,,
121438,93,Reims,https://media.api-sports.io/football/teams/93.png,9,5,14,,,,19,13,2,47%,2,0.0,2,,,
121443,91,Monaco,https://media.api-sports.io/football/teams/91.png,7,8,15,,,,9,6,0,52%,0,0.0,2,,,
121443,112,Metz,https://media.api-sports.io/football/teams/112.png,5,2,7,,,,13,5,2,48%,1,0.0,6,,,
121444,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,11,6,17,,,,8,14,2,73%,2,0.0,3,,,
121444,89,Dijon,https://media.api-sports.io/football/teams/89.png,9,1,10,,,,11,2,1,27%,1,0.0,8,,,
121449,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,6,9,15,,,,10,8,1,60%,2,0.0,4,,,
121449,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,4,3,7,,,,10,4,0,40%,1,0.0,4,,,
121452,87,Amiens,https://media.api-sports.io/football/teams/87.png,1,8,9,,,,20,5,2,41%,3,0.0,5,,,
121452,80,Lyon,https://media.api-sports.io/football/teams/80.png,7,5,12,,,,14,3,1,59%,0,1.0,1,,,
121456,83,Nantes,https://media.api-sports.io/football/teams/83.png,,,,,,,,3,,,,0.0,,,,
121456,96,Toulouse,https://media.api-sports.io/football/teams/96.png,,,,,,,,2,,,,0.0,,,,
121455,112,Metz,https://media.api-sports.io/football/teams/112.png,2,7,9,,,,10,3,1,55%,3,0.0,1,,,
121455,103,Orleans,https://media.api-sports.io/football/teams/103.png,2,3,5,,,,19,5,1,45%,4,0.0,2,,,
121454,3043,Croix Football IC,https://media.api-sports.io/football/teams/3043.png,,,,,,,,1,,,0,1.0,,,,
121454,89,Dijon,https://media.api-sports.io/football/teams/89.png,,,,,,,,2,,,0,0.0,,,,
121457,1305,SC Bastia,https://media.api-sports.io/football/teams/1305.png,4,4,8,,,,24,2,2,51%,2,0.0,5,,,
121457,88,Caen,https://media.api-sports.io/football/teams/88.png,7,4,11,,,,18,5,0,49%,3,0.0,3,,,
