fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,duels_total,duels_won,dribbles_attempts,fouls_committed,fouls_drawn,tackles_total,tackles_blocks,dribbles_past,passes_key,tackles_interceptions,dribbles_success,shots_total,shots_on,offsides,goals_total,penalty_won,goals_assists,penalty_commited
1052254,Empoli,511,30731,Elia Caprile,https://media.api-sports.io/football/players/30731.png,90.0,25,G,6.3,False,False,1,3.0,32.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,561,Tyronne Ebuehi,https://media.api-sports.io/football/players/561.png,90.0,24,D,6.2,False,False,0,,28.0,17,0,0,0,0,,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,
1052254,Empoli,511,14329,Ardian Ismajli,https://media.api-sports.io/football/players/14329.png,90.0,34,D,6.7,False,False,0,,43.0,32,0,0,0,0,,11.0,7.0,,1.0,2.0,,,,,,,,,,,,,
1052254,Empoli,511,319,Sebastiano Luperto,https://media.api-sports.io/football/players/319.png,90.0,33,D,6.3,True,False,0,,36.0,29,0,0,0,0,,6.0,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,
1052254,Empoli,511,6931,Liberato Cacace,https://media.api-sports.io/football/players/6931.png,79.0,13,D,6.2,False,False,0,,34.0,22,1,0,0,0,,14.0,6.0,6.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,,,,,,
1052254,Empoli,511,2118,Răzvan Marin,https://media.api-sports.io/football/players/2118.png,90.0,18,M,6.3,False,False,0,,34.0,21,0,0,0,0,,9.0,1.0,2.0,3.0,,1.0,,2.0,,,,3.0,1.0,,,,,
1052254,Empoli,511,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,85.0,5,M,6.9,False,False,0,,27.0,14,1,0,0,0,,14.0,8.0,,3.0,3.0,3.0,,,1.0,2.0,,,,,,,,
1052254,Empoli,511,286474,Matteo Cancellieri,https://media.api-sports.io/football/players/286474.png,70.0,20,M,6.7,False,False,0,,15.0,8,0,0,0,0,,8.0,2.0,,1.0,2.0,,,,,,,2.0,,,,,,
1052254,Empoli,511,288769,Tommaso Baldanzi,https://media.api-sports.io/football/players/288769.png,90.0,35,M,7.2,False,False,0,,20.0,14,0,0,0,0,,8.0,5.0,2.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,
1052254,Empoli,511,30845,Emmanuel Gyasi,https://media.api-sports.io/football/players/30845.png,86.0,11,M,6,False,False,0,,11.0,9,0,0,0,0,,15.0,5.0,1.0,3.0,3.0,2.0,,,,1.0,,1.0,,1.0,,,,
1052254,Empoli,511,31060,Francesco Caputo,https://media.api-sports.io/football/players/31060.png,70.0,9,F,6.3,False,False,0,,14.0,7,0,0,0,0,,7.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,
1052254,Empoli,511,337982,Stiven Shpendi,https://media.api-sports.io/football/players/337982.png,20.0,7,F,6.9,False,True,0,,4.0,2,0,0,0,0,,5.0,2.0,,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,
1052254,Empoli,511,30440,Roberto Piccoli,https://media.api-sports.io/football/players/30440.png,20.0,91,F,6.2,False,True,0,,4.0,2,0,0,0,0,,4.0,1.0,1.0,,,,,,,,,,,,,,,
1052254,Empoli,511,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,11.0,3,D,6.9,False,True,0,,7.0,5,0,0,0,0,,3.0,3.0,1.0,,,2.0,,,,,1.0,,,,,,,
1052254,Empoli,511,30932,Liam Henderson,https://media.api-sports.io/football/players/30932.png,11.0,10,M,6.3,False,True,0,,4.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,287374,Emmanuel Ekong,https://media.api-sports.io/football/players/287374.png,11.0,17,F,6.5,False,True,0,,1.0,1,0,0,0,0,,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,
1052254,Empoli,511,30794,Samuele Perisan,https://media.api-sports.io/football/players/30794.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,162245,Lovro Štubljar,https://media.api-sports.io/football/players/162245.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,340706,Gabriele Guarino,https://media.api-sports.io/football/players/340706.png,,14,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,1315,Petar Stojanović,https://media.api-sports.io/football/players/1315.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,388547,Luca Marianucci,https://media.api-sports.io/football/players/388547.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,31402,Filippo Ranocchia,https://media.api-sports.io/football/players/31402.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Empoli,511,31555,Nicolas Haas,https://media.api-sports.io/football/players/31555.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Verona,504,30611,Lorenzo Montipò,https://media.api-sports.io/football/players/30611.png,90.0,1,G,7.6,False,False,0,4.0,37.0,22,0,0,0,0,0.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
1052254,Verona,504,342063,Diego Coppola,https://media.api-sports.io/football/players/342063.png,90.0,42,D,7.5,False,False,0,,41.0,29,0,0,0,0,,15.0,11.0,,3.0,,6.0,,1.0,,1.0,,,,,,,,
1052254,Verona,504,30526,Giangiacomo Magnani,https://media.api-sports.io/football/players/30526.png,90.0,23,D,7.2,False,False,0,,27.0,21,1,0,0,0,,5.0,2.0,,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,
1052254,Verona,504,30921,Paweł Dawidowicz,https://media.api-sports.io/football/players/30921.png,90.0,27,D,7.6,True,False,0,,64.0,46,0,0,0,0,,13.0,11.0,,2.0,2.0,1.0,,,1.0,2.0,,1.0,,,,,,
1052254,Verona,504,264472,Filippo Terracciano,https://media.api-sports.io/football/players/264472.png,90.0,24,M,7.9,False,False,0,,38.0,27,0,0,0,0,,22.0,16.0,4.0,,2.0,7.0,,1.0,2.0,2.0,1.0,,,,,,,
1052254,Verona,504,63542,Martin Hongla,https://media.api-sports.io/football/players/63542.png,90.0,18,M,6.9,False,False,0,,28.0,21,0,0,0,0,,5.0,4.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,
1052254,Verona,504,25349,Ondrej Duda,https://media.api-sports.io/football/players/25349.png,88.0,33,M,7.5,False,False,0,,24.0,16,1,0,0,0,,4.0,3.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,,
1052254,Verona,504,135526,Josh Doig,https://media.api-sports.io/football/players/135526.png,88.0,3,M,6.6,False,False,0,,19.0,15,0,0,0,0,,3.0,2.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,
1052254,Verona,504,85,Cyril Ngonge,https://media.api-sports.io/football/players/85.png,69.0,26,F,6.9,False,False,0,,14.0,10,0,0,0,0,,9.0,3.0,1.0,4.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,
1052254,Verona,504,122,Jordi Mboula,https://media.api-sports.io/football/players/122.png,69.0,77,F,6.6,False,False,0,,12.0,7,0,0,0,0,,9.0,4.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,
1052254,Verona,504,56851,Michael Folorunsho,https://media.api-sports.io/football/players/56851.png,69.0,90,F,6.3,False,False,0,,11.0,8,0,0,0,0,,18.0,7.0,1.0,3.0,4.0,,,1.0,,,,,,,,,,
1052254,Verona,504,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,21.0,20,M,6.7,False,True,0,,8.0,7,0,0,0,0,,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,
1052254,Verona,504,31692,Milan Đurić,https://media.api-sports.io/football/players/31692.png,21.0,11,F,6.9,False,True,0,,11.0,6,0,0,0,0,,6.0,4.0,,1.0,,,,,1.0,,,,,1.0,,,,
1052254,Verona,504,31436,Federico Bonazzoli,https://media.api-sports.io/football/players/31436.png,21.0,99,F,7.3,False,True,0,,11.0,9,0,0,0,0,,2.0,1.0,,,1.0,,,1.0,1.0,,,2.0,2.0,,1.0,,,
1052254,Verona,504,126741,Bruno Amione,https://media.api-sports.io/football/players/126741.png,8.0,2,D,6.7,False,True,0,,2.0,2,0,0,0,0,,1.0,,,1.0,,,,,,1.0,,,,,,,,
1052254,Verona,504,125674,Juan Cabal,https://media.api-sports.io/football/players/125674.png,8.0,32,D,6.3,False,True,0,,4.0,3,0,0,0,0,,,,,,,,,,,,,1.0,,,,,,
1052254,Verona,504,30912,Alessandro Berardi,https://media.api-sports.io/football/players/30912.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Verona,504,31383,Simone Perilli,https://media.api-sports.io/football/players/31383.png,,34,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Verona,504,359100,Alphadjo Cissè,https://media.api-sports.io/football/players/359100.png,,80,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Verona,504,345466,Nicola Patanè,https://media.api-sports.io/football/players/345466.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Verona,504,188397,Joselito Gomez,https://media.api-sports.io/football/players/188397.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052254,Verona,504,349503,Denis Cazzadori,https://media.api-sports.io/football/players/349503.png,,97,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,30519,Stefano Turati,https://media.api-sports.io/football/players/30519.png,90.0,80,G,7,False,False,3,5.0,30.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,191417,Anthony Oyono,https://media.api-sports.io/football/players/191417.png,90.0,22,D,6.5,False,False,0,,34.0,29,1,0,0,0,,8.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,
1052255,Frosinone,512,180586,Ilario Monterisi,https://media.api-sports.io/football/players/180586.png,90.0,30,D,6.6,False,False,0,,94.0,85,0,0,0,0,,5.0,3.0,,,2.0,,2.0,,,,,,,,,,,
1052255,Frosinone,512,31136,Simone Romagnoli,https://media.api-sports.io/football/players/31136.png,90.0,6,D,6.3,False,False,0,,42.0,40,0,0,0,0,,1.0,,,,,,2.0,,,1.0,,,,,,,,
1052255,Frosinone,512,30981,Riccardo Marchizza,https://media.api-sports.io/football/players/30981.png,90.0,3,D,6.2,False,False,0,,21.0,17,0,0,0,0,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,
1052255,Frosinone,512,31982,Francesco Gelli,https://media.api-sports.io/football/players/31982.png,90.0,14,M,6.3,False,False,0,,54.0,49,1,0,0,0,,6.0,2.0,,3.0,2.0,,1.0,,,,,,,,,,,
1052255,Frosinone,512,30780,Luca Mazzitelli,https://media.api-sports.io/football/players/30780.png,75.0,36,M,6.2,True,False,0,,53.0,44,1,0,0,0,,7.0,3.0,2.0,2.0,2.0,,,1.0,,,1.0,,,,,,,
1052255,Frosinone,512,37437,Abdou Harroui,https://media.api-sports.io/football/players/37437.png,86.0,21,M,7,False,False,0,,38.0,35,0,0,1,0,,9.0,4.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,
1052255,Frosinone,512,31344,Jaime Báez,https://media.api-sports.io/football/players/31344.png,75.0,7,F,7.2,False,False,0,,20.0,16,0,0,0,0,,11.0,4.0,,1.0,3.0,,,1.0,,,,2.0,,,,1.0,,
1052255,Frosinone,512,162036,Marvin Çuni,https://media.api-sports.io/football/players/162036.png,67.0,11,F,6.5,False,False,0,,14.0,14,0,0,0,0,,8.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,
1052255,Frosinone,512,56449,Giuseppe Caso,https://media.api-sports.io/football/players/56449.png,67.0,10,F,6.9,False,False,0,,14.0,13,0,0,0,0,,10.0,6.0,5.0,,2.0,1.0,,1.0,,,3.0,,,,,,,
1052255,Frosinone,512,31499,Gennaro Borrelli,https://media.api-sports.io/football/players/31499.png,23.0,9,F,6.5,False,True,0,,,,0,0,0,0,,1.0,,,,,,,,,,,,,2.0,,,,
1052255,Frosinone,512,311251,Giorgi Kvernadze,https://media.api-sports.io/football/players/311251.png,23.0,17,F,6.2,False,True,0,,7.0,7,0,0,0,0,,5.0,,2.0,2.0,,,,,,,,,,,,,,
1052255,Frosinone,512,1639,Marco Brescianini,https://media.api-sports.io/football/players/1639.png,15.0,4,M,6.3,False,True,0,,4.0,2,0,0,0,0,,2.0,,,2.0,,,,,,,,,,,,,,
1052255,Frosinone,512,32020,Luigi Canotto,https://media.api-sports.io/football/players/32020.png,15.0,19,F,6.3,False,True,0,,3.0,2,0,0,0,0,,4.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,
1052255,Frosinone,512,158378,Enzo Barrenechea,https://media.api-sports.io/football/players/158378.png,10.0,45,M,6.3,False,True,0,,12.0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,57053,Michele Cerofolini,https://media.api-sports.io/football/players/57053.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,327774,Lorenzo Palmisani,https://media.api-sports.io/football/players/327774.png,,37,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,382956,Daniel Macej,https://media.api-sports.io/football/players/382956.png,,28,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,31551,Przemysław Szymiński,https://media.api-sports.io/football/players/31551.png,,25,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,31334,Luca Garritano,https://media.api-sports.io/football/players/31334.png,,16,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,384675,Matjaz Kamensek Pahic,https://media.api-sports.io/football/players/384675.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,30842,Soufiane Bidaoui,https://media.api-sports.io/football/players/30842.png,,26,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Frosinone,512,266083,Hamza Haoudi,https://media.api-sports.io/football/players/266083.png,,15,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,312,Alex Meret,https://media.api-sports.io/football/players/312.png,90.0,1,G,6.7,False,False,1,,24.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,31042,Giovanni Di Lorenzo,https://media.api-sports.io/football/players/31042.png,90.0,22,D,8.3,True,False,0,,43.0,40,0,0,0,0,,6.0,3.0,1.0,1.0,1.0,1.0,,2.0,5.0,,1.0,,,,,,2.0,
1052255,Napoli,492,1314,Amir Rrahmani,https://media.api-sports.io/football/players/1314.png,90.0,13,D,7,False,False,0,,77.0,70,0,0,0,0,,4.0,3.0,,1.0,,2.0,,,,,,,,,,,,
1052255,Napoli,492,774,Juan Jesus,https://media.api-sports.io/football/players/774.png,90.0,5,D,6.9,False,False,0,,60.0,55,0,0,0,0,,8.0,6.0,,1.0,1.0,3.0,,,,1.0,,,,,,,,
1052255,Napoli,492,47254,Mathías Olivera,https://media.api-sports.io/football/players/47254.png,76.0,17,D,6.9,False,False,0,,28.0,22,1,0,0,0,,12.0,8.0,1.0,2.0,,4.0,,,,,1.0,,,,,,,
1052255,Napoli,492,15797,Jens Cajuste,https://media.api-sports.io/football/players/15797.png,45.0,24,M,6.3,False,False,0,,9.0,9,1,0,0,0,,8.0,4.0,1.0,3.0,1.0,2.0,,,2.0,,1.0,,,1.0,,,,1.0
1052255,Napoli,492,47439,Stanislav Lobotka,https://media.api-sports.io/football/players/47439.png,89.0,68,M,6.9,False,False,0,,60.0,59,1,0,0,0,,4.0,2.0,1.0,1.0,2.0,,,,,1.0,,2.0,1.0,,,,,
1052255,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,90.0,20,M,7.2,False,False,0,,40.0,33,0,0,0,0,,3.0,1.0,2.0,,1.0,,1.0,,5.0,,,2.0,,,,,,
1052255,Napoli,492,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,77.0,21,F,7.5,False,False,0,,32.0,29,0,0,0,0,,5.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,
1052255,Napoli,492,2780,Victor Osimhen,https://media.api-sports.io/football/players/2780.png,81.0,9,F,8.3,False,False,0,,4.0,4,0,0,0,0,,9.0,4.0,,4.0,1.0,1.0,,,1.0,,,3.0,2.0,1.0,2.0,,,
1052255,Napoli,492,30543,Giacomo Raspadori,https://media.api-sports.io/football/players/30543.png,90.0,81,F,7.2,False,False,0,,33.0,24,0,0,0,0,,5.0,3.0,,1.0,1.0,2.0,,1.0,2.0,,,2.0,2.0,,,,,
1052255,Napoli,492,3406,Frank Anguissa,https://media.api-sports.io/football/players/3406.png,45.0,99,M,7.2,False,True,0,,41.0,38,0,0,0,0,,6.0,5.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,
1052255,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,14.0,6,D,6.9,False,True,0,,11.0,9,0,0,0,0,,3.0,2.0,,1.0,,2.0,,,,,,,,,,,,
1052255,Napoli,492,1358,Eljif Elmas,https://media.api-sports.io/football/players/1358.png,13.0,7,M,6.6,False,True,0,,7.0,6,0,0,0,0,,5.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,,
1052255,Napoli,492,30414,Giovanni Simeone,https://media.api-sports.io/football/players/30414.png,9.0,18,F,7.2,False,True,0,,4.0,3,0,0,0,0,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,
1052255,Napoli,492,18967,Leo Østigård,https://media.api-sports.io/football/players/18967.png,1.0,55,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,1.0,,,,,,,,
1052255,Napoli,492,30418,Pierluigi Gollini,https://media.api-sports.io/football/players/30418.png,,95,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,32172,Nikita Contini,https://media.api-sports.io/football/players/32172.png,,14,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,162907,Alessandro Zanoli,https://media.api-sports.io/football/players/162907.png,,59,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,195100,Natan,https://media.api-sports.io/football/players/195100.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,323,Karim Zedadka,https://media.api-sports.io/football/players/323.png,,31,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,382444,Lorenzo Russo,https://media.api-sports.io/football/players/382444.png,,38,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,31219,Alessio Zerbin,https://media.api-sports.io/football/players/31219.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052255,Napoli,492,248,Hirving Lozano,https://media.api-sports.io/football/players/248.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,46988,Josep Martínez,https://media.api-sports.io/football/players/46988.png,90.0,1,G,6,False,False,4,1.0,26.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,30769,Davide Biraschi,https://media.api-sports.io/football/players/30769.png,90.0,23,D,7.7,False,False,0,,30.0,25,0,0,0,0,,9.0,7.0,1.0,,2.0,3.0,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,
1052256,Genoa,495,30736,Mattia Bani,https://media.api-sports.io/football/players/30736.png,90.0,13,D,6,False,False,0,,44.0,34,1,0,0,0,,8.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,
1052256,Genoa,495,162498,Radu Drăguşin,https://media.api-sports.io/football/players/162498.png,90.0,5,D,5.9,False,False,0,,27.0,23,0,0,0,0,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
1052256,Genoa,495,48475,Silvan Hefti,https://media.api-sports.io/football/players/48475.png,60.0,36,M,6.3,False,False,0,,13.0,7,0,0,0,0,,3.0,3.0,,,,2.0,,,,,,,,,,,,
1052256,Genoa,495,15881,Morten Frendrup,https://media.api-sports.io/football/players/15881.png,90.0,32,M,7,False,False,0,,26.0,17,0,0,0,0,,14.0,8.0,2.0,4.0,3.0,3.0,,,1.0,2.0,1.0,,,1.0,,,1.0,
1052256,Genoa,495,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,59.0,47,M,6,True,False,0,,23.0,19,0,0,0,0,,7.0,1.0,,,1.0,,,3.0,,1.0,,,,,,,,
1052256,Genoa,495,36980,Morten Thorsby,https://media.api-sports.io/football/players/36980.png,90.0,2,M,6.2,False,False,0,,20.0,11,0,0,0,0,,11.0,3.0,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,
1052256,Genoa,495,25914,Aarón Martín,https://media.api-sports.io/football/players/25914.png,59.0,3,M,6.2,False,False,0,,9.0,9,0,0,0,0,,2.0,,1.0,1.0,,,,,,,,,,,,,,
1052256,Genoa,495,2799,Albert Guðmundsson,https://media.api-sports.io/football/players/2799.png,90.0,11,F,6.9,False,False,0,,32.0,22,0,0,0,0,,9.0,6.0,6.0,2.0,1.0,1.0,,,2.0,1.0,4.0,1.0,,,,,,
1052256,Genoa,495,6420,Mateo Retegui,https://media.api-sports.io/football/players/6420.png,90.0,19,F,6.3,False,False,0,,14.0,11,1,0,0,0,,8.0,3.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,
1052256,Genoa,495,35544,Johan Vásquez,https://media.api-sports.io/football/players/35544.png,30.0,22,D,6.7,False,True,0,,9.0,8,0,0,0,0,,6.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,
1052256,Genoa,495,40529,Filip Jagiełło,https://media.api-sports.io/football/players/40529.png,31.0,24,M,6.3,False,True,0,,13.0,11,0,0,0,0,,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,
1052256,Genoa,495,3430,Caleb Ekuban,https://media.api-sports.io/football/players/3430.png,31.0,18,F,7.2,False,True,0,,5.0,3,0,0,0,0,,4.0,4.0,2.0,1.0,,1.0,,,1.0,,2.0,,,,,,,
1052256,Genoa,495,31631,Nicola Leali,https://media.api-sports.io/football/players/31631.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,31445,Daniele Sommariva,https://media.api-sports.io/football/players/31445.png,,39,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,162141,Koni De Winter,https://media.api-sports.io/football/players/162141.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,31562,George Pușcaș,https://media.api-sports.io/football/players/31562.png,,37,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,30635,Massimo Coda,https://media.api-sports.io/football/players/30635.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Genoa,495,32196,Mattia Aramu,https://media.api-sports.io/football/players/32196.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Fiorentina,502,30394,Pietro Terracciano,https://media.api-sports.io/football/players/30394.png,90.0,1,G,7,False,False,1,1.0,48.0,45,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1052256,Fiorentina,502,342022,Michael Kayode,https://media.api-sports.io/football/players/342022.png,82.0,33,D,7.5,False,False,0,,57.0,48,0,0,0,0,,11.0,9.0,4.0,,,1.0,,,,,4.0,,,,,,,
1052256,Fiorentina,502,2817,Nikola Milenković,https://media.api-sports.io/football/players/2817.png,90.0,4,D,6.5,False,False,0,,65.0,55,1,0,0,0,,7.0,3.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,
1052256,Fiorentina,502,31642,Luca Ranieri,https://media.api-sports.io/football/players/31642.png,90.0,16,D,6.9,False,False,0,,71.0,61,0,0,0,0,,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,
1052256,Fiorentina,502,30396,Cristiano Biraghi,https://media.api-sports.io/football/players/30396.png,90.0,3,D,8.3,True,False,0,,85.0,71,1,0,0,0,,9.0,2.0,4.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,
1052256,Fiorentina,502,150,Arthur,https://media.api-sports.io/football/players/150.png,90.0,6,M,7.6,False,False,0,,75.0,68,0,0,0,0,,11.0,8.0,1.0,,3.0,4.0,,2.0,,1.0,1.0,,,,,,,
1052256,Fiorentina,502,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,82.0,38,M,7.7,False,False,0,,68.0,63,0,0,0,0,,6.0,4.0,,,1.0,2.0,,1.0,,1.0,,2.0,1.0,,1.0,,,
1052256,Fiorentina,502,26315,Nicolás González,https://media.api-sports.io/football/players/26315.png,72.0,10,M,7.6,False,False,0,,24.0,16,0,0,0,0,,7.0,5.0,,,2.0,1.0,,1.0,,,,2.0,2.0,,1.0,,,
1052256,Fiorentina,502,1638,Giacomo Bonaventura,https://media.api-sports.io/football/players/1638.png,88.0,5,M,8.3,False,False,0,,61.0,57,1,0,0,0,,10.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,1.0,
1052256,Fiorentina,502,2762,Josip Brekalo,https://media.api-sports.io/football/players/2762.png,90.0,77,M,6.7,False,False,0,,42.0,38,0,0,0,0,,11.0,3.0,4.0,3.0,1.0,,,,1.0,,2.0,1.0,,,,,,
1052256,Fiorentina,502,31318,M'Bala Nzola,https://media.api-sports.io/football/players/31318.png,82.0,18,F,6.9,False,False,0,,12.0,12,0,0,0,0,,9.0,3.0,1.0,4.0,,1.0,,,2.0,,1.0,,,,,,1.0,
1052256,Fiorentina,502,31507,Riccardo Sottil,https://media.api-sports.io/football/players/31507.png,18.0,7,F,6.3,False,True,0,,14.0,12,0,0,0,0,,4.0,2.0,1.0,,2.0,,,,,,,,,,,,,
1052256,Fiorentina,502,41144,Dodô,https://media.api-sports.io/football/players/41144.png,8.0,2,D,6.7,False,True,0,,9.0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Fiorentina,502,30532,Alfred Duncan,https://media.api-sports.io/football/players/30532.png,8.0,32,M,6.9,False,True,0,,13.0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,
1052256,Fiorentina,502,6010,Lucas Beltrán,https://media.api-sports.io/football/players/6010.png,8.0,9,F,6.7,False,True,0,,7.0,6,0,0,0,0,,,,,,,,,,,,,,,1.0,,,,
1052256,Fiorentina,502,289447,Gino Infantino,https://media.api-sports.io/football/players/289447.png,2.0,19,M,,False,True,0,,5.0,4,0,0,0,0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
1052256,Fiorentina,502,15843,Oliver Christensen,https://media.api-sports.io/football/players/15843.png,,53,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
