fixture_id,bet_name,bet_value,bet_odd
1400748,Goals Over/Under,Under 6.5,1.00
1400748,HT/FT Double,Home/Draw,15.00
1400748,HT/FT Double,Home/Away,34.00
1400748,HT/FT Double,Draw/Away,7.00
1400748,HT/FT Double,Draw/Draw,4.50
1400748,HT/FT Double,Home/Home,3.60
1400748,HT/FT Double,Draw/Home,5.00
1400748,HT/FT Double,Away/Home,29.00
1400748,HT/FT Double,Away/Draw,15.00
1400748,HT/FT Double,Away/Away,5.50
1400748,Double Chance,Home/Draw,1.30
1400748,Double Chance,Home/Away,1.36
1400748,Double Chance,Draw/Away,1.67
1400748,First Half Winner,Home,2.88
1400748,First Half Winner,Draw,2.05
1400748,First Half Winner,Away,4.00
1400750,Match Winner,Home,1.25
1400750,Match Winner,Draw,6.00
1400750,Match Winner,Away,10.00
1400750,Second Half Winner,Home,1.53
1400750,Second Half Winner,Draw,3.00
1400750,Second Half Winner,Away,8.50
1400750,Goals Over/Under,Over 1.5,1.22
1400750,Goals Over/Under,Under 1.5,4.00
1400750,Goals Over/Under,Over 2.5,1.70
1400750,Goals Over/Under,Under 2.5,2.10
1400750,Goals Over/Under,Over 3.5,2.62
1400750,Goals Over/Under,Under 3.5,1.44
1400750,Goals Over/Under,Over 0.5,1.03
1400750,Goals Over/Under,Under 0.5,15.00
1400750,Goals Over/Under,Over 4.5,5.00
1400750,Goals Over/Under,Under 4.5,1.17
1400750,Goals Over/Under,Over 7.5,51.00
1400750,Goals Over/Under,Under 7.5,1.00
1400750,Goals Over/Under,Over 5.5,11.00
1400750,Goals Over/Under,Under 5.5,1.05
1400750,Goals Over/Under,Over 6.5,21.00
1400750,Goals Over/Under,Under 6.5,1.01
1400750,HT/FT Double,Home/Draw,21.00
1400750,HT/FT Double,Home/Away,51.00
1400750,HT/FT Double,Draw/Away,23.00
1400750,HT/FT Double,Draw/Draw,8.00
1400750,HT/FT Double,Home/Home,1.73
1400750,HT/FT Double,Draw/Home,3.75
1400750,HT/FT Double,Away/Home,21.00
1400750,HT/FT Double,Away/Draw,23.00
1400750,HT/FT Double,Away/Away,21.00
1400750,Double Chance,Home/Draw,1.06
1400750,Double Chance,Home/Away,1.12
1400750,Double Chance,Draw/Away,3.75
1400750,First Half Winner,Home,1.67
1400750,First Half Winner,Draw,2.62
1400750,First Half Winner,Away,10.00
1400752,Match Winner,Home,1.36
1400752,Match Winner,Draw,4.75
1400752,Match Winner,Away,9.00
1400752,Second Half Winner,Home,1.67
1400752,Second Half Winner,Draw,2.75
1400752,Second Half Winner,Away,7.00
1400752,Goals Over/Under,Over 1.5,1.22
1400752,Goals Over/Under,Under 1.5,4.00
1400752,Goals Over/Under,Over 2.5,1.75
1400752,Goals Over/Under,Under 2.5,2.05
1400752,Goals Over/Under,Over 3.5,2.75
1400752,Goals Over/Under,Under 3.5,1.40
1400752,Goals Over/Under,Over 0.5,1.04
1400752,Goals Over/Under,Under 0.5,12.00
1400752,Goals Over/Under,Over 4.5,5.50
1400752,Goals Over/Under,Under 4.5,1.14
1400752,Goals Over/Under,Over 7.5,51.00
1400752,Goals Over/Under,Under 7.5,1.00
1400752,Goals Over/Under,Over 5.5,11.00
1400752,Goals Over/Under,Under 5.5,1.05
1400752,Goals Over/Under,Over 6.5,23.00
1400752,Goals Over/Under,Under 6.5,1.01
1400752,HT/FT Double,Home/Draw,17.00
1400752,HT/FT Double,Home/Away,51.00
1400752,HT/FT Double,Draw/Away,17.00
1400752,HT/FT Double,Draw/Draw,7.00
1400752,HT/FT Double,Home/Home,2.00
1400752,HT/FT Double,Draw/Home,4.00
1400752,HT/FT Double,Away/Home,21.00
1400752,HT/FT Double,Away/Draw,21.00
1400752,HT/FT Double,Away/Away,15.00
1400752,Double Chance,Home/Draw,1.07
1400752,Double Chance,Home/Away,1.18
1400752,Double Chance,Draw/Away,3.00
1400752,First Half Winner,Home,1.83
1400752,First Half Winner,Draw,2.50
1400752,First Half Winner,Away,8.00
1400747,Match Winner,Home,1.30
1400747,Match Winner,Draw,5.25
1400747,Match Winner,Away,10.00
1400747,Second Half Winner,Home,1.62
1400747,Second Half Winner,Draw,2.88
1400747,Second Half Winner,Away,7.00
1400747,Goals Over/Under,Over 1.5,1.20
1400747,Goals Over/Under,Under 1.5,4.33
1400747,Goals Over/Under,Over 2.5,1.70
1400747,Goals Over/Under,Under 2.5,2.10
1400747,Goals Over/Under,Over 3.5,2.62
1400747,Goals Over/Under,Under 3.5,1.44
1400747,Goals Over/Under,Over 0.5,1.04
1400747,Goals Over/Under,Under 0.5,13.00
1400747,Goals Over/Under,Over 4.5,5.00
1400747,Goals Over/Under,Under 4.5,1.17
1400747,Goals Over/Under,Over 7.5,41.00
1400747,Goals Over/Under,Under 7.5,1.00
1400747,Goals Over/Under,Over 5.5,11.00
1400747,Goals Over/Under,Under 5.5,1.05
1400747,Goals Over/Under,Over 6.5,21.00
1400747,Goals Over/Under,Under 6.5,1.01
1400747,HT/FT Double,Home/Draw,19.00
1400747,HT/FT Double,Home/Away,41.00
1400747,HT/FT Double,Draw/Away,17.00
1400747,HT/FT Double,Draw/Draw,7.50
1400747,HT/FT Double,Home/Home,1.91
1400747,HT/FT Double,Draw/Home,4.00
1400747,HT/FT Double,Away/Home,21.00
1400747,HT/FT Double,Away/Draw,21.00
1400747,HT/FT Double,Away/Away,17.00
1400747,Double Chance,Home/Draw,1.06
1400747,Double Chance,Home/Away,1.17
1400747,Double Chance,Draw/Away,3.40
1400747,First Half Winner,Home,1.73
1400747,First Half Winner,Draw,2.60
1400747,First Half Winner,Away,8.50
