fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1073486,2110,Volos NFC,https://media.api-sports.io/football/teams/2110.png,5,2,10,3,5,5,14,7,1,62%,3,,5,450,377,84%,,
1073486,956,Lamia,https://media.api-sports.io/football/teams/956.png,8,3,13,2,11,2,16,0,2,38%,3,,3,276,210,76%,,
1073488,1124,OFI,https://media.api-sports.io/football/teams/1124.png,5,7,14,2,10,4,25,3,0,37%,5,,4,301,225,75%,,
1073488,1123,Aris Thessalonikis,https://media.api-sports.io/football/teams/1123.png,6,4,16,6,10,6,13,4,1,63%,3,,1,521,440,84%,,
1073490,619,PAOK,https://media.api-sports.io/football/teams/619.png,7,5,13,1,10,3,7,3,3,63%,2,,1,615,548,89%,,
1073490,955,Asteras Tripolis,https://media.api-sports.io/football/teams/955.png,1,6,8,1,3,5,12,1,4,37%,1,,4,352,291,83%,,
1073487,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,2,21,31,8,21,10,19,8,1,72%,3,0,1,618,551,89%,,
1073487,2099,Panserraikos,https://media.api-sports.io/football/teams/2099.png,1,3,6,2,4,2,7,3,1,28%,0,1,0,242,166,69%,,
1073496,949,Panetolikos,https://media.api-sports.io/football/teams/949.png,7,8,19,4,12,7,16,2,0,53%,1,,2,438,355,81%,,
1073496,950,PAS Giannina,https://media.api-sports.io/football/teams/950.png,2,4,7,1,3,4,19,3,3,47%,4,,7,383,300,78%,,
1073495,617,Panathinaikos,https://media.api-sports.io/football/teams/617.png,8,2,13,3,6,7,14,6,0,80%,1,,2,764,706,92%,,
1073495,2110,Volos NFC,https://media.api-sports.io/football/teams/2110.png,3,2,5,0,4,1,18,1,2,20%,3,,5,178,117,66%,,
1073493,955,Asteras Tripolis,https://media.api-sports.io/football/teams/955.png,4,4,12,4,10,2,16,3,6,42%,1,,6,318,249,78%,,
1073493,1124,OFI,https://media.api-sports.io/football/teams/1124.png,7,9,17,1,12,5,16,4,3,58%,3,,1,432,369,85%,,
1073492,575,AEK Athens FC,https://media.api-sports.io/football/teams/575.png,8,19,36,9,24,12,6,12,0,82%,1,,3,669,582,87%,,
1073492,2099,Panserraikos,https://media.api-sports.io/football/teams/2099.png,4,4,9,1,6,3,21,1,2,18%,6,,7,156,71,46%,,
1073498,956,Lamia,https://media.api-sports.io/football/teams/956.png,3,2,7,2,5,2,24,2,3,29%,4,1,3,245,149,61%,,
1073498,1123,Aris Thessalonikis,https://media.api-sports.io/football/teams/1123.png,4,1,7,2,4,3,18,2,0,71%,4,0,2,605,511,84%,,
1073497,619,PAOK,https://media.api-sports.io/football/teams/619.png,8,6,17,3,11,6,12,8,6,77%,1,,0,564,485,86%,,
1073497,5050,Kifisia,https://media.api-sports.io/football/teams/5050.png,1,4,6,1,1,5,14,5,2,23%,5,,8,168,97,58%,,
1073586,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,9,9,27,9,19,8,9,5,2,67%,1,0,1,577,511,89%,,
1073586,12260,Atromitos,https://media.api-sports.io/football/teams/12260.png,1,0,3,2,1,2,11,2,0,33%,5,1,5,288,212,74%,,
1073501,5050,Kifisia,https://media.api-sports.io/football/teams/5050.png,5,3,12,4,6,6,14,5,0,33%,3,0,7,250,168,67%,,
1073501,12260,Atromitos,https://media.api-sports.io/football/teams/12260.png,8,4,13,1,10,3,12,5,1,67%,1,1,3,512,417,81%,,
1073504,2099,Panserraikos,https://media.api-sports.io/football/teams/2099.png,4,7,15,4,7,8,14,4,3,51%,3,,4,393,298,76%,,
1073504,949,Panetolikos,https://media.api-sports.io/football/teams/949.png,5,3,10,2,6,4,16,6,0,49%,1,,2,384,284,74%,,
1073502,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,8,8,18,2,12,6,13,5,1,73%,2,,4,626,548,88%,,
1073502,956,Lamia,https://media.api-sports.io/football/teams/956.png,5,2,7,0,4,3,15,2,2,27%,3,,5,233,148,64%,,
1073499,1123,Aris Thessalonikis,https://media.api-sports.io/football/teams/1123.png,6,3,10,1,6,4,14,3,3,57%,1,,2,502,433,86%,,
1073499,955,Asteras Tripolis,https://media.api-sports.io/football/teams/955.png,4,4,8,0,7,1,16,5,2,43%,3,,3,368,290,79%,,
1073503,1124,OFI,https://media.api-sports.io/football/teams/1124.png,2,5,9,2,3,6,19,1,3,39%,4,,3,347,265,76%,,
1073503,619,PAOK,https://media.api-sports.io/football/teams/619.png,3,5,13,5,4,9,18,5,2,61%,5,,1,535,450,84%,,
1073500,2110,Volos NFC,https://media.api-sports.io/football/teams/2110.png,5,2,8,1,3,5,22,3,,37%,4,0,5,284,214,75%,,
1073500,575,AEK Athens FC,https://media.api-sports.io/football/teams/575.png,8,4,15,3,10,5,16,8,,63%,1,1,3,480,395,82%,,
1073505,950,PAS Giannina,https://media.api-sports.io/football/teams/950.png,3,6,10,1,4,6,11,2,1,32%,6,,1,278,197,71%,,
1073505,617,Panathinaikos,https://media.api-sports.io/football/teams/617.png,2,3,11,6,8,3,20,8,0,68%,2,,3,571,489,86%,,
1073512,956,Lamia,https://media.api-sports.io/football/teams/956.png,1,4,8,3,6,2,6,6,1,44%,1,,2,293,224,76%,,
1073512,1124,OFI,https://media.api-sports.io/football/teams/1124.png,4,3,10,3,6,4,16,7,1,56%,3,,0,382,307,80%,,
1073510,949,Panetolikos,https://media.api-sports.io/football/teams/949.png,3,7,11,1,4,7,11,3,0,37%,2,,4,323,252,78%,,
1073510,617,Panathinaikos,https://media.api-sports.io/football/teams/617.png,9,5,19,5,16,3,13,6,1,63%,1,,3,544,469,86%,,
1073507,955,Asteras Tripolis,https://media.api-sports.io/football/teams/955.png,6,4,13,3,6,7,15,8,1,70%,2,,4,578,496,86%,,
1073507,950,PAS Giannina,https://media.api-sports.io/football/teams/950.png,6,1,7,0,4,3,13,1,0,30%,3,,4,257,183,71%,,
1073509,5050,Kifisia,https://media.api-sports.io/football/teams/5050.png,6,9,20,5,12,8,15,3,2,60%,4,0,0,395,309,78%,,
1073509,2099,Panserraikos,https://media.api-sports.io/football/teams/2099.png,3,3,8,2,8,0,22,3,4,40%,5,1,2,280,173,62%,,
1073511,619,PAOK,https://media.api-sports.io/football/teams/619.png,3,4,11,4,5,6,17,7,3,62%,4,,3,508,417,82%,,
1073511,1123,Aris Thessalonikis,https://media.api-sports.io/football/teams/1123.png,3,4,8,1,5,3,12,1,2,38%,3,,3,308,214,69%,,
1073506,575,AEK Athens FC,https://media.api-sports.io/football/teams/575.png,3,1,10,6,7,3,14,5,0,56%,2,,1,403,291,72%,,
1073506,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,2,4,9,3,7,2,22,5,2,44%,4,,2,323,221,68%,,
1073508,12260,Atromitos,https://media.api-sports.io/football/teams/12260.png,2,8,12,2,9,3,16,4,1,60%,3,,1,488,413,85%,,
1073508,2110,Volos NFC,https://media.api-sports.io/football/teams/2110.png,1,8,10,1,1,9,20,1,3,40%,2,,1,323,264,82%,,
1073516,1124,OFI,https://media.api-sports.io/football/teams/1124.png,5,10,19,4,11,8,14,8,0,49%,3,,2,379,300,79%,,
1073516,12260,Atromitos,https://media.api-sports.io/football/teams/12260.png,4,5,13,4,7,6,19,4,3,51%,4,,4,399,329,82%,,
1073518,2099,Panserraikos,https://media.api-sports.io/football/teams/2099.png,7,4,14,3,10,4,17,3,2,55%,1,,1,435,345,79%,,
