fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_team_name,home_team_logo,home_Shots on Goal,home_Shots off Goal,home_Total Shots,home_Blocked Shots,home_Shots insidebox,home_Shots outsidebox,home_Fouls,home_Corner Kicks,home_Offsides,home_Ball Possession,home_Yellow Cards,home_Red Cards,home_Goalkeeper Saves,home_Total passes,home_Passes accurate,home_Passes %,home_Counter Attacks,away_team_name,away_team_logo,away_Shots on Goal,away_Shots off Goal,away_Total Shots,away_Blocked Shots,away_Shots insidebox,away_Shots outsidebox,away_Fouls,away_Corner Kicks,away_Offsides,away_Ball Possession,away_Yellow Cards,away_Red Cards,away_Goalkeeper Saves,away_Total passes,away_Passes accurate,away_Passes %,away_Counter Attacks,odds_home_win,odds_draw,odds_away_win
27187,2018-09-22 18:45:00+00:00,1537641900,FT,90,1537641900,1537645500,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 5,Santiago Bernabéu,Madrid,,"Antonio Mateu, Spain",Real Madrid,541,https://media.api-sports.io/football/teams/541.png,True,Espanyol,540,https://media.api-sports.io/football/teams/540.png,False,1,0,1,0,1,0,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,8,19.0,6.0,10.0,9.0,5,8,4.0,64%,2.0,0.0,3,682.0,614.0,90%,,Espanyol,https://media.api-sports.io/football/teams/540.png,3,4,10.0,3.0,4.0,6.0,16,3,2.0,36%,2.0,0.0,4,376.0,309.0,82%,,,,
27185,2018-09-23 10:00:00+00:00,1537696800,FT,90,1537696800,1537700400,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 5,Ciutat de València,Valencia,,"Guillermo Cuadra Fernandez, Spain",Levante,539,https://media.api-sports.io/football/teams/539.png,False,Sevilla,536,https://media.api-sports.io/football/teams/536.png,True,2,6,1,4,2,6,Levante,https://media.api-sports.io/football/teams/539.png,11,4,19.0,4.0,13.0,6.0,5,8,2.0,48%,1.0,0.0,3,397.0,341.0,86%,,Sevilla,https://media.api-sports.io/football/teams/536.png,9,5,20.0,6.0,15.0,5.0,18,4,1.0,52%,1.0,0.0,9,429.0,363.0,85%,,,,
27188,2018-09-23 14:15:00+00:00,1537712100,FT,90,1537712100,1537715700,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 5,Estadio de la Cerámica,Villarreal,1498.0,"Santiago Jaime Latre, Spain",Villarreal,533,https://media.api-sports.io/football/teams/533.png,,Valencia,532,https://media.api-sports.io/football/teams/532.png,,0,0,0,0,0,0,Villarreal,https://media.api-sports.io/football/teams/533.png,1,3,11.0,7.0,5.0,6.0,12,8,1.0,55%,4.0,0.0,2,516.0,452.0,88%,,Valencia,https://media.api-sports.io/football/teams/532.png,2,4,11.0,5.0,3.0,8.0,12,6,2.0,45%,1.0,1.0,1,419.0,352.0,84%,,,,
27180,2018-09-23 18:00:00+00:00,1537725600,FT,90,1537725600,1537729200,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 5,Benito Villamarín,Seville,,"Javier Estrada Fernandez, Spain",Real Betis,543,https://media.api-sports.io/football/teams/543.png,,Athletic Club,531,https://media.api-sports.io/football/teams/531.png,,2,2,0,2,2,2,Real Betis,https://media.api-sports.io/football/teams/543.png,4,5,16.0,7.0,9.0,7.0,13,6,1.0,70%,2.0,0.0,2,598.0,531.0,89%,,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,1,7.0,2.0,4.0,3.0,20,1,5.0,30%,7.0,1.0,3,257.0,184.0,72%,,,,
27179,2018-09-23 18:45:00+00:00,1537728300,FT,90,1537728300,1537731900,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 5,Camp Nou,Barcelona,1462.0,"Jesus Gil Manzano, Spain",Barcelona,529,https://media.api-sports.io/football/teams/529.png,,Girona,547,https://media.api-sports.io/football/teams/547.png,,2,2,1,1,2,2,Barcelona,https://media.api-sports.io/football/teams/529.png,11,4,22.0,7.0,10.0,12.0,9,8,1.0,67%,3.0,1.0,3,734.0,671.0,91%,,Girona,https://media.api-sports.io/football/teams/547.png,6,1,7.0,0.0,5.0,2.0,16,2,1.0,33%,5.0,0.0,9,345.0,271.0,79%,,,,
27192,2018-09-25 18:00:00+00:00,1537898400,FT,90,1537898400,1537902000,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,RCDE Stadium,Cornella,,"Jose Luis Munuera Montero, Spain",Espanyol,540,https://media.api-sports.io/football/teams/540.png,True,Eibar,545,https://media.api-sports.io/football/teams/545.png,False,1,0,0,0,1,0,Espanyol,https://media.api-sports.io/football/teams/540.png,5,3,9.0,1.0,5.0,4.0,9,4,1.0,46%,2.0,0.0,1,431.0,325.0,75%,,Eibar,https://media.api-sports.io/football/teams/545.png,1,6,8.0,1.0,5.0,3.0,8,3,1.0,54%,2.0,0.0,4,500.0,377.0,75%,,,,
27195,2018-09-25 19:00:00+00:00,1537902000,FT,90,1537902000,1537905600,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Anoeta,San Sebastian,,"Juan Martinez Munuera, Spain",Real Sociedad,548,https://media.api-sports.io/football/teams/548.png,,Rayo Vallecano,728,https://media.api-sports.io/football/teams/728.png,,2,2,1,2,2,2,Real Sociedad,https://media.api-sports.io/football/teams/548.png,6,7,16.0,3.0,12.0,4.0,12,8,6.0,56%,4.0,0.0,4,459.0,382.0,83%,,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,4,10.0,1.0,5.0,5.0,18,5,1.0,44%,3.0,0.0,4,355.0,281.0,79%,,,,
27191,2018-09-25 20:00:00+00:00,1537905600,FT,90,1537905600,1537909200,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Estadio Wanda Metropolitano,Madrid,1461.0,"Pablo Gonzales Fuertes, Spain",Atletico Madrid,530,https://media.api-sports.io/football/teams/530.png,True,Huesca,726,https://media.api-sports.io/football/teams/726.png,False,3,0,3,0,3,0,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,5,6,17.0,6.0,7.0,10.0,1,4,1.0,58%,0.0,0.0,1,659.0,601.0,91%,,Huesca,https://media.api-sports.io/football/teams/726.png,1,4,8.0,3.0,5.0,3.0,14,3,2.0,42%,2.0,0.0,2,452.0,387.0,86%,,,,
27190,2018-09-26 18:00:00+00:00,1537984800,FT,90,1537984800,1537988400,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,San Mamés,Bilbao,,"Carlos Del Cerro Grande, Spain",Athletic Club,531,https://media.api-sports.io/football/teams/531.png,False,Villarreal,533,https://media.api-sports.io/football/teams/533.png,True,0,3,0,0,0,3,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,7,12.0,3.0,10.0,2.0,3,6,3.0,66%,1.0,0.0,3,668.0,589.0,88%,,Villarreal,https://media.api-sports.io/football/teams/533.png,6,8,19.0,5.0,12.0,7.0,14,4,0.0,34%,1.0,0.0,2,333.0,252.0,76%,,,,
27194,2018-09-26 18:00:00+00:00,1537984800,FT,90,1537984800,1537988400,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2018,Regular Season - 6,Municipal de Butarque,Leganes,,"Alberto Undiano, Spain",Leganes,537,https://media.api-sports.io/football/teams/537.png,True,Barcelona,529,https://media.api-sports.io/football/teams/529.png,False,2,1,0,1,2,1,Leganes,https://media.api-sports.io/football/teams/537.png,6,2,10.0,2.0,7.0,3.0,15,4,1.0,22%,4.0,0.0,4,216.0,148.0,69%,,Barcelona,https://media.api-sports.io/football/teams/529.png,5,4,9.0,0.0,3.0,6.0,11,5,5.0,78%,2.0,0.0,4,787.0,709.0,90%,,,,
