fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_won,penalty_commited
28993,Chievo,491,30734,Stefano Sorrentino,https://media.api-sports.io/football/players/30734.png,89,70,G,7.4,False,False,0,0,3.0,8.0,14,0,51%,0,0,1,1,0,0,1,0,0,0,0,0,0.0,,,,,,
28993,Chievo,491,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,90,40,D,6.3,False,False,0,0,,,12,0,57%,0,2,7,3,0,0,0,1,1,0,0,0,,,,,,,
28993,Chievo,491,30742,Luca Rossettini,https://media.api-sports.io/football/players/30742.png,90,15,D,6.7,False,False,0,0,,,12,0,100%,1,1,6,4,0,0,0,0,0,0,0,0,,2.0,,,,,
28993,Chievo,491,30736,Mattia Bani,https://media.api-sports.io/football/players/30736.png,90,14,D,6.6,False,False,0,0,,,17,0,70%,0,2,12,10,0,0,1,0,0,0,0,0,,4.0,,,,,
28993,Chievo,491,30548,Fabrizio Cacciatore,https://media.api-sports.io/football/players/30548.png,90,29,D,6.4,False,False,1,0,,,26,2,89%,1,0,5,3,1,1,0,0,0,0,0,0,,1.0,2.0,,,,
28993,Chievo,491,30754,Nicola Rigoni,https://media.api-sports.io/football/players/30754.png,90,4,M,6.8,False,False,0,0,,,24,0,82%,1,2,4,2,0,0,0,0,0,0,0,0,,1.0,,,,,
28993,Chievo,491,30782,Ivan Radovanović,https://media.api-sports.io/football/players/30782.png,90,8,M,6.6,True,False,3,0,,,27,0,73%,0,1,3,1,1,1,0,1,1,0,0,0,,,1.0,,,,
28993,Chievo,491,30750,Përparim Hetemaj,https://media.api-sports.io/football/players/30750.png,78,56,M,6.2,False,False,0,0,,,17,0,89%,0,1,10,2,0,0,2,2,0,0,0,0,,,2.0,,,,
28993,Chievo,491,30747,Fabio Depaoli,https://media.api-sports.io/football/players/30747.png,90,27,D,7.2,False,False,0,0,,,10,1,71%,0,2,13,9,1,0,0,0,0,0,0,0,,4.0,1.0,,,,
28993,Chievo,491,30761,Mariusz Stępiński,https://media.api-sports.io/football/players/30761.png,66,9,F,6.9,False,False,1,1,,,9,0,81%,0,0,12,3,0,0,1,2,0,0,0,0,,1.0,2.0,1.0,,,
28993,Chievo,491,30749,Emanuele Giaccherini,https://media.api-sports.io/football/players/30749.png,90,17,M,8.3,False,False,1,1,,,16,1,80%,0,0,12,6,3,2,4,0,0,0,1,0,,,2.0,1.0,1.0,1.0,
28993,Chievo,491,30732,Andrea Seculin,https://media.api-sports.io/football/players/30732.png,1,16,G,–,False,True,0,0,3.0,0.0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28993,Chievo,491,49938,Joel Obi,https://media.api-sports.io/football/players/49938.png,12,22,M,6.8,False,True,0,0,,,7,1,100%,0,0,2,2,1,1,0,0,0,0,0,0,,,,,,,
28993,Chievo,491,30762,Filip Đorđević,https://media.api-sports.io/football/players/30762.png,24,20,F,6.3,False,True,0,0,,,8,0,80%,1,0,9,2,2,0,0,2,0,0,0,0,,,1.0,,,,
28993,Juventus,496,851,Wojciech Szczęsny,https://media.api-sports.io/football/players/851.png,90,1,G,5.9,False,False,0,0,2.0,0.0,26,0,89%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28993,Juventus,496,855,João Cancelo,https://media.api-sports.io/football/players/855.png,90,20,D,6.1,False,False,3,0,,,53,4,96%,0,0,12,7,6,4,0,2,0,0,0,0,,,1.0,,,,1.0
28993,Juventus,496,853,Leonardo Bonucci,https://media.api-sports.io/football/players/853.png,90,19,D,7.0,False,False,0,0,,,89,1,90%,0,2,6,4,0,0,1,0,0,0,0,0,,,,,,,
28993,Juventus,496,856,Giorgio Chiellini,https://media.api-sports.io/football/players/856.png,90,3,D,7.1,True,False,0,0,,,86,1,89%,0,1,7,6,0,0,1,0,0,0,0,0,,,,,1.0,,
28993,Juventus,496,860,Alex Sandro,https://media.api-sports.io/football/players/860.png,90,12,D,7.3,False,False,0,0,,,57,3,87%,0,1,12,6,5,3,0,1,0,0,0,0,,,,,1.0,,
28993,Juventus,496,868,Sami Khedira,https://media.api-sports.io/football/players/868.png,84,6,M,7.3,False,False,2,1,,,52,0,89%,0,1,2,1,0,0,0,1,0,0,0,0,,1.0,,1.0,,,
28993,Juventus,496,872,Miralem Pjanić,https://media.api-sports.io/football/players/872.png,90,5,M,7.0,False,False,0,0,,,94,3,90%,0,2,6,2,0,0,0,2,0,0,0,0,,,2.0,,,,
28993,Juventus,496,866,Juan Cuadrado,https://media.api-sports.io/football/players/866.png,56,16,M,6.8,False,False,1,0,,,46,2,95%,0,0,3,2,0,0,1,0,0,0,0,0,,,1.0,,,,
28993,Juventus,496,875,Paulo Dybala,https://media.api-sports.io/football/players/875.png,90,10,F,7.4,False,False,3,2,,,38,3,88%,0,0,11,4,4,3,0,1,0,0,0,0,,1.0,,,,,
28993,Juventus,496,865,Douglas Costa,https://media.api-sports.io/football/players/865.png,64,11,M,6.5,False,False,2,0,,,30,2,93%,0,0,5,1,0,0,0,0,0,0,0,0,,1.0,,,,,
28993,Juventus,496,874,Cristiano Ronaldo,https://media.api-sports.io/football/players/874.png,90,7,F,7.2,False,False,9,4,,,27,2,90%,0,0,16,5,4,0,2,1,0,0,0,0,,,,,,,
28993,Juventus,496,864,Emre Can,https://media.api-sports.io/football/players/864.png,6,23,M,6.8,False,False,1,1,,,7,0,100%,0,0,2,2,0,0,0,0,0,0,0,0,,,,,,,
28993,Juventus,496,873,Federico Bernardeschi,https://media.api-sports.io/football/players/873.png,34,33,M,7.7,False,False,4,2,,,9,0,100%,0,0,8,4,1,1,1,1,0,0,0,0,,1.0,,1.0,,,
28993,Juventus,496,878,Mario Mandžukić,https://media.api-sports.io/football/players/878.png,26,17,F,6.4,False,False,2,0,,,3,0,60%,0,1,6,4,0,0,1,0,0,0,0,0,,,1.0,,,,
28995,Lazio,487,1835,Thomas Strakosha,https://media.api-sports.io/football/players/1835.png,90,1,G,6.2,False,False,0,0,2.0,1.0,23,0,65%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28995,Lazio,487,1847,Luiz Felipe,https://media.api-sports.io/football/players/1847.png,45,3,D,6.7,False,False,0,0,,,19,0,86%,1,2,1,0,0,0,0,1,0,0,0,0,,,,,,,
28995,Lazio,487,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,33,D,7.6,False,False,1,0,,,36,1,76%,0,4,13,11,1,1,1,0,0,0,0,0,,1.0,,,1.0,,
28995,Lazio,487,1846,Ştefan Radu,https://media.api-sports.io/football/players/1846.png,90,26,D,6.4,False,False,0,0,,,26,0,86%,0,1,4,2,0,0,1,1,0,0,0,0,,,,,,,
28995,Lazio,487,1844,Adam Marušić,https://media.api-sports.io/football/players/1844.png,90,77,M,6.4,False,False,0,0,,,24,1,85%,0,3,5,1,1,0,0,1,0,0,0,0,,1.0,2.0,,,,
28995,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,88,16,M,7.0,True,False,1,0,,,23,0,82%,0,1,8,6,1,1,0,0,0,0,0,0,,2.0,1.0,,,,
28995,Lazio,487,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,68,25,M,7.0,False,False,0,0,,,32,0,80%,0,1,8,6,2,2,1,2,0,0,0,0,,2.0,,,,,
28995,Lazio,487,1856,Sergej Milinković-Savić,https://media.api-sports.io/football/players/1856.png,90,21,M,6.5,False,False,0,0,,,33,2,76%,0,2,21,5,4,1,0,1,0,0,0,0,,3.0,,,,,
28995,Lazio,487,854,Martín Cáceres,https://media.api-sports.io/football/players/854.png,90,22,D,6.5,False,False,2,0,,,28,0,82%,0,0,8,6,1,0,2,0,0,0,0,0,,2.0,,,,,
28995,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,90,17,F,7.0,False,False,3,1,,,15,2,88%,0,0,4,2,2,0,0,0,0,0,0,0,,1.0,,1.0,,,
28995,Lazio,487,1859,Luis Alberto,https://media.api-sports.io/football/players/1859.png,90,10,F,7.2,False,False,2,0,,,26,2,74%,0,0,9,4,1,1,0,1,0,0,0,0,,1.0,1.0,,,,
28995,Lazio,487,1845,Bastos,https://media.api-sports.io/football/players/1845.png,45,15,D,6.7,False,True,0,0,,,26,0,86%,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,
28995,Lazio,487,1852,Danilo Cataldi,https://media.api-sports.io/football/players/1852.png,2,32,M,–,False,True,0,0,,,6,0,85%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28995,Lazio,487,1854,Joaquín Correa,https://media.api-sports.io/football/players/1854.png,22,11,M,6.2,False,True,1,0,,,4,0,57%,0,0,7,2,4,2,0,1,0,0,0,0,,,,,,,
28995,Napoli,492,311,Orestis Karnezis,https://media.api-sports.io/football/players/311.png,90,27,G,6.3,False,False,0,0,1.0,0.0,11,0,50%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28995,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90,23,D,6.7,False,False,1,0,,,61,0,76%,0,3,12,6,2,0,0,2,0,0,0,0,,2.0,1.0,,,,
28995,Napoli,492,314,Raúl Albiol,https://media.api-sports.io/football/players/314.png,90,33,D,7.1,False,False,0,0,,,51,0,91%,2,2,4,4,0,0,0,0,0,0,0,0,,,,,,,
28995,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90,26,D,6.8,False,False,0,0,,,94,0,91%,1,2,8,3,0,0,0,1,0,0,0,0,,,,,,,
28995,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,90,6,D,6.8,False,False,0,0,,,72,0,80%,0,1,7,4,2,1,0,0,0,0,0,0,,2.0,1.0,,,,
28995,Napoli,492,326,Allan,https://media.api-sports.io/football/players/326.png,90,5,M,7.5,False,False,0,0,,,62,2,89%,0,0,21,11,3,1,3,1,0,0,0,0,,5.0,3.0,,1.0,,
28995,Napoli,492,12994,Marek Hamšík,https://media.api-sports.io/football/players/12994.png,70,17,M,6.9,True,False,0,0,,,75,1,88%,0,0,4,2,1,0,0,0,0,0,0,0,,,,,,,
28995,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,85,20,M,6.6,False,False,2,0,,,54,0,93%,0,0,5,2,0,0,1,0,0,0,0,0,,1.0,1.0,,,,
28995,Napoli,492,330,José Callejón,https://media.api-sports.io/football/players/330.png,90,7,F,7.7,False,False,0,0,,,42,5,91%,0,1,5,2,1,0,2,0,0,0,0,0,,,1.0,,1.0,,
28995,Napoli,492,333,Arkadiusz Milik,https://media.api-sports.io/football/players/333.png,90,99,F,6.9,False,False,4,2,,,29,0,87%,0,0,14,2,0,0,0,1,0,0,0,0,,,1.0,1.0,,,
28995,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,76,24,F,8.1,False,False,3,1,,,54,2,90%,0,1,4,2,2,1,1,0,0,0,0,0,,,,1.0,,,
28995,Napoli,492,2055,Marko Rog,https://media.api-sports.io/football/players/2055.png,5,30,M,6.8,False,False,0,0,,,3,0,60%,0,0,3,3,1,1,0,0,0,0,0,0,,1.0,,,,,
28995,Napoli,492,324,Amadou Diawara,https://media.api-sports.io/football/players/324.png,20,42,M,6.8,False,False,0,0,,,23,0,95%,0,0,2,2,0,0,0,0,0,0,0,0,,,,,,,
28995,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,14,14,F,6.5,False,False,0,0,,,6,0,60%,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28999,Torino,503,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90,39,G,7.2,False,False,0,0,1.0,4.0,19,0,59%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28999,Torino,503,30501,Armando Izzo,https://media.api-sports.io/football/players/30501.png,79,5,D,7.1,False,False,0,0,,,20,0,57%,2,1,9,6,2,2,2,1,0,0,0,0,,,,,,,
28999,Torino,503,30503,Nicolas N'Koulou,https://media.api-sports.io/football/players/30503.png,90,33,D,7.1,False,False,0,0,,,16,0,88%,2,3,7,2,0,0,0,1,0,0,0,0,,1.0,,,,,
28999,Torino,503,30502,Emiliano Moretti,https://media.api-sports.io/football/players/30502.png,90,24,D,6.7,False,False,0,0,,,24,0,80%,0,1,5,4,1,1,0,0,0,0,0,0,,2.0,,,,,
28999,Torino,503,30498,Lorenzo De Silvestri,https://media.api-sports.io/football/players/30498.png,27,29,M,6.6,False,False,0,0,,,3,0,50%,0,0,2,1,0,0,1,0,0,0,0,0,,,,,,,
28999,Torino,503,30506,Daniele Baselli,https://media.api-sports.io/football/players/30506.png,90,8,M,7.8,False,False,2,1,,,25,0,78%,1,2,8,8,4,4,1,0,0,0,0,0,,1.0,,,,,
28999,Torino,503,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,86,88,M,7.1,False,False,1,0,,,28,1,84%,0,2,12,5,4,3,0,2,0,0,0,0,,2.0,2.0,,,,
28999,Torino,503,30507,Soualiho Meïté,https://media.api-sports.io/football/players/30507.png,90,23,M,7.4,False,False,1,1,,,20,2,74%,1,1,11,5,2,1,0,0,0,0,0,0,,,1.0,,,,
28999,Torino,503,30510,Álex Berenguer,https://media.api-sports.io/football/players/30510.png,90,21,F,7.0,False,False,1,0,,,29,0,72%,0,0,15,8,2,1,2,1,0,0,0,0,,2.0,2.0,,,,
28999,Torino,503,30512,Iago Falque,https://media.api-sports.io/football/players/30512.png,90,14,F,7.1,False,False,3,1,,,21,4,70%,0,0,11,4,2,1,1,2,1,0,0,0,,1.0,1.0,,,,
28999,Torino,503,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,90,9,F,6.8,True,False,1,1,,,8,2,72%,0,0,20,11,5,2,5,2,0,0,0,0,,1.0,,,,,
28999,Torino,503,2771,Ola Aina,https://media.api-sports.io/football/players/2771.png,63,34,D,6.6,False,True,1,0,,,15,0,88%,0,2,5,3,1,0,1,1,0,0,0,0,,1.0,,,,,
28999,Torino,503,30497,Gleison Bremer,https://media.api-sports.io/football/players/30497.png,11,36,D,6.5,False,True,0,0,,,3,0,75%,0,1,5,3,0,0,1,0,0,0,0,0,,,,,,,
28999,Torino,503,30483,Roberto Soriano,https://media.api-sports.io/football/players/30483.png,4,6,M,6.5,False,True,0,0,,,6,1,66%,0,0,2,1,1,1,0,0,0,0,0,0,,,,,,,
28999,AS Roma,497,766,Robin Olsen,https://media.api-sports.io/football/players/766.png,90,1,G,7.9,False,False,0,0,0.0,4.0,24,0,85%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28999,AS Roma,497,769,Alessandro Florenzi,https://media.api-sports.io/football/players/769.png,90,24,D,7.6,False,False,1,1,,,52,2,82%,0,3,11,5,2,0,2,1,1,0,0,0,,2.0,1.0,,,,
28999,AS Roma,497,772,Kōnstantinos Manōlas,https://media.api-sports.io/football/players/772.png,90,44,D,7.4,False,False,0,0,,,46,0,88%,0,3,8,4,0,0,0,2,0,0,0,0,,1.0,,,,,
28999,AS Roma,497,768,Federico Fazio,https://media.api-sports.io/football/players/768.png,90,20,D,7.0,False,False,0,0,,,46,0,88%,0,3,10,3,0,0,1,1,1,0,0,0,,,,,,,
28999,AS Roma,497,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,90,11,D,7.1,False,False,1,0,,,32,1,80%,0,0,8,3,1,0,1,1,0,0,0,0,,1.0,,,,,
28999,AS Roma,497,781,Javier Pastore,https://media.api-sports.io/football/players/781.png,76,27,M,5.9,False,False,2,0,,,25,2,75%,0,0,10,1,1,1,0,2,0,0,0,0,,,6.0,,,,
28999,AS Roma,497,779,Daniele De Rossi,https://media.api-sports.io/football/players/779.png,90,16,M,7.6,True,False,0,0,,,52,2,88%,0,1,7,5,2,2,1,2,0,0,0,0,,1.0,,,,,
28999,AS Roma,497,1916,Kevin Strootman,https://media.api-sports.io/football/players/1916.png,90,6,M,7.0,False,False,0,0,,,28,2,77%,0,3,10,4,1,0,0,1,0,0,0,0,,1.0,3.0,,,,
28999,AS Roma,497,785,Cengiz Ünder,https://media.api-sports.io/football/players/785.png,70,17,M,7.0,False,False,2,1,,,17,1,56%,0,0,10,5,2,1,2,1,0,0,0,0,,,1.0,,,,
28999,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,90,9,F,8.0,False,False,7,2,,,14,2,82%,0,0,16,11,1,1,3,1,1,0,0,0,,,,1.0,,,
28999,AS Roma,497,791,Stephan El Shaarawy,https://media.api-sports.io/football/players/791.png,60,92,F,6.9,False,False,3,1,,,12,0,92%,0,0,5,2,0,0,0,0,0,0,0,0,,,1.0,,,,
28999,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,30,4,M,6.8,False,False,0,0,,,10,0,55%,0,0,8,5,0,0,0,1,0,0,0,0,,1.0,1.0,,,,
28999,AS Roma,497,792,Justin Kluivert,https://media.api-sports.io/football/players/792.png,20,34,F,7.5,False,False,1,1,,,2,2,100%,0,0,6,3,1,1,0,1,0,0,0,0,,1.0,1.0,,1.0,,
28999,AS Roma,497,794,Patrik Schick,https://media.api-sports.io/football/players/794.png,14,14,F,6.3,False,False,0,0,,,3,0,75%,0,0,3,0,0,0,0,0,0,0,0,0,,,2.0,,,,
28998,Sassuolo,488,30516,Andrea Consigli,https://media.api-sports.io/football/players/30516.png,90,47,G,7.6,False,False,0,0,0.0,3.0,21,0,52%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28998,Sassuolo,488,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,90,21,D,7.1,False,False,1,0,,,17,2,65%,0,1,8,4,2,1,0,1,0,0,0,0,,2.0,,,,,
28998,Sassuolo,488,30526,Giangiacomo Magnani,https://media.api-sports.io/football/players/30526.png,90,23,D,7.2,False,False,0,0,,,18,0,81%,1,0,7,2,0,0,0,2,0,0,0,0,,,,,,,
28998,Sassuolo,488,30523,Gianmarco Ferrari,https://media.api-sports.io/football/players/30523.png,90,31,D,6.8,False,False,0,0,,,31,0,81%,0,1,7,3,0,0,0,1,0,0,0,0,,1.0,1.0,,,,
28998,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,90,6,M,6.9,False,False,0,0,,,28,1,80%,0,2,6,2,1,1,0,2,1,0,0,0,,1.0,2.0,,,,
28998,Sassuolo,488,2711,Mehdi Bourabia,https://media.api-sports.io/football/players/2711.png,64,68,M,6.6,False,False,2,1,,,26,0,83%,1,1,4,2,2,1,0,0,0,0,0,0,,,,,,,
28998,Sassuolo,488,30534,Francesco Magnanelli,https://media.api-sports.io/football/players/30534.png,90,4,M,7.2,True,False,0,0,,,45,0,97%,1,3,12,6,1,0,2,4,0,0,0,0,,3.0,1.0,,,,
28998,Sassuolo,488,30532,Alfred Duncan,https://media.api-sports.io/football/players/30532.png,90,32,M,7.0,False,False,3,0,,,23,2,79%,0,1,10,5,2,2,1,5,1,0,0,0,,,,,,,
28998,Sassuolo,488,30537,Domenico Berardi,https://media.api-sports.io/football/players/30537.png,90,25,F,6.7,False,False,2,1,,,20,1,76%,0,2,18,3,6,1,2,2,0,0,1,0,,,3.0,1.0,,,
28998,Sassuolo,488,152,Kevin-Prince Boateng,https://media.api-sports.io/football/players/152.png,85,27,M,7.0,False,False,2,0,,,13,1,86%,0,1,12,3,1,0,3,1,0,0,0,0,,,,,,,
28998,Sassuolo,488,30539,Federico Di Francesco,https://media.api-sports.io/football/players/30539.png,74,34,F,6.8,False,False,2,0,,,17,0,94%,0,0,7,2,1,0,2,1,0,0,0,0,,,,,,1.0,
28998,Sassuolo,488,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,16,20,M,6.4,False,True,0,0,,,4,0,80%,0,0,4,2,0,0,1,0,0,0,0,0,,1.0,1.0,,,,
28998,Sassuolo,488,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,26,12,M,6.3,False,True,0,0,,,13,0,81%,0,1,10,4,2,2,0,3,1,0,0,0,,,1.0,,,,
28998,Sassuolo,488,30540,Khouma Babacar,https://media.api-sports.io/football/players/30540.png,5,30,F,6.5,False,True,0,0,,,0,0,0%,0,0,3,0,0,0,0,1,0,0,0,0,,,,,,,
28998,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90,1,G,6.6,False,False,0,0,1.0,1.0,13,0,92%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28998,Inter,505,193,Danilo D'Ambrosio,https://media.api-sports.io/football/players/193.png,90,33,D,6.9,False,False,0,0,,,47,1,87%,0,0,8,6,0,0,2,1,0,0,0,0,,1.0,,,,,
28998,Inter,505,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90,6,D,6.7,False,False,3,1,,,39,0,90%,2,1,5,2,0,0,0,2,0,0,0,0,,,1.0,,,,
28998,Inter,505,195,João Miranda,https://media.api-sports.io/football/players/195.png,90,23,D,6.5,False,False,0,0,,,75,0,92%,0,1,12,9,0,0,2,3,1,0,0,0,,3.0,,,,,1.0
28998,Inter,505,192,Dalbert,https://media.api-sports.io/football/players/192.png,45,29,D,7.2,False,False,0,0,,,29,0,87%,2,2,7,6,0,0,1,0,0,0,0,0,,2.0,1.0,,,,
28998,Inter,505,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,90,16,F,7.3,False,False,4,0,,,34,1,82%,0,0,4,2,1,1,0,0,0,0,0,0,,,2.0,,,,
28998,Inter,505,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,90,8,M,6.9,False,False,0,0,,,46,1,88%,0,1,11,6,0,0,3,1,1,0,0,0,,2.0,1.0,,,,
28998,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,86,77,M,7.8,False,False,1,0,,,95,0,88%,1,1,19,12,2,1,1,2,0,0,0,0,,8.0,3.0,,,,
28998,Inter,505,191,Kwadwo Asamoah,https://media.api-sports.io/football/players/191.png,90,18,D,7.6,False,False,0,0,,,54,3,88%,0,5,13,9,4,2,6,0,0,0,0,0,,,,,,,
28998,Inter,505,217,Lautaro Martínez,https://media.api-sports.io/football/players/217.png,69,10,F,6.6,False,False,0,0,,,12,0,80%,0,0,14,8,1,1,5,1,0,0,0,0,,,,,,,
28998,Inter,505,216,Mauro Icardi,https://media.api-sports.io/football/players/216.png,90,9,F,6.8,True,False,4,2,,,8,1,72%,0,0,3,2,0,0,0,0,0,0,0,0,,,,,,,
28998,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,45,44,M,7.5,False,False,1,0,,,23,4,74%,0,1,5,3,2,1,1,1,0,0,0,0,,,,,,,
28998,Inter,505,1278,Yann Karamoh,https://media.api-sports.io/football/players/1278.png,4,7,F,6.6,False,False,0,0,,,2,0,66%,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,,
28998,Inter,505,213,Keita Baldé,https://media.api-sports.io/football/players/213.png,21,11,F,6.8,False,False,1,0,,,6,0,75%,0,0,6,4,3,2,2,0,0,0,0,0,,,,,,,
28992,Bologna,500,2998,Łukasz Skorupski,https://media.api-sports.io/football/players/2998.png,90,28,G,7.2,False,False,0,0,1.0,4.0,23,0,82%,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,
28992,Bologna,500,2833,Giancarlo González,https://media.api-sports.io/football/players/2833.png,72,3,D,6.3,False,False,0,0,,,24,0,63%,0,0,10,5,0,0,1,0,0,0,0,0,,1.0,1.0,,,,
28992,Bologna,500,30472,Danilo,https://media.api-sports.io/football/players/30472.png,90,23,D,7.2,False,False,0,0,,,33,0,75%,2,1,11,9,0,0,1,0,0,0,0,0,,,,,,,
28992,Bologna,500,2854,Filip Helander,https://media.api-sports.io/football/players/2854.png,90,18,D,6.8,False,False,2,0,,,24,0,68%,0,1,5,4,0,0,0,0,0,0,0,0,,1.0,,,,,
28992,Bologna,500,30474,Federico Mattiello,https://media.api-sports.io/football/players/30474.png,90,14,M,6.8,False,False,1,0,,,18,1,75%,0,0,9,4,1,0,0,3,1,0,0,0,,2.0,,,,,
28992,Bologna,500,30478,Blerim Džemaili,https://media.api-sports.io/football/players/30478.png,90,31,M,7.3,True,False,2,0,,,18,1,69%,0,2,25,17,4,3,5,3,0,0,0,0,,6.0,2.0,,,,
28992,Bologna,500,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,56,5,M,6.4,False,False,1,0,,,26,2,76%,0,2,6,0,0,0,0,1,1,0,0,0,,,4.0,,,,
28992,Bologna,500,30482,Andrea Poli,https://media.api-sports.io/football/players/30482.png,77,16,M,7.0,False,False,0,0,,,20,3,95%,0,2,3,2,0,0,0,0,0,0,0,0,,2.0,1.0,,,,
28992,Bologna,500,30471,Mitchell Dijks,https://media.api-sports.io/football/players/30471.png,90,35,D,6.3,False,False,1,1,,,19,1,67%,0,2,18,7,2,1,2,3,0,0,0,0,,2.0,3.0,,,,
28992,Bologna,500,30489,Rodrigo Palacio,https://media.api-sports.io/football/players/30489.png,90,24,F,7.0,False,False,3,1,,,10,1,62%,0,0,15,9,5,2,3,0,0,0,0,0,,,,,,,
28992,Bologna,500,30491,Federico Santander,https://media.api-sports.io/football/players/30491.png,90,9,F,7.0,False,False,3,1,,,9,1,60%,0,1,19,7,1,0,1,4,0,0,0,0,,,2.0,,,,
28992,Bologna,500,30481,Ádám Nagy,https://media.api-sports.io/football/players/30481.png,33,8,M,6.4,False,True,0,0,,,14,0,82%,0,0,3,1,0,0,0,2,2,1,0,0,,1.0,,,,,
28992,Bologna,500,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,18,91,F,6.4,False,True,0,0,,,5,0,100%,0,0,4,0,1,0,0,0,0,0,0,0,,,,,,,
28992,Bologna,500,30488,Riccardo Orsolini,https://media.api-sports.io/football/players/30488.png,13,7,F,6.9,False,True,0,0,,,1,1,33%,0,1,6,4,0,0,2,0,0,0,0,0,,1.0,2.0,,,,
28992,Spal,493,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,90,1,G,7.6,False,False,0,0,0.0,3.0,29,0,74%,0,0,1,1,0,0,0,0,0,0,0,0,0.0,,,,,,
28992,Spal,493,3005,Thiago Cionek,https://media.api-sports.io/football/players/3005.png,90,4,D,8.1,False,False,0,0,,,68,1,84%,0,2,21,16,1,1,5,3,0,0,0,0,,3.0,,,,,
28992,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,90,23,D,7.2,False,False,0,0,,,48,0,88%,3,3,5,1,0,0,0,1,0,0,0,0,,,1.0,,,,
28992,Spal,493,30856,Felipe,https://media.api-sports.io/football/players/30856.png,90,27,D,7.1,False,False,0,0,,,41,2,75%,0,1,8,5,1,1,1,2,1,0,0,0,,,1.0,,1.0,,
28992,Spal,493,30866,Manuel Lazzari,https://media.api-sports.io/football/players/30866.png,89,29,M,7.0,False,False,2,0,,,31,1,86%,0,1,9,5,6,4,1,0,0,0,0,0,,,,,,,
28992,Spal,493,30865,Jasmin Kurtić,https://media.api-sports.io/football/players/30865.png,83,19,M,7.0,False,False,3,1,,,48,0,90%,0,0,15,5,0,0,1,2,0,0,0,0,,1.0,1.0,1.0,,,
28992,Spal,493,30871,Pasquale Schiattarella,https://media.api-sports.io/football/players/30871.png,90,28,M,7.2,False,False,0,0,,,64,1,90%,1,2,9,4,0,0,1,2,0,0,0,0,,2.0,2.0,,,,
