fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
209926,4681,Haringey Borough,https://media.api-sports.io/football/teams/4681.png,0,2,4,2,1,3,12,5,1,38%,1,0.0,4,265,128,48%
209926,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,5,12,20,3,8,12,13,6,1,62%,0,0.0,0,409,293,72%
209927,1838,Maidenhead,https://media.api-sports.io/football/teams/1838.png,0,5,6,1,3,3,13,1,,28%,,0.0,8,232,114,49%
209927,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,12,7,25,6,18,7,7,7,,72%,,0.0,0,564,452,80%
209933,4683,Metropolitan Police,https://media.api-sports.io/football/teams/4683.png,6,2,12,4,6,6,11,9,0,40%,3,1.0,7,262,154,59%
209933,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,9,8,21,4,11,10,8,5,4,60%,2,0.0,6,395,290,73%
209956,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,3,8,18,7,11,7,11,10,2,45%,0,0.0,3,353,257,73%
209956,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,4,8,13,1,7,6,12,5,0,55%,4,0.0,2,455,354,78%
209957,1824,Guiseley AFC,https://media.api-sports.io/football/teams/1824.png,6,3,11,2,5,6,13,4,1,42%,3,0.0,2,303,184,61%
209957,1370,Cambridge United,https://media.api-sports.io/football/teams/1370.png,5,6,15,4,10,5,11,8,4,58%,1,0.0,2,411,287,70%
209960,4679,Chorley,https://media.api-sports.io/football/teams/4679.png,5,4,12,3,5,7,13,5,4,31%,4,1.0,6,229,111,48%
209960,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,9,8,20,3,15,5,14,9,5,69%,3,0.0,3,495,392,79%
209964,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,2,7,11,2,10,1,7,3,2,38%,1,0.0,3,272,162,60%
209964,746,Sunderland,https://media.api-sports.io/football/teams/746.png,5,5,13,3,6,7,8,6,1,62%,1,0.0,1,458,354,77%
209965,4680,Hampton & Richmond,https://media.api-sports.io/football/teams/4680.png,3,7,11,1,5,6,10,1,2,36%,3,0.0,8,227,110,48%
209965,1349,Oldham,https://media.api-sports.io/football/teams/1349.png,9,6,24,9,18,6,19,14,0,64%,1,0.0,2,371,275,74%
209917,4684,Oxford City,https://media.api-sports.io/football/teams/4684.png,1,2,9,6,5,4,14,7,0,53%,1,0.0,4,392,262,67%
209917,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,7,4,12,1,7,5,15,5,6,47%,1,0.0,1,340,219,64%
209924,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,3,7,11,1,6,5,8,1,1,50%,2,0.0,8,431,291,68%
209924,1352,Shrewsbury,https://media.api-sports.io/football/teams/1352.png,11,6,20,3,14,6,14,5,4,50%,3,0.0,2,426,294,69%
209893,1834,Solihull Moors,https://media.api-sports.io/football/teams/1834.png,3,4,13,6,7,6,17,4,1,38%,0,0.0,4,249,131,53%
209893,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,4,9,15,2,10,5,12,5,0,62%,2,0.0,3,387,302,78%
209894,1841,FC Halifax Town,https://media.api-sports.io/football/teams/1841.png,2,6,13,5,9,4,11,5,0,38%,3,0.0,2,254,138,54%
209894,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,5,9,17,3,7,10,14,3,2,62%,1,0.0,2,417,305,73%
209902,1825,Maidstone Utd,https://media.api-sports.io/football/teams/1825.png,2,3,6,1,3,3,13,4,1,46%,4,0.0,1,291,143,49%
209902,1349,Oldham,https://media.api-sports.io/football/teams/1349.png,4,7,13,2,7,6,18,5,0,54%,4,0.0,2,323,197,61%
209903,1837,Wrexham,https://media.api-sports.io/football/teams/1837.png,3,6,16,7,8,8,14,5,1,58%,1,0.0,1,408,272,67%
209903,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,1,8,11,2,8,3,10,2,1,42%,2,0.0,3,284,155,55%
209910,1339,Rochdale,https://media.api-sports.io/football/teams/1339.png,3,6,14,5,8,6,17,4,0,61%,1,0.0,4,438,324,74%
209910,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,5,11,18,2,9,9,9,5,2,39%,2,0.0,3,276,171,62%
209907,1345,Chesterfield,https://media.api-sports.io/football/teams/1345.png,3,5,10,2,5,5,12,10,2,49%,0,0.0,4,315,200,63%
209907,1365,Grimsby,https://media.api-sports.io/football/teams/1365.png,6,8,17,3,10,7,8,6,1,51%,1,0.0,3,333,215,65%
