fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1045188,9380,Amorebieta,https://media.api-sports.io/football/teams/9380.png,3,5,11,3,7,4,20,8,2,42%,0,,1,293,213,73%,,
1045188,539,Levante,https://media.api-sports.io/football/teams/539.png,2,5,7,0,3,4,18,2,2,58%,3,,1,432,338,78%,,
1045196,720,Valladolid,https://media.api-sports.io/football/teams/720.png,5,6,17,6,12,5,12,8,5,47%,5,,2,376,314,84%,,
1045196,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,2,3,9,4,8,1,15,2,0,53%,5,,3,426,351,82%,,
1045194,4665,Racing Santander,https://media.api-sports.io/football/teams/4665.png,8,3,11,0,8,3,10,4,2,38%,2,,3,354,260,73%,,
1045194,545,Eibar,https://media.api-sports.io/football/teams/545.png,3,7,14,4,8,6,14,6,1,62%,3,,4,559,474,85%,,
1045197,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,7,7,16,2,13,3,9,4,3,53%,2,,2,492,421,86%,,
1045197,9595,Villarreal II,https://media.api-sports.io/football/teams/9595.png,2,6,11,3,2,9,8,0,1,47%,4,,5,434,364,84%,,
1045191,797,Elche,https://media.api-sports.io/football/teams/797.png,1,8,14,5,10,4,13,4,3,56%,0,,2,467,392,84%,,
1045191,9409,Racing Ferrol,https://media.api-sports.io/football/teams/9409.png,2,5,10,3,8,2,15,4,0,44%,2,,1,375,290,77%,,
1045189,9580,Burgos,https://media.api-sports.io/football/teams/9580.png,5,11,19,3,10,9,5,6,2,49%,2,,0,356,284,80%,,
1045189,726,Huesca,https://media.api-sports.io/football/teams/726.png,2,0,4,2,3,1,14,5,1,51%,4,,4,372,297,80%,,
1045187,722,Albacete,https://media.api-sports.io/football/teams/722.png,6,7,17,4,12,5,14,7,1,55%,3,,2,357,278,78%,,
1045187,540,Espanyol,https://media.api-sports.io/football/teams/540.png,3,3,8,2,4,4,19,4,1,45%,3,,4,295,211,72%,,
1045190,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,2,7,12,3,7,5,9,6,1,55%,1,,1,436,359,82%,,
1045190,9692,Eldense,https://media.api-sports.io/football/teams/9692.png,2,4,8,2,2,6,18,6,2,45%,1,,2,353,281,80%,,
1045193,537,Leganes,https://media.api-sports.io/football/teams/537.png,4,6,12,2,8,4,25,2,3,32%,5,,3,283,216,76%,,
1045193,8157,FC Andorra,https://media.api-sports.io/football/teams/8157.png,4,5,14,5,10,4,12,2,1,68%,1,,3,610,536,88%,,
1045192,799,Mirandes,https://media.api-sports.io/football/teams/799.png,6,7,17,4,9,8,14,2,0,39%,1,,6,350,260,74%,,
1045192,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,6,6,18,6,7,11,6,5,6,61%,1,,2,547,447,82%,,
1045195,719,Tenerife,https://media.api-sports.io/football/teams/719.png,3,4,10,3,6,4,17,6,3,54%,6,,0,371,268,72%,,
1045195,718,Oviedo,https://media.api-sports.io/football/teams/718.png,0,5,7,2,3,4,7,4,3,46%,0,,2,312,205,66%,,
1045200,8157,FC Andorra,https://media.api-sports.io/football/teams/8157.png,5,8,17,4,13,4,14,6,1,73%,2,,1,649,588,91%,,
1045200,5262,FC Cartagena,https://media.api-sports.io/football/teams/5262.png,3,1,5,1,4,1,11,0,4,27%,4,,2,235,170,72%,,
1045208,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,5,5,12,2,9,3,10,5,7,42%,3,,5,313,242,77%,,
1045208,720,Valladolid,https://media.api-sports.io/football/teams/720.png,5,4,11,2,5,6,14,0,2,58%,2,,4,431,372,86%,,
1045201,545,Eibar,https://media.api-sports.io/football/teams/545.png,5,3,11,3,5,6,13,6,5,49%,1,,2,392,301,77%,,
1045201,797,Elche,https://media.api-sports.io/football/teams/797.png,3,6,13,4,9,4,8,4,2,51%,2,,3,407,319,78%,,
