fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
57507,179,FC Magdeburg,https://media.api-sports.io/football/teams/179.png,2,7,12,3,9,3,15,5,2,59%,2,0.0,1,495,363,73%
57507,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,2,4,9,3,5,4,14,4,2,41%,1,0.0,2,333,220,66%
57509,1319,SV Wehen,https://media.api-sports.io/football/teams/1319.png,8,7,19,4,13,6,18,4,5,38%,3,0.0,8,408,255,63%
57509,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,10,12,26,4,17,9,14,16,5,62%,4,0.0,5,636,471,74%
57508,1635,FC Schweinfurt 05,https://media.api-sports.io/football/teams/1635.png,0,3,4,1,2,2,17,5,2,42%,3,0.0,3,282,197,70%
57508,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,5,10,21,6,17,4,25,9,4,58%,1,0.0,0,389,326,84%
57499,745,FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,3,6,13,4,9,4,12,3,4,33%,2,0.0,5,278,207,74%
57499,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,11,5,18,2,14,4,15,5,1,67%,3,0.0,2,551,487,88%
57501,1623,SV Drochtersen/assel,https://media.api-sports.io/football/teams/1623.png,1,2,3,0,2,1,5,0,2,16%,0,0.0,3,156,71,46%
57501,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,5,17,28,6,17,11,5,11,6,84%,1,0.0,1,780,687,88%
57504,1650,SV Rodinghausen,https://media.api-sports.io/football/teams/1650.png,4,4,10,2,6,4,25,4,4,32%,4,0.0,3,327,205,63%
57504,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,5,5,12,2,5,7,17,4,1,68%,3,0.0,1,719,585,81%
57500,1652,SSV ULM 1846,https://media.api-sports.io/football/teams/1652.png,6,6,14,2,12,2,18,3,3,27%,2,0.0,4,185,105,57%
57500,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,5,8,17,4,15,2,12,8,2,73%,4,0.0,4,493,387,78%
57498,1659,CFR Pforzheim,https://media.api-sports.io/football/teams/1659.png,2,4,10,4,7,3,16,7,0,26%,2,0.0,2,174,108,62%
57498,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,3,9,14,2,8,6,12,7,2,74%,3,0.0,2,505,432,86%
57502,1660,SV Elversberg,https://media.api-sports.io/football/teams/1660.png,2,4,10,4,6,4,18,2,,26%,2,0.0,3,199,92,46%
57502,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,4,8,15,3,10,5,16,4,,74%,3,0.0,2,555,443,80%
57503,1661,SV Linx,https://media.api-sports.io/football/teams/1661.png,1,4,7,2,4,3,9,2,2,32%,2,0.0,4,265,192,72%
57503,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,6,13,35,16,25,10,16,15,2,68%,1,0.0,0,551,478,87%
57505,1662,Tus Dassendorf,https://media.api-sports.io/football/teams/1662.png,3,4,10,3,5,5,14,0,3,36%,1,0.0,5,279,190,68%
57505,187,MSV Duisburg,https://media.api-sports.io/football/teams/187.png,6,12,20,2,14,6,10,7,5,64%,2,0.0,3,501,397,79%
57506,1663,Wormatia Worms,https://media.api-sports.io/football/teams/1663.png,2,4,6,0,2,4,16,3,5,28%,2,0.0,4,243,173,71%
57506,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,11,10,27,6,18,9,14,5,0,72%,1,0.0,1,636,567,89%
57495,190,Erzgebirge Aue,https://media.api-sports.io/football/teams/190.png,5,9,24,10,7,17,13,9,5,53%,3,0.0,1,424,370,87%
57495,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,4,3,11,4,9,2,8,3,1,47%,1,1.0,4,393,326,83%
57497,1647,TuS Erndtebruck,https://media.api-sports.io/football/teams/1647.png,3,2,5,0,3,2,9,0,,18%,3,0.0,4,181,107,59%
57497,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,9,11,25,5,17,8,13,4,,82%,1,0.0,0,773,700,91%
57496,1658,Rot-weiss Oberhausen,https://media.api-sports.io/football/teams/1658.png,3,3,9,3,4,5,13,9,0,44%,1,0.0,3,303,212,70%
57496,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,9,3,18,6,10,8,13,8,1,56%,3,0.0,3,379,294,78%
57494,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,3,0,4,1,2,2,10,1,0,28%,2,0.0,2,275,191,69%
57494,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,2,14,26,10,14,12,7,11,1,72%,1,0.0,1,682,600,88%
57489,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,2,1,7,4,2,5,18,3,2,40%,1,0.0,1,333,270,81%
57489,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,7,5,14,2,12,2,11,6,3,60%,0,0.0,2,503,429,85%
57488,1620,FC Viktoria Koln,https://media.api-sports.io/football/teams/1620.png,3,4,10,3,5,5,11,2,1,33%,0,0.0,5,266,163,61%
57488,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,8,7,18,3,13,5,15,12,0,67%,2,1.0,2,533,432,81%
57485,1636,BFC Dynamo,https://media.api-sports.io/football/teams/1636.png,1,1,3,1,0,3,12,0,1,22%,3,0.0,4,197,133,68%
57485,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,13,8,28,7,22,6,9,9,2,78%,1,0.0,0,648,583,90%
57493,1649,Weiche Flensburg,https://media.api-sports.io/football/teams/1649.png,3,0,4,1,3,1,9,5,1,24%,0,0.0,8,176,79,45%
57493,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,8,9,20,3,14,6,16,7,2,76%,1,0.0,2,542,442,82%
57486,1651,BSG Chemie Leipzig,https://media.api-sports.io/football/teams/1651.png,6,1,9,2,4,5,19,2,1,38%,1,0.0,4,216,114,53%
57486,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,5,7,17,5,9,8,15,7,3,62%,1,0.0,4,316,224,71%
57487,1654,FC Lok Stendal,https://media.api-sports.io/football/teams/1654.png,1,2,6,3,4,2,10,4,1,21%,2,0.0,8,161,79,49%
57487,188,Arminia Bielefeld,https://media.api-sports.io/football/teams/188.png,14,7,23,2,19,4,10,5,5,79%,1,0.0,1,569,480,84%
57490,1655,SSV Jeddeloh,https://media.api-sports.io/football/teams/1655.png,3,0,4,1,3,1,12,2,2,38%,2,0.0,4,285,199,70%
57490,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,9,9,23,5,13,10,17,15,3,62%,1,0.0,1,422,362,86%
57491,1656,TSV Steinbach,https://media.api-sports.io/football/teams/1656.png,5,2,9,2,7,2,12,3,2,41%,0,0.0,0,332,250,75%
57491,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,2,5,8,1,5,3,13,2,4,59%,1,0.0,4,481,408,85%
57492,1657,TuS RW Koblenz,https://media.api-sports.io/football/teams/1657.png,4,1,6,1,3,3,16,2,1,20%,,0.0,4,190,119,63%
57492,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,9,8,20,3,11,9,8,4,0,80%,,0.0,4,791,702,89%
57484,786,TSV 1860 Munich,https://media.api-sports.io/football/teams/786.png,2,3,5,0,3,2,10,2,1,32%,,0.0,0,225,135,60%
57484,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,3,8,18,7,10,8,9,6,1,68%,,0.0,1,481,405,84%
57483,1325,Carl Zeiss Jena,https://media.api-sports.io/football/teams/1325.png,5,5,12,2,5,7,11,0,1,54%,,0.0,0,487,402,83%
57483,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,5,6,15,4,12,3,9,4,3,46%,,0.0,4,417,320,77%
57482,1653,BSC Hastedt,https://media.api-sports.io/football/teams/1653.png,1,0,1,0,0,1,11,0,2,27%,3,0.0,7,244,158,65%
57482,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,19,10,33,4,24,9,6,10,7,73%,0,0.0,0,639,568,89%
57481,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,7,11,20,2,12,8,28,8,,47%,1,0.0,1,295,190,64%
57481,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,2,5,10,3,5,5,26,4,,53%,1,0.0,5,333,212,64%
57479,744,Eintracht Braunschweig,https://media.api-sports.io/football/teams/744.png,3,7,13,3,6,7,13,7,0,41%,2,0.0,2,386,305,79%
57479,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,4,3,8,1,5,3,8,2,1,59%,2,0.0,3,563,476,85%
57480,1320,Energie Cottbus,https://media.api-sports.io/football/teams/1320.png,2,6,10,2,2,8,17,4,5,32%,3,0.0,2,350,241,69%
57480,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,4,10,20,6,9,11,19,7,1,68%,4,0.0,0,724,615,85%
57478,178,SpVgg Greuther Furth,https://media.api-sports.io/football/teams/178.png,6,4,11,1,6,5,14,5,2,29%,3,0.0,8,393,284,72%
57478,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,10,12,30,8,21,9,5,8,2,71%,1,0.0,5,958,830,87%
57476,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,3,7,13,3,8,5,16,3,4,48%,4,0.0,1,398,290,73%
57476,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,3,4,10,3,5,5,16,2,1,52%,2,0.0,3,437,305,70%
57474,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,0,3,8,5,5,3,11,2,0,41%,0,0.0,6,378,273,72%
57474,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,8,4,16,4,13,3,14,5,2,59%,2,0.0,0,529,418,79%
57475,1651,BSG Chemie Leipzig,https://media.api-sports.io/football/teams/1651.png,0,5,7,2,5,2,17,0,1,27%,3,1.0,6,218,109,50%
57475,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,9,8,23,6,16,7,11,6,2,73%,4,0.0,0,570,475,83%
57477,1652,SSV ULM 1846,https://media.api-sports.io/football/teams/1652.png,3,7,15,5,5,10,10,3,3,42%,0,0.0,5,364,278,76%
57477,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,10,2,14,2,7,7,9,5,2,58%,3,0.0,2,498,403,81%
57470,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,5,16,27,6,17,10,13,10,3,61%,1,0.0,8,756,612,81%
57470,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,10,10,23,3,12,11,11,4,2,39%,0,0.0,3,487,353,72%
57471,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,5,4,12,3,8,4,7,4,2,48%,1,0.0,2,418,320,77%
57471,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,2,4,9,3,6,3,12,6,6,52%,0,0.0,2,430,326,76%
57473,1319,SV Wehen,https://media.api-sports.io/football/teams/1319.png,2,13,20,5,15,5,12,11,2,45%,1,0.0,3,347,248,71%
57473,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,6,3,10,1,8,2,19,3,5,55%,2,0.0,2,452,356,79%
57472,1650,SV Rodinghausen,https://media.api-sports.io/football/teams/1650.png,1,3,4,0,4,0,13,0,1,21%,4,0.0,4,214,133,62%
57472,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,7,10,25,8,17,8,11,8,0,79%,1,0.0,0,785,711,91%
57466,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,8,10,23,5,13,10,9,10,0,63%,2,0.0,5,819,712,87%
57466,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,7,5,17,5,7,10,24,5,1,37%,4,1.0,5,471,364,77%
57467,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,6,8,19,5,11,8,22,5,1,54%,2,0.0,6,547,438,80%
57467,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,7,8,23,8,11,12,25,7,2,46%,5,0.0,5,439,338,77%
57468,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,6,7,19,6,9,10,19,4,1,37%,3,0.0,3,486,377,78%
57468,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,5,12,27,10,16,11,12,10,1,63%,3,0.0,4,820,714,87%
57469,1649,Weiche Flensburg,https://media.api-sports.io/football/teams/1649.png,2,2,8,4,5,3,16,3,0,25%,2,0.0,3,234,151,65%
57469,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,8,7,16,1,11,5,14,6,1,75%,0,0.0,1,690,620,90%
57463,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,3,6,18,9,11,7,8,10,2,62%,1,0.0,1,630,556,88%
57463,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,6,3,10,1,9,1,12,0,3,38%,2,0.0,3,393,312,79%
57465,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,3,3,7,1,5,2,9,3,8,49%,0,0.0,1,468,371,79%
57465,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,1,5,11,5,2,9,10,8,2,51%,1,0.0,0,475,365,77%
57462,188,Arminia Bielefeld,https://media.api-sports.io/football/teams/188.png,2,6,17,9,7,10,22,6,3,46%,3,0.0,1,379,284,75%
57462,187,MSV Duisburg,https://media.api-sports.io/football/teams/187.png,4,4,9,1,7,2,13,1,6,54%,1,0.0,2,467,360,77%
57464,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,6,14,3,9,5,8,7,3,48%,1,0.0,4,425,344,81%
57464,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,5,9,18,4,13,5,9,5,0,52%,1,0.0,3,468,377,81%
57511,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,5,11,20,4,12,8,10,6,2,61%,1,0.0,0,566,464,82%
57511,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,0,0,1,1,1,0,13,0,1,39%,3,0.0,4,365,236,65%
57510,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,5,7,12,0,5,7,10,4,1,24%,1,0.0,4,230,143,62%
57510,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,5,7,15,3,10,5,13,4,2,76%,2,0.0,3,759,665,88%
57512,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,4,5,11,2,7,4,13,6,1,63%,2,0.0,4,1009,879,87%
57512,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,7,4,15,4,7,8,12,5,8,37%,2,0.0,1,573,448,78%
57513,187,MSV Duisburg,https://media.api-sports.io/football/teams/187.png,3,9,13,1,9,4,10,4,3,42%,2,0.0,3,355,238,67%
57513,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,6,10,24,8,15,9,14,6,2,58%,2,0.0,2,497,398,80%
57515,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,6,12,21,3,14,7,16,5,2,43%,1,0.0,1,402,269,67%
57515,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,1,4,6,1,4,2,10,4,3,57%,2,0.0,5,530,365,69%
57514,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,1,11,15,3,9,6,10,4,1,57%,0,0.0,1,486,383,79%
