fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_interceptions,duels_total,duels_won,dribbles_attempts,fouls_committed,shots_total,tackles_total,dribbles_success,dribbles_past,fouls_drawn,tackles_blocks,shots_on,offsides,goals_total,goals_assists,penalty_commited,penalty_won
787578,Manchester City,50,617,Ederson,https://media.api-sports.io/football/players/617.png,90.0,31,G,6,False,False,2,1.0,12.0,12,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,627,Kyle Walker,https://media.api-sports.io/football/players/627.png,90.0,2,D,6.9,False,False,0,,49.0,42,0,0,0,0,,1.0,2.0,6.0,4.0,,1.0,,3.0,,1.0,,,,,,,,
787578,Manchester City,50,567,Rúben Dias,https://media.api-sports.io/football/players/567.png,90.0,3,D,6.6,True,False,0,,53.0,50,0,0,0,0,,,1.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,
787578,Manchester City,50,622,Aymeric Laporte,https://media.api-sports.io/football/players/622.png,90.0,14,D,6.5,False,False,0,,53.0,52,0,0,0,0,,,,3.0,1.0,,,,1.0,,1.0,,,,,,,,
787578,Manchester City,50,855,João Cancelo,https://media.api-sports.io/football/players/855.png,90.0,27,D,7.2,False,False,0,,78.0,66,1,0,0,0,,1.0,,8.0,4.0,4.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,
787578,Manchester City,50,636,Bernardo Silva,https://media.api-sports.io/football/players/636.png,90.0,20,M,6.3,False,False,0,,42.0,38,0,0,0,0,,2.0,3.0,5.0,2.0,,,2.0,2.0,,3.0,,,,,,,,
787578,Manchester City,50,44,Rodri,https://media.api-sports.io/football/players/44.png,90.0,16,M,7.7,False,False,0,,77.0,73,0,0,0,0,,2.0,,12.0,8.0,,3.0,,6.0,,1.0,1.0,,,,,,,
787578,Manchester City,50,629,Kevin De Bruyne,https://media.api-sports.io/football/players/629.png,90.0,17,M,6.7,False,False,0,,37.0,31,1,0,0,0,,3.0,,11.0,2.0,3.0,1.0,3.0,,2.0,4.0,,,2.0,,,,,
787578,Manchester City,50,635,Riyad Mahrez,https://media.api-sports.io/football/players/635.png,90.0,26,F,8.2,False,False,0,,53.0,49,0,0,0,0,,2.0,3.0,15.0,9.0,5.0,,5.0,4.0,3.0,2.0,2.0,,3.0,,,,,
787578,Manchester City,50,645,Raheem Sterling,https://media.api-sports.io/football/players/645.png,78.0,7,F,6.9,False,False,0,,17.0,14,0,0,0,0,,,,8.0,7.0,,1.0,2.0,3.0,,,4.0,,,1.0,,,,
787578,Manchester City,50,19187,Jack Grealish,https://media.api-sports.io/football/players/19187.png,68.0,10,F,7,False,False,0,,44.0,40,0,0,0,0,,2.0,,11.0,7.0,5.0,1.0,,3.0,3.0,1.0,1.0,,,2.0,,,,
787578,Manchester City,50,19197,Scott Carson,https://media.api-sports.io/football/players/19197.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,50828,Zack Steffen,https://media.api-sports.io/football/players/50828.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,626,John Stones,https://media.api-sports.io/football/players/626.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,278128,Josh Wilson-Esbrand,https://media.api-sports.io/football/players/278128.png,,97,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,18861,Nathan Aké,https://media.api-sports.io/football/players/18861.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,158697,James McAtee,https://media.api-sports.io/football/players/158697.png,,87,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,640,Fernandinho,https://media.api-sports.io/football/players/640.png,,25,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,643,Gabriel Jesus,https://media.api-sports.io/football/players/643.png,12.0,9,F,6.7,False,True,0,,2.0,2,0,0,0,0,,,,5.0,2.0,2.0,2.0,,,2.0,,,,,,,,,
787578,Manchester City,50,931,Ferran Torres,https://media.api-sports.io/football/players/931.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787578,Manchester City,50,631,Phil Foden,https://media.api-sports.io/football/players/631.png,22.0,47,M,6.9,False,True,0,,16.0,7,0,0,0,0,,1.0,1.0,6.0,4.0,,,,3.0,,1.0,,,,,,,,
787582,Borussia Dortmund,165,25282,Gregor Kobel,https://media.api-sports.io/football/players/25282.png,90.0,1,G,7.3,False,False,0,1.0,30.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,90.0,24,D,7.2,False,False,0,,58.0,44,0,0,0,0,,,2.0,12.0,8.0,2.0,,,3.0,1.0,2.0,,,,,,,,
787582,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,90.0,16,D,7.2,False,False,0,,81.0,66,0,0,0,0,,,2.0,5.0,1.0,,1.0,,,,1.0,,,,,,,,
787582,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90.0,15,D,7.5,False,False,0,,80.0,69,1,0,0,0,,,3.0,11.0,4.0,2.0,4.0,,2.0,1.0,,1.0,,,,,,,
787582,Borussia Dortmund,165,8,Raphaël Guerreiro,https://media.api-sports.io/football/players/8.png,75.0,13,D,6.9,False,False,0,,55.0,49,0,0,0,0,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,
787582,Borussia Dortmund,165,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,8.0,8,M,6.6,False,False,0,,3.0,3,0,0,0,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,
787582,Borussia Dortmund,165,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,90.0,28,M,7.2,False,False,0,,67.0,64,0,0,0,0,,,3.0,11.0,6.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,
787582,Borussia Dortmund,165,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,90.0,22,M,6.6,False,False,0,,49.0,42,1,0,0,0,,1.0,1.0,11.0,3.0,2.0,1.0,,,2.0,3.0,,,,,,1.0,,
787582,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,90.0,11,M,6.9,True,False,0,,35.0,28,0,0,0,0,,,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,4.0,,,,
787582,Borussia Dortmund,165,2929,Thorgan Hazard,https://media.api-sports.io/football/players/2929.png,71.0,10,M,7,False,False,0,,39.0,31,0,0,0,0,,1.0,,5.0,4.0,,,,1.0,,,3.0,,,,,,,
787582,Borussia Dortmund,165,249,Donyell Malen,https://media.api-sports.io/football/players/249.png,75.0,21,F,6.9,False,False,0,,19.0,14,0,0,0,0,,,,9.0,1.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,3.0,1.0,,,
787582,Borussia Dortmund,165,2,Marwin Hitz,https://media.api-sports.io/football/players/2.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,4,Luca Unbehaun,https://media.api-sports.io/football/players/4.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,19068,Felix Passlack,https://media.api-sports.io/football/players/19068.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,721,Nico Schulz,https://media.api-sports.io/football/players/721.png,15.0,14,D,6.5,False,True,0,,15.0,14,0,0,0,0,,,,2.0,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,1084,Marin Pongračić,https://media.api-sports.io/football/players/1084.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,82.0,19,M,6.2,False,True,0,,46.0,39,0,0,0,0,,,,10.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,
787582,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,19.0,39,M,6.3,False,True,0,,8.0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,161922,Ansgar Knauff,https://media.api-sports.io/football/players/161922.png,,36,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Borussia Dortmund,165,10166,Reinier,https://media.api-sports.io/football/players/10166.png,15.0,20,M,6.2,False,True,0,,8.0,7,0,0,0,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,
787582,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,27,Antonio Adán,https://media.api-sports.io/football/players/27.png,90.0,1,G,6.7,False,False,1,2.0,29.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,1203,Luís Neto,https://media.api-sports.io/football/players/1203.png,90.0,13,D,7.2,False,False,0,,57.0,54,1,0,0,0,,,6.0,2.0,1.0,,,,,,,,,,,,,,
787582,Sporting CP,228,1477,Sebastián Coates,https://media.api-sports.io/football/players/1477.png,90.0,4,D,7.5,True,False,0,,47.0,43,0,0,0,0,,,2.0,6.0,5.0,1.0,,2.0,,1.0,,,1.0,,,,,,
787582,Sporting CP,228,1563,Zouhair Feddal,https://media.api-sports.io/football/players/1563.png,90.0,3,D,7.3,False,False,0,,66.0,59,0,0,0,0,,1.0,5.0,6.0,5.0,,,,,,1.0,1.0,,,,,,,
787582,Sporting CP,228,47519,Pedro Porro,https://media.api-sports.io/football/players/47519.png,84.0,24,M,6.9,False,False,0,,37.0,19,0,0,0,0,,1.0,4.0,5.0,3.0,1.0,1.0,,1.0,,,2.0,,,,,,,
787582,Sporting CP,228,41621,Matheus Nunes,https://media.api-sports.io/football/players/41621.png,90.0,8,M,6.7,False,False,0,,40.0,33,1,0,0,0,,,1.0,18.0,11.0,5.0,2.0,,2.0,5.0,2.0,2.0,,,,,,,
787582,Sporting CP,228,41104,João Palhinha,https://media.api-sports.io/football/players/41104.png,84.0,6,M,7.2,False,False,0,,28.0,23,0,0,0,0,,,,9.0,7.0,,1.0,,4.0,,1.0,3.0,,,,,,,
787582,Sporting CP,228,41179,Matheus Reis,https://media.api-sports.io/football/players/41179.png,84.0,2,M,7.2,False,False,0,,34.0,28,0,0,0,0,,,3.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,
787582,Sporting CP,228,2056,Pablo Sarabia,https://media.api-sports.io/football/players/2056.png,74.0,17,F,6.3,False,False,0,,12.0,9,0,0,0,0,,,,11.0,4.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,
787582,Sporting CP,228,265363,Tiago Tomás,https://media.api-sports.io/football/players/265363.png,58.0,19,F,6.9,False,False,0,,7.0,4,0,0,0,0,,1.0,1.0,5.0,3.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,,
787582,Sporting CP,228,41111,Paulinho,https://media.api-sports.io/football/players/41111.png,90.0,21,F,6.9,False,False,0,,20.0,13,0,0,0,0,,,1.0,5.0,3.0,,,2.0,,,,1.0,,1.0,,,,,
787582,Sporting CP,228,18755,João Virgínia,https://media.api-sports.io/football/players/18755.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,142411,André Paulo,https://media.api-sports.io/football/players/142411.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,162562,José Marsà,https://media.api-sports.io/football/players/162562.png,,63,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,325052,Gonçalo Esteves,https://media.api-sports.io/football/players/325052.png,,87,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,163481,João Goulart,https://media.api-sports.io/football/players/163481.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,41099,Ricardo Esgaio,https://media.api-sports.io/football/players/41099.png,10.0,47,D,6.3,False,True,0,,5.0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,41194,Nuno Santos,https://media.api-sports.io/football/players/41194.png,32.0,11,M,6.3,False,True,0,,9.0,4,0,0,0,0,,,,1.0,,,,,,,1.0,,,,2.0,,,,
787582,Sporting CP,228,18745,Rúben Vinagre,https://media.api-sports.io/football/players/18745.png,,16,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,41892,Daniel Bragança,https://media.api-sports.io/football/players/41892.png,10.0,68,M,6.9,False,True,0,,5.0,5,0,0,0,0,,,,3.0,3.0,2.0,,,,2.0,,,,,,,,,
787582,Sporting CP,228,51494,Manuel Ugarte,https://media.api-sports.io/football/players/51494.png,,15,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787582,Sporting CP,228,41368,Bruno Tabata,https://media.api-sports.io/football/players/41368.png,10.0,7,F,6.6,False,True,0,,8.0,5,0,0,0,0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,
787582,Sporting CP,228,1494,Jovane Cabral,https://media.api-sports.io/football/players/1494.png,16.0,10,F,6.6,False,True,0,,6.0,4,0,0,0,0,,,1.0,5.0,3.0,,1.0,,2.0,,1.0,,,,,,,,
787579,RB Leipzig,173,1139,Péter Gulácsi,https://media.api-sports.io/football/players/1139.png,90.0,1,G,6.7,True,False,2,3.0,47.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787579,RB Leipzig,173,22250,Mohamed Simakan,https://media.api-sports.io/football/players/22250.png,78.0,2,D,6,False,False,0,,76.0,63,0,0,0,0,,,1.0,10.0,3.0,,3.0,,1.0,,2.0,1.0,,,,,,,
787579,RB Leipzig,173,1148,Willi Orbán,https://media.api-sports.io/football/players/1148.png,90.0,4,D,7.2,False,False,0,,82.0,66,0,0,0,0,,1.0,2.0,10.0,8.0,1.0,1.0,,3.0,,,3.0,,,,,,,
787579,RB Leipzig,173,1144,Lukas Klostermann,https://media.api-sports.io/football/players/1144.png,90.0,16,D,6.5,False,False,0,,38.0,26,0,0,0,0,,1.0,,3.0,2.0,,,,1.0,,,,,,,,,,
787579,RB Leipzig,173,1146,Nordi Mukiele,https://media.api-sports.io/football/players/1146.png,45.0,22,M,6.6,False,False,0,,30.0,17,0,0,0,0,,,1.0,8.0,5.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,
787579,RB Leipzig,173,1157,Konrad Laimer,https://media.api-sports.io/football/players/1157.png,45.0,27,M,6.9,False,False,0,,27.0,19,0,0,0,0,,,2.0,12.0,7.0,3.0,2.0,,2.0,3.0,2.0,2.0,,,,,,,
787579,RB Leipzig,173,1155,Kevin Kampl,https://media.api-sports.io/football/players/1155.png,90.0,44,M,6.6,False,False,0,,89.0,83,0,0,0,0,,,2.0,8.0,2.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,
787579,RB Leipzig,173,1096,Dominik Szoboszlai,https://media.api-sports.io/football/players/1096.png,58.0,17,M,6.3,False,False,0,,32.0,26,0,0,0,0,,1.0,,11.0,5.0,7.0,,,,4.0,2.0,1.0,,,,,,,
787579,RB Leipzig,173,269,Christopher Nkunku,https://media.api-sports.io/football/players/269.png,90.0,18,F,7.5,False,False,0,,50.0,47,0,0,0,0,,,1.0,12.0,4.0,3.0,2.0,3.0,2.0,1.0,,,1.0,2.0,,1.0,,,
787579,RB Leipzig,173,1167,Yussuf Poulsen,https://media.api-sports.io/football/players/1167.png,78.0,9,F,6.9,False,False,0,,18.0,9,0,0,0,0,,,,8.0,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,
787579,RB Leipzig,173,1152,Emil Forsberg,https://media.api-sports.io/football/players/1152.png,90.0,10,F,7.2,False,False,0,,37.0,31,0,0,0,0,,1.0,,7.0,4.0,1.0,,1.0,,1.0,2.0,3.0,,,,,1.0,,
787579,RB Leipzig,173,46988,Josep Martínez,https://media.api-sports.io/football/players/46988.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,RB Leipzig,173,129033,Joško Gvardiol,https://media.api-sports.io/football/players/129033.png,45.0,32,D,6.9,False,True,0,,21.0,15,0,0,0,0,,1.0,1.0,8.0,5.0,1.0,1.0,,2.0,,,1.0,,,,,,,
787579,RB Leipzig,173,98,Benjamin Henrichs,https://media.api-sports.io/football/players/98.png,,39,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,RB Leipzig,173,162123,Ilaix Moriba,https://media.api-sports.io/football/players/162123.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,RB Leipzig,173,1153,Amadou Haidara,https://media.api-sports.io/football/players/1153.png,45.0,8,M,7.6,False,True,0,,46.0,39,0,0,0,0,,3.0,,7.0,5.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,
787579,RB Leipzig,173,1150,Tyler Adams,https://media.api-sports.io/football/players/1150.png,12.0,14,M,6.7,False,True,0,,12.0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,RB Leipzig,173,2063,André Silva,https://media.api-sports.io/football/players/2063.png,32.0,33,F,6.9,False,True,0,,10.0,8,0,0,0,0,,1.0,,6.0,3.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,,,
787579,RB Leipzig,173,38750,Brian Brobbey,https://media.api-sports.io/football/players/38750.png,12.0,21,F,6.7,False,True,0,,5.0,4,0,0,0,0,,,,2.0,1.0,,,,,,,,,,,,,,
787579,RB Leipzig,173,162170,Hugo Novoa Ramos,https://media.api-sports.io/football/players/162170.png,,38,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,Club Brugge KV,569,282,Simon Mignolet,https://media.api-sports.io/football/players/282.png,90.0,22,G,7.2,False,False,1,3.0,31.0,17,1,0,0,0,0.0,,,,,,,,,,,,,,,,,,
787579,Club Brugge KV,569,68,Clinton Mata,https://media.api-sports.io/football/players/68.png,90.0,77,D,7.2,False,False,0,,25.0,13,0,0,0,0,,1.0,4.0,9.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,
787579,Club Brugge KV,569,1111,Jack Hendry,https://media.api-sports.io/football/players/1111.png,90.0,5,D,6.6,False,False,0,,19.0,13,0,0,0,0,,,2.0,3.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,,,
787579,Club Brugge KV,569,270,Stanley N'Soki,https://media.api-sports.io/football/players/270.png,90.0,4,D,6.6,False,False,0,,28.0,21,0,0,0,0,,1.0,6.0,7.0,2.0,,3.0,,,,2.0,,,,,,,,
787579,Club Brugge KV,569,2259,Eduard Sobol,https://media.api-sports.io/football/players/2259.png,79.0,2,D,6.2,False,False,0,,30.0,17,0,0,0,0,,,1.0,9.0,4.0,2.0,,,2.0,1.0,2.0,1.0,,,,,,,
787579,Club Brugge KV,569,8789,Kamal Sowah,https://media.api-sports.io/football/players/8789.png,68.0,19,M,6.6,False,False,0,,15.0,11,0,0,0,0,,,1.0,5.0,3.0,,2.0,,3.0,,,,,,,,,,
787579,Club Brugge KV,569,77,Mats Rits,https://media.api-sports.io/football/players/77.png,79.0,26,M,7.2,False,False,0,,21.0,12,0,0,0,0,,,2.0,3.0,1.0,,,1.0,,,2.0,1.0,,1.0,,1.0,,,
787579,Club Brugge KV,569,48371,Éder Balanta,https://media.api-sports.io/football/players/48371.png,90.0,3,M,7.2,False,False,0,,27.0,15,1,0,0,0,,1.0,4.0,20.0,10.0,2.0,5.0,,3.0,1.0,3.0,2.0,2.0,,,,,,
787579,Club Brugge KV,569,544,Noa Lang,https://media.api-sports.io/football/players/544.png,90.0,10,M,6.5,False,False,0,,29.0,22,0,0,0,0,,,,14.0,5.0,7.0,,1.0,1.0,3.0,,1.0,,1.0,2.0,,,,
787579,Club Brugge KV,569,78,Hans Vanaken,https://media.api-sports.io/football/players/78.png,90.0,20,F,8.2,True,False,0,,48.0,36,0,0,0,0,,,2.0,17.0,11.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,,2.0,,1.0,,,
787579,Club Brugge KV,569,147859,Charles De Ketelaere,https://media.api-sports.io/football/players/147859.png,72.0,90,F,7.5,False,False,0,,19.0,8,0,0,0,0,,3.0,,13.0,7.0,2.0,1.0,,2.0,2.0,,3.0,,,3.0,,1.0,,
787579,Club Brugge KV,569,162511,Senne Lammens,https://media.api-sports.io/football/players/162511.png,,91,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,Club Brugge KV,569,46820,Federico Ricca,https://media.api-sports.io/football/players/46820.png,11.0,18,D,6.3,False,True,0,,6.0,4,0,0,0,0,,,,2.0,1.0,,,,,,,,,,,,,,
787579,Club Brugge KV,569,69,Brandon Mechele,https://media.api-sports.io/football/players/69.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,Club Brugge KV,569,129119,Ignace Van der Brempt,https://media.api-sports.io/football/players/129119.png,22.0,28,D,6.7,False,True,0,,5.0,2,0,0,0,0,,,,5.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,
787579,Club Brugge KV,569,298006,Noah Mbamba,https://media.api-sports.io/football/players/298006.png,,72,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,Club Brugge KV,569,21441,Faitout Maouassa,https://media.api-sports.io/football/players/21441.png,,11,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787579,Club Brugge KV,569,79,Ruud Vormer,https://media.api-sports.io/football/players/79.png,11.0,25,M,6.6,False,True,0,,5.0,4,0,0,0,0,,,,1.0,,,1.0,,,,,,1.0,,,,,,
787579,Club Brugge KV,569,84,Wesley Moraes,https://media.api-sports.io/football/players/84.png,18.0,7,F,6.5,False,True,0,,4.0,2,0,0,0,0,,,,4.0,1.0,1.0,,,,,,1.0,,,,,,,
787579,Club Brugge KV,569,1497,Bas Dost,https://media.api-sports.io/football/players/1497.png,,29,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,369,Diogo Costa,https://media.api-sports.io/football/players/369.png,90.0,99,G,5.7,False,False,5,8.0,36.0,22,0,0,0,0,0.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
787580,FC Porto,212,389,Jesús Corona,https://media.api-sports.io/football/players/389.png,90.0,17,D,6.3,False,False,0,,24.0,18,0,0,0,0,,,2.0,12.0,9.0,1.0,1.0,,4.0,1.0,1.0,2.0,,,,,,,
787580,FC Porto,212,41208,Fábio Cardoso,https://media.api-sports.io/football/players/41208.png,90.0,2,D,6.2,False,False,0,,28.0,23,0,0,0,0,,,1.0,3.0,2.0,,,1.0,,,,1.0,1.0,,,,,,
787580,FC Porto,212,773,Iván Marcano,https://media.api-sports.io/football/players/773.png,90.0,5,D,6.2,True,False,0,,45.0,32,0,0,0,0,,,1.0,9.0,6.0,,,,1.0,,2.0,,2.0,,,,,,
787580,FC Porto,212,126899,Zaidu Sanusi,https://media.api-sports.io/football/players/126899.png,56.0,12,D,6.2,False,False,0,,18.0,12,0,0,0,0,,,2.0,8.0,7.0,,,,4.0,,1.0,2.0,,,,,,,
787580,FC Porto,212,380,Otávio,https://media.api-sports.io/football/players/380.png,14.0,25,M,6.7,False,False,0,,6.0,2,0,0,0,0,,,,4.0,3.0,,,,2.0,,1.0,,,,,,,,
787580,FC Porto,212,2375,Sérgio Oliveira,https://media.api-sports.io/football/players/2375.png,67.0,27,M,6.2,False,False,0,,23.0,17,0,0,0,0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,
787580,FC Porto,212,2491,Mateus Uribe,https://media.api-sports.io/football/players/2491.png,56.0,8,M,6.2,False,False,0,,12.0,10,0,0,0,0,,,2.0,9.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,
787580,FC Porto,212,2489,Luis Díaz,https://media.api-sports.io/football/players/2489.png,90.0,7,M,6.2,False,False,0,,20.0,15,0,0,0,0,,1.0,1.0,16.0,5.0,5.0,2.0,1.0,3.0,2.0,,,,1.0,,,,,
787580,FC Porto,212,42315,Mehdi Taremi,https://media.api-sports.io/football/players/42315.png,90.0,9,F,6.7,False,False,0,,17.0,14,0,0,0,0,,,,17.0,3.0,1.0,2.0,1.0,,,4.0,,,1.0,1.0,1.0,,,
787580,FC Porto,212,47181,Toni Martínez,https://media.api-sports.io/football/players/47181.png,45.0,29,F,6.7,False,False,0,,7.0,4,0,0,0,0,,,,9.0,5.0,,1.0,,1.0,,,,,,,,,,
787580,FC Porto,212,2464,Agustín Marchesín,https://media.api-sports.io/football/players/2464.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,970,Wendell,https://media.api-sports.io/football/players/970.png,34.0,22,D,6.5,False,True,0,,16.0,12,0,0,0,0,,,,4.0,3.0,,,,3.0,,,,,,,,,,
787580,FC Porto,212,41284,Nanú,https://media.api-sports.io/football/players/41284.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,383,Wilson Manafá,https://media.api-sports.io/football/players/383.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,41734,João Mário,https://media.api-sports.io/football/players/41734.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,25350,Marko Grujić,https://media.api-sports.io/football/players/25350.png,45.0,16,M,6.2,False,True,0,,12.0,12,0,0,0,0,,,,2.0,,,1.0,,,,1.0,,,,,,,,
787580,FC Porto,212,379,Bruno Costa,https://media.api-sports.io/football/players/379.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,10500,Pepê,https://media.api-sports.io/football/players/10500.png,23.0,11,F,6.5,False,True,0,,2.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,128384,Vitinha,https://media.api-sports.io/football/players/128384.png,34.0,20,M,6.2,False,True,0,,21.0,19,0,0,0,0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,
787580,FC Porto,212,41725,Fábio Vieira,https://media.api-sports.io/football/players/41725.png,76.0,50,M,6.3,False,True,0,,24.0,20,0,0,0,0,,2.0,,11.0,4.0,3.0,1.0,,,2.0,2.0,2.0,,,,,1.0,,
787580,FC Porto,212,152856,Evanilson,https://media.api-sports.io/football/players/152856.png,,30,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,FC Porto,212,161585,Francisco Conceição,https://media.api-sports.io/football/players/161585.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
787580,Liverpool,40,280,Alisson,https://media.api-sports.io/football/players/280.png,90.0,1,G,6.7,False,False,1,2.0,28.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
