rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
1,50,Manchester City,https://media.api-sports.io/football/teams/50.png,12,8,Group A,LWWWL,same,,6,4,0,2,18,10,3,3,0,0,12,5,3,1,0,2,6,5
2,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,11,5,Group A,WLDWW,same,,6,3,2,1,13,8,3,3,0,0,9,3,3,0,2,1,4,5
3,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,7,1,Group A,WWDLL,same,,6,2,1,3,15,14,3,1,1,1,5,5,3,1,0,2,10,9
4,569,Club Brugge KV,https://media.api-sports.io/football/teams/569.png,4,-14,Group A,LLLLW,same,,6,1,1,4,6,20,3,0,1,2,2,11,3,1,0,2,4,9
1,40,Liverpool,https://media.api-sports.io/football/teams/40.png,18,11,Group B,WWWWW,same,,6,6,0,0,17,6,3,3,0,0,7,2,3,3,0,0,10,4
2,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,7,-1,Group B,WLLLW,same,,6,2,1,3,7,8,3,0,1,2,2,4,3,2,0,1,5,4
3,212,FC Porto,https://media.api-sports.io/football/teams/212.png,5,-7,Group B,LLDWL,same,,6,1,2,3,4,11,3,1,0,2,3,8,3,0,2,1,1,3
4,489,AC Milan,https://media.api-sports.io/football/teams/489.png,4,-3,Group B,LWDLL,same,,6,1,1,4,6,9,3,0,1,2,3,5,3,1,0,2,3,4
1,194,Ajax,https://media.api-sports.io/football/teams/194.png,18,15,Group C,WWWWW,same,,6,6,0,0,20,5,3,3,0,0,10,2,3,3,0,0,10,3
2,228,Sporting CP,https://media.api-sports.io/football/teams/228.png,9,2,Group C,LWWWL,same,,6,3,0,3,14,12,3,2,0,1,8,6,3,1,0,2,6,6
3,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,9,-1,Group C,WLLLW,same,,6,3,0,3,10,11,3,2,0,1,7,3,3,1,0,2,3,8
4,549,Besiktas,https://media.api-sports.io/football/teams/549.png,0,-16,Group C,LLLLL,same,,6,0,0,6,3,19,3,0,0,3,3,8,3,0,0,3,0,11
1,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,15,11,Group D,WWWWL,same,,6,5,0,1,14,3,3,2,0,1,5,3,3,3,0,0,9,0
2,505,Inter,https://media.api-sports.io/football/teams/505.png,10,3,Group D,LWWWD,same,,6,3,1,2,8,5,3,2,0,1,5,2,3,1,1,1,3,3
3,568,Sheriff Tiraspol,https://media.api-sports.io/football/teams/568.png,7,-4,Group D,DLLLW,same,,6,2,1,3,7,11,3,1,0,2,3,6,3,1,1,1,4,5
4,550,Shakhtar Donetsk,https://media.api-sports.io/football/teams/550.png,2,-10,Group D,DLLLD,same,,6,0,2,4,2,12,3,0,2,1,1,6,3,0,0,3,1,6
1,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,18,19,Group E,WWWWW,same,,6,6,0,0,22,3,3,3,0,0,13,2,3,3,0,0,9,1
2,211,Benfica,https://media.api-sports.io/football/teams/211.png,8,-2,Group E,WDLLW,same,,6,2,2,2,7,9,3,2,0,1,5,4,3,0,2,1,2,5
3,529,Barcelona,https://media.api-sports.io/football/teams/529.png,7,-7,Group E,LDWWL,same,,6,2,1,3,2,9,3,1,1,1,1,3,3,1,0,2,1,6
4,572,Dynamo Kyiv,https://media.api-sports.io/football/teams/572.png,1,-10,Group E,LLLLL,same,,6,0,1,5,1,11,3,0,1,2,1,3,3,0,0,3,0,8
1,33,Manchester United,https://media.api-sports.io/football/teams/33.png,11,3,Group F,DWDWW,same,,6,3,2,1,11,8,3,2,1,0,6,4,3,1,1,1,5,4
2,533,Villarreal,https://media.api-sports.io/football/teams/533.png,10,3,Group F,WLWWL,same,,6,3,1,2,12,9,3,1,1,1,4,4,3,2,0,1,8,5
3,499,Atalanta,https://media.api-sports.io/football/teams/499.png,6,-1,Group F,LDDLW,same,,6,1,3,2,12,13,3,1,1,1,5,5,3,0,2,1,7,8
4,565,BSC Young Boys,https://media.api-sports.io/football/teams/565.png,5,-5,Group F,DDLLL,same,,6,1,2,3,7,12,3,1,1,1,6,8,3,0,1,2,1,4
1,79,Lille,https://media.api-sports.io/football/teams/79.png,11,3,Group G,WWWDL,same,,6,3,2,1,7,4,3,1,2,0,1,0,3,2,0,1,6,4
2,571,Red Bull Salzburg,https://media.api-sports.io/football/teams/571.png,10,2,Group G,WLLWW,same,,6,3,1,2,8,6,3,3,0,0,6,2,3,0,1,2,2,4
3,536,Sevilla,https://media.api-sports.io/football/teams/536.png,6,0,Group G,LWLDD,same,,6,1,3,2,5,5,3,1,1,1,4,3,3,0,2,1,1,2
4,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,-5,Group G,LLWLD,same,,6,1,2,3,5,10,3,1,1,1,4,5,3,0,1,2,1,5
1,496,Juventus,https://media.api-sports.io/football/teams/496.png,15,4,Group H,WLWWW,same,,6,5,0,1,10,6,3,3,0,0,6,2,3,2,0,1,4,4
2,49,Chelsea,https://media.api-sports.io/football/teams/49.png,13,9,Group H,DWWWL,same,,6,4,1,1,13,4,3,3,0,0,9,0,3,1,1,1,4,4
3,596,Zenit Saint Petersburg,https://media.api-sports.io/football/teams/596.png,5,0,Group H,DDLLW,same,,6,1,2,3,10,10,3,1,1,1,7,4,3,0,1,2,3,6
4,375,Malmo FF,https://media.api-sports.io/football/teams/375.png,1,-13,Group H,LDLLL,same,,6,0,1,5,1,14,3,0,1,2,1,5,3,0,0,3,0,9
