fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
747941,375,Malmo FF,https://media.api-sports.io/football/teams/375.png,3,,3,,,,11,3,3,49%,3,0,,,,
747941,257,Rangers,https://media.api-sports.io/football/teams/257.png,1,,1,,,,10,7,3,51%,3,0,,,,
748125,628,Sparta Praha,https://media.api-sports.io/football/teams/628.png,2,3,6,1,4,2,13,1,2,50%,2,,3,476,373,78%
748125,91,Monaco,https://media.api-sports.io/football/teams/91.png,6,3,10,1,6,4,16,2,3,50%,3,,2,482,380,79%
748123,197,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,7,8,19,4,11,8,7,6,0,68%,0,,0,658,534,81%
748123,397,FC Midtjylland,https://media.api-sports.io/football/teams/397.png,0,4,4,0,2,2,10,1,1,32%,1,,4,312,192,62%
739881,742,Genk,https://media.api-sports.io/football/teams/742.png,4,1,5,,,,12,2,1,,2,0,1,,,
739881,550,Shakhtar Donetsk,https://media.api-sports.io/football/teams/550.png,3,6,11,,,,10,5,1,,3,0,3,,,
748127,2246,CFR 1907 Cluj,https://media.api-sports.io/football/teams/2246.png,1,2,6,3,2,4,12,1,1,26%,2,,5,239,115,48%
748127,565,BSC Young Boys,https://media.api-sports.io/football/teams/565.png,6,6,18,6,9,9,9,6,2,74%,0,,0,657,540,82%
748129,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,3,4,10,3,,,14,7,1,,2,0,3,,,
748129,566,Ludogorets,https://media.api-sports.io/football/teams/566.png,4,4,9,1,,,16,6,2,,2,0,2,,,
748131,598,FK Crvena Zvezda,https://media.api-sports.io/football/teams/598.png,6,7,15,,,,14,10,,,4,0,1,,,
748131,568,Sheriff Tiraspol,https://media.api-sports.io/football/teams/568.png,2,6,8,,,,14,3,,,4,0,5,,,
739879,558,Spartak Moscow,https://media.api-sports.io/football/teams/558.png,4,4,8,0,4,4,10,4,0,40%,2,,3,389,297,76%
739879,211,Benfica,https://media.api-sports.io/football/teams/211.png,5,5,15,5,14,1,13,5,3,60%,1,,4,584,513,88%
747937,620,Dinamo Zagreb,https://media.api-sports.io/football/teams/620.png,5,5,15,5,,,11,8,2,57%,1,0,2,,,
747937,339,Legia Warszawa,https://media.api-sports.io/football/teams/339.png,3,1,6,2,,,11,3,2,43%,3,0,4,,,
747939,651,Ferencvarosi TC,https://media.api-sports.io/football/teams/651.png,,,,,,,,1,,,1,0,,,,
747939,560,Slavia Praha,https://media.api-sports.io/football/teams/560.png,,,,,,,,7,,,2,0,,,,
747940,560,Slavia Praha,https://media.api-sports.io/football/teams/560.png,3,12,19,4,,,15,11,,,2,0,,,,
747940,651,Ferencvarosi TC,https://media.api-sports.io/football/teams/651.png,0,2,2,0,,,12,1,,,6,0,,,,
748132,568,Sheriff Tiraspol,https://media.api-sports.io/football/teams/568.png,3,7,11,1,,,17,3,3,,4,0,2,,,
748132,598,FK Crvena Zvezda,https://media.api-sports.io/football/teams/598.png,4,10,16,2,,,13,11,1,,4,0,1,,,
739882,550,Shakhtar Donetsk,https://media.api-sports.io/football/teams/550.png,4,5,13,4,,,12,6,,47%,3,0,2,,,
739882,742,Genk,https://media.api-sports.io/football/teams/742.png,3,8,12,1,,,12,9,,53%,2,0,2,,,
748126,91,Monaco,https://media.api-sports.io/football/teams/91.png,10,7,19,2,16,3,8,9,2,60%,1,,1,566,472,83%
748126,628,Sparta Praha,https://media.api-sports.io/football/teams/628.png,2,2,6,2,5,1,12,2,3,40%,2,,7,376,280,74%
748124,397,FC Midtjylland,https://media.api-sports.io/football/teams/397.png,2,3,8,3,4,4,13,3,0,47%,0,,3,424,302,71%
748124,197,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,4,7,15,4,9,6,13,4,4,53%,1,,2,491,383,78%
748130,566,Ludogorets,https://media.api-sports.io/football/teams/566.png,8,8,17,1,,,22,6,3,,4,0,1,,,
748130,553,Olympiakos Piraeus,https://media.api-sports.io/football/teams/553.png,3,3,12,6,,,14,10,2,,2,0,7,,,
748128,565,BSC Young Boys,https://media.api-sports.io/football/teams/565.png,7,7,16,2,10,6,15,7,2,69%,3,0,1,601,514,86%
748128,2246,CFR 1907 Cluj,https://media.api-sports.io/football/teams/2246.png,2,4,7,1,2,5,11,2,1,31%,4,1,3,267,171,64%
739880,211,Benfica,https://media.api-sports.io/football/teams/211.png,1,2,10,7,6,4,11,5,2,69%,2,,3,718,645,90%
739880,558,Spartak Moscow,https://media.api-sports.io/football/teams/558.png,3,3,7,1,3,4,17,1,1,31%,2,,0,339,257,76%
747942,257,Rangers,https://media.api-sports.io/football/teams/257.png,4,7,17,6,,,14,12,3,62%,2,0,2,,,
747942,375,Malmo FF,https://media.api-sports.io/football/teams/375.png,4,1,7,2,,,9,4,3,38%,2,0,3,,,
747938,339,Legia Warszawa,https://media.api-sports.io/football/teams/339.png,2,7,9,,,,11,7,2,,4,0,,,,
747938,620,Dinamo Zagreb,https://media.api-sports.io/football/teams/620.png,1,8,9,,,,13,5,1,,4,0,,,,
765600,91,Monaco,https://media.api-sports.io/football/teams/91.png,6,6,16,4,10,6,19,8,3,46%,0,,3,477,407,85%
765600,550,Shakhtar Donetsk,https://media.api-sports.io/football/teams/550.png,4,1,6,1,4,2,5,3,4,54%,2,,6,589,518,88%
765598,568,Sheriff Tiraspol,https://media.api-sports.io/football/teams/568.png,4,11,19,4,14,5,11,6,,39%,0,,3,280,191,68%
765598,620,Dinamo Zagreb,https://media.api-sports.io/football/teams/620.png,3,5,11,3,6,5,13,4,,61%,1,,1,449,357,80%
757727,571,Red Bull Salzburg,https://media.api-sports.io/football/teams/571.png,11,8,29,10,18,11,8,9,2,75%,0,,0,617,507,82%
757727,407,Brondby,https://media.api-sports.io/football/teams/407.png,1,1,2,0,1,1,14,0,1,25%,2,,9,209,80,38%
765602,211,Benfica,https://media.api-sports.io/football/teams/211.png,4,3,10,3,8,2,16,3,2,40%,5,,5,386,289,75%
765602,197,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,5,0,10,5,2,8,8,4,8,60%,2,,2,596,503,84%
765596,375,Malmo FF,https://media.api-sports.io/football/teams/375.png,6,6,17,5,11,6,18,5,1,42%,2,,3,390,299,77%
765596,566,Ludogorets,https://media.api-sports.io/football/teams/566.png,3,1,4,0,1,3,13,1,1,58%,1,,4,545,443,81%
765594,565,BSC Young Boys,https://media.api-sports.io/football/teams/565.png,6,3,11,2,3,8,10,5,1,36%,3,1,3,286,211,74%
