fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
592143,2020-09-12 11:30:00+00:00,1599910200,FT,90,1599910200,1599913800,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,Craven Cottage,London,535,C. Kavanagh,Fulham,36,https://media.api-sports.io/football/teams/36.png,Arsenal,42,https://media.api-sports.io/football/teams/42.png,0,3,0,1,0,3,2,2,5,1,1,4,12,2,2.0,0.45,2.0,0.0,2,523,461,0.88,6,4,13,3,9,4,12,3,2.0,0.55,2.0,0.0,2,626,562,0.9,1624,3538,1566,3190,3074,2262,2204,2204,290,1044,754,406,1160,754,-1508,928,18,8
592142,2020-09-12 14:00:00+00:00,1599919200,FT,90,1599919200,1599922800,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,Selhurst Park,London,525,J. Moss,Crystal Palace,52,https://media.api-sports.io/football/teams/52.png,Southampton,41,https://media.api-sports.io/football/teams/41.png,1,0,1,0,1,0,3,2,5,0,5,0,14,7,4.0,0.29,2.0,0.0,5,236,121,0.51,5,3,9,1,7,2,11,3,0.0,0.71,1.0,0.0,2,580,458,0.79,2552,2494,2378,2726,3828,3944,2204,2204,696,696,464,406,1044,1102,-1450,-1218,14,15
592144,2020-09-12 16:30:00+00:00,1599928200,FT,90,1599928200,1599931800,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,Anfield,Liverpool,550,M. Oliver,Liverpool,40,https://media.api-sports.io/football/teams/40.png,Leeds,63,https://media.api-sports.io/football/teams/63.png,4,3,3,2,4,3,6,3,22,13,17,5,9,9,2.0,0.48,1.0,0.0,0,432,328,0.76,3,1,6,2,4,2,6,0,5.0,0.52,0.0,0.0,3,459,347,0.76,4002,3422,3944,3596,2436,3132,2204,2204,1160,1044,522,290,522,870,1508,464,3,9
592148,2020-09-12 19:00:00+00:00,1599937200,FT,90,1599937200,1599940800,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,London Stadium,London,598,S. Attwell,West Ham,48,https://media.api-sports.io/football/teams/48.png,Newcastle,34,https://media.api-sports.io/football/teams/34.png,0,2,0,0,0,2,3,5,15,7,10,5,13,8,2.0,0.58,2.0,0.0,0,474,393,0.83,2,7,15,6,10,5,7,7,4.0,0.42,2.0,0.0,3,342,266,0.78,3770,2610,3596,2668,2726,3596,2204,2204,1102,696,464,522,638,986,870,-928,6,12
592147,2020-09-13 13:00:00+00:00,1600002000,FT,90,1600002000,1600005600,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,The Hawthorns,West Bromwich,597,A. Taylor,West Brom,60,https://media.api-sports.io/football/teams/60.png,Leicester,46,https://media.api-sports.io/football/teams/46.png,0,3,0,0,0,3,1,3,7,3,3,4,12,2,4.0,0.35,1.0,0.0,4,336,255,0.76,7,3,13,3,11,2,9,5,3.0,0.65,1.0,0.0,1,604,511,0.85,1508,3828,2030,3944,4408,2900,2204,2204,290,1160,638,348,1276,696,-2378,1044,19,5
592146,2020-09-13 15:30:00+00:00,1600011000,FT,90,1600011000,1600014600,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,Tottenham Hotspur Stadium,London,593,M. Atkinson,Tottenham,47,https://media.api-sports.io/football/teams/47.png,Everton,45,https://media.api-sports.io/football/teams/45.png,0,1,0,0,0,1,5,1,9,3,8,1,15,5,0.0,0.51,1.0,0.0,3,552,470,0.85,4,7,15,4,10,5,7,3,1.0,0.49,0.0,0.0,5,529,450,0.85,3596,3422,3944,2726,2610,2784,2204,2204,1044,986,464,464,696,754,1334,-58,7,10
592150,2020-09-14 17:00:00+00:00,1600102800,FT,90,1600102800,1600106400,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,Bramall Lane,Sheffield,581,M. Dean,Sheffield Utd,62,https://media.api-sports.io/football/teams/62.png,Wolves,39,https://media.api-sports.io/football/teams/39.png,0,2,0,2,0,2,2,5,9,2,8,1,13,12,4.0,0.55,2.0,0.0,2,460,373,0.81,4,5,11,2,7,4,7,5,0.0,0.45,1.0,0.0,1,391,307,0.79,1334,2610,1160,2088,3654,3016,2204,2204,406,696,116,522,1682,986,-2494,-928,20,13
592149,2020-09-14 19:15:00+00:00,1600110900,FT,90,1600110900,1600114500,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 1,The American Express Community Stadium,"Falmer, East Sussex",508,C. Pawson,Brighton,51,https://media.api-sports.io/football/teams/51.png,Chelsea,49,https://media.api-sports.io/football/teams/49.png,1,3,0,1,1,3,3,6,13,4,7,6,8,4,0.0,0.52,1.0,0.0,2,507,414,0.82,5,2,10,3,7,3,13,3,3.0,0.48,0.0,0.0,2,465,387,0.83,2378,3886,2320,3364,2668,2088,2204,2204,522,1102,812,580,870,522,-348,1276,16,4
592154,2020-09-19 11:30:00+00:00,1600515000,FT,90,1600515000,1600518600,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 2,Goodison Park,Liverpool,8560,M. Dean,Everton,45,https://media.api-sports.io/football/teams/45.png,West Brom,60,https://media.api-sports.io/football/teams/60.png,5,2,2,1,5,2,7,5,17,5,13,4,9,11,1.0,0.71,1.0,0.0,2,799,722,0.9,4,1,6,1,2,4,11,1,1.0,0.29,0.0,1.0,2,322,253,0.79,3425,1508,2727,2030,2784,4411,2205,2205,987,290,464,638,754,1277,-57,-2381,10,19
592155,2020-09-19 14:00:00+00:00,1600524000,FT,90,1600524000,1600527600,0.0,England,39,Premier League,https://media.api-sports.io/flags/gb-eng.svg,https://media.api-sports.io/football/leagues/39.png,2020,Regular Season - 2,Elland Road,"Leeds, West Yorkshire",546,A. Taylor,Leeds,63,https://media.api-sports.io/football/teams/63.png,Fulham,36,https://media.api-sports.io/football/teams/36.png,4,3,2,1,4,3,7,2,10,1,8,2,13,5,3.0,0.5,1.0,0.0,3,444,337,0.76,6,5,14,3,7,7,18,3,0.0,0.5,2.0,0.0,3,438,354,0.81,3422,1624,3599,1566,3136,3077,2205,2205,1044,290,290,754,871,1161,463,-1511,9,18
