fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
10679,721,Lorca FC,https://media.api-sports.io/football/teams/721.png,7,3,11,1,4,7,16,7,1,43%,2,0,4,330,274,83%
10679,725,Cultural Leonesa,https://media.api-sports.io/football/teams/725.png,4,4,11,3,4,7,14,1,3,57%,2,0,5,443,356,80%
10678,719,Tenerife,https://media.api-sports.io/football/teams/719.png,7,5,13,1,5,8,18,6,2,50%,0,0,2,397,309,78%
10678,732,Zaragoza,https://media.api-sports.io/football/teams/732.png,2,3,6,1,3,3,17,2,2,50%,3,0,6,414,329,79%
10676,711,Alcorcon,https://media.api-sports.io/football/teams/711.png,4,5,11,2,7,4,13,3,3,54%,2,0,1,508,412,81%
10676,731,Sporting Gijon,https://media.api-sports.io/football/teams/731.png,1,1,4,2,0,4,16,3,1,46%,2,0,4,429,327,76%
10677,727,Osasuna,https://media.api-sports.io/football/teams/727.png,4,5,11,2,6,5,9,3,5,51%,3,0,2,349,220,63%
10677,730,Sevilla Atletico,https://media.api-sports.io/football/teams/730.png,3,3,7,1,3,4,16,2,0,49%,6,0,3,323,192,59%
10674,713,Cordoba,https://media.api-sports.io/football/teams/713.png,6,4,16,6,11,5,16,12,2,69%,0,0,1,488,387,79%
10674,724,Cadiz,https://media.api-sports.io/football/teams/724.png,3,2,6,1,5,1,14,6,3,31%,1,0,5,222,125,56%
10675,717,Numancia,https://media.api-sports.io/football/teams/717.png,6,7,15,2,9,6,13,8,5,43%,1,0,2,307,208,68%
10675,726,Huesca,https://media.api-sports.io/football/teams/726.png,2,5,9,2,3,6,12,0,2,57%,7,1,5,414,314,76%
10673,720,Valladolid,https://media.api-sports.io/football/teams/720.png,7,6,19,6,12,7,21,11,0,61%,4,0,2,460,375,82%
10673,712,Barcelona B,https://media.api-sports.io/football/teams/712.png,4,4,9,1,2,7,16,2,1,39%,1,0,6,301,232,77%
10672,718,Oviedo,https://media.api-sports.io/football/teams/718.png,3,5,10,2,7,3,19,5,4,52%,2,0,1,433,333,77%
10672,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,4,2,10,4,5,5,12,2,1,48%,6,0,1,423,322,76%
10671,714,Gimnastic,https://media.api-sports.io/football/teams/714.png,6,8,18,4,13,5,22,6,1,50%,2,0,6,373,263,71%
10671,723,Almeria,https://media.api-sports.io/football/teams/723.png,7,5,14,2,9,5,15,5,1,50%,1,0,6,364,275,76%
10670,715,Granada CF,https://media.api-sports.io/football/teams/715.png,4,11,21,6,10,11,18,6,1,62%,2,0,2,407,296,73%
10670,722,Albacete,https://media.api-sports.io/football/teams/722.png,2,0,2,0,1,1,15,2,3,38%,3,0,4,247,145,59%
10669,716,Lugo,https://media.api-sports.io/football/teams/716.png,3,6,15,6,9,6,10,8,4,54%,3,0,2,429,338,79%
10669,729,Reus,https://media.api-sports.io/football/teams/729.png,2,2,4,0,2,2,18,2,3,46%,1,0,3,368,268,73%
10668,722,Albacete,https://media.api-sports.io/football/teams/722.png,0,6,11,5,4,7,20,4,0,49%,3,0,2,362,273,75%
10668,713,Cordoba,https://media.api-sports.io/football/teams/713.png,5,5,12,2,5,7,18,3,4,51%,2,0,0,380,299,79%
10666,725,Cultural Leonesa,https://media.api-sports.io/football/teams/725.png,7,6,16,3,8,8,10,9,2,67%,3,0,0,521,443,85%
10666,727,Osasuna,https://media.api-sports.io/football/teams/727.png,1,3,5,1,1,4,10,0,4,33%,3,1,5,254,182,72%
