fixture_id,bet_name,bet_value,bet_odd
1437229,Goals Over/Under,Under 0.5,9.00
1437229,Goals Over/Under,Over 4.5,4.50
1437229,Goals Over/Under,Under 4.5,1.17
1437229,Goals Over/Under,Over 7.5,21.00
1437229,Goals Over/Under,Under 7.5,1.00
1437229,Goals Over/Under,Over 5.5,8.50
1437229,Goals Over/Under,Under 5.5,1.05
1437229,Goals Over/Under,Over 6.5,12.00
1437229,Goals Over/Under,Under 6.5,1.01
1437229,HT/FT Double,Home/Draw,17.00
1437229,HT/FT Double,Home/Away,21.00
1437229,HT/FT Double,Draw/Away,4.50
1437229,HT/FT Double,Draw/Draw,6.50
1437229,HT/FT Double,Home/Home,8.50
1437229,HT/FT Double,Draw/Home,11.00
1437229,HT/FT Double,Away/Home,41.00
1437229,HT/FT Double,Away/Draw,17.00
1437229,HT/FT Double,Away/Away,2.38
1437229,Double Chance,Home/Draw,2.25
1437229,Double Chance,Home/Away,1.22
1437229,Double Chance,Draw/Away,1.14
1437229,First Half Winner,Home,5.00
1437229,First Half Winner,Draw,2.38
1437229,First Half Winner,Away,2.05
1436778,Match Winner,Home,3.75
1436778,Match Winner,Draw,3.10
1436778,Match Winner,Away,2.05
1436778,Second Half Winner,Home,3.75
1436778,Second Half Winner,Draw,2.25
1436778,Second Half Winner,Away,2.40
1436778,Goals Over/Under,Over 1.5,1.44
1436778,Goals Over/Under,Under 1.5,2.62
1436778,Goals Over/Under,Over 2.5,2.38
1436778,Goals Over/Under,Under 2.5,1.53
1436778,Goals Over/Under,Over 3.5,4.33
1436778,Goals Over/Under,Under 3.5,1.20
1436778,Goals Over/Under,Over 0.5,1.08
1436778,Goals Over/Under,Under 0.5,7.00
1436778,Goals Over/Under,Over 4.5,8.50
1436778,Goals Over/Under,Under 4.5,1.05
1436778,Goals Over/Under,Over 5.5,13.00
1436778,Goals Over/Under,Under 5.5,1.01
1436778,Goals Over/Under,Over 6.5,21.00
1436778,Goals Over/Under,Under 6.5,1.00
1436778,HT/FT Double,Home/Draw,17.00
1436778,HT/FT Double,Home/Away,34.00
1436778,HT/FT Double,Draw/Away,5.00
1436778,HT/FT Double,Draw/Draw,4.50
1436778,HT/FT Double,Home/Home,6.00
1436778,HT/FT Double,Draw/Home,7.50
1436778,HT/FT Double,Away/Home,41.00
1436778,HT/FT Double,Away/Draw,17.00
1436778,HT/FT Double,Away/Away,3.25
1436778,Double Chance,Home/Draw,1.73
1436778,Double Chance,Home/Away,1.36
1436778,Double Chance,Draw/Away,1.25
1436778,First Half Winner,Home,4.33
1436778,First Half Winner,Draw,1.95
1436778,First Half Winner,Away,2.75
1436779,Match Winner,Home,1.55
1436779,Match Winner,Draw,3.90
1436779,Match Winner,Away,6.00
1436779,Second Half Winner,Home,1.91
1436779,Second Half Winner,Draw,2.60
1436779,Second Half Winner,Away,5.00
1436779,Goals Over/Under,Over 1.5,1.28
1436779,Goals Over/Under,Under 1.5,3.50
1436779,Goals Over/Under,Over 2.5,1.95
1436779,Goals Over/Under,Under 2.5,1.85
1436779,Goals Over/Under,Over 3.5,3.40
1436779,Goals Over/Under,Under 3.5,1.30
1436779,Goals Over/Under,Over 0.5,1.05
1436779,Goals Over/Under,Under 0.5,8.50
1436779,Goals Over/Under,Over 4.5,6.00
1436779,Goals Over/Under,Under 4.5,1.11
1436779,Goals Over/Under,Over 7.5,21.00
1436779,Goals Over/Under,Under 7.5,1.00
1436779,Goals Over/Under,Over 5.5,10.00
1436779,Goals Over/Under,Under 5.5,1.03
1436779,Goals Over/Under,Over 6.5,15.00
1436779,Goals Over/Under,Under 6.5,1.01
1436779,HT/FT Double,Home/Draw,17.00
1436779,HT/FT Double,Home/Away,41.00
1436779,HT/FT Double,Draw/Away,12.00
1436779,HT/FT Double,Draw/Draw,6.00
1436779,HT/FT Double,Home/Home,2.30
1436779,HT/FT Double,Draw/Home,4.33
1436779,HT/FT Double,Away/Home,23.00
1436779,HT/FT Double,Away/Draw,19.00
1436779,HT/FT Double,Away/Away,9.50
1436779,Double Chance,Home/Draw,1.11
1436779,Double Chance,Home/Away,1.25
1436779,Double Chance,Draw/Away,2.38
1436779,First Half Winner,Home,2.05
1436779,First Half Winner,Draw,2.20
1436779,First Half Winner,Away,6.00
1436776,Match Winner,Home,2.70
1436776,Match Winner,Draw,3.40
1436776,Match Winner,Away,2.50
1436776,Second Half Winner,Home,2.88
1436776,Second Half Winner,Draw,2.50
1436776,Second Half Winner,Away,2.75
1436776,Goals Over/Under,Over 1.5,1.28
1436776,Goals Over/Under,Under 1.5,3.50
1436776,Goals Over/Under,Over 2.5,1.95
1436776,Goals Over/Under,Under 2.5,1.85
1436776,Goals Over/Under,Over 3.5,3.25
1436776,Goals Over/Under,Under 3.5,1.33
1436776,Goals Over/Under,Over 0.5,1.05
1436776,Goals Over/Under,Under 0.5,8.50
1436776,Goals Over/Under,Over 4.5,6.00
1436776,Goals Over/Under,Under 4.5,1.11
1436776,Goals Over/Under,Over 7.5,21.00
1436776,Goals Over/Under,Under 7.5,1.00
1436776,Goals Over/Under,Over 5.5,9.00
1436776,Goals Over/Under,Under 5.5,1.04
1436776,Goals Over/Under,Over 6.5,15.00
1436776,Goals Over/Under,Under 6.5,1.01
1436776,HT/FT Double,Home/Draw,15.00
1436776,HT/FT Double,Home/Away,29.00
1436776,HT/FT Double,Draw/Away,6.00
1436776,HT/FT Double,Draw/Draw,5.50
1436776,HT/FT Double,Home/Home,4.00
1436776,HT/FT Double,Draw/Home,6.50
1436776,HT/FT Double,Away/Home,29.00
1436776,HT/FT Double,Away/Draw,15.00
1436776,HT/FT Double,Away/Away,4.00
1436776,Double Chance,Home/Draw,1.50
1436776,Double Chance,Home/Away,1.30
1436776,Double Chance,Draw/Away,1.44
1436776,First Half Winner,Home,3.10
1436776,First Half Winner,Draw,2.20
1436776,First Half Winner,Away,3.00
1436777,Match Winner,Home,2.45
1436777,Match Winner,Draw,3.70
1436777,Match Winner,Away,2.60
1436777,Second Half Winner,Home,2.75
1436777,Second Half Winner,Draw,2.62
1436777,Second Half Winner,Away,2.62
1436777,Goals Over/Under,Over 1.5,1.20
1436777,Goals Over/Under,Under 1.5,4.33
1436777,Goals Over/Under,Over 2.5,1.65
1436777,Goals Over/Under,Under 2.5,2.20
1436777,Goals Over/Under,Over 3.5,2.50
1436777,Goals Over/Under,Under 3.5,1.50
1436777,Goals Over/Under,Over 0.5,1.03
1436777,Goals Over/Under,Under 0.5,10.00
1436777,Goals Over/Under,Over 4.5,4.50
1436777,Goals Over/Under,Under 4.5,1.17
1436777,Goals Over/Under,Over 7.5,17.00
1436777,Goals Over/Under,Under 7.5,1.00
1436777,Goals Over/Under,Over 5.5,8.00
1436777,Goals Over/Under,Under 5.5,1.06
1436777,Goals Over/Under,Over 6.5,11.00
1436777,Goals Over/Under,Under 6.5,1.02
1436777,HT/FT Double,Home/Draw,15.00
1436777,HT/FT Double,Home/Away,26.00
1436777,HT/FT Double,Draw/Away,6.50
1436777,HT/FT Double,Draw/Draw,6.00
1436777,HT/FT Double,Home/Home,3.75
1436777,HT/FT Double,Draw/Home,6.00
1436777,HT/FT Double,Away/Home,26.00
1436777,HT/FT Double,Away/Draw,15.00
1436777,HT/FT Double,Away/Away,4.00
1436777,Double Chance,Home/Draw,1.50
1436777,Double Chance,Home/Away,1.28
1436777,Double Chance,Draw/Away,1.53
1436777,First Half Winner,Home,3.00
1436777,First Half Winner,Draw,2.30
1436777,First Half Winner,Away,3.00
1436775,Match Winner,Home,3.40
1436775,Match Winner,Draw,3.60
1436775,Match Winner,Away,2.05
1436775,Second Half Winner,Home,3.25
1436775,Second Half Winner,Draw,2.62
1436775,Second Half Winner,Away,2.30
1436775,Goals Over/Under,Over 1.5,1.22
1436775,Goals Over/Under,Under 1.5,4.00
1436775,Goals Over/Under,Over 2.5,1.70
1436775,Goals Over/Under,Under 2.5,2.10
1436775,Goals Over/Under,Over 3.5,2.62
1436775,Goals Over/Under,Under 3.5,1.44
1436775,Goals Over/Under,Over 0.5,1.04
1436775,Goals Over/Under,Under 0.5,9.00
1436775,Goals Over/Under,Over 4.5,4.50
1436775,Goals Over/Under,Under 4.5,1.17
1436775,Goals Over/Under,Over 7.5,21.00
1436775,Goals Over/Under,Under 7.5,1.00
1436775,Goals Over/Under,Over 5.5,8.00
1436775,Goals Over/Under,Under 5.5,1.06
