fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,penalty_home,penalty_away
209229,2019-08-02 16:30:00+00:00,1564763400,FT,90,1564763400,1564767000,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Vonovia Ruhrstadion,Bochum,751,M. Petersen,Vfl Bochum,176,https://media.api-sports.io/football/teams/176.png,,Arminia Bielefeld,188,https://media.api-sports.io/football/teams/188.png,,3,3,0,0,3,3,,
209230,2019-08-02 16:30:00+00:00,1564763400,FT,90,1564763400,1564767000,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,BWT-Stadion am Hardtwald,Sandhausen,740,F. Badstübner,SV Sandhausen,189,https://media.api-sports.io/football/teams/189.png,False,VfL Osnabruck,1324,https://media.api-sports.io/football/teams/1324.png,True,0,1,0,0,0,1,,
209231,2019-08-02 18:30:00+00:00,1564770600,FT,90,1564770600,1564774200,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Millerntor-Stadion,Hamburg,745,S. Jablonski,FC St. Pauli,186,https://media.api-sports.io/football/teams/186.png,False,SpVgg Greuther Furth,178,https://media.api-sports.io/football/teams/178.png,True,1,3,1,2,1,3,,
209232,2019-08-03 11:00:00+00:00,1564830000,FT,90,1564830000,1564833600,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Wildparkstadion,Karlsruhe,729,F. Willenborg,Karlsruher SC,785,https://media.api-sports.io/football/teams/785.png,True,Dynamo Dresden,183,https://media.api-sports.io/football/teams/183.png,False,4,2,1,1,4,2,,
209233,2019-08-03 13:30:00+00:00,1564839000,FT,90,1564839000,1564842600,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,HDI-Arena,Hannover,721,D. Schlager,Hannover 96,166,https://media.api-sports.io/football/teams/166.png,,Jahn Regensburg,177,https://media.api-sports.io/football/teams/177.png,,1,1,0,0,1,1,,
209234,2019-08-04 11:30:00+00:00,1564918200,FT,90,1564918200,1564921800,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Voith-Arena,Heidenheim an der Brenz,723,B. Cortus,FC Heidenheim,180,https://media.api-sports.io/football/teams/180.png,,VfB Stuttgart,172,https://media.api-sports.io/football/teams/172.png,,2,2,0,0,2,2,,
209235,2019-08-04 13:30:00+00:00,1564925400,FT,90,1564925400,1564929000,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Merck-Stadion am Böllenfalltor,Darmstadt,705,A. Aarnink,SV Darmstadt 98,181,https://media.api-sports.io/football/teams/181.png,True,Holstein Kiel,191,https://media.api-sports.io/football/teams/191.png,False,2,0,1,0,2,0,,
209236,2019-08-04 13:30:00+00:00,1564925400,FT,90,1564925400,1564929000,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Erzgebirgsstadion,Aue,712,R. Kempter,Erzgebirge AUE,190,https://media.api-sports.io/football/teams/190.png,True,SV Wehen,1319,https://media.api-sports.io/football/teams/1319.png,False,3,2,2,1,3,2,,
209237,2019-08-05 18:30:00+00:00,1565029800,FT,90,1565029800,1565033400,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 2,Max-Morlock-Stadion,Nürnberg,713,H. Osmers,FC Nurnberg,171,https://media.api-sports.io/football/teams/171.png,False,Hamburger SV,175,https://media.api-sports.io/football/teams/175.png,True,0,4,0,2,0,4,,
209238,2019-08-16 16:30:00+00:00,1565973000,FT,90,1565973000,1565976600,,Germany,79,2. Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/79.png,2019,Regular Season - 3,Volksparkstadion,Hamburg,720,C. Dingert,Hamburger SV,175,https://media.api-sports.io/football/teams/175.png,True,Vfl Bochum,176,https://media.api-sports.io/football/teams/176.png,False,1,0,0,0,1,0,,
