fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1389131,90,Guingamp,https://media.api-sports.io/football/teams/90.png,7,5,14,2,11,3,16,10,2,62%,3,0,0,491,406,83%,,
1389131,1298,Le Mans,https://media.api-sports.io/football/teams/1298.png,3,5,10,2,8,2,22,5,2,38%,3,1,4,300,230,77%,,
1389126,82,Montpellier,https://media.api-sports.io/football/teams/82.png,2,4,6,0,3,3,16,1,7,51%,1,,2,434,362,83%,,
1389126,104,RED Star FC 93,https://media.api-sports.io/football/teams/104.png,3,4,7,0,5,2,10,2,4,49%,2,,1,410,340,83%,,
1389125,110,Estac Troyes,https://media.api-sports.io/football/teams/110.png,9,9,21,3,12,9,12,3,1,61%,1,0,4,535,477,89%,,
1389125,101,Grenoble,https://media.api-sports.io/football/teams/101.png,5,0,5,0,3,2,14,1,2,39%,1,1,7,357,281,79%,,
1389127,433,Laval,https://media.api-sports.io/football/teams/433.png,4,4,9,1,6,3,11,4,1,46%,2,1,3,456,365,80%,,
1389127,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,6,3,10,1,8,2,16,7,4,54%,0,0,1,533,449,84%,,
1389124,1297,PAU,https://media.api-sports.io/football/teams/1297.png,3,3,9,3,4,5,20,5,3,58%,2,0,1,457,391,86%,,
1389124,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,1,1,4,2,2,2,18,5,2,42%,2,1,1,336,271,81%,,
1389130,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,6,3,12,3,10,2,14,4,3,51%,1,,2,330,243,74%,,
1389130,102,Nancy,https://media.api-sports.io/football/teams/102.png,2,7,12,3,7,5,11,9,0,49%,2,,6,322,238,74%,,
1389128,1304,Dunkerque,https://media.api-sports.io/football/teams/1304.png,4,6,15,5,12,3,17,9,1,58%,2,,1,470,401,85%,,
1389128,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,3,2,6,1,1,5,9,2,4,42%,1,,2,360,288,80%,,
1389129,87,Amiens,https://media.api-sports.io/football/teams/87.png,2,2,10,6,8,2,7,8,2,37%,1,,2,323,252,78%,,
1389129,93,Reims,https://media.api-sports.io/football/teams/93.png,4,4,10,2,6,4,16,7,1,63%,1,,1,557,484,87%,,
1389137,99,Clermont Foot,https://media.api-sports.io/football/teams/99.png,1,2,4,1,2,2,12,3,4,53%,2,,2,462,397,86%,,
1389137,110,Estac Troyes,https://media.api-sports.io/football/teams/110.png,2,8,11,1,6,5,12,3,2,47%,3,,1,420,353,84%,,
1389136,101,Grenoble,https://media.api-sports.io/football/teams/101.png,2,10,14,2,7,7,16,7,3,40%,,,2,329,273,83%,,
1389136,433,Laval,https://media.api-sports.io/football/teams/433.png,3,3,7,1,5,2,9,4,0,60%,,,1,518,437,84%,,
1389133,102,Nancy,https://media.api-sports.io/football/teams/102.png,2,4,7,1,4,3,23,4,6,54%,4,,3,397,311,78%,,
1389133,1299,Boulogne,https://media.api-sports.io/football/teams/1299.png,3,3,10,4,6,4,16,2,3,46%,2,,1,329,232,71%,,
1389134,104,RED Star FC 93,https://media.api-sports.io/football/teams/104.png,7,12,26,7,12,14,10,13,0,68%,2,,2,579,520,90%,,
1389134,87,Amiens,https://media.api-sports.io/football/teams/87.png,5,4,10,1,7,3,11,2,2,32%,3,,6,277,207,75%,,
1389132,1305,Bastia,https://media.api-sports.io/football/teams/1305.png,5,6,13,2,9,4,13,6,1,43%,2,1,2,322,252,78%,,
1389132,1297,PAU,https://media.api-sports.io/football/teams/1297.png,3,4,9,2,7,2,6,11,2,57%,3,1,4,410,341,83%,,
1389138,93,Reims,https://media.api-sports.io/football/teams/93.png,6,4,16,6,11,5,9,4,1,56%,2,,3,521,469,90%,,
1389138,90,Guingamp,https://media.api-sports.io/football/teams/90.png,3,3,8,2,4,4,12,3,0,44%,1,,5,412,347,84%,,
1396826,3012,Annecy,https://media.api-sports.io/football/teams/3012.png,3,4,9,2,7,2,21,3,3,37%,4,,0,282,210,74%,,
1396826,1304,Dunkerque,https://media.api-sports.io/football/teams/1304.png,2,3,5,0,3,2,9,5,4,63%,1,,1,496,415,84%,,
1396827,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,6,8,18,4,14,4,13,5,1,70%,2,,1,666,588,88%,,
1396827,1301,Rodez,https://media.api-sports.io/football/teams/1301.png,1,3,5,1,4,1,14,5,4,30%,2,,2,263,199,76%,,
1389135,1298,Le Mans,https://media.api-sports.io/football/teams/1298.png,3,6,11,2,8,3,10,5,2,54%,3,,1,420,335,80%,,
1389135,82,Montpellier,https://media.api-sports.io/football/teams/82.png,3,4,12,5,6,6,14,9,2,46%,2,,2,349,258,74%,,
