fixture_id,bet_name,bet_value,bet_odd
1389134,Second Half Winner,Away,4.00
1389134,Goals Over/Under,Over 1.5,1.36
1389134,Goals Over/Under,Under 1.5,3.00
1389134,Goals Over/Under,Over 2.5,2.10
1389134,Goals Over/Under,Under 2.5,1.70
1389134,Goals Over/Under,Over 3.5,3.75
1389134,Goals Over/Under,Under 3.5,1.25
1389134,Goals Over/Under,Over 0.5,1.06
1389134,Goals Over/Under,Under 0.5,10.00
1389134,Goals Over/Under,Over 4.5,8.00
1389134,Goals Over/Under,Under 4.5,1.08
1389134,Goals Over/Under,Over 5.5,19.00
1389134,Goals Over/Under,Under 5.5,1.02
1389134,Goals Over/Under,Over 6.5,41.00
1389134,Goals Over/Under,Under 6.5,1.00
1389134,HT/FT Double,Home/Draw,15.00
1389134,HT/FT Double,Home/Away,34.00
1389134,HT/FT Double,Draw/Away,8.50
1389134,HT/FT Double,Draw/Draw,5.00
1389134,HT/FT Double,Home/Home,3.00
1389134,HT/FT Double,Draw/Home,4.75
1389134,HT/FT Double,Away/Home,26.00
1389134,HT/FT Double,Away/Draw,15.00
1389134,HT/FT Double,Away/Away,7.00
1389134,Double Chance,Home/Draw,1.22
1389134,Double Chance,Home/Away,1.28
1389134,Double Chance,Draw/Away,1.83
1389134,First Half Winner,Home,2.60
1389134,First Half Winner,Draw,2.10
1389134,First Half Winner,Away,4.75
1389132,Match Winner,Home,1.75
1389132,Match Winner,Draw,3.50
1389132,Match Winner,Away,3.90
1389132,Second Half Winner,Home,2.10
1389132,Second Half Winner,Draw,2.60
1389132,Second Half Winner,Away,4.00
1389132,Goals Over/Under,Over 1.5,1.22
1389132,Goals Over/Under,Under 1.5,4.00
1389132,Goals Over/Under,Over 2.5,1.73
1389132,Goals Over/Under,Under 2.5,2.08
1389132,Goals Over/Under,Over 3.5,2.62
1389132,Goals Over/Under,Under 3.5,1.44
1389132,Goals Over/Under,Over 0.5,1.04
1389132,Goals Over/Under,Under 0.5,13.00
1389132,Goals Over/Under,Over 4.5,5.00
1389132,Goals Over/Under,Under 4.5,1.17
1389132,Goals Over/Under,Over 7.5,41.00
1389132,Goals Over/Under,Under 7.5,1.00
1389132,Goals Over/Under,Over 5.5,11.00
1389132,Goals Over/Under,Under 5.5,1.05
1389132,Goals Over/Under,Over 6.5,21.00
1389132,Goals Over/Under,Under 6.5,1.01
1389132,HT/FT Double,Home/Draw,13.00
1389132,HT/FT Double,Home/Away,29.00
1389132,HT/FT Double,Draw/Away,9.00
1389132,HT/FT Double,Draw/Draw,6.00
1389132,HT/FT Double,Home/Home,2.88
1389132,HT/FT Double,Draw/Home,5.00
1389132,HT/FT Double,Away/Home,21.00
1389132,HT/FT Double,Away/Draw,15.00
1389132,HT/FT Double,Away/Away,6.50
1389132,Double Chance,Home/Draw,1.22
1389132,Double Chance,Home/Away,1.25
1389132,Double Chance,Draw/Away,1.91
1389132,First Half Winner,Home,2.38
1389132,First Half Winner,Draw,2.30
1389132,First Half Winner,Away,4.50
1389138,Match Winner,Home,2.05
1389138,Match Winner,Draw,3.40
1389138,Match Winner,Away,3.25
1389138,Second Half Winner,Home,2.40
1389138,Second Half Winner,Draw,2.30
1389138,Second Half Winner,Away,3.75
1389138,Goals Over/Under,Over 1.5,1.33
1389138,Goals Over/Under,Under 1.5,3.25
1389138,Goals Over/Under,Over 2.5,2.05
1389138,Goals Over/Under,Under 2.5,1.75
1389138,Goals Over/Under,Over 3.5,3.50
1389138,Goals Over/Under,Under 3.5,1.28
1389138,Goals Over/Under,Over 0.5,1.06
1389138,Goals Over/Under,Under 0.5,10.00
1389138,Goals Over/Under,Over 4.5,7.00
1389138,Goals Over/Under,Under 4.5,1.10
1389138,Goals Over/Under,Over 5.5,17.00
1389138,Goals Over/Under,Under 5.5,1.02
1389138,Goals Over/Under,Over 6.5,34.00
1389138,Goals Over/Under,Under 6.5,1.00
1389138,HT/FT Double,Home/Draw,13.00
1389138,HT/FT Double,Home/Away,29.00
1389138,HT/FT Double,Draw/Away,7.50
1389138,HT/FT Double,Draw/Draw,5.00
1389138,HT/FT Double,Home/Home,3.40
1389138,HT/FT Double,Draw/Home,5.00
1389138,HT/FT Double,Away/Home,23.00
1389138,HT/FT Double,Away/Draw,15.00
1389138,HT/FT Double,Away/Away,5.50
1389138,Double Chance,Home/Draw,1.33
1389138,Double Chance,Home/Away,1.30
1389138,Double Chance,Draw/Away,1.73
1389138,First Half Winner,Home,2.75
1389138,First Half Winner,Draw,2.10
1389138,First Half Winner,Away,4.33
1396826,Match Winner,Home,2.80
1396826,Match Winner,Draw,3.25
1396826,Match Winner,Away,2.20
1396826,Second Half Winner,Home,3.25
1396826,Second Half Winner,Draw,2.30
1396826,Second Half Winner,Away,2.62
1396826,Goals Over/Under,Over 1.5,1.40
1396826,Goals Over/Under,Under 1.5,2.75
1396826,Goals Over/Under,Over 2.5,2.30
1396826,Goals Over/Under,Under 2.5,1.60
1396826,Goals Over/Under,Over 3.5,4.33
1396826,Goals Over/Under,Under 3.5,1.20
1396826,Goals Over/Under,Over 0.5,1.07
1396826,Goals Over/Under,Under 0.5,9.00
1396826,Goals Over/Under,Over 4.5,10.00
1396826,Goals Over/Under,Under 4.5,1.06
1396826,Goals Over/Under,Over 5.5,21.00
1396826,Goals Over/Under,Under 5.5,1.01
1396826,Goals Over/Under,Over 6.5,51.00
1396826,Goals Over/Under,Under 6.5,1.00
1396826,HT/FT Double,Home/Draw,15.00
1396826,HT/FT Double,Home/Away,29.00
1396826,HT/FT Double,Draw/Away,5.50
1396826,HT/FT Double,Draw/Draw,4.75
1396826,HT/FT Double,Home/Home,5.00
1396826,HT/FT Double,Draw/Home,6.50
1396826,HT/FT Double,Away/Home,34.00
1396826,HT/FT Double,Away/Draw,15.00
1396826,HT/FT Double,Away/Away,3.75
1396826,Double Chance,Home/Draw,1.57
1396826,Double Chance,Home/Away,1.30
1396826,Double Chance,Draw/Away,1.36
1396826,First Half Winner,Home,3.75
1396826,First Half Winner,Draw,2.05
1396826,First Half Winner,Away,3.10
1396827,Match Winner,Home,1.62
1396827,Match Winner,Draw,4.00
1396827,Match Winner,Away,4.00
1396827,Second Half Winner,Home,1.95
1396827,Second Half Winner,Draw,2.75
1396827,Second Half Winner,Away,4.00
1396827,Goals Over/Under,Over 1.5,1.17
1396827,Goals Over/Under,Under 1.5,5.00
1396827,Goals Over/Under,Over 2.5,1.57
1396827,Goals Over/Under,Under 2.5,2.35
1396827,Goals Over/Under,Over 3.5,2.38
1396827,Goals Over/Under,Under 3.5,1.53
1396827,Goals Over/Under,Over 0.5,1.02
1396827,Goals Over/Under,Under 0.5,17.00
1396827,Goals Over/Under,Over 4.5,4.33
1396827,Goals Over/Under,Under 4.5,1.20
1396827,Goals Over/Under,Over 7.5,34.00
1396827,Goals Over/Under,Under 7.5,1.00
1396827,Goals Over/Under,Over 5.5,9.00
1396827,Goals Over/Under,Under 5.5,1.07
1396827,Goals Over/Under,Over 6.5,17.00
1396827,Goals Over/Under,Under 6.5,1.02
1396827,HT/FT Double,Home/Draw,15.00
1396827,HT/FT Double,Home/Away,29.00
1396827,HT/FT Double,Draw/Away,10.00
1396827,HT/FT Double,Draw/Draw,7.00
1396827,HT/FT Double,Home/Home,2.50
1396827,HT/FT Double,Draw/Home,4.75
1396827,HT/FT Double,Away/Home,19.00
1396827,HT/FT Double,Away/Draw,15.00
1396827,HT/FT Double,Away/Away,7.50
1396827,Double Chance,Home/Draw,1.20
1396827,Double Chance,Home/Away,1.20
1396827,Double Chance,Draw/Away,2.10
1396827,First Half Winner,Home,2.20
1396827,First Half Winner,Draw,2.50
1396827,First Half Winner,Away,4.75
1389135,Match Winner,Home,2.30
1389135,Match Winner,Draw,3.40
1389135,Match Winner,Away,2.60
1389135,Second Half Winner,Home,2.75
1389135,Second Half Winner,Draw,2.40
1389135,Second Half Winner,Away,3.00
1389135,Goals Over/Under,Over 1.5,1.30
1389135,Goals Over/Under,Under 1.5,3.40
1389135,Goals Over/Under,Over 2.5,2.00
1389135,Goals Over/Under,Under 2.5,1.80
1389135,Goals Over/Under,Over 3.5,3.50
1389135,Goals Over/Under,Under 3.5,1.28
1389135,Goals Over/Under,Over 0.5,1.06
1389135,Goals Over/Under,Under 0.5,10.00
1389135,Goals Over/Under,Over 4.5,7.00
1389135,Goals Over/Under,Under 4.5,1.10
1389135,Goals Over/Under,Over 5.5,15.00
1389135,Goals Over/Under,Under 5.5,1.03
1389135,Goals Over/Under,Over 6.5,29.00
1389135,Goals Over/Under,Under 6.5,1.01
1389135,HT/FT Double,Home/Draw,15.00
1389135,HT/FT Double,Home/Away,29.00
1389135,HT/FT Double,Draw/Away,6.50
1389135,HT/FT Double,Draw/Draw,5.00
1389135,HT/FT Double,Home/Home,4.00
1389135,HT/FT Double,Draw/Home,6.00
1389135,HT/FT Double,Away/Home,26.00
1389135,HT/FT Double,Away/Draw,15.00
1389135,HT/FT Double,Away/Away,4.50
1389135,Double Chance,Home/Draw,1.44
1389135,Double Chance,Home/Away,1.28
1389135,Double Chance,Draw/Away,1.53
1389135,First Half Winner,Home,3.10
1389135,First Half Winner,Draw,2.10
1389135,First Half Winner,Away,3.40
