rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
1,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,16,6,Group A,WDWWW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,5,1,0,12,6,3,2,1,0,6,4,3,3,0,0,6,2
2,400,FC Copenhagen,https://media.api-sports.io/football/teams/400.png,8,0,Group A,WDWLL,same,Promotion - Champions League (Play Offs: 1/8-finals),6,2,2,2,8,8,3,2,0,1,6,5,3,0,2,1,2,3
3,645,Galatasaray,https://media.api-sports.io/football/teams/645.png,5,-3,Group A,LDLLW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,1,2,3,10,13,3,0,2,1,6,8,3,1,0,2,4,5
4,33,Manchester United,https://media.api-sports.io/football/teams/33.png,4,-3,Group A,LDLWL,same,,6,1,1,4,12,15,3,1,0,2,3,4,3,0,1,2,9,11
1,42,Arsenal,https://media.api-sports.io/football/teams/42.png,13,12,Group B,DWWWL,same,Promotion - Champions League (Play Offs: 1/8-finals),6,4,1,1,16,4,3,3,0,0,12,0,3,1,1,1,4,4
2,197,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,9,-2,Group B,DWWDD,same,Promotion - Champions League (Play Offs: 1/8-finals),6,2,3,1,8,10,3,1,2,0,4,3,3,1,1,1,4,7
3,116,Lens,https://media.api-sports.io/football/teams/116.png,8,-5,Group B,WLLDW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,2,2,2,6,11,3,2,1,0,5,3,3,0,1,2,1,8
4,536,Sevilla,https://media.api-sports.io/football/teams/536.png,2,-5,Group B,LLLLD,same,,6,0,2,4,7,12,3,0,1,2,4,6,3,0,1,2,3,6
1,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,18,9,Group C,WWWWW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,6,0,0,16,7,3,3,0,0,8,2,3,3,0,0,8,5
2,492,Napoli,https://media.api-sports.io/football/teams/492.png,10,1,Group C,WLDWL,same,Promotion - Champions League (Play Offs: 1/8-finals),6,3,1,2,10,9,3,1,1,1,5,4,3,2,0,1,5,5
3,217,SC Braga,https://media.api-sports.io/football/teams/217.png,4,-6,Group C,LDLLW,same,Promotion - Europa League (Play Offs: 1/16-finals),6,1,1,4,6,12,3,0,1,2,3,5,3,1,0,2,3,7
4,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,2,-4,Group C,LDDLL,same,,6,0,2,4,6,10,3,0,0,3,4,7,3,0,2,1,2,3
1,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,12,5,Group D,DDWWW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,3,3,0,7,2,3,1,2,0,4,2,3,2,1,0,3,0
2,505,Inter,https://media.api-sports.io/football/teams/505.png,12,3,Group D,DDWWW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,3,3,0,8,5,3,2,1,0,3,1,3,1,2,0,5,4
3,211,Benfica,https://media.api-sports.io/football/teams/211.png,4,-4,Group D,WDLLL,same,Promotion - Europa League (Play Offs: 1/16-finals),6,1,1,4,7,11,3,0,1,2,3,6,3,1,0,2,4,5
4,571,Red Bull Salzburg,https://media.api-sports.io/football/teams/571.png,4,-4,Group D,LDLLL,same,,6,1,1,4,4,8,3,0,0,3,1,6,3,1,1,1,3,2
1,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,14,11,Group E,WWWDW,same,Promotion - Champions League (Play Offs: 1/8-finals),6,4,2,0,17,6,3,3,0,0,11,2,3,1,2,0,6,4
