fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,penalty_commited,penalty_won,offsides
232602,Inter,505,217,Lautaro Martínez,https://media.api-sports.io/football/players/217.png,72,10,F,8.7,False,False,6,4,0.0,,6,0,66%,0.0,0,2,2,2,1,0,0,1,0,,2.0,1.0,2.0,,,1.0,
232602,Inter,505,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,1,8,M,–,False,False,0,0,0.0,,0,0,0%,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,
232602,Inter,505,219,Matteo Politano,https://media.api-sports.io/football/players/219.png,18,16,M,6.2,False,False,0,0,0.0,,2,0,50%,0.0,0,1,0,0,1,0,0,0,0,,,,,,,,
232602,Inter,505,25353,Valentino Lazaro,https://media.api-sports.io/football/players/25353.png,17,19,M,5.6,False,False,0,0,0.0,,4,0,57%,0.0,0,0,0,0,2,1,0,0,0,,,2.0,,,,,
232595,Cagliari,490,766,Robin Olsen,https://media.api-sports.io/football/players/766.png,90,90,G,8.0,False,False,0,0,0.0,5.0,10,0,47%,0.0,0,0,0,1,0,0,0,0,0,0.0,,,,,,,
232595,Cagliari,490,30563,Paolo Faragò,https://media.api-sports.io/football/players/30563.png,82,24,D,7.9,False,False,1,1,0.0,,23,0,76%,1.0,1,1,1,0,0,0,0,0,0,,2.0,,1.0,,,,
232595,Cagliari,490,30549,Luca Ceppitelli,https://media.api-sports.io/football/players/30549.png,90,23,D,7.0,True,False,0,0,0.0,,31,0,83%,0.0,1,0,0,0,0,0,0,0,0,,1.0,1.0,,,,,
232595,Cagliari,490,30555,Fabio Pisacane,https://media.api-sports.io/football/players/30555.png,90,19,D,7.1,False,False,0,0,0.0,,19,1,82%,0.0,2,1,1,0,2,0,0,0,0,,,,,,,,
232595,Cagliari,490,30554,Luca Pellegrini,https://media.api-sports.io/football/players/30554.png,90,33,D,6.6,False,False,1,0,0.0,,21,0,67%,0.0,1,1,1,1,2,1,0,0,0,,1.0,,,,,,
232595,Cagliari,490,30567,Lucas Castro,https://media.api-sports.io/football/players/30567.png,45,29,M,6.6,False,False,2,0,0.0,,11,1,91%,0.0,0,1,1,0,2,0,0,0,0,,1.0,2.0,,,,,
