fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,passes_key,tackles_total,tackles_blocks,duels_total,duels_won,dribbles_past,fouls_committed,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,goals_assists,shots_on,goals_total,penalty_won,penalty_commited,offsides
731587,Verona,504,14268,Ivor Pandur,https://media.api-sports.io/football/players/14268.png,90.0,1,G,6.5,False,False,3,4.0,24.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731587,Verona,504,30921,Paweł Dawidowicz,https://media.api-sports.io/football/players/30921.png,90.0,27,D,6.6,False,False,0,,29.0,25,0,0,0,0,,1.0,1.0,6.0,1.0,11.0,7.0,1.0,2.0,,,,,,,,,,
731587,Verona,504,30772,Koray Günter,https://media.api-sports.io/football/players/30772.png,90.0,21,D,6.5,False,False,0,,39.0,31,0,0,0,0,,,,,1.0,7.0,3.0,2.0,,4.0,2.0,2.0,1.0,,,,,,
731587,Verona,504,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,55.0,17,D,5.9,False,False,0,,15.0,14,0,0,0,0,,,,1.0,,7.0,1.0,1.0,3.0,,1.0,,,,,,,,
731587,Verona,504,31099,Nicolò Casale,https://media.api-sports.io/football/players/31099.png,74.0,16,M,6.7,False,False,0,,21.0,15,0,0,0,0,,,1.0,2.0,,9.0,3.0,4.0,1.0,,,,,,,,,,
731587,Verona,504,63542,Martin Hongla,https://media.api-sports.io/football/players/63542.png,55.0,78,M,6,False,False,0,,18.0,16,0,0,0,0,,,1.0,,,2.0,,,,,,,,,,,,,
731587,Verona,504,30781,Miguel Veloso,https://media.api-sports.io/football/players/30781.png,46.0,4,M,5.9,True,False,0,,21.0,18,2,1,0,0,,1.0,2.0,,,2.0,,,2.0,,,,,,,,,,
731587,Verona,504,2822,Darko Lazović,https://media.api-sports.io/football/players/2822.png,90.0,8,M,7.2,False,False,0,,34.0,29,0,0,0,0,,1.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,
731587,Verona,504,30803,Antonín Barák,https://media.api-sports.io/football/players/30803.png,73.0,7,F,7.2,False,False,0,,30.0,25,0,0,0,0,,3.0,,,2.0,4.0,1.0,1.0,,,,,,,1.0,,,,
731587,Verona,504,30937,Mattia Zaccagni,https://media.api-sports.io/football/players/30937.png,90.0,10,F,9.9,False,False,0,,34.0,29,0,0,1,0,,4.0,3.0,2.0,,18.0,14.0,1.0,,2.0,5.0,4.0,5.0,,3.0,2.0,1.0,,
731587,Verona,504,57,Nikola Kalinić,https://media.api-sports.io/football/players/57.png,45.0,9,F,6.2,False,False,0,,6.0,4,0,0,0,0,,1.0,,,,4.0,2.0,1.0,1.0,,,,2.0,,,,,,
731587,Verona,504,30912,Alessandro Berardi,https://media.api-sports.io/football/players/30912.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,30611,Lorenzo Montipò,https://media.api-sports.io/football/players/30611.png,,96,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,30526,Giangiacomo Magnani,https://media.api-sports.io/football/players/30526.png,16.0,23,D,6.3,False,True,0,,7.0,5,0,0,0,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
731587,Verona,504,61808,Mert Çetin,https://media.api-sports.io/football/players/61808.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,31517,Gianluca Frabotta,https://media.api-sports.io/football/players/31517.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,30778,Daniel Bessa,https://media.api-sports.io/football/players/30778.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,46170,Ivan Ilić,https://media.api-sports.io/football/players/46170.png,17.0,14,M,6.3,False,True,0,,14.0,11,0,0,0,0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,
731587,Verona,504,1011,Kevin Ruegg,https://media.api-sports.io/football/players/1011.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,22174,Adrien Tameze,https://media.api-sports.io/football/players/22174.png,35.0,61,M,6.7,False,True,0,,11.0,9,0,0,0,0,,,,,,2.0,2.0,,,,,,1.0,,,,,,
731587,Verona,504,286474,Matteo Cancellieri,https://media.api-sports.io/football/players/286474.png,45.0,18,F,6.7,False,True,0,,4.0,2,0,0,0,0,,,1.0,,,4.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,
731587,Verona,504,91301,Antonino Ragusa,https://media.api-sports.io/football/players/91301.png,,32,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Verona,504,30939,Samuel Di Carmine,https://media.api-sports.io/football/players/30939.png,35.0,99,F,6.3,False,True,0,,5.0,5,1,0,0,0,,,,,,6.0,3.0,,1.0,,,,2.0,,,,,,
731587,Sassuolo,488,30516,Andrea Consigli,https://media.api-sports.io/football/players/30516.png,90.0,47,G,6.6,False,False,2,2.0,43.0,33,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,1118,Jeremy Toljan,https://media.api-sports.io/football/players/1118.png,90.0,22,D,6,False,False,0,,35.0,32,0,0,0,0,,,,,,4.0,1.0,,2.0,,,,,,,,,1.0,
731587,Sassuolo,488,315,Vlad Chiricheş,https://media.api-sports.io/football/players/315.png,89.0,21,D,6.9,False,False,0,,60.0,58,0,0,0,0,,1.0,,1.0,1.0,11.0,6.0,,2.0,,1.0,1.0,1.0,,,,,,
731587,Sassuolo,488,30523,Gian Marco Ferrari,https://media.api-sports.io/football/players/30523.png,90.0,31,D,7,True,False,0,,69.0,65,0,0,0,0,,,,,2.0,4.0,2.0,,1.0,3.0,,,1.0,,,,,,
731587,Sassuolo,488,30527,Rogério,https://media.api-sports.io/football/players/30527.png,90.0,6,D,6.6,False,False,0,,37.0,32,0,0,0,0,,,1.0,,,5.0,4.0,1.0,,1.0,2.0,2.0,1.0,,,,,,
731587,Sassuolo,488,31173,Davide Frattesi,https://media.api-sports.io/football/players/31173.png,84.0,16,M,7.2,False,False,0,,44.0,41,0,0,0,0,,3.0,1.0,1.0,,11.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,,2.0,,,,
731587,Sassuolo,488,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,90.0,8,M,6.7,False,False,0,,93.0,85,1,0,0,0,,,2.0,,,1.0,,,,,,,,,,,,,
731587,Sassuolo,488,30536,Filip Đuričić,https://media.api-sports.io/football/players/30536.png,84.0,10,M,8.3,False,False,0,,36.0,32,1,0,0,0,,2.0,2.0,3.0,,13.0,8.0,2.0,,,2.0,2.0,3.0,1.0,1.0,1.0,,,
731587,Sassuolo,488,30543,Giacomo Raspadori,https://media.api-sports.io/football/players/30543.png,67.0,18,M,7.2,False,False,0,,18.0,16,0,0,0,0,,2.0,2.0,1.0,,9.0,4.0,,1.0,,3.0,1.0,2.0,,2.0,1.0,,,
731587,Sassuolo,488,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,90.0,7,M,7,False,False,0,,31.0,26,0,0,0,0,,3.0,1.0,1.0,,11.0,6.0,,,,6.0,3.0,1.0,1.0,1.0,,,,1.0
731587,Sassuolo,488,31060,Francesco Caputo,https://media.api-sports.io/football/players/31060.png,89.0,9,F,7.7,False,False,0,,25.0,19,0,0,0,0,,1.0,3.0,,,3.0,3.0,,,,,,1.0,1.0,,,,,
731587,Sassuolo,488,30517,Gianluca Pegolo,https://media.api-sports.io/football/players/30517.png,,56,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,30518,Giacomo Satalino,https://media.api-sports.io/football/players/30518.png,,24,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,1719,Mert Müldür,https://media.api-sports.io/football/players/1719.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,25448,Kaan Ayhan,https://media.api-sports.io/football/players/25448.png,1.0,5,D,,False,True,0,,5.0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,30528,Federico Peluso,https://media.api-sports.io/football/players/30528.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,31057,Hamed Junior Traorè,https://media.api-sports.io/football/players/31057.png,23.0,23,M,7.3,False,True,0,,17.0,13,0,0,0,0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,
731587,Sassuolo,488,30534,Francesco Magnanelli,https://media.api-sports.io/football/players/30534.png,13.0,4,M,6.2,False,True,0,,5.0,5,0,0,0,0,,,,,,3.0,,1.0,1.0,,,,,,,,,,
731587,Sassuolo,488,40446,Lukáš Haraslín,https://media.api-sports.io/football/players/40446.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,30461,Grégoire Defrel,https://media.api-sports.io/football/players/30461.png,13.0,92,F,6.2,False,True,0,,5.0,3,0,0,0,0,,,,,,3.0,,1.0,1.0,,,,,,,,,,
731587,Sassuolo,488,180584,Brian Oddei,https://media.api-sports.io/football/players/180584.png,,30,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731587,Sassuolo,488,30544,Gianluca Scamacca,https://media.api-sports.io/football/players/30544.png,1.0,91,F,,False,True,0,,2.0,1,0,0,0,0,,,,,,1.0,,,1.0,,,,,,,,,,
731588,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90.0,1,G,7.7,True,False,0,4.0,22.0,22,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731588,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90.0,37,D,7.9,False,False,0,,63.0,58,0,0,0,0,,2.0,,1.0,,6.0,3.0,2.0,1.0,,,,,,1.0,1.0,,,
731588,Inter,505,194,Stefan de Vrij,https://media.api-sports.io/football/players/194.png,90.0,6,D,7.2,False,False,0,,74.0,70,0,0,0,0,,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,
731588,Inter,505,31009,Alessandro Bastoni,https://media.api-sports.io/football/players/31009.png,84.0,95,D,7.3,False,False,0,,58.0,54,0,0,0,0,,,1.0,2.0,,12.0,6.0,,3.0,1.0,1.0,1.0,1.0,,,,,,
731588,Inter,505,887,Matteo Darmian,https://media.api-sports.io/football/players/887.png,90.0,36,M,6.6,False,False,0,,30.0,29,0,0,0,0,,,1.0,1.0,,5.0,1.0,,3.0,,1.0,,,,,,,,
731588,Inter,505,30558,Nicolò Barella,https://media.api-sports.io/football/players/30558.png,77.0,23,M,7.9,False,False,0,,52.0,45,0,0,0,0,,1.0,2.0,3.0,,10.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,
731588,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,90.0,77,M,7.5,False,False,0,,93.0,88,0,0,0,0,,2.0,1.0,3.0,1.0,11.0,5.0,2.0,3.0,,1.0,1.0,1.0,,1.0,,,,
731588,Inter,505,1640,Hakan Çalhanoğlu,https://media.api-sports.io/football/players/1640.png,77.0,20,M,8.9,False,False,0,,53.0,46,0,0,0,0,,1.0,5.0,1.0,,5.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,,
731588,Inter,505,207,Ivan Perišić,https://media.api-sports.io/football/players/207.png,69.0,14,M,6.7,False,False,0,,18.0,16,0,0,0,0,,,,2.0,,8.0,2.0,1.0,1.0,,,,,,,,,,2.0
731588,Inter,505,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,69.0,12,F,6.9,False,False,0,,33.0,28,0,0,0,0,,1.0,1.0,1.0,,10.0,5.0,1.0,2.0,,,,2.0,,,,,,
731588,Inter,505,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,90.0,9,F,8.2,False,False,0,,31.0,25,0,0,0,0,,3.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,,3.0,2.0,,1.0,3.0,1.0,,,
731588,Inter,505,30974,Alex Cordaz,https://media.api-sports.io/football/players/30974.png,,21,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,30765,Andrei Radu,https://media.api-sports.io/football/players/30765.png,,97,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,193,Danilo D'Ambrosio,https://media.api-sports.io/football/players/193.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,226,Denzel Dumfries,https://media.api-sports.io/football/players/226.png,10.0,2,D,6.3,False,True,0,,4.0,4,0,0,0,0,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,
731588,Inter,505,771,Aleksandar Kolarov,https://media.api-sports.io/football/players/771.png,,11,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,197,Andrea Ranocchia,https://media.api-sports.io/football/players/197.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,21004,Lucien Agoumé,https://media.api-sports.io/football/players/21004.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,31010,Federico Dimarco,https://media.api-sports.io/football/players/31010.png,21.0,32,D,7.2,False,True,0,,14.0,12,0,0,0,0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,
731588,Inter,505,211,Matías Vecino,https://media.api-sports.io/football/players/211.png,13.0,8,M,6.5,False,True,0,,19.0,17,1,0,0,0,,,,1.0,,4.0,1.0,,2.0,,,,,,,,,,
731588,Inter,505,151,Arturo Vidal,https://media.api-sports.io/football/players/151.png,21.0,22,M,8.3,False,True,0,,25.0,22,0,0,0,0,,1.0,1.0,,,3.0,2.0,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,,
731588,Inter,505,31094,Andrea Pinamonti,https://media.api-sports.io/football/players/31094.png,,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Inter,505,286350,Martín Satriano,https://media.api-sports.io/football/players/286350.png,13.0,48,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,,1.0,,2.0,1.0,,,,,,,,,,,,
731588,Genoa,495,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90.0,57,G,6.2,False,False,4,4.0,29.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731588,Genoa,495,30769,Davide Biraschi,https://media.api-sports.io/football/players/30769.png,45.0,14,D,6.5,False,False,0,,22.0,18,0,0,0,0,,,,,,6.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,
731588,Genoa,495,2107,Zinho Vanheusden,https://media.api-sports.io/football/players/2107.png,90.0,3,D,6.7,False,False,0,,46.0,43,0,0,0,0,,1.0,,1.0,1.0,4.0,3.0,1.0,,3.0,1.0,1.0,,,,,,,
731588,Genoa,495,30771,Domenico Criscito,https://media.api-sports.io/football/players/30771.png,90.0,4,D,6.3,True,False,0,,56.0,49,1,0,0,0,,,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,,,,,,,,,
731588,Genoa,495,30786,Stefano Sturaro,https://media.api-sports.io/football/players/30786.png,71.0,27,M,6.9,False,False,0,,26.0,22,1,0,0,0,,,,2.0,,12.0,9.0,,1.0,,1.0,1.0,2.0,,,,,,
731588,Genoa,495,30784,Nicolò Rovella,https://media.api-sports.io/football/players/30784.png,90.0,65,M,6.7,False,False,0,,47.0,45,0,0,0,0,,1.0,1.0,1.0,,11.0,6.0,1.0,,,2.0,1.0,3.0,,,,,,
731588,Genoa,495,1850,Milan Badelj,https://media.api-sports.io/football/players/1850.png,90.0,47,M,6.9,False,False,0,,55.0,52,0,0,0,0,,,2.0,4.0,,14.0,6.0,2.0,2.0,3.0,4.0,1.0,,,,,,,
731588,Genoa,495,127011,Andrea Cambiaso,https://media.api-sports.io/football/players/127011.png,45.0,50,M,6.5,False,False,0,,7.0,5,0,0,0,0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
731588,Genoa,495,1208,Hernani,https://media.api-sports.io/football/players/1208.png,45.0,33,F,6.5,False,False,0,,13.0,12,0,0,0,0,,,,,,5.0,1.0,1.0,,1.0,,,1.0,,,,,,
731588,Genoa,495,315026,Yayah Kallon,https://media.api-sports.io/football/players/315026.png,54.0,91,F,6.7,False,False,0,,6.0,4,0,0,0,0,,3.0,,2.0,,10.0,6.0,,1.0,,3.0,3.0,,,1.0,,,,1.0
731588,Genoa,495,30791,Goran Pandev,https://media.api-sports.io/football/players/30791.png,90.0,19,F,7,False,False,0,,22.0,17,0,0,0,0,,,3.0,,,10.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,,,,,,
731588,Genoa,495,30764,Federico Marchetti,https://media.api-sports.io/football/players/30764.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Genoa,495,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Genoa,495,264485,Laurens Serpe,https://media.api-sports.io/football/players/264485.png,45.0,66,D,6.2,False,True,0,,30.0,26,0,0,0,0,,,,1.0,,4.0,1.0,1.0,,,1.0,,,,,,,,
731588,Genoa,495,31137,Stefano Sabelli,https://media.api-sports.io/football/players/31137.png,45.0,2,D,6.3,False,True,0,,20.0,12,0,0,0,0,,1.0,,,,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,,
731588,Genoa,495,31493,Filippo Melegoni,https://media.api-sports.io/football/players/31493.png,19.0,10,M,6.3,False,True,0,,7.0,5,0,0,0,0,,,,,,2.0,1.0,1.0,,2.0,,,1.0,,,,,,
731588,Genoa,495,56292,Manolo Portanova,https://media.api-sports.io/football/players/56292.png,,90,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Genoa,495,3430,Caleb Ekuban,https://media.api-sports.io/football/players/3430.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Genoa,495,180506,Steeve-Mike Eyango,https://media.api-sports.io/football/players/180506.png,,89,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Genoa,495,30788,Andrea Favilli,https://media.api-sports.io/football/players/30788.png,36.0,9,F,6.3,False,True,0,,6.0,5,0,0,0,0,,,,1.0,,3.0,2.0,,,,,,1.0,,,,,,1.0
731588,Genoa,495,13246,Kevin Agudelo,https://media.api-sports.io/football/players/13246.png,,80,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731588,Genoa,495,266481,Flavio Bianchi,https://media.api-sports.io/football/players/266481.png,45.0,24,F,6.9,False,True,0,,7.0,7,0,0,0,0,,2.0,1.0,,,2.0,1.0,,,,,,1.0,,2.0,,,,
731588,Genoa,495,40189,Aleksander Buksa,https://media.api-sports.io/football/players/40189.png,,44,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,31156,Vanja Milinković-Savić,https://media.api-sports.io/football/players/31156.png,90.0,32,G,5.9,False,False,2,,42.0,18,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
731592,Torino,503,30499,Koffi Djidji,https://media.api-sports.io/football/players/30499.png,90.0,26,D,6.6,False,False,0,,37.0,32,0,0,0,0,,1.0,,,,8.0,4.0,,,2.0,,,1.0,,1.0,,,,
731592,Torino,503,30497,Bremer,https://media.api-sports.io/football/players/30497.png,74.0,3,D,7.5,False,False,0,,17.0,10,1,0,0,0,,1.0,,5.0,,15.0,10.0,,2.0,2.0,2.0,2.0,,,1.0,,,,
731592,Torino,503,1631,Ricardo Rodríguez,https://media.api-sports.io/football/players/1631.png,90.0,13,D,6.9,False,False,0,,41.0,34,0,0,0,0,,,,3.0,,9.0,7.0,,2.0,1.0,,,1.0,,,,,,
731592,Torino,503,30504,Wilfried Singo,https://media.api-sports.io/football/players/30504.png,90.0,17,M,6.2,False,False,0,,30.0,21,0,0,0,0,,1.0,,1.0,3.0,13.0,4.0,,2.0,1.0,3.0,,,,,,,,
731592,Torino,503,2823,Saša Lukić,https://media.api-sports.io/football/players/2823.png,45.0,10,M,6.6,False,False,0,,20.0,17,0,0,0,0,,1.0,,2.0,,11.0,5.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,
731592,Torino,503,30810,Rolando Mandragora,https://media.api-sports.io/football/players/30810.png,90.0,38,M,6.9,True,False,0,,50.0,44,0,0,0,0,,3.0,3.0,1.0,,12.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,
731592,Torino,503,2771,Ola Aina,https://media.api-sports.io/football/players/2771.png,90.0,34,M,6.9,False,False,0,,39.0,31,0,0,0,0,,1.0,1.0,,,7.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,,,,
731592,Torino,503,3009,Karol Linetty,https://media.api-sports.io/football/players/3009.png,90.0,77,F,7,False,False,0,,22.0,18,0,0,0,0,,,4.0,,,11.0,3.0,,2.0,,1.0,1.0,,1.0,,,,,
731592,Torino,503,2522,Antonio Sanabria,https://media.api-sports.io/football/players/2522.png,65.0,19,F,7.3,False,False,0,,19.0,13,0,0,0,0,,3.0,2.0,,,23.0,8.0,,,,4.0,3.0,3.0,,3.0,,,,
731592,Torino,503,30413,Marko Pjaca,https://media.api-sports.io/football/players/30413.png,74.0,11,F,6.3,False,False,0,,25.0,17,0,0,0,0,,,3.0,,,13.0,3.0,3.0,,,4.0,2.0,,,,,,,
731592,Torino,503,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,30492,Luca Gemello,https://media.api-sports.io/football/players/30492.png,,89,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,31226,Alessandro Buongiorno,https://media.api-sports.io/football/players/31226.png,,99,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,8586,Mergim Vojvoda,https://media.api-sports.io/football/players/8586.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,30501,Armando Izzo,https://media.api-sports.io/football/players/30501.png,16.0,5,D,6.5,False,True,0,,10.0,5,0,0,0,0,,,,1.0,,3.0,1.0,,2.0,2.0,,,,,,,,,
731592,Torino,503,30506,Daniele Baselli,https://media.api-sports.io/football/players/30506.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,45.0,88,M,6.5,False,True,0,,16.0,12,1,0,0,0,,,1.0,,,10.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,
731592,Torino,503,31370,Jacopo Segre,https://media.api-sports.io/football/players/31370.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,126766,Nicola Rauti,https://media.api-sports.io/football/players/126766.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,16.0,24,M,6.9,False,True,0,,8.0,4,0,0,0,0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,
731592,Torino,503,16103,Magnus Warming,https://media.api-sports.io/football/players/16103.png,,70,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Torino,503,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,25.0,9,F,7.5,False,True,0,,4.0,3,0,0,0,0,,1.0,,,1.0,11.0,5.0,,,,1.0,1.0,3.0,,1.0,1.0,,,
731592,Atalanta,499,2465,Juan Musso,https://media.api-sports.io/football/players/2465.png,90.0,1,G,7.3,False,False,1,6.0,37.0,26,1,0,0,0,0.0,,,,,1.0,,,1.0,,,,,,,,,,
731592,Atalanta,499,30421,Berat Djimsiti,https://media.api-sports.io/football/players/30421.png,90.0,19,D,6.6,False,False,0,,56.0,44,0,0,0,0,,,,1.0,,12.0,9.0,1.0,,,,,,,,,,,
731592,Atalanta,499,30521,Merih Demiral,https://media.api-sports.io/football/players/30521.png,83.0,28,D,6.5,False,False,0,,32.0,24,1,0,0,0,,,,1.0,,9.0,6.0,1.0,1.0,,,,1.0,,,,,,
731592,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,90.0,6,D,7.9,True,False,0,,39.0,28,0,0,0,0,,,,3.0,4.0,23.0,16.0,,5.0,3.0,,,,,,,,,
731592,Atalanta,499,1930,Joakim Mæhle,https://media.api-sports.io/football/players/1930.png,90.0,3,M,6.2,False,False,0,,39.0,26,0,0,0,0,,,,1.0,,8.0,4.0,1.0,,,2.0,,3.0,,,,,,
731592,Atalanta,499,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,90.0,88,M,7.9,False,False,0,,43.0,32,0,0,0,0,,,1.0,4.0,2.0,13.0,9.0,2.0,,2.0,,,1.0,1.0,,,,,
731592,Atalanta,499,30436,Matteo Pessina,https://media.api-sports.io/football/players/30436.png,90.0,32,M,7.3,False,False,0,,38.0,27,0,0,0,0,,,,2.0,1.0,14.0,8.0,3.0,1.0,1.0,,,2.0,,,,,,
731592,Atalanta,499,30422,Robin Gosens,https://media.api-sports.io/football/players/30422.png,83.0,8,M,6.9,False,False,0,,32.0,26,0,0,0,0,,,1.0,3.0,,8.0,6.0,,,1.0,,,1.0,,,,,,
731592,Atalanta,499,30434,Josip Iličić,https://media.api-sports.io/football/players/30434.png,56.0,72,F,7.3,False,False,0,,15.0,12,0,0,0,0,,,2.0,,,4.0,3.0,,,,2.0,2.0,1.0,1.0,,,,,
731592,Atalanta,499,1938,Ruslan Malinovskyi,https://media.api-sports.io/football/players/1938.png,76.0,18,F,7,False,False,0,,27.0,14,0,0,0,0,,1.0,,,1.0,14.0,7.0,2.0,1.0,,5.0,4.0,2.0,,,,,,
731592,Atalanta,499,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,56.0,9,F,7.2,False,False,0,,19.0,14,0,0,0,0,,1.0,,1.0,,17.0,9.0,2.0,1.0,,3.0,3.0,1.0,,1.0,1.0,,,
731592,Atalanta,499,30419,Francesco Rossi,https://media.api-sports.io/football/players/30419.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Atalanta,499,31069,Marco Sportiello,https://media.api-sports.io/football/players/31069.png,,57,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Atalanta,499,31418,Matteo Lovato,https://media.api-sports.io/football/players/31418.png,13.0,66,D,6.6,False,True,0,,3.0,2,0,0,0,0,,,,,,,,,,1.0,,,,,,,,,
731592,Atalanta,499,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,14.0,13,D,6.5,False,True,0,,7.0,4,0,0,0,0,,,,1.0,,2.0,1.0,,,,,,,,,,,,
731592,Atalanta,499,289761,Giorgio Scalvini,https://media.api-sports.io/football/players/289761.png,,42,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
731592,Atalanta,499,14316,Boško Šutalo,https://media.api-sports.io/football/players/14316.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
