fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
881086,76,Swansea,https://media.api-sports.io/football/teams/76.png,3,5,12,4,8,4,11,5,1,58%,3,,5,497,400,80%,
881085,72,QPR,https://media.api-sports.io/football/teams/72.png,2,8,10,0,6,4,8,4,2,66%,1,,3,467,350,75%,
881085,58,Millwall,https://media.api-sports.io/football/teams/58.png,5,4,11,2,11,0,12,3,3,34%,1,,1,247,124,50%,
881087,75,Stoke City,https://media.api-sports.io/football/teams/75.png,2,1,5,2,5,0,14,7,0,55%,0,,3,467,332,71%,
881087,64,Hull City,https://media.api-sports.io/football/teams/64.png,3,5,9,1,5,4,9,2,2,45%,2,,2,404,282,70%,
881088,746,Sunderland,https://media.api-sports.io/football/teams/746.png,5,7,13,1,10,3,7,4,6,66%,0,,1,526,441,84%,
881088,53,Reading,https://media.api-sports.io/football/teams/53.png,1,6,9,2,3,6,9,8,2,34%,2,,4,263,163,62%,
881084,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,3,5,12,4,8,4,16,5,0,51%,3,1,5,321,215,67%,
881084,1359,Luton,https://media.api-sports.io/football/teams/1359.png,6,1,8,1,7,1,16,5,5,49%,4,0,2,305,203,67%,
881080,1356,Blackpool,https://media.api-sports.io/football/teams/1356.png,3,2,10,5,7,3,7,4,2,46%,1,,2,266,133,50%,
881080,73,Rotherham,https://media.api-sports.io/football/teams/73.png,2,6,10,2,7,3,13,0,0,54%,0,,3,337,191,57%,
881091,54,Birmingham,https://media.api-sports.io/football/teams/54.png,1,1,6,4,3,3,13,5,1,51%,3,,2,295,166,56%,
881091,43,Cardiff,https://media.api-sports.io/football/teams/43.png,4,5,12,3,9,3,7,4,2,49%,3,,1,278,156,56%,
881094,71,Norwich,https://media.api-sports.io/football/teams/71.png,6,6,21,9,15,6,8,5,2,58%,0,,0,576,479,83%,
881094,64,Hull City,https://media.api-sports.io/football/teams/64.png,1,1,3,1,2,1,11,3,1,42%,1,,3,413,322,78%,
881095,72,QPR,https://media.api-sports.io/football/teams/72.png,2,3,7,2,3,4,16,2,1,55%,6,,5,484,395,82%,
881095,746,Sunderland,https://media.api-sports.io/football/teams/746.png,8,3,12,1,9,3,13,2,1,45%,2,,2,411,324,79%,
881093,1346,Coventry,https://media.api-sports.io/football/teams/1346.png,5,5,12,2,7,5,8,3,0,43%,1,,1,351,250,71%,
881093,58,Millwall,https://media.api-sports.io/football/teams/58.png,2,3,11,6,8,3,9,6,4,57%,3,,4,456,359,79%,
881092,44,Burnley,https://media.api-sports.io/football/teams/44.png,5,5,14,4,7,7,14,5,1,69%,3,,0,611,516,84%,
881092,38,Watford,https://media.api-sports.io/football/teams/38.png,1,3,4,0,1,3,15,1,3,31%,3,,4,278,189,68%,
881096,53,Reading,https://media.api-sports.io/football/teams/53.png,3,5,13,5,11,2,10,4,2,53%,2,,0,346,251,73%,
881096,73,Rotherham,https://media.api-sports.io/football/teams/73.png,1,8,13,4,7,6,14,4,5,47%,0,,1,299,203,68%,
881097,56,Bristol City,https://media.api-sports.io/football/teams/56.png,1,3,5,1,4,1,6,3,0,54%,2,,1,441,344,78%,
881097,61,Wigan,https://media.api-sports.io/football/teams/61.png,2,4,10,4,8,2,12,11,1,46%,3,,0,378,286,76%,
881098,59,Preston,https://media.api-sports.io/football/teams/59.png,2,3,7,2,4,3,7,2,0,46%,2,1,2,342,214,63%,
881098,1359,Luton,https://media.api-sports.io/football/teams/1359.png,3,8,18,7,15,3,13,10,3,54%,2,0,1,392,298,76%,
881101,75,Stoke City,https://media.api-sports.io/football/teams/75.png,6,7,16,3,14,2,15,12,1,56%,2,0,1,384,283,74%,
881101,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,1,2,3,0,2,1,13,3,1,44%,5,1,3,307,211,69%,
