fixture_id,bet_name,bet_value,bet_odd
1435550,Goals Over/Under,Under 3.5,1.40
1435550,Goals Over/Under,Over 0.5,1.01
1435550,Goals Over/Under,Under 0.5,12.00
1435550,Goals Over/Under,Over 4.5,5.00
1435550,Goals Over/Under,Under 4.5,1.14
1435550,Goals Over/Under,Over 7.5,21.00
1435550,Goals Over/Under,Under 7.5,1.00
1435550,Goals Over/Under,Over 5.5,8.50
1435550,Goals Over/Under,Under 5.5,1.05
1435550,Goals Over/Under,Over 6.5,13.00
1435550,Goals Over/Under,Under 6.5,1.01
1435550,HT/FT Double,Home/Draw,15.00
1435550,HT/FT Double,Home/Away,26.00
1435550,HT/FT Double,Draw/Away,6.00
1435550,HT/FT Double,Draw/Draw,6.00
1435550,HT/FT Double,Home/Home,4.33
1435550,HT/FT Double,Draw/Home,6.50
1435550,HT/FT Double,Away/Home,29.00
1435550,HT/FT Double,Away/Draw,15.00
1435550,HT/FT Double,Away/Away,3.75
1435550,Double Chance,Home/Draw,1.53
1435550,Double Chance,Home/Away,1.30
1435550,Double Chance,Draw/Away,1.40
1435550,First Half Winner,Home,3.20
1435550,First Half Winner,Draw,2.25
1435550,First Half Winner,Away,2.88
1435551,Match Winner,Home,5.75
1435551,Match Winner,Draw,4.33
1435551,Match Winner,Away,1.50
1435551,Second Half Winner,Home,4.75
1435551,Second Half Winner,Draw,2.75
1435551,Second Half Winner,Away,1.83
1435551,Goals Over/Under,Over 1.5,1.22
1435551,Goals Over/Under,Under 1.5,4.00
1435551,Goals Over/Under,Over 2.5,1.80
1435551,Goals Over/Under,Under 2.5,2.00
1435551,Goals Over/Under,Over 3.5,2.75
1435551,Goals Over/Under,Under 3.5,1.40
1435551,Goals Over/Under,Over 0.5,1.04
1435551,Goals Over/Under,Under 0.5,9.00
1435551,Goals Over/Under,Over 4.5,5.00
1435551,Goals Over/Under,Under 4.5,1.14
1435551,Goals Over/Under,Over 7.5,21.00
1435551,Goals Over/Under,Under 7.5,1.00
1435551,Goals Over/Under,Over 5.5,8.50
1435551,Goals Over/Under,Under 5.5,1.05
1435551,Goals Over/Under,Over 6.5,12.00
1435551,Goals Over/Under,Under 6.5,1.01
1435551,HT/FT Double,Home/Draw,19.00
1435551,HT/FT Double,Home/Away,23.00
1435551,HT/FT Double,Draw/Away,4.33
1435551,HT/FT Double,Draw/Draw,6.00
1435551,HT/FT Double,Home/Home,10.00
1435551,HT/FT Double,Draw/Home,12.00
1435551,HT/FT Double,Away/Home,41.00
1435551,HT/FT Double,Away/Draw,17.00
1435551,HT/FT Double,Away/Away,2.20
1435551,Double Chance,Home/Draw,2.50
1435551,Double Chance,Home/Away,1.20
1435551,Double Chance,Draw/Away,1.12
1435551,First Half Winner,Home,6.00
1435551,First Half Winner,Draw,2.30
1435551,First Half Winner,Away,1.95
1424398,Match Winner,Home,2.25
1424398,Match Winner,Draw,3.60
1424398,Match Winner,Away,2.90
1424398,Second Half Winner,Home,2.50
1424398,Second Half Winner,Draw,2.75
1424398,Second Half Winner,Away,2.88
1424398,Goals Over/Under,Over 1.5,1.17
1424398,Goals Over/Under,Under 1.5,4.50
1424398,Goals Over/Under,Over 2.5,1.57
1424398,Goals Over/Under,Under 2.5,2.35
1424398,Goals Over/Under,Over 3.5,2.38
1424398,Goals Over/Under,Under 3.5,1.53
1424398,Goals Over/Under,Over 0.5,1.03
1424398,Goals Over/Under,Under 0.5,10.00
1424398,Goals Over/Under,Over 8.5,21.00
1424398,Goals Over/Under,Under 8.5,1.00
1424398,Goals Over/Under,Over 4.5,4.00
1424398,Goals Over/Under,Under 4.5,1.22
1424398,Goals Over/Under,Over 7.5,17.00
1424398,Goals Over/Under,Under 7.5,1.00
1424398,Goals Over/Under,Over 5.5,7.00
1424398,Goals Over/Under,Under 5.5,1.08
1424398,Goals Over/Under,Over 6.5,10.50
1424398,Goals Over/Under,Under 6.5,1.02
1424398,HT/FT Double,Home/Draw,15.00
1424398,HT/FT Double,Home/Away,26.00
1424398,HT/FT Double,Draw/Away,7.00
1424398,HT/FT Double,Draw/Draw,6.50
1424398,HT/FT Double,Home/Home,3.50
1424398,HT/FT Double,Draw/Home,6.00
1424398,HT/FT Double,Away/Home,23.00
1424398,HT/FT Double,Away/Draw,15.00
1424398,HT/FT Double,Away/Away,4.33
1424398,Double Chance,Home/Draw,1.40
1424398,Double Chance,Home/Away,1.28
1424398,Double Chance,Draw/Away,1.57
1424398,First Half Winner,Home,2.75
1424398,First Half Winner,Draw,2.38
1424398,First Half Winner,Away,3.20
1435552,Match Winner,Home,3.30
1435552,Match Winner,Draw,3.80
1435552,Match Winner,Away,2.00
1435552,Second Half Winner,Home,3.20
1435552,Second Half Winner,Draw,2.75
1435552,Second Half Winner,Away,2.30
1435552,Goals Over/Under,Over 1.5,1.17
1435552,Goals Over/Under,Under 1.5,4.50
1435552,Goals Over/Under,Over 2.5,1.60
1435552,Goals Over/Under,Under 2.5,2.30
1435552,Goals Over/Under,Over 3.5,2.50
1435552,Goals Over/Under,Under 3.5,1.50
1435552,Goals Over/Under,Over 0.5,1.00
1435552,Goals Over/Under,Under 0.5,17.00
1435552,Goals Over/Under,Over 4.5,4.33
1435552,Goals Over/Under,Under 4.5,1.20
1435552,Goals Over/Under,Over 7.5,17.00
1435552,Goals Over/Under,Under 7.5,1.00
1435552,Goals Over/Under,Over 5.5,7.50
1435552,Goals Over/Under,Under 5.5,1.07
1435552,Goals Over/Under,Over 6.5,10.50
1435552,Goals Over/Under,Under 6.5,1.02
1435552,HT/FT Double,Home/Draw,15.00
1435552,HT/FT Double,Home/Away,21.00
1435552,HT/FT Double,Draw/Away,5.50
1435552,HT/FT Double,Draw/Draw,6.50
1435552,HT/FT Double,Home/Home,5.00
1435552,HT/FT Double,Draw/Home,8.00
1435552,HT/FT Double,Away/Home,29.00
1435552,HT/FT Double,Away/Draw,15.00
1435552,HT/FT Double,Away/Away,3.20
1435552,Double Chance,Home/Draw,1.73
1435552,Double Chance,Home/Away,1.25
1435552,Double Chance,Draw/Away,1.33
1435552,First Half Winner,Home,3.40
1435552,First Half Winner,Draw,2.38
1435552,First Half Winner,Away,2.50
