fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_accuracy,tackles_interceptions,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,goals_assists,goals_total,tackles_blocks,tackles_total,penalty_won,penalty_commited,games_rating,passes_key,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past
39146,PSV Eindhoven,197,227,Angeliño,https://media.api-sports.io/football/players/227.png,90,6,D,False,False,1,1,,,16,72%,2,1,1,0,0,0,0,,,,2.0,,,,6.2,0.0,5.0,1.0,2.0,0.0,1.0
39146,PSV Eindhoven,197,240,Pablo Rosario,https://media.api-sports.io/football/players/240.png,82,18,M,False,False,0,0,,,14,82%,2,1,1,0,0,0,0,,,,0.0,2.0,,,6.7,0.0,7.0,5.0,1.0,0.0,
39146,PSV Eindhoven,197,235,Jorrit Hendrix,https://media.api-sports.io/football/players/235.png,90,8,M,False,False,2,0,,,22,71%,1,0,0,0,0,0,0,,,,0.0,1.0,,,6.5,1.0,5.0,2.0,1.0,0.0,1.0
39146,PSV Eindhoven,197,248,Hirving Lozano,https://media.api-sports.io/football/players/248.png,90,11,F,False,False,5,0,,,8,61%,0,4,0,0,0,0,0,,,,0.0,1.0,,,6.5,3.0,16.0,8.0,1.0,1.0,3.0
39146,PSV Eindhoven,197,237,Gastón Pereiro,https://media.api-sports.io/football/players/237.png,90,7,M,False,False,2,0,,,20,80%,0,0,1,0,0,0,0,,,,0.0,1.0,,,6.3,1.0,5.0,2.0,1.0,1.0,
39146,PSV Eindhoven,197,244,Steven Bergwijn,https://media.api-sports.io/football/players/244.png,78,17,F,False,False,1,0,,,7,58%,0,0,1,0,0,0,0,,,,0.0,,,,6.5,4.0,3.0,0.0,0.0,0.0,1.0
39146,PSV Eindhoven,197,246,Luuk de Jong,https://media.api-sports.io/football/players/246.png,90,9,F,True,False,2,0,,,17,70%,2,3,2,1,0,0,0,,,,0.0,,,,6.8,0.0,17.0,11.0,1.0,1.0,
39146,PSV Eindhoven,197,1980,Nicolas Isimat-Mirin,https://media.api-sports.io/football/players/1980.png,24,2,D,False,False,0,0,,,5,83%,0,0,1,0,0,0,0,,,,0.0,1.0,,,6.1,0.0,2.0,1.0,0.0,0.0,
39146,PSV Eindhoven,197,234,Erick Gutierrez,https://media.api-sports.io/football/players/234.png,8,25,M,False,False,0,0,,,9,90%,0,0,0,0,0,0,0,,,,0.0,,,,6.3,0.0,1.0,0.0,0.0,0.0,
39146,PSV Eindhoven,197,249,Donyell Malen,https://media.api-sports.io/football/players/249.png,12,14,F,False,False,1,0,,,2,66%,0,0,0,0,0,0,0,,,,0.0,,,,6.6,0.0,0.0,0.0,0.0,0.0,
39151,Liverpool,40,280,Alisson,https://media.api-sports.io/football/players/280.png,90,13,G,False,False,0,0,2.0,3.0,4,50%,0,0,0,0,0,0,0,0.0,,,0.0,,,,6.2,0.0,0.0,0.0,0.0,0.0,
39151,Liverpool,40,283,Trent Alexander-Arnold,https://media.api-sports.io/football/players/283.png,90,66,D,False,False,2,0,,,45,78%,0,0,2,0,0,0,0,,,,0.0,3.0,,,7.2,1.0,11.0,7.0,2.0,2.0,1.0
39151,Liverpool,40,284,Joe Gomez,https://media.api-sports.io/football/players/284.png,90,12,D,False,False,1,0,,,60,89%,1,0,0,0,0,0,0,,,,0.0,,,,6.4,0.0,3.0,2.0,0.0,0.0,1.0
39151,Liverpool,40,290,Virgil van Dijk,https://media.api-sports.io/football/players/290.png,90,4,D,False,False,1,1,,,66,91%,1,1,1,1,0,0,0,,1.0,,1.0,,,,7.3,2.0,3.0,2.0,0.0,0.0,
39151,Liverpool,40,289,Andrew Robertson,https://media.api-sports.io/football/players/289.png,90,26,D,False,False,0,0,,,42,77%,0,0,0,0,0,0,0,,1.0,,0.0,,,,6.8,1.0,4.0,3.0,0.0,0.0,1.0
39151,Liverpool,40,300,Georginio Wijnaldum,https://media.api-sports.io/football/players/300.png,90,5,M,False,False,1,0,,,47,92%,0,1,0,0,0,0,0,,,,0.0,1.0,1.0,,6.7,0.0,4.0,2.0,1.0,0.0,
39151,Liverpool,40,292,Jordan Henderson,https://media.api-sports.io/football/players/292.png,90,14,M,True,False,0,0,,,41,87%,2,0,2,0,0,0,0,,,,0.0,2.0,,,7.2,2.0,4.0,2.0,0.0,0.0,
39151,Liverpool,40,296,James Milner,https://media.api-sports.io/football/players/296.png,90,7,M,False,False,2,2,,,38,84%,1,0,2,0,0,1,0,,,1.0,0.0,4.0,,,7.5,0.0,11.0,6.0,1.0,1.0,1.0
39151,Liverpool,40,306,Mohamed Salah,https://media.api-sports.io/football/players/306.png,85,11,F,False,False,2,0,,,24,70%,0,2,2,0,0,0,0,,,,0.0,,,,6.4,2.0,10.0,4.0,1.0,1.0,
39151,Liverpool,40,308,Daniel Sturridge,https://media.api-sports.io/football/players/308.png,72,15,F,False,False,4,2,,,15,83%,0,2,1,0,0,0,0,,,1.0,1.0,,,,7.5,2.0,8.0,4.0,3.0,2.0,
39151,Liverpool,40,304,Sadio Mané,https://media.api-sports.io/football/players/304.png,89,10,F,False,False,3,1,,,18,69%,1,4,3,0,0,0,0,,,,0.0,,,,7.5,2.0,13.0,7.0,4.0,3.0,
39151,Liverpool,40,307,Xherdan Shaqiri,https://media.api-sports.io/football/players/307.png,5,23,M,False,True,0,0,,,2,50%,0,0,0,0,0,0,0,,,,0.0,,,,6.6,0.0,2.0,1.0,0.0,0.0,
39151,Liverpool,40,299,Fabinho,https://media.api-sports.io/football/players/299.png,1,3,M,False,True,0,0,,,0,0%,0,0,1,0,0,0,0,,,,0.0,,,,–,0.0,1.0,0.0,0.0,0.0,
39151,Liverpool,40,302,Roberto Firmino,https://media.api-sports.io/football/players/302.png,18,9,F,False,True,1,1,,,7,87%,0,0,0,0,0,0,0,,,1.0,0.0,,,,7.1,0.0,1.0,0.0,0.0,0.0,1.0
39151,Paris Saint Germain,85,253,Alphonse Aréola,https://media.api-sports.io/football/players/253.png,90,16,G,False,False,0,0,3.0,4.0,16,88%,0,2,0,0,0,0,0,0.0,,,0.0,,,,6.6,0.0,2.0,2.0,0.0,0.0,
39151,Paris Saint Germain,85,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,90,12,D,False,False,1,1,,,27,67%,1,0,1,1,0,0,0,,,1.0,1.0,,,,6.8,0.0,8.0,4.0,1.0,0.0,
39151,Paris Saint Germain,85,259,Thiago Silva,https://media.api-sports.io/football/players/259.png,90,2,D,True,False,0,0,,,73,93%,4,0,0,0,0,0,0,,,,2.0,1.0,,,7.1,0.0,3.0,2.0,0.0,0.0,1.0
39151,Paris Saint Germain,85,262,Presnel Kimpembe,https://media.api-sports.io/football/players/262.png,90,3,D,False,False,0,0,,,63,95%,0,1,1,0,0,0,0,,,,1.0,,,,6.4,0.0,6.0,2.0,1.0,1.0,1.0
39151,Paris Saint Germain,85,258,Juan Bernat,https://media.api-sports.io/football/players/258.png,90,14,D,False,False,0,0,,,28,90%,1,2,2,0,0,0,0,,,,1.0,2.0,,1.0,5.9,0.0,9.0,5.0,1.0,0.0,1.0
39151,Paris Saint Germain,85,272,Adrien Rabiot,https://media.api-sports.io/football/players/272.png,90,25,M,False,False,1,0,,,37,88%,1,1,1,0,0,0,0,,,,0.0,1.0,,,6.8,0.0,7.0,6.0,0.0,0.0,
39151,Paris Saint Germain,85,257,Marquinhos,https://media.api-sports.io/football/players/257.png,90,5,D,False,False,0,0,,,53,93%,2,0,3,0,0,0,0,,,,0.0,1.0,,,6.5,0.0,5.0,1.0,0.0,0.0,1.0
39151,Paris Saint Germain,85,266,Ángel Di María,https://media.api-sports.io/football/players/266.png,80,11,F,False,False,1,1,,,55,90%,0,0,0,0,0,0,0,,,,0.0,1.0,,,6.4,0.0,6.0,2.0,0.0,0.0,4.0
39151,Paris Saint Germain,85,278,Kylian Mbappé,https://media.api-sports.io/football/players/278.png,90,7,F,False,False,2,1,,,11,64%,0,2,0,0,0,0,0,,,1.0,0.0,,,,7.1,0.0,7.0,3.0,2.0,1.0,
39151,Paris Saint Germain,85,274,Edinson Cavani,https://media.api-sports.io/football/players/274.png,80,9,F,False,False,1,1,,,12,100%,0,1,1,0,0,0,0,,,,0.0,,,,6.7,0.0,2.0,1.0,0.0,0.0,
39151,Paris Saint Germain,85,276,Neymar,https://media.api-sports.io/football/players/276.png,90,10,F,False,False,2,1,,,31,75%,0,2,1,0,0,0,0,,1.0,,0.0,,,,6.9,4.0,18.0,5.0,8.0,2.0,1.0
39151,Paris Saint Germain,85,267,Julian Draxler,https://media.api-sports.io/football/players/267.png,10,23,M,False,False,1,0,,,3,100%,1,0,0,0,0,0,0,,,,0.0,,,,6.6,0.0,1.0,1.0,1.0,1.0,
39151,Paris Saint Germain,85,275,Eric Maxim Choupo-Moting,https://media.api-sports.io/football/players/275.png,10,17,F,False,False,0,0,,,5,100%,0,0,0,0,0,0,0,,,,0.0,1.0,,,6.6,0.0,1.0,1.0,0.0,0.0,
39149,Monaco,91,90,Diego Benaglio,https://media.api-sports.io/football/players/90.png,90,16,G,False,False,0,0,2.0,1.0,13,56%,1,0,0,0,0,0,0,0.0,,,0.0,,,,6.1,0.0,1.0,1.0,0.0,0.0,
39149,Monaco,91,102,Djibril Sidibé,https://media.api-sports.io/football/players/102.png,90,19,D,False,False,2,0,,,44,80%,1,3,2,1,0,0,0,,,,0.0,1.0,,,7.1,0.0,14.0,11.0,2.0,2.0,
39149,Monaco,91,97,Kamil Glik,https://media.api-sports.io/football/players/97.png,90,25,D,False,False,1,0,,,26,76%,2,1,0,0,0,0,0,,,,0.0,1.0,,,6.8,1.0,4.0,3.0,0.0,0.0,
39149,Monaco,91,96,Jemerson,https://media.api-sports.io/football/players/96.png,90,5,D,False,False,0,0,,,24,75%,1,0,0,0,0,0,0,,,,0.0,,,,6.5,0.0,7.0,4.0,0.0,0.0,
39149,Monaco,91,98,Benjamin Henrichs,https://media.api-sports.io/football/players/98.png,90,39,D,False,False,0,0,,,38,76%,2,0,2,0,0,0,0,,,,0.0,1.0,,,6.2,0.0,7.0,2.0,1.0,0.0,2.0
39149,Monaco,91,112,Kévin N'Doram,https://media.api-sports.io/football/players/112.png,90,6,M,False,False,1,0,,,37,78%,2,1,1,0,0,0,0,,,,0.0,1.0,,,6.8,1.0,6.0,3.0,1.0,1.0,
39149,Monaco,91,106,Nacer Chadli,https://media.api-sports.io/football/players/106.png,58,20,M,False,False,0,0,,,18,78%,0,0,0,0,0,0,0,,,,0.0,,,,6.4,0.0,3.0,1.0,0.0,0.0,
39149,Monaco,91,2926,Youri Tielemans,https://media.api-sports.io/football/players/2926.png,90,8,M,False,False,1,0,,,38,77%,1,2,1,0,0,0,0,,,,0.0,2.0,,,7.1,3.0,13.0,7.0,1.0,0.0,1.0
39149,Monaco,91,103,Jean-Eudes Aholou,https://media.api-sports.io/football/players/103.png,69,4,M,False,False,1,1,,,19,90%,0,0,2,0,0,0,0,,,,0.0,,,,6.4,1.0,4.0,1.0,0.0,0.0,
39149,Monaco,91,22266,Samuel Grandsir,https://media.api-sports.io/football/players/22266.png,77,29,M,False,False,1,1,,,15,78%,1,0,0,0,0,0,0,,,1.0,0.0,1.0,,,7.4,1.0,6.0,3.0,2.0,1.0,1.0
39149,Monaco,91,119,Radamel Falcao,https://media.api-sports.io/football/players/119.png,90,9,F,True,False,1,0,,,9,50%,0,3,2,1,0,0,0,,,,0.0,,,,6.3,0.0,10.0,3.0,1.0,0.0,
39149,Monaco,91,3343,Adama Traoré,https://media.api-sports.io/football/players/3343.png,21,11,M,False,True,0,0,,,10,100%,1,1,2,1,0,0,0,,,,0.0,,,,6.6,0.0,4.0,1.0,0.0,0.0,1.0
39149,Monaco,91,115,Moussa Sylla,https://media.api-sports.io/football/players/115.png,13,34,F,False,True,0,0,,,6,100%,0,0,0,0,0,0,0,,,,0.0,,,,6.5,0.0,0.0,0.0,0.0,0.0,
39149,Monaco,91,122,Jordi Mboula,https://media.api-sports.io/football/players/122.png,32,22,F,False,True,1,0,,,9,81%,1,1,0,0,0,0,0,,,,0.0,,,,6.9,1.0,8.0,3.0,3.0,2.0,1.0
39149,Atletico Madrid,530,29,Jan Oblak,https://media.api-sports.io/football/players/29.png,90,13,G,False,False,0,0,1.0,1.0,10,55%,0,0,0,0,0,0,0,0.0,,,0.0,,,,6.4,0.0,0.0,0.0,0.0,0.0,
39149,Atletico Madrid,530,41,Juanfran,https://media.api-sports.io/football/players/41.png,90,20,D,False,False,0,0,,,33,75%,2,1,0,0,0,0,0,,,,0.0,1.0,,,7.1,1.0,5.0,3.0,1.0,1.0,
39149,Atletico Madrid,530,31,José Giménez,https://media.api-sports.io/football/players/31.png,90,24,D,False,False,1,1,,,56,88%,0,1,3,1,0,0,0,,,1.0,0.0,2.0,,,7.5,0.0,9.0,6.0,0.0,0.0,
39149,Atletico Madrid,530,32,Diego Godín,https://media.api-sports.io/football/players/32.png,90,2,D,True,False,1,0,,,55,79%,0,1,1,0,0,0,0,,,,0.0,,,,6.3,0.0,7.0,3.0,0.0,0.0,1.0
39149,Atletico Madrid,530,33,Lucas Hernández,https://media.api-sports.io/football/players/33.png,90,21,D,False,False,0,0,,,38,80%,0,2,0,0,0,0,0,,,,0.0,1.0,,,6.7,1.0,11.0,9.0,1.0,1.0,
39149,Atletico Madrid,530,53,Ángel Correa,https://media.api-sports.io/football/players/53.png,70,10,M,False,False,1,0,,,29,74%,3,2,1,0,0,0,0,,,,0.0,,,,6.0,0.0,7.0,3.0,2.0,1.0,
39149,Atletico Madrid,530,48,Saúl Ñíguez,https://media.api-sports.io/football/players/48.png,90,8,M,False,False,0,0,,,44,83%,2,1,2,0,0,0,0,,,,1.0,,,,5.9,0.0,9.0,2.0,1.0,0.0,1.0
39149,Atletico Madrid,530,44,Rodri,https://media.api-sports.io/football/players/44.png,90,14,M,False,False,1,0,,,83,92%,2,1,1,0,0,0,0,,,,0.0,,,,7.0,0.0,10.0,7.0,1.0,1.0,
39149,Atletico Madrid,530,50,Koke,https://media.api-sports.io/football/players/50.png,90,6,M,False,False,1,0,,,85,89%,0,1,0,0,0,0,0,,1.0,,0.0,,,,7.3,2.0,7.0,3.0,0.0,0.0,2.0
39149,Atletico Madrid,530,54,Diego Costa,https://media.api-sports.io/football/players/54.png,90,19,F,False,False,2,1,,,16,84%,0,1,3,1,0,0,0,,,1.0,0.0,,,,6.9,0.0,10.0,3.0,0.0,0.0,
39149,Atletico Madrid,530,56,Antoine Griezmann,https://media.api-sports.io/football/players/56.png,90,7,F,False,False,1,1,,,33,78%,1,1,1,0,0,0,0,,1.0,,0.0,,,,8.0,4.0,8.0,3.0,1.0,0.0,1.0
39149,Atletico Madrid,530,45,Thomas Lemar,https://media.api-sports.io/football/players/45.png,20,11,M,False,False,0,0,,,11,73%,0,0,1,0,0,0,0,,,,0.0,,,,6.5,0.0,4.0,2.0,2.0,2.0,1.0
39152,FC Schalke 04,174,396,Ralf Fährmann,https://media.api-sports.io/football/players/396.png,90,1,G,True,False,0,0,1.0,4.0,11,55%,0,0,0,0,0,0,0,1.0,,,0.0,,,,7.6,0.0,0.0,0.0,0.0,0.0,
39152,FC Schalke 04,174,406,Salif Sane,https://media.api-sports.io/football/players/406.png,90,26,D,False,False,1,0,,,29,69%,4,2,0,0,0,0,0,,,,1.0,1.0,,,7.2,2.0,14.0,9.0,0.0,0.0,1.0
39152,FC Schalke 04,174,94,Naldo,https://media.api-sports.io/football/players/94.png,90,29,D,False,False,2,0,,,29,78%,0,1,3,0,0,0,0,,,,2.0,1.0,,2.0,6.2,0.0,13.0,10.0,0.0,0.0,
39152,FC Schalke 04,174,403,Matija Nastasić,https://media.api-sports.io/football/players/403.png,90,5,D,False,False,0,0,,,27,87%,4,1,1,0,0,0,0,,,,0.0,3.0,,,7.1,1.0,8.0,5.0,0.0,0.0,1.0
39152,FC Schalke 04,174,410,Daniel Caligiuri,https://media.api-sports.io/football/players/410.png,90,18,M,False,False,0,0,,,6,46%,3,2,1,0,0,0,0,,,,1.0,4.0,,,7.4,3.0,12.0,7.0,1.0,0.0,1.0
39152,FC Schalke 04,174,418,Suat Serdar,https://media.api-sports.io/football/players/418.png,84,8,M,False,False,1,1,,,12,66%,3,2,3,0,0,0,0,,,,0.0,4.0,,,7.2,1.0,20.0,11.0,2.0,2.0,2.0
39152,FC Schalke 04,174,409,Nabil Bentaleb,https://media.api-sports.io/football/players/409.png,90,10,M,False,False,1,0,,,23,63%,0,0,1,0,0,0,0,,,,0.0,6.0,,,7.3,0.0,17.0,10.0,1.0,1.0,2.0
39152,FC Schalke 04,174,415,Weston McKennie,https://media.api-sports.io/football/players/415.png,90,2,M,False,False,1,0,,,13,48%,3,1,1,0,0,0,0,,1.0,,0.0,1.0,,,7.1,1.0,17.0,6.0,0.0,0.0,2.0
39152,FC Schalke 04,174,417,Alessandro Schöpf,https://media.api-sports.io/football/players/417.png,90,28,M,False,False,2,0,,,20,76%,4,1,1,0,0,0,0,,,,0.0,,,,6.8,3.0,8.0,2.0,2.0,1.0,1.0
39152,FC Schalke 04,174,426,Mark Uth,https://media.api-sports.io/football/players/426.png,65,7,F,False,False,0,0,,,7,53%,0,0,1,1,0,0,0,,,,0.0,1.0,,,6.2,0.0,14.0,4.0,1.0,0.0,2.0
39152,FC Schalke 04,174,421,Breel Embolo,https://media.api-sports.io/football/players/421.png,72,36,F,False,False,2,1,,,3,50%,0,5,1,1,0,0,0,,,1.0,0.0,,,,7.0,0.0,17.0,6.0,2.0,0.0,
39152,FC Schalke 04,174,412,Amine Harit,https://media.api-sports.io/football/players/412.png,6,25,M,False,True,0,0,,,3,100%,0,0,0,0,0,0,0,,,,0.0,,,,6.3,0.0,1.0,0.0,0.0,0.0,
39152,FC Schalke 04,174,420,Guido Burgstaller,https://media.api-sports.io/football/players/420.png,18,19,F,False,True,0,0,,,2,66%,0,0,0,0,0,0,0,,,,0.0,,,,6.4,0.0,2.0,0.0,1.0,0.0,
39152,FC Schalke 04,174,413,Yevhen Konoplyanka,https://media.api-sports.io/football/players/413.png,25,11,F,False,True,1,0,,,0,0%,1,1,0,0,0,0,0,,,,0.0,1.0,,,6.4,0.0,5.0,2.0,0.0,0.0,1.0
39152,FC Porto,212,367,Iker Casillas,https://media.api-sports.io/football/players/367.png,90,1,G,False,False,0,0,1.0,1.0,30,75%,0,0,0,0,0,0,0,1.0,,,0.0,,,,6.5,0.0,0.0,0.0,0.0,0.0,
39152,FC Porto,212,377,Maxi Pereira,https://media.api-sports.io/football/players/377.png,90,2,D,False,False,0,0,,,45,78%,0,1,1,0,0,0,0,,,,0.0,3.0,,,6.8,0.0,9.0,6.0,2.0,1.0,1.0
39152,FC Porto,212,371,Felipe,https://media.api-sports.io/football/players/371.png,90,28,D,False,False,1,1,,,47,82%,6,0,2,0,0,0,0,,,,3.0,2.0,,,7.9,0.0,18.0,11.0,0.0,0.0,
39152,FC Porto,212,372,Éder Militão,https://media.api-sports.io/football/players/372.png,90,3,D,False,False,0,0,,,43,82%,5,0,2,0,0,0,0,,,,0.0,1.0,,,7.1,0.0,15.0,9.0,0.0,0.0,
39152,FC Porto,212,378,Alex Telles,https://media.api-sports.io/football/players/378.png,90,13,D,False,False,1,1,,,28,71%,2,2,0,0,0,0,1,,,,0.0,,,,7.0,0.0,7.0,5.0,0.0,0.0,1.0
39152,FC Porto,212,381,Danilo Pereira,https://media.api-sports.io/football/players/381.png,90,22,M,False,False,1,0,,,39,84%,4,3,1,0,0,0,0,,,,2.0,1.0,,,7.2,0.0,15.0,9.0,1.0,1.0,1.0
39152,FC Porto,212,393,Moussa Marega,https://media.api-sports.io/football/players/393.png,90,11,F,False,False,1,0,,,11,64%,1,1,2,0,0,0,0,,,,0.0,3.0,1.0,,6.6,0.0,16.0,7.0,3.0,1.0,
39152,FC Porto,212,380,Otávio,https://media.api-sports.io/football/players/380.png,89,25,M,False,False,2,2,,,31,68%,1,1,1,0,0,1,0,,,1.0,0.0,3.0,,,7.2,2.0,15.0,11.0,4.0,4.0,
39152,FC Porto,212,382,Héctor Herrera,https://media.api-sports.io/football/players/382.png,90,16,M,True,False,1,0,,,33,70%,3,1,3,1,0,0,0,,,,0.0,2.0,,,6.6,1.0,16.0,7.0,2.0,2.0,
39152,FC Porto,212,388,Yacine Brahimi,https://media.api-sports.io/football/players/388.png,82,8,M,False,False,0,0,,,24,85%,0,1,2,0,0,0,0,,,,0.0,1.0,,,5.6,0.0,18.0,6.0,9.0,4.0,
39152,FC Porto,212,386,Vincent Aboubakar,https://media.api-sports.io/football/players/386.png,60,9,F,False,False,3,1,,,5,45%,0,2,0,0,0,0,0,,,,0.0,,,,6.6,1.0,13.0,4.0,1.0,0.0,
39152,FC Porto,212,395,Hernani,https://media.api-sports.io/football/players/395.png,1,7,M,False,False,0,0,,,0,0%,0,0,0,0,0,0,0,,,,0.0,,,,–,0.0,0.0,0.0,0.0,0.0,
39152,FC Porto,212,389,Jesús Corona,https://media.api-sports.io/football/players/389.png,30,17,M,False,False,0,0,,,5,55%,0,0,2,1,0,0,0,,,,0.0,1.0,,,6.4,0.0,5.0,1.0,1.0,0.0,1.0
39152,FC Porto,212,2375,Sérgio Oliveira,https://media.api-sports.io/football/players/2375.png,8,27,M,False,False,0,0,,,2,100%,0,0,0,0,0,0,0,,,,0.0,,,,6.3,0.0,1.0,0.0,0.0,0.0,
39148,Club Brugge KV,569,64,Karlo Letica,https://media.api-sports.io/football/players/64.png,90,1,G,False,False,0,0,1.0,1.0,10,52%,0,0,0,0,0,0,0,0.0,,,0.0,,,,6.4,0.0,1.0,1.0,0.0,0.0,
39148,Club Brugge KV,569,72,Benoît Poulain,https://media.api-sports.io/football/players/72.png,90,5,D,False,False,0,0,,,41,85%,3,0,1,0,0,0,0,,,,0.0,,,,6.9,1.0,4.0,1.0,0.0,0.0,1.0
39148,Club Brugge KV,569,70,Matej Mitrović,https://media.api-sports.io/football/players/70.png,90,15,D,False,False,0,0,,,31,93%,6,0,0,0,0,0,0,,,,0.0,1.0,,,7.1,0.0,7.0,5.0,0.0,0.0,
39148,Club Brugge KV,569,67,Stefano Denswil,https://media.api-sports.io/football/players/67.png,90,24,D,False,False,1,0,,,46,90%,1,1,1,0,0,0,0,,,,1.0,,,,7.1,0.0,9.0,6.0,0.0,0.0,1.0
39148,Club Brugge KV,569,77,Mats Rits,https://media.api-sports.io/football/players/77.png,90,26,M,False,False,1,0,,,27,87%,3,0,3,0,0,0,0,,,,1.0,1.0,,,6.8,0.0,8.0,3.0,0.0,0.0,1.0
39148,Club Brugge KV,569,73,Thibault Vlietinck,https://media.api-sports.io/football/players/73.png,56,19,F,False,False,0,0,,,17,60%,0,0,0,0,0,0,0,,,,0.0,1.0,,,7.0,2.0,5.0,4.0,1.0,1.0,
39148,Club Brugge KV,569,79,Ruud Vormer,https://media.api-sports.io/football/players/79.png,90,25,M,True,False,2,0,,,29,82%,1,0,2,0,0,0,0,,,,0.0,2.0,,,6.9,1.0,9.0,3.0,0.0,0.0,
39148,Club Brugge KV,569,78,Hans Vanaken,https://media.api-sports.io/football/players/78.png,90,20,M,False,False,1,0,,,32,88%,1,0,1,0,0,0,0,,,,0.0,3.0,,,6.9,1.0,11.0,6.0,3.0,2.0,1.0
39148,Club Brugge KV,569,83,Arnaut Groeneveld,https://media.api-sports.io/football/players/83.png,76,47,F,False,False,2,1,,,20,83%,1,0,0,0,0,0,0,,,,0.0,,,,6.7,1.0,2.0,0.0,2.0,0.0,
39148,Club Brugge KV,569,89,Jelle Vossen,https://media.api-sports.io/football/players/89.png,82,9,F,False,False,2,1,,,14,60%,2,0,0,0,0,0,0,,,,0.0,1.0,,,6.9,0.0,7.0,2.0,1.0,1.0,
39148,Club Brugge KV,569,84,Wesley,https://media.api-sports.io/football/players/84.png,90,7,F,False,False,0,0,,,12,60%,0,1,2,0,0,0,0,,,,0.0,,,,6.7,0.0,13.0,5.0,2.0,2.0,
39148,Club Brugge KV,569,65,Dion Cools,https://media.api-sports.io/football/players/65.png,34,21,D,False,True,0,0,,,5,41%,0,0,0,0,0,0,0,,,,0.0,,,,6.4,0.0,1.0,0.0,0.0,0.0,
39148,Club Brugge KV,569,86,Loïs Openda,https://media.api-sports.io/football/players/86.png,8,80,F,False,True,2,1,,,0,0%,1,1,0,0,0,0,0,,,,0.0,,,,7.0,0.0,3.0,2.0,0.0,0.0,1.0
39148,Club Brugge KV,569,80,Emmanuel Dennis,https://media.api-sports.io/football/players/80.png,14,42,F,False,True,0,0,,,6,75%,0,1,0,0,0,0,0,,,,0.0,,,,6.7,1.0,2.0,1.0,0.0,0.0,
39148,Borussia Dortmund,165,1,Roman Bürki,https://media.api-sports.io/football/players/1.png,90,1,G,False,False,0,0,0.0,2.0,21,75%,0,0,0,0,0,0,0,0.0,,,0.0,,,,7.5,0.0,0.0,0.0,0.0,0.0,
39148,Borussia Dortmund,165,10,Łukasz Piszczek,https://media.api-sports.io/football/players/10.png,90,26,D,False,False,3,0,,,28,87%,2,0,0,0,0,0,0,,,,0.0,1.0,,,7.3,0.0,5.0,5.0,1.0,1.0,
39148,Borussia Dortmund,165,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,90,16,D,False,False,0,0,,,83,95%,1,0,0,0,0,0,0,,,,0.0,2.0,,,7.6,1.0,6.0,4.0,1.0,0.0,
39148,Borussia Dortmund,165,7,Abdou Diallo,https://media.api-sports.io/football/players/7.png,90,4,D,False,False,0,0,,,88,91%,1,0,0,0,0,0,0,,,,2.0,,,,7.7,0.0,4.0,2.0,0.0,0.0,
39148,Borussia Dortmund,165,11,Marcel Schmelzer,https://media.api-sports.io/football/players/11.png,90,29,D,False,False,1,0,,,90,90%,1,0,0,0,0,0,0,,,,1.0,1.0,,,7.7,1.0,8.0,6.0,2.0,1.0,
39148,Borussia Dortmund,165,19,Julian Weigl,https://media.api-sports.io/football/players/19.png,84,33,M,False,False,0,0,,,77,95%,2,5,3,1,0,0,0,,,,0.0,1.0,,,6.8,0.0,12.0,7.0,0.0,0.0,1.0
39148,Borussia Dortmund,165,20,Axel Witsel,https://media.api-sports.io/football/players/20.png,90,28,M,False,False,2,0,,,85,91%,0,0,1,0,0,0,0,,,,0.0,1.0,,,7.0,1.0,8.0,3.0,0.0,0.0,1.0
39148,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,90,27,M,False,False,2,0,,,32,80%,0,2,0,0,0,0,0,,,,0.0,2.0,,,7.2,2.0,10.0,6.0,1.0,1.0,
39148,Borussia Dortmund,165,16,Mario Götze,https://media.api-sports.io/football/players/16.png,62,10,M,False,False,1,1,,,27,81%,1,1,0,0,0,0,0,,,,0.0,,,,6.3,0.0,7.0,2.0,0.0,0.0,3.0
39148,Borussia Dortmund,165,18,Jadon Sancho,https://media.api-sports.io/football/players/18.png,69,7,F,False,False,0,0,,,44,91%,1,0,0,0,0,0,0,,,,0.0,,,,6.5,2.0,4.0,0.0,1.0,0.0,
39148,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,90,11,M,True,False,1,0,,,23,79%,1,0,0,0,0,0,0,,,,1.0,1.0,,,7.5,2.0,8.0,2.0,0.0,0.0,1.0
39148,Borussia Dortmund,165,1991,Shinji Kagawa,https://media.api-sports.io/football/players/1991.png,28,23,M,False,False,0,0,,,18,75%,0,1,0,1,0,0,0,,,,0.0,,,,7.0,1.0,4.0,3.0,1.0,1.0,
39148,Borussia Dortmund,165,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,6,19,M,False,False,1,0,,,10,90%,0,0,0,0,0,0,0,,,,0.0,,,,6.6,0.0,0.0,0.0,0.0,0.0,
