rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
1,50,Manchester City,https://media.api-sports.io/football/teams/50.png,98,72,Premier League,WWWWW,,Promotion - Champions League (Group Stage),38,32,2,4,95,23,19,18,0,1,57,12,19,14,2,3,38,11
2,40,Liverpool,https://media.api-sports.io/football/teams/40.png,97,67,Premier League,WWWWW,,Promotion - Champions League (Group Stage),38,30,7,1,89,22,19,17,2,0,55,10,19,13,5,1,34,12
3,49,Chelsea,https://media.api-sports.io/football/teams/49.png,72,24,Premier League,DWDDL,,Promotion - Champions League (Group Stage),38,21,9,8,63,39,19,12,6,1,39,12,19,9,3,7,24,27
4,47,Tottenham,https://media.api-sports.io/football/teams/47.png,71,28,Premier League,DLLWL,,Promotion - Champions League (Group Stage),38,23,2,13,67,39,19,12,2,5,34,16,19,11,0,8,33,23
5,42,Arsenal,https://media.api-sports.io/football/teams/42.png,70,22,Premier League,WDLLL,,Promotion - Europa League (Group Stage),38,21,7,10,73,51,19,14,3,2,42,16,19,7,4,8,31,35
6,33,Manchester United,https://media.api-sports.io/football/teams/33.png,66,11,Premier League,LDDLL,,Promotion - Europa League (Qualification),38,19,9,10,65,54,19,10,6,3,33,25,19,9,3,7,32,29
7,39,Wolves,https://media.api-sports.io/football/teams/39.png,57,1,Premier League,LWWWD,,,38,16,9,13,47,46,19,10,4,5,28,21,19,6,5,8,19,25
8,45,Everton,https://media.api-sports.io/football/teams/45.png,54,8,Premier League,DWDWL,,,38,15,9,14,54,46,19,10,4,5,30,21,19,5,5,9,24,25
9,46,Leicester,https://media.api-sports.io/football/teams/46.png,52,3,Premier League,DLWDL,,,38,15,7,16,51,48,19,8,3,8,24,20,19,7,4,8,27,28
10,48,West Ham,https://media.api-sports.io/football/teams/48.png,52,-3,Premier League,WWWDL,,,38,15,7,16,52,55,19,9,4,6,32,27,19,6,3,10,20,28
11,38,Watford,https://media.api-sports.io/football/teams/38.png,50,-7,Premier League,LLLDW,,,38,14,8,16,52,59,19,8,3,8,26,28,19,6,5,8,26,31
12,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,49,-2,Premier League,WWDWL,,,38,14,7,17,51,53,19,5,5,9,19,23,19,9,2,8,32,30
13,34,Newcastle,https://media.api-sports.io/football/teams/34.png,45,-6,Premier League,WLDWW,,,38,12,9,17,42,48,19,8,1,10,24,25,19,4,8,7,18,23
14,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,45,-14,Premier League,LWDLW,,,38,13,6,19,56,70,19,8,5,6,30,25,19,5,1,13,26,45
15,44,Burnley,https://media.api-sports.io/football/teams/44.png,40,-23,Premier League,LLLDW,,,38,11,7,20,45,68,19,7,2,10,24,32,19,4,5,10,21,36
16,41,Southampton,https://media.api-sports.io/football/teams/41.png,39,-20,Premier League,DLDDL,,,38,9,12,17,45,65,19,5,8,6,27,30,19,4,4,11,18,35
17,51,Brighton,https://media.api-sports.io/football/teams/51.png,36,-25,Premier League,LDDLD,,,38,9,9,20,35,60,19,6,5,8,19,28,19,3,4,12,16,32
18,43,Cardiff,https://media.api-sports.io/football/teams/43.png,34,-35,Premier League,WLLLW,,Relegation - Championship,38,10,4,24,34,69,19,6,2,11,21,38,19,4,2,13,13,31
19,36,Fulham,https://media.api-sports.io/football/teams/36.png,26,-47,Premier League,LLWWW,,Relegation - Championship,38,7,5,26,34,81,19,6,3,10,22,36,19,1,2,16,12,45
20,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,16,-54,Premier League,DDLLL,,Relegation - Championship,38,3,7,28,22,76,19,2,3,14,10,31,19,1,4,14,12,45
