fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,goals_assists,offsides,penalty_commited,penalty_won
65,Manchester United,33,882,David De Gea,https://media.api-sports.io/football/players/882.png,90,1,G,6.7,False,False,0,0,1.0,3.0,6,0.0,28%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
65,Manchester United,33,887,Matteo Darmian,https://media.api-sports.io/football/players/887.png,90,36,D,6.8,False,False,1,1,0.0,,27,0.0,77%,0,2,11.0,6.0,0.0,0.0,0,1,0,0,0,0,,5.0,3.0,,,,,
65,Manchester United,33,885,Eric Bailly,https://media.api-sports.io/football/players/885.png,90,3,D,7.2,False,False,0,0,0.0,,23,0.0,95%,1,1,5.0,5.0,1.0,1.0,1,0,0,0,0,0,,3.0,,,,,,
65,Manchester United,33,889,Victor Lindelöf,https://media.api-sports.io/football/players/889.png,90,2,D,6.8,False,False,0,0,0.0,,31,0.0,88%,0,1,3.0,3.0,0.0,0.0,0,0,0,0,0,0,,2.0,,,,,,
65,Manchester United,33,891,Luke Shaw,https://media.api-sports.io/football/players/891.png,90,23,D,7.5,False,False,2,2,0.0,,57,1.0,85%,1,1,9.0,5.0,1.0,1.0,0,0,0,0,0,0,,3.0,,1.0,,,,
65,Manchester United,33,905,Fred,https://media.api-sports.io/football/players/905.png,76,17,M,6.7,False,False,0,0,0.0,,49,0.0,92%,0,3,7.0,2.0,0.0,0.0,1,3,1,0,0,0,,1.0,,,,,,
65,Manchester United,33,899,Andreas Pereira,https://media.api-sports.io/football/players/899.png,90,15,M,7.1,False,False,0,0,0.0,,53,0.0,91%,1,5,11.0,5.0,1.0,1.0,0,4,1,0,0,0,,3.0,2.0,,,,,
65,Manchester United,33,904,Paul Pogba,https://media.api-sports.io/football/players/904.png,84,6,M,7.4,True,False,2,2,0.0,,54,0.0,79%,1,0,19.0,11.0,7.0,6.0,1,1,0,0,1,0,,2.0,2.0,1.0,,,,
65,Manchester United,33,901,Juan Mata,https://media.api-sports.io/football/players/901.png,90,8,F,7.4,False,False,1,0,0.0,,48,2.0,85%,0,3,7.0,4.0,2.0,2.0,0,0,0,0,0,0,,1.0,,,1.0,,,
65,Manchester United,33,909,Marcus Rashford,https://media.api-sports.io/football/players/909.png,67,10,F,6.9,False,False,0,0,0.0,,17,0.0,85%,0,0,7.0,4.0,1.0,0.0,1,0,0,0,0,0,,3.0,,,,1.0,,
65,Manchester United,33,910,Alexis Sánchez,https://media.api-sports.io/football/players/910.png,90,7,F,7.1,False,False,1,0,0.0,,24,4.0,64%,0,1,14.0,5.0,1.0,0.0,3,1,0,0,0,0,,2.0,1.0,,,2.0,,
65,Manchester United,33,903,Scott McTominay,https://media.api-sports.io/football/players/903.png,14,39,M,6.3,False,True,0,0,0.0,,6,0.0,100%,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,,,1.0,,,,,
65,Manchester United,33,12753,Marouane Fellaini,https://media.api-sports.io/football/players/12753.png,6,27,M,6.5,False,True,0,0,0.0,,0,0.0,0%,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
65,Manchester United,33,907,Romelu Lukaku,https://media.api-sports.io/football/players/907.png,23,9,F,6.3,False,True,1,1,0.0,,4,0.0,80%,0,0,5.0,2.0,0.0,0.0,0,1,0,0,0,0,,1.0,,,,1.0,,
65,Leicester,46,2728,Kasper Schmeichel,https://media.api-sports.io/football/players/2728.png,90,1,G,6.8,False,False,1,0,2.0,4.0,13,0.0,72%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
65,Leicester,46,3421,Daniel Amartey,https://media.api-sports.io/football/players/3421.png,63,18,D,5.9,False,False,0,0,0.0,,31,1.0,83%,0,1,8.0,3.0,0.0,0.0,1,2,1,0,0,0,,1.0,1.0,,,,1.0,
65,Leicester,46,18774,Wes Morgan,https://media.api-sports.io/football/players/18774.png,90,5,D,6.7,True,False,0,0,0.0,,37,0.0,84%,1,0,5.0,4.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,,
65,Leicester,46,2935,Harry Maguire,https://media.api-sports.io/football/players/2935.png,90,15,D,6.5,False,False,0,0,0.0,,54,0.0,91%,0,0,3.0,1.0,0.0,0.0,0,1,0,0,0,0,,,,,,,,
65,Leicester,46,2933,Ben Chilwell,https://media.api-sports.io/football/players/2933.png,90,3,D,6.5,False,False,0,0,0.0,,41,3.0,82%,0,1,8.0,4.0,3.0,1.0,2,0,0,0,0,0,,1.0,,,,,,
65,Leicester,46,114,Adrien Silva,https://media.api-sports.io/football/players/114.png,80,23,M,6.5,False,False,0,0,0.0,,65,0.0,85%,0,1,9.0,3.0,0.0,0.0,1,0,0,0,0,0,,2.0,2.0,,,,,
65,Leicester,46,18786,Wilfred Ndidi,https://media.api-sports.io/football/players/18786.png,90,25,M,6.9,False,False,2,1,0.0,,72,1.0,82%,0,2,11.0,5.0,1.0,1.0,0,2,0,0,0,0,,2.0,2.0,,,,,
65,Leicester,46,18771,Ricardo Pereira,https://media.api-sports.io/football/players/18771.png,90,14,M,6.4,False,False,1,0,0.0,,33,2.0,71%,0,2,18.0,8.0,2.0,0.0,0,2,0,0,0,0,,4.0,3.0,,,,,
65,Leicester,46,18784,James Maddison,https://media.api-sports.io/football/players/18784.png,63,10,M,7.0,False,False,2,1,0.0,,29,1.0,78%,0,1,7.0,5.0,2.0,1.0,4,0,0,0,0,0,,,1.0,,,1.0,,
65,Leicester,46,18781,Demarai Gray,https://media.api-sports.io/football/players/18781.png,90,7,M,7.1,False,False,3,1,0.0,,30,0.0,78%,0,2,15.0,10.0,6.0,5.0,3,0,0,0,0,0,,2.0,,,,,,
65,Leicester,46,2778,Kelechi Iheanacho,https://media.api-sports.io/football/players/2778.png,90,8,F,6.1,False,False,2,0,0.0,,17,0.0,94%,0,0,9.0,1.0,1.0,0.0,0,1,0,0,0,0,,1.0,1.0,,,1.0,,
65,Leicester,46,1699,Vicente Iborra,https://media.api-sports.io/football/players/1699.png,10,21,M,6.6,False,False,0,0,0.0,,16,0.0,94%,0,2,1.0,0.0,0.0,0.0,0,0,0,0,0,0,,,1.0,,,,,
65,Leicester,46,18780,Rachid Ghezzal,https://media.api-sports.io/football/players/18780.png,27,31,M,6.4,False,False,0,0,0.0,,10,0.0,71%,0,0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,,,,,,,,
65,Leicester,46,18788,Jamie Vardy,https://media.api-sports.io/football/players/18788.png,27,9,F,7.1,False,False,2,1,0.0,,2,1.0,100%,0,0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,,,,1.0,,,,
66,Newcastle,34,18886,Martin Dúbravka,https://media.api-sports.io/football/players/18886.png,90,12,G,6.5,False,False,0,0,2.0,3.0,22,0.0,56%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
66,Newcastle,34,18897,DeAndre Yedlin,https://media.api-sports.io/football/players/18897.png,89,22,D,6.2,False,False,1,0,0.0,,27,0.0,67%,0,2,7.0,1.0,1.0,0.0,0,1,0,0,0,0,,1.0,1.0,,,,,
66,Newcastle,34,18894,Jamaal Lascelles,https://media.api-sports.io/football/players/18894.png,90,6,D,6.7,True,False,0,0,0.0,,38,0.0,79%,0,4,12.0,8.0,0.0,0.0,1,1,0,0,0,0,,2.0,,,,,,
66,Newcastle,34,18891,Ciaran Clark,https://media.api-sports.io/football/players/18891.png,90,2,D,6.9,False,False,2,0,0.0,,22,0.0,64%,1,1,13.0,10.0,0.0,0.0,0,1,0,0,0,0,,3.0,,,,,,
66,Newcastle,34,18892,Paul Dummett,https://media.api-sports.io/football/players/18892.png,90,3,D,6.4,False,False,1,0,0.0,,24,0.0,63%,0,1,5.0,4.0,0.0,0.0,1,0,0,0,0,0,,1.0,,,,,,
66,Newcastle,34,18903,Matt Ritchie,https://media.api-sports.io/football/players/18903.png,69,11,M,7.1,False,False,2,0,0.0,,18,2.0,85%,0,1,7.0,4.0,1.0,1.0,1,3,0,0,0,0,,,,,1.0,,,
66,Newcastle,34,18904,Jonjo Shelvey,https://media.api-sports.io/football/players/18904.png,90,8,M,7.2,False,False,0,0,0.0,,43,2.0,75%,0,1,13.0,6.0,2.0,2.0,1,3,0,0,0,0,,1.0,1.0,,,,,
66,Newcastle,34,18898,Mohamed Diamé,https://media.api-sports.io/football/players/18898.png,90,10,M,6.6,False,False,1,0,0.0,,21,1.0,72%,1,2,16.0,8.0,4.0,2.0,0,1,1,0,0,0,,2.0,1.0,,,,,
66,Newcastle,34,18902,Kenedy,https://media.api-sports.io/football/players/18902.png,90,15,M,6.5,False,False,1,0,0.0,,18,0.0,62%,0,6,22.0,13.0,9.0,6.0,5,0,0,0,0,0,,1.0,,,,,,
66,Newcastle,34,18906,Ayoze Pérez,https://media.api-sports.io/football/players/18906.png,81,17,F,7.1,False,False,1,1,0.0,,13,1.0,92%,1,2,11.0,5.0,4.0,2.0,1,0,0,0,0,0,,2.0,1.0,,,,,
66,Newcastle,34,18907,Joselu,https://media.api-sports.io/football/players/18907.png,59,21,F,7.8,False,False,2,1,0.0,,13,2.0,54%,0,1,15.0,9.0,1.0,0.0,1,1,1,0,0,0,,1.0,,1.0,,,,
66,Newcastle,34,3423,Christian Atsu,https://media.api-sports.io/football/players/3423.png,21,30,M,6.8,False,True,1,0,0.0,,4,1.0,80%,0,0,6.0,2.0,1.0,0.0,1,0,0,0,0,0,,1.0,,,,1.0,,
66,Newcastle,34,2461,Salomón Rondón,https://media.api-sports.io/football/players/2461.png,31,9,F,6.6,False,True,2,0,0.0,,3,0.0,50%,0,0,6.0,2.0,1.0,0.0,0,0,0,0,0,0,,,,,,,,
66,Newcastle,34,18905,Yoshinori Muto,https://media.api-sports.io/football/players/18905.png,9,13,F,6.9,False,True,1,0,0.0,,2,0.0,66%,0,0,4.0,3.0,4.0,3.0,0,0,0,0,0,0,,,,,,,,
66,Tottenham,47,159,Hugo Lloris,https://media.api-sports.io/football/players/159.png,90,1,G,6.7,True,False,0,0,1.0,1.0,18,0.0,62%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,,,,,,
66,Tottenham,47,163,Serge Aurier,https://media.api-sports.io/football/players/163.png,90,24,D,6.7,False,False,1,0,0.0,,34,1.0,70%,0,1,17.0,7.0,2.0,1.0,0,3,0,0,0,0,,3.0,2.0,,1.0,,,
66,Tottenham,47,168,Davinson Sánchez,https://media.api-sports.io/football/players/168.png,90,6,D,7.1,False,False,3,0,0.0,,67,1.0,93%,1,2,7.0,2.0,0.0,0.0,0,0,0,0,0,0,,,1.0,,1.0,,,
66,Tottenham,47,170,Jan Vertonghen,https://media.api-sports.io/football/players/170.png,90,5,D,7.8,False,False,1,1,0.0,,68,0.0,88%,1,3,13.0,7.0,0.0,0.0,0,0,0,0,0,0,,3.0,2.0,1.0,,,,
66,Tottenham,47,164,Ben Davies,https://media.api-sports.io/football/players/164.png,90,33,D,7.0,False,False,1,0,0.0,,49,2.0,80%,0,1,15.0,7.0,0.0,0.0,1,3,0,0,0,0,,3.0,1.0,,,,,
66,Tottenham,47,179,Moussa Sissoko,https://media.api-sports.io/football/players/179.png,90,17,M,6.6,False,False,1,1,0.0,,43,0.0,81%,0,0,8.0,3.0,0.0,0.0,1,2,0,0,0,0,,1.0,2.0,,,,,
66,Tottenham,47,175,Eric Dier,https://media.api-sports.io/football/players/175.png,88,15,M,6.8,False,False,0,0,0.0,,48,0.0,87%,1,1,15.0,7.0,0.0,0.0,1,2,1,0,0,0,,4.0,2.0,,,,,
66,Tottenham,47,172,Dele Alli,https://media.api-sports.io/football/players/172.png,80,20,M,7.7,False,False,2,2,0.0,,29,0.0,78%,2,0,12.0,7.0,2.0,1.0,2,0,0,0,0,0,,3.0,,1.0,,,,
66,Tottenham,47,178,Lucas Moura,https://media.api-sports.io/football/players/178.png,68,27,M,6.3,False,False,1,0,0.0,,14,0.0,66%,0,1,12.0,4.0,2.0,1.0,1,1,0,0,0,0,,1.0,1.0,,,,,
66,Tottenham,47,174,Christian Eriksen,https://media.api-sports.io/football/players/174.png,90,23,M,7.0,False,False,2,1,0.0,,47,6.0,85%,0,1,11.0,3.0,1.0,0.0,1,0,0,0,0,0,,1.0,3.0,,,,,
66,Tottenham,47,184,Harry Kane,https://media.api-sports.io/football/players/184.png,90,10,F,6.7,False,False,2,0,0.0,,22,2.0,68%,0,0,12.0,5.0,1.0,0.0,3,1,1,0,0,0,,1.0,2.0,,,,,
66,Tottenham,47,2921,Mousa Dembélé,https://media.api-sports.io/football/players/2921.png,22,19,M,6.5,False,False,1,0,0.0,,22,0.0,91%,0,0,7.0,3.0,1.0,1.0,0,0,0,0,0,0,,1.0,,,,,,
66,Tottenham,47,173,Luke Amos,https://media.api-sports.io/football/players/173.png,2,40,M,6.6,False,False,0,0,0.0,,1,0.0,33%,0,0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,,
66,Tottenham,47,186,Heung-Min Son,https://media.api-sports.io/football/players/186.png,10,7,F,6.9,False,False,0,0,0.0,,5,0.0,83%,0,0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,,4.0,,,,,,
67,Bournemouth,35,18858,Asmir Begović,https://media.api-sports.io/football/players/18858.png,90,27,G,7.1,False,False,0,0,0.0,1.0,10,0.0,66%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
67,Bournemouth,35,18869,Adam Smith,https://media.api-sports.io/football/players/18869.png,89,15,D,6.8,False,False,0,0,0.0,,37,1.0,86%,0,0,8.0,3.0,0.0,0.0,1,1,0,0,0,0,,2.0,2.0,,,,,
67,Bournemouth,35,18863,Steve Cook,https://media.api-sports.io/football/players/18863.png,90,3,D,6.9,False,False,0,0,0.0,,50,0.0,75%,0,2,20.0,8.0,1.0,0.0,0,3,0,0,0,0,,1.0,1.0,,,,,
67,Bournemouth,35,18861,Nathan Aké,https://media.api-sports.io/football/players/18861.png,90,5,D,7.3,False,False,0,0,0.0,,56,0.0,94%,2,0,6.0,2.0,0.0,0.0,0,0,0,0,0,0,,1.0,1.0,,,,,
67,Bournemouth,35,18864,Charlie Daniels,https://media.api-sports.io/football/players/18864.png,90,11,D,6.8,False,False,0,0,0.0,,36,1.0,75%,0,1,11.0,5.0,2.0,1.0,0,1,1,0,0,0,,,1.0,,,,,
67,Bournemouth,35,18870,David Brooks,https://media.api-sports.io/football/players/18870.png,67,20,M,6.8,False,False,1,0,0.0,,17,0.0,70%,0,0,9.0,6.0,0.0,0.0,1,1,0,0,0,0,,3.0,,,,,,
67,Bournemouth,35,18879,Andrew Surman,https://media.api-sports.io/football/players/18879.png,90,6,M,6.8,True,False,1,0,0.0,,51,0.0,79%,0,0,14.0,8.0,0.0,0.0,0,2,0,0,0,0,,,,,,,,
67,Bournemouth,35,18874,Dan Gosling,https://media.api-sports.io/football/players/18874.png,90,4,M,7.1,False,False,1,0,0.0,,56,0.0,77%,0,0,19.0,10.0,2.0,2.0,0,0,0,0,0,0,,4.0,2.0,,,,,
67,Bournemouth,35,18873,Ryan Fraser,https://media.api-sports.io/football/players/18873.png,90,24,M,8.3,False,False,2,1,0.0,,37,3.0,78%,0,1,8.0,6.0,2.0,1.0,4,0,0,0,0,0,,,1.0,1.0,,,,
67,Bournemouth,35,2939,Callum Wilson,https://media.api-sports.io/football/players/2939.png,89,13,F,8.1,False,False,6,3,0.0,,16,1.0,66%,0,0,13.0,5.0,5.0,4.0,1,1,0,0,0,1,,,,1.0,1.0,,,1.0
67,Bournemouth,35,18881,Joshua King,https://media.api-sports.io/football/players/18881.png,90,17,F,6.4,False,False,1,0,0.0,,23,2.0,76%,0,0,20.0,6.0,8.0,2.0,1,0,0,0,0,0,,,,,,,,
67,Bournemouth,35,18865,Simon Francis,https://media.api-sports.io/football/players/18865.png,23,2,D,7.1,False,True,0,0,0.0,,8,1.0,80%,1,0,7.0,3.0,1.0,1.0,0,2,0,0,0,0,,,1.0,,1.0,,,
67,Bournemouth,35,1758,Jermain Defoe,https://media.api-sports.io/football/players/1758.png,1,18,F,–,False,True,0,0,0.0,,0,0.0,0%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
67,Bournemouth,35,18882,Lys Mousset,https://media.api-sports.io/football/players/18882.png,1,9,F,–,False,True,0,0,0.0,,0,0.0,0%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
67,Cardiff,43,18983,Neil Etheridge,https://media.api-sports.io/football/players/18983.png,90,1,G,6.7,False,False,0,0,2.0,2.0,9,0.0,24%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,,,,,,,
67,Cardiff,43,18994,Lee Peltier,https://media.api-sports.io/football/players/18994.png,90,2,D,6.3,False,False,0,0,0.0,,12,0.0,52%,0,1,7.0,4.0,0.0,0.0,0,1,1,0,0,0,,4.0,,,,,,
67,Cardiff,43,18992,Sean Morrison,https://media.api-sports.io/football/players/18992.png,90,4,D,6.8,True,False,1,1,0.0,,18,1.0,66%,1,2,12.0,7.0,0.0,0.0,0,0,0,0,0,0,,1.0,1.0,,,,,
67,Cardiff,43,18991,Bruno Ecuele Manga,https://media.api-sports.io/football/players/18991.png,90,5,D,6.4,False,False,0,0,0.0,,14,0.0,73%,0,1,7.0,6.0,0.0,0.0,0,1,0,0,0,0,,4.0,,,,,1.0,
67,Cardiff,43,18987,Joe Bennett,https://media.api-sports.io/football/players/18987.png,90,3,D,6.9,False,False,0,0,0.0,,24,0.0,92%,0,3,11.0,8.0,0.0,0.0,4,1,0,0,0,0,,4.0,1.0,,,,,
67,Cardiff,43,18986,Sol Bamba,https://media.api-sports.io/football/players/18986.png,90,22,M,6.3,False,False,0,0,0.0,,17,0.0,73%,0,1,15.0,7.0,0.0,0.0,0,3,0,0,0,0,,1.0,2.0,,,,,
67,Cardiff,43,19008,Nathaniel Mendez-Laing,https://media.api-sports.io/football/players/19008.png,63,19,M,6.8,False,False,2,0,0.0,,8,0.0,53%,0,3,10.0,5.0,1.0,0.0,0,0,0,0,0,0,,2.0,,,,,,
67,Cardiff,43,18993,Callum Paterson,https://media.api-sports.io/football/players/18993.png,62,13,M,6.3,False,False,1,0,0.0,,11,1.0,42%,0,0,19.0,10.0,0.0,0.0,1,0,0,0,0,0,,1.0,3.0,,,,,
67,Cardiff,43,19003,Joe Ralls,https://media.api-sports.io/football/players/19003.png,90,8,M,6.6,False,False,1,0,0.0,,23,1.0,67%,1,1,10.0,5.0,1.0,1.0,2,0,0,0,0,0,,,2.0,,,,,
67,Cardiff,43,19007,Junior Hoilett,https://media.api-sports.io/football/players/19007.png,90,33,M,6.7,False,False,0,0,0.0,,16,1.0,80%,0,3,12.0,4.0,4.0,1.0,1,2,0,0,0,0,,2.0,1.0,,,1.0,,
67,Cardiff,43,19004,Bobby Reid,https://media.api-sports.io/football/players/19004.png,88,14,F,7.4,False,False,3,0,0.0,,15,2.0,68%,0,0,17.0,11.0,7.0,5.0,3,1,0,0,0,0,,2.0,,,,1.0,,
67,Cardiff,43,19002,Josh Murphy,https://media.api-sports.io/football/players/19002.png,27,11,M,6.5,False,False,2,0,0.0,,6,2.0,66%,0,0,5.0,2.0,4.0,2.0,0,0,0,0,0,0,,,1.0,,,,,
67,Cardiff,43,19010,Daniel Ward,https://media.api-sports.io/football/players/19010.png,28,9,F,6.4,False,False,0,0,0.0,,2,0.0,33%,0,0,9.0,3.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
67,Cardiff,43,19107,Gary Madine,https://media.api-sports.io/football/players/19107.png,2,24,F,–,False,False,0,0,0.0,,0,0.0,0%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,1.0,,,,,,
68,Fulham,36,19011,Fabri,https://media.api-sports.io/football/players/19011.png,90,31,G,7.1,False,False,0,0,2.0,8.0,15,0.0,78%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
68,Fulham,36,19017,Cyrus Christie,https://media.api-sports.io/football/players/19017.png,90,22,D,6.5,False,False,1,1,0.0,,57,1.0,86%,0,1,11.0,2.0,1.0,0.0,1,1,0,0,0,0,,1.0,2.0,,,,,
68,Fulham,36,19016,Calum Chambers,https://media.api-sports.io/football/players/19016.png,90,5,D,6.6,False,False,0,0,0.0,,70,0.0,95%,1,2,12.0,5.0,2.0,2.0,0,1,0,0,0,0,,2.0,,,,,,
68,Fulham,36,19019,Maxime Le Marchand,https://media.api-sports.io/football/players/19019.png,90,20,D,6.9,False,False,0,0,0.0,,74,0.0,88%,0,1,11.0,8.0,0.0,0.0,1,1,0,0,0,0,,3.0,,,,,,
68,Fulham,36,19015,Joe Bryan,https://media.api-sports.io/football/players/19015.png,71,23,D,6.7,False,False,0,0,0.0,,39,1.0,81%,1,0,10.0,4.0,3.0,1.0,1,1,0,0,0,0,,2.0,2.0,,,,,
68,Fulham,36,19025,Tom Cairney,https://media.api-sports.io/football/players/19025.png,90,10,M,6.9,True,False,1,0,0.0,,90,1.0,96%,0,2,6.0,3.0,1.0,1.0,0,0,0,0,0,0,,2.0,,,,,,
68,Fulham,36,19029,Kevin McDonald,https://media.api-sports.io/football/players/19029.png,90,6,M,6.9,False,False,1,0,0.0,,76,0.0,91%,0,1,7.0,6.0,0.0,0.0,1,0,1,0,0,0,,4.0,1.0,,,,,
68,Fulham,36,3243,Jean-Michaël Seri,https://media.api-sports.io/football/players/3243.png,82,24,M,7.9,False,False,1,0,0.0,,83,1.0,89%,0,4,13.0,9.0,1.0,1.0,2,0,0,0,0,0,,6.0,1.0,,,,,
68,Fulham,36,19031,Andre Schürrle,https://media.api-sports.io/football/players/19031.png,61,14,F,6.6,False,False,0,0,0.0,,24,1.0,85%,0,1,8.0,2.0,0.0,0.0,1,1,0,0,0,0,,1.0,4.0,,,,,
68,Fulham,36,2825,Aleksandar Mitrović,https://media.api-sports.io/football/players/2825.png,90,9,F,7.1,False,False,7,3,0.0,,13,0.0,81%,0,0,12.0,4.0,1.0,1.0,1,0,0,0,0,0,,,1.0,,,,,
68,Fulham,36,19032,Ryan Sessegnon,https://media.api-sports.io/football/players/19032.png,90,3,F,6.7,False,False,1,1,0.0,,32,1.0,78%,0,3,11.0,4.0,0.0,0.0,1,1,0,0,0,0,,2.0,1.0,,,1.0,,
68,Fulham,36,19159,Stefan Johansen,https://media.api-sports.io/football/players/19159.png,8,8,M,6.9,False,True,0,0,0.0,,5,0.0,62%,0,0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,,1.0,,,,,,
68,Fulham,36,19036,Luciano Vietto,https://media.api-sports.io/football/players/19036.png,19,19,F,6.8,False,True,1,0,0.0,,4,2.0,57%,0,0,5.0,3.0,2.0,1.0,1,0,0,0,0,0,,1.0,1.0,,,,,
68,Fulham,36,49923,Aboubakar Kamara,https://media.api-sports.io/football/players/49923.png,29,47,F,7.1,False,True,2,1,0.0,,9,2.0,69%,0,0,9.0,3.0,4.0,2.0,0,3,0,0,0,0,,,,,,1.0,,
68,Crystal Palace,52,18836,Wayne Hennessey,https://media.api-sports.io/football/players/18836.png,90,13,G,8.4,False,False,0,0,0.0,6.0,13,0.0,50%,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
68,Crystal Palace,52,18846,Aaron Wan-Bissaka,https://media.api-sports.io/football/players/18846.png,90,29,D,7.8,False,False,0,0,0.0,,19,1.0,67%,1,4,11.0,7.0,3.0,2.0,1,0,0,0,0,0,,4.0,1.0,,1.0,,,
68,Crystal Palace,52,18844,James Tomkins,https://media.api-sports.io/football/players/18844.png,90,5,D,7.3,False,False,1,1,0.0,,31,0.0,88%,0,1,7.0,6.0,0.0,0.0,0,0,0,0,0,0,,1.0,1.0,,,,,
68,Crystal Palace,52,18842,Mamadou Sakho,https://media.api-sports.io/football/players/18842.png,90,12,D,7.4,False,False,0,0,0.0,,30,0.0,93%,0,2,5.0,4.0,0.0,0.0,1,0,0,0,0,0,,2.0,,,,,,
68,Crystal Palace,52,18845,Patrick van Aanholt,https://media.api-sports.io/football/players/18845.png,89,3,D,7.7,False,False,1,1,0.0,,30,2.0,78%,0,1,4.0,4.0,4.0,4.0,0,0,0,0,0,0,,,,,1.0,2.0,,
68,Crystal Palace,52,18854,Andros Townsend,https://media.api-sports.io/football/players/18854.png,88,10,M,7.0,False,False,2,2,0.0,,24,1.0,75%,0,1,19.0,10.0,7.0,3.0,2,0,0,0,0,0,,5.0,2.0,,,,,
68,Crystal Palace,52,18852,Luka Milivojević,https://media.api-sports.io/football/players/18852.png,90,4,M,7.1,True,False,0,0,0.0,,27,2.0,73%,0,1,9.0,5.0,0.0,0.0,0,3,0,0,0,0,,4.0,,,,,,
68,Crystal Palace,52,18849,James McArthur,https://media.api-sports.io/football/players/18849.png,90,18,M,6.6,False,False,0,0,0.0,,27,1.0,77%,1,2,9.0,3.0,0.0,0.0,0,2,0,0,0,0,,2.0,2.0,,,,,
68,Crystal Palace,52,18843,Jeffrey Schlupp,https://media.api-sports.io/football/players/18843.png,90,15,M,7.2,False,False,1,1,0.0,,18,0.0,78%,1,1,13.0,6.0,4.0,2.0,0,2,1,0,0,0,,2.0,1.0,1.0,,,,
68,Crystal Palace,52,2928,Christian Benteke,https://media.api-sports.io/football/players/2928.png,83,17,F,7.5,False,False,3,2,0.0,,14,2.0,51%,1,0,15.0,9.0,2.0,1.0,0,2,0,0,0,0,,,,,,,,
68,Crystal Palace,52,3247,Wilfried Zaha,https://media.api-sports.io/football/players/3247.png,90,11,F,6.7,False,False,3,2,0.0,,18,0.0,72%,0,0,23.0,7.0,2.0,1.0,4,2,1,0,0,0,,1.0,2.0,1.0,,1.0,,
68,Crystal Palace,52,18841,Pape Souaré,https://media.api-sports.io/football/players/18841.png,1,27,D,–,False,False,0,0,0.0,,3,0.0,100%,0,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,,,,,,,,
68,Crystal Palace,52,2991,Cheikhou Kouyaté,https://media.api-sports.io/football/players/2991.png,2,8,M,–,False,False,1,1,0.0,,1,0.0,50%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
68,Crystal Palace,52,8492,Alexander Sørloth,https://media.api-sports.io/football/players/8492.png,7,9,F,6.5,False,False,0,0,0.0,,3,1.0,75%,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,,
69,Huddersfield,37,19038,Ben Hamer,https://media.api-sports.io/football/players/19038.png,90,12,G,5.9,False,False,0,0,3.0,1.0,21,0.0,53%,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,,,,,,,
69,Huddersfield,37,2731,Zanka,https://media.api-sports.io/football/players/2731.png,90,25,D,6.6,False,False,0,0,0.0,,32,1.0,82%,1,4,8.0,4.0,1.0,1.0,0,1,0,0,0,0,,2.0,3.0,,,,,
69,Huddersfield,37,19045,Christopher Schindler,https://media.api-sports.io/football/players/19045.png,90,26,D,6.4,False,False,0,0,0.0,,26,0.0,89%,4,2,9.0,3.0,0.0,0.0,0,1,1,0,0,0,,1.0,,,,,1.0,
69,Huddersfield,37,19043,Terence Kongolo,https://media.api-sports.io/football/players/19043.png,90,5,D,6.6,False,False,0,0,0.0,,18,0.0,75%,0,2,5.0,3.0,0.0,0.0,0,2,1,0,0,0,,3.0,,,,,,
