fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1226165,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,3,14,28,11,19,9,17,6,1,60%,2,,4,542,463,85%,,
1226165,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,6,1,10,3,8,2,7,3,4,40%,2,,2,379,296,78%,,
1226170,159,Hertha BSC,https://media.api-sports.io/football/teams/159.png,4,3,10,3,6,4,16,1,0,59%,2,,2,477,408,86%,,
1226170,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,4,4,10,2,8,2,8,8,1,41%,1,,3,331,245,74%,,
1226168,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,5,6,17,6,12,5,12,5,0,54%,1,,3,403,312,77%,,
1226168,177,SSV Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,3,7,10,0,6,4,17,3,2,46%,0,,3,337,247,73%,,
1226172,179,1. FC Magdeburg,https://media.api-sports.io/football/teams/179.png,6,9,20,5,13,7,11,11,1,60%,3,,2,535,465,87%,,
1226172,1660,SV Elversberg,https://media.api-sports.io/football/teams/1660.png,2,4,8,2,4,4,8,1,1,40%,2,,7,371,290,78%,,
1226167,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,5,6,15,4,9,6,15,7,0,53%,2,,3,410,325,79%,,
1226167,171,1. FC Nürnberg,https://media.api-sports.io/football/teams/171.png,5,5,15,5,8,7,12,3,2,47%,4,,1,374,297,79%,,
1226171,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,8,4,14,2,10,4,13,3,2,56%,2,,5,414,336,81%,,
1226171,744,Eintracht Braunschweig,https://media.api-sports.io/football/teams/744.png,6,5,11,0,8,3,11,3,1,44%,2,,2,326,258,79%,,
1226169,178,SpVgg Greuther Fürth,https://media.api-sports.io/football/teams/178.png,9,10,21,2,13,8,9,6,1,47%,1,,3,389,303,78%,,
1226169,1313,Preußen Münster,https://media.api-sports.io/football/teams/1313.png,4,10,14,0,10,4,11,5,1,53%,2,,6,445,367,82%,,
1226166,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,6,3,12,3,9,3,16,7,4,45%,2,1,3,418,351,84%,,
1226166,158,Fortuna Düsseldorf,https://media.api-sports.io/football/teams/158.png,4,5,11,2,7,4,7,6,0,55%,2,0,6,527,469,89%,,
1226173,1652,SSV Ulm 1846,https://media.api-sports.io/football/teams/1652.png,3,6,11,2,7,4,12,6,3,51%,2,,3,354,277,78%,,
1226173,745,1. FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,5,6,13,2,8,5,16,7,2,49%,3,,2,352,279,79%,,
1226182,177,SSV Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,1,4,7,2,6,1,22,5,1,46%,3,,3,311,219,70%,,
1226182,1652,SSV Ulm 1846,https://media.api-sports.io/football/teams/1652.png,3,1,11,7,8,3,16,4,1,54%,2,,0,363,269,74%,,
1226179,745,1. FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,7,5,13,1,9,4,10,8,1,57%,3,,5,469,392,84%,,
1226179,178,SpVgg Greuther Fürth,https://media.api-sports.io/football/teams/178.png,7,4,14,3,9,5,14,5,4,43%,1,,4,365,295,81%,,
1226174,158,Fortuna Düsseldorf,https://media.api-sports.io/football/teams/158.png,5,12,20,3,8,12,6,7,3,51%,2,,2,499,436,87%,,
1226174,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,2,4,9,3,4,5,7,4,1,49%,1,,5,491,416,85%,,
1226178,171,1. FC Nürnberg,https://media.api-sports.io/football/teams/171.png,5,2,8,1,4,4,12,1,2,48%,3,1,2,396,306,77%,,
1226178,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,3,11,15,1,11,4,11,7,0,52%,4,1,2,399,325,81%,,
1226177,1660,SV Elversberg,https://media.api-sports.io/football/teams/1660.png,3,3,9,3,7,2,13,4,0,44%,3,,6,396,303,77%,,
1226177,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,9,4,23,10,16,7,13,13,1,56%,2,,2,483,392,81%,,
1226175,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,2,6,11,3,9,2,9,9,1,41%,2,,3,347,303,87%,,
1226175,159,Hertha BSC,https://media.api-sports.io/football/teams/159.png,4,5,13,4,7,6,8,11,0,59%,2,,1,497,434,87%,,
1226176,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,5,4,18,9,9,9,8,7,1,52%,1,,5,423,358,85%,,
1226176,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,6,5,14,3,9,5,11,6,0,48%,1,,2,385,299,78%,,
1226180,744,Eintracht Braunschweig,https://media.api-sports.io/football/teams/744.png,8,9,22,5,14,8,8,10,2,51%,0,,2,398,310,78%,,
1226180,179,1. FC Magdeburg,https://media.api-sports.io/football/teams/179.png,5,3,11,3,7,4,15,2,1,49%,1,,6,417,335,80%,,
1226181,1313,Preußen Münster,https://media.api-sports.io/football/teams/1313.png,4,4,13,5,11,2,13,7,2,45%,3,,1,296,208,70%,,
1226181,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,1,7,9,1,5,4,11,6,2,55%,1,,4,366,292,80%,,
1226186,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,3,4,9,2,7,2,20,1,1,47%,4,0,1,392,332,85%,,
1226186,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,1,9,10,0,8,2,18,3,0,53%,4,1,2,435,362,83%,,
1226185,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,7,4,11,0,10,1,8,7,1,54%,2,,1,530,465,88%,,
1226185,1660,SV Elversberg,https://media.api-sports.io/football/teams/1660.png,3,5,11,3,7,4,6,3,0,46%,0,,3,453,376,83%,,
1226188,159,Hertha BSC,https://media.api-sports.io/football/teams/159.png,2,5,13,6,9,4,11,8,4,64%,4,0,2,509,433,85%,,
1226188,177,SSV Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,2,7,13,4,7,6,8,2,0,36%,2,1,1,284,206,73%,,
1226187,178,SpVgg Greuther Fürth,https://media.api-sports.io/football/teams/178.png,3,3,15,9,10,5,10,7,2,51%,1,,2,455,376,83%,,
1226187,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,4,6,13,3,12,1,15,5,2,49%,3,,2,434,371,85%,,
1226191,1313,Preußen Münster,https://media.api-sports.io/football/teams/1313.png,6,8,15,1,7,8,15,4,3,42%,4,,4,277,200,72%,,
1226191,745,1. FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,5,2,8,1,4,4,17,2,0,58%,4,,6,400,317,79%,,
1226183,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,13,7,24,4,14,10,14,8,3,61%,2,,3,590,514,87%,,
1226183,744,Eintracht Braunschweig,https://media.api-sports.io/football/teams/744.png,3,2,6,1,4,2,7,2,1,39%,1,,8,369,286,78%,,
1226189,179,1. FC Magdeburg,https://media.api-sports.io/football/teams/179.png,8,4,14,2,8,6,9,9,0,57%,4,,5,460,365,79%,,
1226189,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,7,2,14,5,5,9,12,4,1,43%,2,,6,356,256,72%,,
1226184,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,7,8,19,4,11,8,13,13,1,62%,2,,3,483,405,84%,,
1226184,171,1. FC Nürnberg,https://media.api-sports.io/football/teams/171.png,4,0,5,1,2,3,11,2,2,38%,3,,6,314,212,68%,,
1226190,1652,SSV Ulm 1846,https://media.api-sports.io/football/teams/1652.png,8,9,21,4,11,10,11,6,1,45%,2,,3,351,275,78%,,
1226190,158,Fortuna Düsseldorf,https://media.api-sports.io/football/teams/158.png,5,6,12,1,10,2,14,5,1,55%,5,,7,433,332,77%,,
1226192,158,Fortuna Düsseldorf,https://media.api-sports.io/football/teams/158.png,5,6,22,11,13,9,12,8,0,49%,3,,2,442,355,80%,,
1226192,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,2,6,13,5,7,6,11,2,1,51%,5,,4,475,391,82%,,
1226200,177,SSV Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,6,8,18,4,13,5,14,7,4,55%,3,,3,435,348,80%,,
1226200,178,SpVgg Greuther Fürth,https://media.api-sports.io/football/teams/178.png,8,7,21,6,13,8,8,4,0,45%,2,,5,364,275,76%,,
1226197,171,1. FC Nürnberg,https://media.api-sports.io/football/teams/171.png,3,3,7,1,7,0,7,3,,41%,0,,3,335,269,80%,,
1226197,179,1. FC Magdeburg,https://media.api-sports.io/football/teams/179.png,7,4,15,4,12,3,12,9,,59%,1,,2,483,417,86%,,
1226193,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,7,3,11,1,10,1,12,7,4,62%,,,3,526,470,89%,,
1226193,1313,Preußen Münster,https://media.api-sports.io/football/teams/1313.png,4,9,16,3,9,7,8,10,0,38%,,,3,295,234,79%,,
1226196,1660,SV Elversberg,https://media.api-sports.io/football/teams/1660.png,4,7,16,5,9,7,10,8,1,49%,2,,5,405,339,84%,,
1226196,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,5,5,12,2,6,6,18,11,0,51%,3,,0,417,354,85%,,
1226198,745,1. FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,9,7,25,9,20,5,6,11,1,36%,1,,2,251,172,69%,,
1226198,159,Hertha BSC,https://media.api-sports.io/football/teams/159.png,6,2,17,9,11,6,10,7,2,64%,1,,6,463,392,85%,,
1226195,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,5,9,15,1,12,3,6,6,2,59%,2,,2,452,372,82%,,
