fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
235140,801,Pisa,https://media.api-sports.io/football/teams/801.png,1,8,10,1,6,4,15,7,2,44%,4,,2,312,224,72%
235140,506,Benevento,https://media.api-sports.io/football/teams/506.png,2,7,11,2,6,5,19,1,2,56%,1,,1,403,317,79%
235141,501,Crotone,https://media.api-sports.io/football/teams/501.png,3,9,15,3,9,6,13,6,3,66%,1,0,4,485,392,81%
235141,10137,Nuova Cosenza,https://media.api-sports.io/football/teams/10137.png,4,2,6,0,3,3,18,4,4,34%,3,1,3,248,152,61%
235142,514,Salernitana,https://media.api-sports.io/football/teams/514.png,10,6,20,4,11,9,19,4,1,46%,2,,1,375,302,81%
235142,525,Pescara,https://media.api-sports.io/football/teams/525.png,2,3,10,5,7,3,14,5,1,54%,2,,7,439,369,84%
235143,507,Ascoli,https://media.api-sports.io/football/teams/507.png,6,2,11,3,3,8,14,3,4,49%,0,1,2,397,299,75%
235143,803,Trapani,https://media.api-sports.io/football/teams/803.png,3,6,12,3,10,2,22,4,3,51%,4,1,4,399,309,77%
235144,510,Cittadella,https://media.api-sports.io/football/teams/510.png,2,4,10,4,5,5,14,5,5,43%,2,,0,352,254,72%
235144,515,Spezia,https://media.api-sports.io/football/teams/515.png,3,4,9,2,7,2,21,3,3,57%,1,,2,485,374,77%
235145,517,Venezia,https://media.api-sports.io/football/teams/517.png,3,7,15,5,9,6,9,6,1,65%,2,,3,587,481,82%
235145,520,Cremonese,https://media.api-sports.io/football/teams/520.png,5,7,14,2,9,5,18,5,2,35%,3,,2,305,217,71%
235146,527,Virtus Entella,https://media.api-sports.io/football/teams/527.png,3,3,7,1,3,4,18,4,1,48%,1,,1,385,257,67%
235146,868,Livorno,https://media.api-sports.io/football/teams/868.png,1,3,5,1,0,5,20,4,4,52%,3,,2,418,302,72%
235147,511,Empoli,https://media.api-sports.io/football/teams/511.png,5,6,16,5,9,7,14,1,1,55%,1,,2,508,421,83%
235147,863,Juve Stabia,https://media.api-sports.io/football/teams/863.png,3,2,5,0,1,4,12,0,3,45%,1,,3,392,314,80%
235148,524,Perugia,https://media.api-sports.io/football/teams/524.png,4,9,16,3,7,9,16,4,1,50%,3,,2,409,305,75%
235148,491,Chievo,https://media.api-sports.io/football/teams/491.png,3,7,11,1,9,2,12,8,2,50%,2,,2,392,285,73%
235149,862,Pordenone,https://media.api-sports.io/football/teams/862.png,5,7,18,6,12,6,15,3,4,34%,1,,5,284,190,67%
235149,512,Frosinone,https://media.api-sports.io/football/teams/512.png,5,6,16,5,6,10,23,4,4,66%,3,,2,532,447,84%
235150,491,Chievo,https://media.api-sports.io/football/teams/491.png,4,8,14,2,9,5,12,4,4,53%,2,,3,430,336,78%
235150,511,Empoli,https://media.api-sports.io/football/teams/511.png,4,6,13,3,7,6,15,3,1,47%,3,,3,386,291,75%
235151,506,Benevento,https://media.api-sports.io/football/teams/506.png,8,8,20,4,11,9,16,7,4,46%,1,,7,319,211,66%
235151,510,Cittadella,https://media.api-sports.io/football/teams/510.png,7,0,10,3,5,5,17,4,3,54%,1,,5,375,280,75%
235152,515,Spezia,https://media.api-sports.io/football/teams/515.png,5,5,12,2,3,9,9,6,4,56%,0,,1,501,416,83%
235152,501,Crotone,https://media.api-sports.io/football/teams/501.png,3,4,7,0,4,3,17,2,1,44%,3,,4,395,313,79%
235154,520,Cremonese,https://media.api-sports.io/football/teams/520.png,8,11,23,4,9,14,10,5,3,60%,1,,2,467,401,86%
235154,527,Virtus Entella,https://media.api-sports.io/football/teams/527.png,3,4,14,7,8,6,10,6,1,40%,2,,8,322,246,76%
235157,803,Trapani,https://media.api-sports.io/football/teams/803.png,4,4,12,4,6,6,18,6,5,48%,2,,2,357,284,80%
235157,517,Venezia,https://media.api-sports.io/football/teams/517.png,3,8,14,3,11,3,15,7,3,52%,1,,4,387,303,78%
235156,868,Livorno,https://media.api-sports.io/football/teams/868.png,4,5,12,3,9,3,15,12,2,48%,1,0,0,371,275,74%
235156,524,Perugia,https://media.api-sports.io/football/teams/524.png,1,5,6,0,3,3,14,2,1,52%,4,1,4,413,309,75%
235153,10137,Nuova Cosenza,https://media.api-sports.io/football/teams/10137.png,1,4,10,5,6,4,20,3,1,47%,3,,2,377,285,76%
235153,514,Salernitana,https://media.api-sports.io/football/teams/514.png,3,4,8,1,4,4,16,1,4,53%,4,,1,426,340,80%
235158,525,Pescara,https://media.api-sports.io/football/teams/525.png,4,16,23,3,12,11,16,5,2,57%,3,,1,465,384,83%
235158,862,Pordenone,https://media.api-sports.io/football/teams/862.png,3,8,15,4,7,8,20,3,1,43%,2,,1,346,252,73%
235155,863,Juve Stabia,https://media.api-sports.io/football/teams/863.png,0,7,16,9,8,8,22,8,1,56%,4,0,1,411,310,75%
235155,801,Pisa,https://media.api-sports.io/football/teams/801.png,3,6,11,2,4,7,14,1,0,44%,2,1,0,323,232,72%
235159,512,Frosinone,https://media.api-sports.io/football/teams/512.png,7,5,21,9,10,11,19,7,3,63%,5,1,4,427,359,84%
235159,507,Ascoli,https://media.api-sports.io/football/teams/507.png,5,3,12,4,7,5,29,2,2,37%,4,0,5,248,184,74%
235166,862,Pordenone,https://media.api-sports.io/football/teams/862.png,3,4,11,4,6,5,18,5,8,35%,1,,1,291,195,67%
235166,515,Spezia,https://media.api-sports.io/football/teams/515.png,1,7,11,3,6,5,23,4,0,65%,3,,2,538,446,83%
235160,507,Ascoli,https://media.api-sports.io/football/teams/507.png,4,6,11,1,9,2,16,4,3,59%,4,,4,471,404,86%
235160,868,Livorno,https://media.api-sports.io/football/teams/868.png,4,5,10,1,5,5,19,3,2,41%,3,,3,321,246,77%
235161,510,Cittadella,https://media.api-sports.io/football/teams/510.png,6,6,13,1,12,1,24,7,3,41%,3,,4,275,182,66%
