fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,penalty_commited,goals_assists,goals_total,penalty_won,offsides
235307,Nuova Cosenza,10137,31341,Daniele Sciaudone,https://media.api-sports.io/football/players/31341.png,16,16,M,6.6,False,True,0,0,0,,8,0,72%,0.0,0,1,1,0,1,0,0,0,0,,,,,,,,
235307,Nuova Cosenza,10137,31345,Gianluca Litteri,https://media.api-sports.io/football/players/31345.png,36,9,F,6.3,False,True,0,0,0,,12,0,80%,0.0,0,0,0,1,2,0,0,0,0,,,,,,,,
235308,Pordenone,862,30670,Michele Di Gregorio,https://media.api-sports.io/football/players/30670.png,96,22,G,6.6,False,False,0,0,1,3.0,13,0,48%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
235308,Pordenone,862,31521,Alessandro Vogliacco,https://media.api-sports.io/football/players/31521.png,96,5,D,6.2,False,False,0,0,0,,21,0,72%,0.0,0,0,0,0,2,0,0,0,0,,1.0,1.0,,,,,
235308,Pordenone,862,31511,Alberto Barison,https://media.api-sports.io/football/players/31511.png,96,6,D,6.9,False,False,0,0,0,,9,0,69%,2.0,0,0,0,1,0,0,0,0,0,,,,,,,,
235308,Pordenone,862,31512,Alessandro Bassoli,https://media.api-sports.io/football/players/31512.png,96,26,D,6.6,False,False,0,0,0,,12,0,70%,1.0,0,2,1,1,1,1,0,0,0,,1.0,,,,,,
235308,Pordenone,862,31515,Michele De Agostini,https://media.api-sports.io/football/players/31515.png,96,3,D,6.6,True,False,1,1,0,,15,1,57%,1.0,2,0,0,0,3,1,0,0,0,,2.0,1.0,,,,,
235308,Pordenone,862,31528,Roberto Zammarini,https://media.api-sports.io/football/players/31528.png,82,30,M,7.5,False,False,1,0,0,,29,2,85%,0.0,1,0,0,1,0,0,0,0,0,,3.0,,,1.0,,,
235308,Pordenone,862,31523,Salvatore Burrai,https://media.api-sports.io/football/players/31523.png,96,8,M,7.3,False,False,4,2,0,,31,1,72%,0.0,1,1,1,2,2,0,0,0,0,,2.0,2.0,,,1.0,,
235308,Pordenone,862,31273,Tommaso Pobega,https://media.api-sports.io/football/players/31273.png,96,24,M,6.3,False,False,3,0,0,,15,1,57%,0.0,1,0,0,1,6,1,0,0,0,,2.0,3.0,,,,,
235308,Pordenone,862,31657,Lucas Chiaretti,https://media.api-sports.io/football/players/31657.png,57,10,M,6.9,False,False,2,1,0,,10,1,55%,0.0,1,1,1,0,2,0,0,0,0,,2.0,1.0,,,,,
235308,Pordenone,862,31629,Luca Strizzolo,https://media.api-sports.io/football/players/31629.png,70,9,F,7.6,False,False,2,1,0,,9,1,47%,1.0,0,0,0,1,0,0,0,0,0,,,,,,1.0,,
235308,Pordenone,862,31532,Patrick Ciurria,https://media.api-sports.io/football/players/31532.png,96,13,F,6.9,False,False,2,1,0,,15,2,75%,0.0,0,0,0,0,0,0,0,0,0,,1.0,3.0,,1.0,,,
235308,Pordenone,862,31527,Gianvito Misuraca,https://media.api-sports.io/football/players/31527.png,14,21,M,6.9,False,True,1,1,0,,7,1,77%,0.0,0,0,0,1,0,0,0,0,0,,,1.0,,,,,
235308,Pordenone,862,31526,Davide Gavazzi,https://media.api-sports.io/football/players/31526.png,39,7,M,6.3,False,True,0,0,0,,22,0,81%,0.0,0,1,1,0,1,0,0,0,0,,,3.0,,,,,
235308,Pordenone,862,31531,Leonardo Candellone,https://media.api-sports.io/football/players/31531.png,26,27,F,6.5,False,True,0,0,0,,3,1,60%,0.0,0,0,0,0,3,0,0,0,0,,,,,,,,
235308,Ascoli,507,31631,Nicola Leali,https://media.api-sports.io/football/players/31631.png,96,33,G,6.9,False,False,0,0,2,5.0,21,0,87%,0.0,0,0,0,1,0,0,0,0,0,0.0,,,,,,,
235308,Ascoli,507,30569,Simone Padoin,https://media.api-sports.io/football/players/30569.png,96,19,D,7.0,False,False,0,0,0,,54,1,88%,1.0,0,0,0,1,0,0,0,0,0,,,,,,,,
235308,Ascoli,507,31159,Riccardo Brosco,https://media.api-sports.io/football/players/31159.png,96,23,D,7.3,False,False,2,1,0,,57,1,82%,0.0,2,0,0,3,0,1,0,0,0,,1.0,,,,,,
235308,Ascoli,507,31483,Andrew Gravillon,https://media.api-sports.io/football/players/31483.png,96,15,D,6.6,False,False,1,1,0,,49,1,89%,1.0,1,0,0,1,1,1,0,0,0,,,,,,,,
235308,Ascoli,507,31160,Salvatore D'Elia,https://media.api-sports.io/football/players/31160.png,96,3,D,6.7,False,False,0,0,0,,34,1,73%,0.0,1,1,0,1,0,0,0,0,0,,1.0,,,,,,
235308,Ascoli,507,31170,Michele Cavion,https://media.api-sports.io/football/players/31170.png,96,7,M,7.3,False,False,1,1,0,,36,1,73%,0.0,0,1,1,2,3,0,0,0,0,,1.0,,,,1.0,,
235308,Ascoli,507,31177,Michele Troiano,https://media.api-sports.io/football/players/31177.png,96,6,M,6.9,False,False,1,0,0,,68,0,87%,1.0,2,0,0,3,2,0,0,0,0,,,1.0,,,,,
235308,Ascoli,507,48404,Petar Brlek,https://media.api-sports.io/football/players/48404.png,50,30,M,6.7,False,False,1,0,0,,19,0,82%,0.0,0,3,2,0,0,0,0,0,0,,2.0,,,,,,
235308,Ascoli,507,31175,Nikola Ninković,https://media.api-sports.io/football/players/31175.png,70,11,M,6.3,False,False,0,0,0,,39,1,79%,0.0,0,0,0,1,0,1,1,0,0,,1.0,2.0,,,,,
235308,Ascoli,507,30544,Gianluca Scamacca,https://media.api-sports.io/football/players/30544.png,96,9,F,6.6,False,False,3,1,0,,21,1,80%,1.0,0,1,1,0,1,0,0,0,0,,,1.0,,,,,3.0
235308,Ascoli,507,31179,Matteo Ardemagni,https://media.api-sports.io/football/players/31179.png,79,32,F,6.6,True,False,2,0,0,,7,0,77%,0.0,0,0,0,3,2,0,0,0,0,,,,,,,,
235308,Ascoli,507,30833,Alessio Da Cruz,https://media.api-sports.io/football/players/30833.png,46,17,M,7.3,False,True,1,0,0,,20,2,100%,0.0,0,6,4,3,0,0,0,0,0,,,,,1.0,,,
235308,Ascoli,507,31181,Giacomo Beretta,https://media.api-sports.io/football/players/31181.png,17,21,F,6.5,False,True,1,0,0,,4,0,100%,0.0,0,0,0,0,2,0,0,0,0,,,,,,,,
235308,Ascoli,507,31182,Moutir Chajia,https://media.api-sports.io/football/players/31182.png,26,18,F,7.3,False,True,0,0,0,,12,1,100%,0.0,0,8,7,0,0,0,0,0,0,,,,,,,,
235312,Nuova Cosenza,10137,31321,Pietro Perina,https://media.api-sports.io/football/players/31321.png,96,33,G,7.7,False,False,0,0,0,4.0,9,2,45%,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
235312,Nuova Cosenza,10137,31330,Riccardo Idda,https://media.api-sports.io/football/players/31330.png,96,5,D,7.5,False,False,0,0,0,,21,0,65%,3.0,2,0,0,1,1,0,0,0,0,,3.0,1.0,,,,,
235312,Nuova Cosenza,10137,31391,Salvatore Monaco,https://media.api-sports.io/football/players/31391.png,85,23,D,6.6,False,False,0,0,0,,13,0,61%,1.0,2,0,0,0,1,1,0,0,0,,,1.0,,,,,
235312,Nuova Cosenza,10137,31331,Matteo Legittimo,https://media.api-sports.io/football/players/31331.png,96,18,D,7.2,False,False,0,0,0,,24,0,85%,0.0,2,0,0,0,0,0,0,0,0,,5.0,,,,,,
235312,Nuova Cosenza,10137,31326,Angelo Corsi,https://media.api-sports.io/football/players/31326.png,78,2,M,6.6,True,False,0,0,0,,18,0,69%,0.0,2,0,0,0,2,0,0,0,0,,1.0,1.0,,,,,
235312,Nuova Cosenza,10137,31333,Mirko Bruccini,https://media.api-sports.io/football/players/31333.png,96,21,M,6.6,False,False,1,0,0,,22,0,71%,0.0,3,0,0,2,1,1,0,0,0,,1.0,1.0,,,,,
