fixture_id,bet_name,bet_value,bet_odd
1386571,Goals Over/Under,Under 6.5,1.01
1386571,HT/FT Double,Home/Draw,13.00
1386571,HT/FT Double,Home/Away,34.00
1386571,HT/FT Double,Draw/Away,8.00
1386571,HT/FT Double,Draw/Draw,5.00
1386571,HT/FT Double,Home/Home,3.20
1386571,HT/FT Double,Draw/Home,5.00
1386571,HT/FT Double,Away/Home,23.00
1386571,HT/FT Double,Away/Draw,15.00
1386571,HT/FT Double,Away/Away,6.50
1386571,Double Chance,Home/Draw,1.25
1386571,Double Chance,Home/Away,1.28
1386571,Double Chance,Draw/Away,1.80
1386571,First Half Winner,Home,2.60
1386571,First Half Winner,Draw,2.20
1386571,First Half Winner,Away,4.33
1386566,Match Winner,Home,1.90
1386566,Match Winner,Draw,3.50
1386566,Match Winner,Away,4.00
1386566,Second Half Winner,Home,2.30
1386566,Second Half Winner,Draw,2.30
1386566,Second Half Winner,Away,4.00
1386566,Goals Over/Under,Over 1.5,1.40
1386566,Goals Over/Under,Under 1.5,3.00
1386566,Goals Over/Under,Over 2.5,2.20
1386566,Goals Over/Under,Under 2.5,1.67
1386566,Goals Over/Under,Over 3.5,4.33
1386566,Goals Over/Under,Under 3.5,1.22
1386566,Goals Over/Under,Over 0.5,1.08
1386566,Goals Over/Under,Under 0.5,8.00
1386566,Goals Over/Under,Over 4.5,9.00
1386566,Goals Over/Under,Under 4.5,1.07
1386566,Goals Over/Under,Over 5.5,19.00
1386566,Goals Over/Under,Under 5.5,1.02
1386566,Goals Over/Under,Over 6.5,41.00
1386566,Goals Over/Under,Under 6.5,1.00
1386566,HT/FT Double,Home/Draw,15.00
1386566,HT/FT Double,Home/Away,41.00
1386566,HT/FT Double,Draw/Away,8.50
1386566,HT/FT Double,Draw/Draw,4.75
1386566,HT/FT Double,Home/Home,3.10
1386566,HT/FT Double,Draw/Home,4.75
1386566,HT/FT Double,Away/Home,26.00
1386566,HT/FT Double,Away/Draw,15.00
1386566,HT/FT Double,Away/Away,7.00
1386566,Double Chance,Home/Draw,1.22
1386566,Double Chance,Home/Away,1.28
1386566,Double Chance,Draw/Away,1.91
1386566,First Half Winner,Home,2.60
1386566,First Half Winner,Draw,2.05
1386566,First Half Winner,Away,4.75
1386563,Match Winner,Home,2.20
1386563,Match Winner,Draw,3.30
1386563,Match Winner,Away,3.20
1386563,Second Half Winner,Home,2.60
1386563,Second Half Winner,Draw,2.30
1386563,Second Half Winner,Away,3.40
1386563,Goals Over/Under,Over 1.5,1.36
1386563,Goals Over/Under,Under 1.5,3.20
1386563,Goals Over/Under,Over 2.5,2.20
1386563,Goals Over/Under,Under 2.5,1.67
1386563,Goals Over/Under,Over 3.5,4.00
1386563,Goals Over/Under,Under 3.5,1.25
1386563,Goals Over/Under,Over 0.5,1.07
1386563,Goals Over/Under,Under 0.5,8.50
1386563,Goals Over/Under,Over 4.5,8.00
1386563,Goals Over/Under,Under 4.5,1.08
1386563,Goals Over/Under,Over 5.5,17.00
1386563,Goals Over/Under,Under 5.5,1.02
1386563,Goals Over/Under,Over 6.5,34.00
1386563,Goals Over/Under,Under 6.5,1.00
1386563,HT/FT Double,Home/Draw,15.00
1386563,HT/FT Double,Home/Away,34.00
1386563,HT/FT Double,Draw/Away,7.00
1386563,HT/FT Double,Draw/Draw,4.75
1386563,HT/FT Double,Home/Home,3.60
1386563,HT/FT Double,Draw/Home,5.50
1386563,HT/FT Double,Away/Home,26.00
1386563,HT/FT Double,Away/Draw,15.00
1386563,HT/FT Double,Away/Away,5.50
1386563,Double Chance,Home/Draw,1.36
1386563,Double Chance,Home/Away,1.33
1386563,Double Chance,Draw/Away,1.67
1386563,First Half Winner,Home,2.88
1386563,First Half Winner,Draw,2.10
1386563,First Half Winner,Away,4.00
1386567,Match Winner,Home,3.70
1386567,Match Winner,Draw,3.30
1386567,Match Winner,Away,2.05
1386567,Second Half Winner,Home,3.75
1386567,Second Half Winner,Draw,2.38
1386567,Second Half Winner,Away,2.40
1386567,Goals Over/Under,Over 1.5,1.36
1386567,Goals Over/Under,Under 1.5,3.20
1386567,Goals Over/Under,Over 2.5,2.10
1386567,Goals Over/Under,Under 2.5,1.73
1386567,Goals Over/Under,Over 3.5,4.00
1386567,Goals Over/Under,Under 3.5,1.25
1386567,Goals Over/Under,Over 0.5,1.07
1386567,Goals Over/Under,Under 0.5,8.50
1386567,Goals Over/Under,Over 4.5,8.00
1386567,Goals Over/Under,Under 4.5,1.08
1386567,Goals Over/Under,Over 5.5,17.00
1386567,Goals Over/Under,Under 5.5,1.02
1386567,Goals Over/Under,Over 6.5,34.00
1386567,Goals Over/Under,Under 6.5,1.00
1386567,HT/FT Double,Home/Draw,15.00
1386567,HT/FT Double,Home/Away,26.00
1386567,HT/FT Double,Draw/Away,5.00
1386567,HT/FT Double,Draw/Draw,5.00
1386567,HT/FT Double,Home/Home,6.00
1386567,HT/FT Double,Draw/Home,8.00
1386567,HT/FT Double,Away/Home,34.00
1386567,HT/FT Double,Away/Draw,15.00
1386567,HT/FT Double,Away/Away,3.25
1386567,Double Chance,Home/Draw,1.73
