fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,shots_total,shots_on,goals_conceded,goals_saves,passes_total,passes_key,passes_accuracy,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_past,goals_total,offsides,goals_assists,penalty_commited,penalty_won
291878,Genoa,495,31073,Edoardo Goldaniga,https://media.api-sports.io/football/players/31073.png,120,5,D,7.1,False,False,1,0,0,,19,0,57%,0,6,1,0,3,2,0,0,0,0,,5.0,1.0,,,,,
291878,Genoa,495,30776,Cristian Romero,https://media.api-sports.io/football/players/30776.png,120,17,D,6.9,True,False,1,0,0,,29,0,85%,2,5,0,0,0,2,1,0,0,0,,3.0,2.0,,1.0,,,
291878,Genoa,495,1634,Cristián Zapata,https://media.api-sports.io/football/players/1634.png,53,2,D,6.8,False,False,0,0,0,,12,1,85%,0,0,0,0,0,1,0,0,0,0,,1.0,,,,,,
291878,Genoa,495,31084,Paolo Ghiglione,https://media.api-sports.io/football/players/31084.png,120,18,M,7.0,False,False,1,0,0,,21,1,65%,1,3,1,0,0,4,0,0,0,0,,2.0,1.0,,,,,
291878,Genoa,495,546,Lasse Schöne,https://media.api-sports.io/football/players/546.png,105,20,M,7.0,False,False,1,0,0,,41,4,83%,0,4,2,2,2,3,0,0,0,0,,2.0,5.0,,,,,
291878,Genoa,495,30805,Valon Behrami,https://media.api-sports.io/football/players/30805.png,65,85,M,6.6,False,False,0,0,0,,17,0,81%,0,2,1,1,2,3,0,0,0,0,,6.0,6.0,,,,,
291878,Genoa,495,31081,Francesco Cassata,https://media.api-sports.io/football/players/31081.png,120,29,M,7.2,False,False,0,0,0,,21,3,60%,0,0,2,2,3,2,0,0,0,0,,2.0,3.0,,,1.0,,
291878,Genoa,495,18890,Antonio Barreca,https://media.api-sports.io/football/players/18890.png,120,3,M,6.7,False,False,0,0,0,,35,1,81%,0,1,4,2,1,1,0,0,0,0,,2.0,,,,,,
291878,Genoa,495,13246,Kevin Agudelo,https://media.api-sports.io/football/players/13246.png,71,28,F,6.9,False,False,1,1,0,,10,0,71%,0,3,7,5,1,0,0,0,0,0,,3.0,5.0,,,,,
291878,Genoa,495,30788,Andrea Favilli,https://media.api-sports.io/football/players/30788.png,120,30,F,7.5,False,False,6,3,0,,32,0,72%,0,1,3,2,3,0,0,0,0,0,,,2.0,1.0,1.0,,,
291878,Genoa,495,31386,Jawad El Yamiq,https://media.api-sports.io/football/players/31386.png,67,13,D,6.9,False,False,0,0,0,,30,0,88%,0,3,1,1,0,3,1,0,0,0,,2.0,1.0,,,,,
291878,Genoa,495,30786,Stefano Sturaro,https://media.api-sports.io/football/players/30786.png,15,27,M,6.4,False,False,0,0,0,,3,0,100%,0,0,0,0,0,2,0,0,0,0,,1.0,,,,,,
291878,Genoa,495,30782,Ivan Radovanović,https://media.api-sports.io/football/players/30782.png,55,21,M,6.0,False,False,0,0,0,,25,0,86%,0,0,1,1,0,2,1,0,0,0,,,2.0,,,,,
291878,Genoa,495,30486,Mattia Destro,https://media.api-sports.io/football/players/30486.png,49,23,F,7.1,False,False,1,1,0,,7,0,63%,0,0,0,0,1,1,0,0,0,0,,1.0,,,,,,
291882,Napoli,492,313,David Ospina,https://media.api-sports.io/football/players/313.png,90,25,G,7.8,False,False,0,0,0,3.0,27,0,84%,0,0,0,0,0,0,0,0,0,0,1.0,,,,,,,
291882,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90,23,D,6.4,False,False,0,0,0,,59,0,85%,0,0,2,0,3,2,0,0,0,0,,3.0,3.0,,,,1.0,
291882,Napoli,492,772,Konstantinos Manolas,https://media.api-sports.io/football/players/772.png,90,44,D,7.3,True,False,2,0,0,,60,0,96%,2,1,0,0,0,1,0,0,0,0,,,,,,,,
291882,Napoli,492,31042,Giovanni Di Lorenzo,https://media.api-sports.io/football/players/31042.png,90,22,D,7.4,False,False,0,0,0,,58,0,92%,2,0,0,0,2,1,0,0,0,0,,,,,,,,
291882,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,90,6,D,7.7,False,False,0,0,0,,79,3,92%,0,1,0,0,4,0,0,0,0,0,,1.0,,,,,,
291882,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,84,20,M,7.0,False,False,2,0,0,,47,2,94%,0,0,2,1,1,0,0,0,0,0,,,,,1.0,,,
291882,Napoli,492,328,Fabián Ruiz,https://media.api-sports.io/football/players/328.png,65,8,M,7.3,False,False,1,1,0,,60,0,92%,0,0,3,2,0,1,1,0,0,0,,3.0,,,,,,
291882,Napoli,492,1358,Eljif Elmas,https://media.api-sports.io/football/players/1358.png,90,12,M,7.0,False,False,3,2,0,,64,0,90%,0,0,2,1,1,1,0,0,0,0,,3.0,2.0,,1.0,,,
291882,Napoli,492,248,Hirving Lozano,https://media.api-sports.io/football/players/248.png,75,11,F,7.2,False,False,3,1,0,,22,1,88%,0,0,2,2,3,2,0,0,0,0,,,,,,,,1.0
291882,Napoli,492,185,Fernando Llorente,https://media.api-sports.io/football/players/185.png,90,9,F,6.9,False,False,0,0,0,,27,1,81%,0,0,1,1,1,1,0,0,0,0,,,,,,,,
291882,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,90,24,F,8.6,False,False,5,3,0,,57,2,83%,0,0,0,0,1,0,0,0,2,0,,,,2.0,1.0,,,
291882,Napoli,492,326,Allan,https://media.api-sports.io/football/players/326.png,9,5,M,6.7,False,True,0,0,0,,3,0,60%,0,0,1,1,1,0,0,0,0,0,,,,,,,,
291882,Napoli,492,1151,Diego Demme,https://media.api-sports.io/football/players/1151.png,25,4,M,6.4,False,True,0,0,0,,37,0,97%,0,0,0,0,0,1,0,0,0,0,,1.0,2.0,,,,,
291882,Napoli,492,330,José Callejón,https://media.api-sports.io/football/players/330.png,15,7,F,6.8,False,True,0,0,0,,8,2,88%,0,0,1,0,1,0,0,0,0,0,,,,,,,,
291882,Perugia,524,30850,Andrea Fulignati,https://media.api-sports.io/football/players/30850.png,90,22,G,7.0,False,False,0,0,2,5.0,37,0,78%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
291882,Perugia,524,31392,Aleandro Rosi,https://media.api-sports.io/football/players/31392.png,90,2,D,6.8,True,False,0,0,0,,43,2,82%,0,1,2,1,0,1,0,0,0,0,,1.0,,,,,,
291882,Perugia,524,31393,Filippo Sgarbi,https://media.api-sports.io/football/players/31393.png,90,6,D,7.2,False,False,0,0,0,,48,0,92%,1,1,0,0,0,0,0,0,0,0,,3.0,,,,,,
291882,Perugia,524,31389,Norbert Gyömbér,https://media.api-sports.io/football/players/31389.png,90,32,D,6.7,False,False,0,0,0,,43,0,89%,1,1,0,0,0,4,1,0,0,0,,2.0,1.0,,,,,
291882,Perugia,524,31387,Nicola Falasco,https://media.api-sports.io/football/players/31387.png,90,25,D,6.9,False,False,1,0,0,,45,0,97%,1,1,0,0,3,0,0,0,0,0,,1.0,1.0,,,,,
291882,Perugia,524,129547,Mardochee Nzita,https://media.api-sports.io/football/players/129547.png,90,3,D,6.0,False,False,0,0,0,,30,0,88%,1,2,1,1,0,4,0,0,0,0,,,,,,,1.0,
291882,Perugia,524,31398,Marcello Falzerano,https://media.api-sports.io/football/players/31398.png,90,23,M,6.6,False,False,1,0,0,,31,1,73%,0,0,2,1,1,1,1,0,0,0,,2.0,2.0,,,,,
291882,Perugia,524,31396,Marco Carraro,https://media.api-sports.io/football/players/31396.png,71,4,M,7.3,False,False,0,0,0,,48,1,94%,0,1,0,0,0,0,0,0,0,0,,2.0,1.0,,,,,
291882,Perugia,524,30634,Cristian Buonaiuto,https://media.api-sports.io/football/players/30634.png,55,11,M,6.3,False,False,1,0,0,,12,0,75%,0,3,2,1,1,1,0,0,0,0,,1.0,1.0,,,,,
291882,Perugia,524,30487,Diego Falcinelli,https://media.api-sports.io/football/players/30487.png,90,8,F,6.8,False,False,2,0,0,,19,2,95%,0,0,1,1,3,4,0,0,0,0,,,1.0,,,,,
291882,Perugia,524,31660,Pietro Iemmello,https://media.api-sports.io/football/players/31660.png,62,9,F,5.8,False,False,5,3,0,,6,0,66%,0,1,0,0,0,1,1,0,0,1,,,,,1.0,,1.0,
291882,Perugia,524,31397,Vlad Dragomir,https://media.api-sports.io/football/players/31397.png,35,10,M,6.7,False,False,0,0,0,,13,0,92%,0,0,0,0,0,1,0,0,0,0,,2.0,,,,,,
291882,Perugia,524,57011,Amara Konate,https://media.api-sports.io/football/players/57011.png,19,15,M,6.7,False,False,1,0,0,,20,0,90%,0,0,1,1,0,2,0,0,0,0,,2.0,1.0,,,,,
291882,Perugia,524,31405,Federico Melchiorri,https://media.api-sports.io/football/players/31405.png,28,36,F,6.5,False,False,1,0,0,,6,0,66%,0,0,1,1,0,0,0,0,0,0,,,,,1.0,,,
291881,Lazio,487,1834,Silvio Proto,https://media.api-sports.io/football/players/1834.png,90,24,G,7.7,False,False,0,0,0,3.0,29,0,90%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
291881,Lazio,487,1845,Bastos,https://media.api-sports.io/football/players/1845.png,90,15,D,8.1,False,False,1,1,0,,76,0,92%,0,3,1,1,1,0,0,0,0,0,,1.0,1.0,1.0,,,,1.0
291881,Lazio,487,1847,Luiz Felipe,https://media.api-sports.io/football/players/1847.png,60,3,D,7.3,False,False,0,0,0,,71,0,95%,2,1,0,0,0,1,1,0,0,0,,1.0,,,,,,
291881,Lazio,487,1836,Francesco Acerbi,https://media.api-sports.io/football/players/1836.png,90,33,D,8.1,False,False,1,0,0,,99,1,92%,4,3,0,0,0,0,0,0,0,0,,1.0,,,,,,
291881,Lazio,487,1841,Patric,https://media.api-sports.io/football/players/1841.png,90,4,M,8.3,False,False,4,4,0,,66,1,91%,0,4,1,0,1,0,0,0,0,0,,1.0,,1.0,,,,
291881,Lazio,487,1857,Marco Parolo,https://media.api-sports.io/football/players/1857.png,90,16,M,7.5,True,False,2,1,0,,45,2,86%,0,1,0,0,1,0,0,0,0,0,,1.0,2.0,1.0,,,,
291881,Lazio,487,1852,Danilo Cataldi,https://media.api-sports.io/football/players/1852.png,60,32,M,7.2,False,False,0,0,0,,59,0,96%,0,4,1,1,1,1,0,0,0,0,,,1.0,,,,,
291881,Lazio,487,1851,Valon Berisha,https://media.api-sports.io/football/players/1851.png,90,7,M,7.1,False,False,2,0,0,,47,1,92%,0,0,0,0,1,0,0,0,0,0,,3.0,1.0,,,,,
291881,Lazio,487,47366,Jony,https://media.api-sports.io/football/players/47366.png,90,22,M,9.0,False,False,3,2,0,,53,4,91%,0,1,0,0,0,1,0,0,0,0,,3.0,1.0,,,2.0,,
291881,Lazio,487,113586,Bobby Adekanye,https://media.api-sports.io/football/players/113586.png,90,34,F,6.6,False,False,2,0,0,,21,0,87%,0,0,0,0,1,1,0,0,0,0,,,,,1.0,,,
291881,Lazio,487,1863,Ciro Immobile,https://media.api-sports.io/football/players/1863.png,73,17,F,7.4,False,False,4,1,0,,45,3,83%,0,0,1,0,0,0,0,0,1,0,,1.0,2.0,1.0,,,,
291881,Lazio,487,31667,Djavan Anderson,https://media.api-sports.io/football/players/31667.png,30,8,D,6.5,False,True,1,0,0,,7,0,87%,0,1,0,0,0,0,0,0,0,0,,,,,,,,
291881,Lazio,487,31688,André Anderson,https://media.api-sports.io/football/players/31688.png,30,28,M,6.5,False,True,1,0,0,,5,0,100%,0,1,1,1,3,0,0,0,0,0,,,1.0,,,,,
291881,Lazio,487,31683,Joseph Minala,https://media.api-sports.io/football/players/31683.png,17,58,M,6.6,False,True,0,0,0,,21,0,95%,0,0,0,0,0,0,0,0,0,0,,,,,,,,
291881,Cremonese,520,31598,Michael Agazzi,https://media.api-sports.io/football/players/31598.png,30,16,G,5.2,False,False,0,0,2,0.0,3,0,100%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
291881,Cremonese,520,31604,Antonio Caracciolo,https://media.api-sports.io/football/players/31604.png,90,23,D,6.5,False,False,0,0,0,,37,3,90%,1,1,1,1,0,1,1,0,0,0,,,,,1.0,,1.0,
291881,Cremonese,520,30919,Matteo Bianchetti,https://media.api-sports.io/football/players/30919.png,90,15,D,7.2,False,False,0,0,0,,37,1,97%,2,2,0,0,0,3,0,0,0,0,,3.0,,,,,,
291881,Cremonese,520,31611,Emanuele Terranova,https://media.api-sports.io/football/players/31611.png,90,26,D,6.5,False,False,1,0,0,,47,1,87%,1,0,0,0,0,1,0,0,0,0,,,,,1.0,,,
291881,Cremonese,520,128461,Nadir Zortea,https://media.api-sports.io/football/players/128461.png,54,21,M,6.1,False,False,0,0,0,,15,0,65%,0,0,2,0,0,0,0,0,0,0,,,,,,,,
291881,Cremonese,520,31612,Mariano Arini,https://media.api-sports.io/football/players/31612.png,71,4,M,6.3,True,False,1,0,0,,27,2,81%,0,0,0,0,1,0,0,0,0,0,,1.0,,,,,,
291881,Cremonese,520,31614,Michele Castagnetti,https://media.api-sports.io/football/players/31614.png,90,19,M,6.7,False,False,1,0,0,,51,0,82%,0,4,0,0,0,0,0,0,0,0,,3.0,3.0,,,,,
291881,Cremonese,520,31648,Francesco Deli,https://media.api-sports.io/football/players/31648.png,90,18,M,7.6,False,False,2,0,0,,36,2,85%,0,0,5,4,1,5,1,0,0,0,,7.0,,,,,,
291881,Cremonese,520,31609,Francesco Renzetti,https://media.api-sports.io/football/players/31609.png,90,33,M,6.8,False,False,0,0,0,,29,2,85%,0,1,2,1,0,0,0,0,0,0,,1.0,,,,,,
291881,Cremonese,520,31744,Simone Palombi,https://media.api-sports.io/football/players/31744.png,90,11,F,6.7,False,False,4,1,0,,18,0,81%,0,0,1,1,0,0,0,0,0,0,,,,,,,,
291881,Cremonese,520,31092,Daniel Ciofani,https://media.api-sports.io/football/players/31092.png,90,9,F,6.9,False,False,6,2,0,,11,1,73%,0,0,1,0,1,0,0,0,0,0,,1.0,,,,,,
291881,Cremonese,520,31602,Nicola Ravaglia,https://media.api-sports.io/football/players/31602.png,60,1,G,6.8,False,False,0,0,3,5.0,8,0,66%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
291881,Cremonese,520,31613,Reda Boultam,https://media.api-sports.io/football/players/31613.png,36,8,M,6.6,False,False,1,0,0,,10,1,90%,0,1,2,2,0,0,0,0,0,0,,,,,,,,
291881,Cremonese,520,31089,Luca Valzania,https://media.api-sports.io/football/players/31089.png,19,5,M,7.0,False,False,0,0,0,,7,2,70%,0,1,0,0,0,0,0,0,0,0,,2.0,,,,,,
313429,Inter,505,188,Samir Handanovič,https://media.api-sports.io/football/players/188.png,90,1,G,6.3,True,False,0,0,1,0.0,14,0,93%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
313429,Inter,505,32,Diego Godín,https://media.api-sports.io/football/players/32.png,90,2,D,7.4,False,False,0,0,0,,51,0,81%,3,2,2,2,2,3,1,0,0,0,,1.0,1.0,,1.0,,,
313429,Inter,505,197,Andrea Ranocchia,https://media.api-sports.io/football/players/197.png,90,13,D,7.6,False,False,1,1,0,,42,0,85%,2,1,0,0,2,2,0,0,0,0,,,,1.0,,,,
313429,Inter,505,198,Milan Škriniar,https://media.api-sports.io/football/players/198.png,90,37,D,7.2,False,False,0,0,0,,74,1,93%,0,3,0,0,0,2,0,0,0,0,,4.0,1.0,,,,,
313429,Inter,505,25353,Valentino Lazaro,https://media.api-sports.io/football/players/25353.png,90,19,M,6.5,False,False,1,0,0,,46,0,86%,0,0,2,1,1,1,0,0,0,0,,1.0,2.0,,,,,
313429,Inter,505,30558,Nicolò Barella,https://media.api-sports.io/football/players/30558.png,90,23,M,7.3,False,False,2,2,0,,40,2,85%,0,4,2,1,0,2,0,0,0,0,,,2.0,,,1.0,,
313429,Inter,505,201,Marcelo Brozović,https://media.api-sports.io/football/players/201.png,70,77,M,7.4,False,False,1,0,0,,56,2,91%,0,1,0,0,0,1,0,0,0,0,,4.0,2.0,,,,,
313429,Inter,505,210,Borja Valero,https://media.api-sports.io/football/players/210.png,90,20,M,7.4,False,False,2,1,0,,61,1,89%,0,1,0,0,0,2,0,0,0,0,,4.0,2.0,1.0,,,,
313429,Inter,505,31010,Federico Dimarco,https://media.api-sports.io/football/players/31010.png,78,21,M,6.8,False,False,1,0,0,,40,1,80%,0,0,1,1,2,0,0,0,0,0,,,1.0,,,,,
313429,Inter,505,907,Romelu Lukaku,https://media.api-sports.io/football/players/907.png,90,9,F,8.6,False,False,4,3,0,,18,0,69%,0,0,4,4,1,0,0,0,0,0,,,2.0,2.0,1.0,,,
313429,Inter,505,910,Alexis Sánchez,https://media.api-sports.io/football/players/910.png,69,7,F,6.8,False,False,1,0,0,,19,0,67%,0,0,2,1,2,1,0,0,0,0,,1.0,1.0,,,,,
313429,Inter,505,30396,Cristiano Biraghi,https://media.api-sports.io/football/players/30396.png,12,34,D,7.4,False,True,1,1,0,,2,1,33%,0,0,0,0,1,0,0,0,0,0,,1.0,1.0,,,1.0,,
313429,Inter,505,30535,Stefano Sensi,https://media.api-sports.io/football/players/30535.png,20,12,M,6.6,False,True,0,0,0,,14,1,93%,0,1,0,0,0,0,1,0,0,0,,1.0,1.0,,,,,
313429,Inter,505,215,Sebastiano Esposito,https://media.api-sports.io/football/players/215.png,21,30,F,6.7,False,True,0,0,0,,9,1,90%,0,0,2,2,2,0,0,0,0,0,,1.0,2.0,,1.0,,,
313429,Cagliari,490,766,Robin Olsen,https://media.api-sports.io/football/players/766.png,90,90,G,6.4,False,False,0,0,4,4.0,11,0,57%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
313429,Cagliari,490,30563,Paolo Faragò,https://media.api-sports.io/football/players/30563.png,90,24,D,6.5,False,False,0,0,0,,45,1,81%,0,2,3,1,1,2,0,0,0,0,,3.0,1.0,,,,,
313429,Cagliari,490,40582,Sebastian Walukiewicz,https://media.api-sports.io/football/players/40582.png,90,40,D,6.8,False,False,0,0,0,,46,0,92%,1,3,1,1,1,0,0,0,0,0,,1.0,,,,,,
313429,Cagliari,490,30555,Fabio Pisacane,https://media.api-sports.io/football/players/30555.png,90,19,D,6.4,False,False,0,0,0,,45,0,81%,1,3,3,2,0,1,0,0,0,0,,2.0,1.0,,,,,
313429,Cagliari,490,30553,Charalampos Lykogiannis,https://media.api-sports.io/football/players/30553.png,90,22,D,6.3,False,False,1,0,0,,46,1,76%,1,4,0,0,1,1,1,0,0,0,,2.0,1.0,,,,,
313429,Cagliari,490,2614,Nahitan Nández,https://media.api-sports.io/football/players/2614.png,80,18,M,6.3,False,False,0,0,0,,30,1,83%,0,1,5,2,0,3,0,0,0,0,,1.0,,,,,,
313429,Cagliari,490,30568,Christian Oliva,https://media.api-sports.io/football/players/30568.png,90,17,M,6.8,False,False,1,1,0,,45,2,80%,0,3,3,2,2,0,0,0,0,0,,2.0,1.0,1.0,,,,
313429,Cagliari,490,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,79,21,M,6.6,False,False,0,0,0,,22,1,91%,0,1,1,0,2,1,0,0,0,0,,2.0,,,,,,
313429,Cagliari,490,205,Radja Nainggolan,https://media.api-sports.io/football/players/205.png,90,4,M,7.0,True,False,3,0,0,,43,2,87%,0,0,4,3,1,0,0,0,0,0,,,2.0,,,,,
313429,Cagliari,490,30567,Lucas Castro,https://media.api-sports.io/football/players/30567.png,45,29,M,6.5,False,False,0,0,0,,23,0,88%,0,1,2,2,1,1,0,0,0,0,,,2.0,,,,,
313429,Cagliari,490,30570,Alberto Cerri,https://media.api-sports.io/football/players/30570.png,90,9,F,7.1,False,False,3,0,0,,18,1,72%,0,0,1,1,3,4,0,0,0,0,,,1.0,,2.0,1.0,,
313429,Cagliari,490,2055,Marko Rog,https://media.api-sports.io/football/players/2055.png,45,6,M,7.0,False,False,0,0,0,,53,0,93%,0,3,3,3,1,1,0,0,0,0,,2.0,2.0,,,,,
313429,Cagliari,490,30559,Valter Birsa,https://media.api-sports.io/football/players/30559.png,10,14,M,6.5,False,False,0,0,0,,5,0,100%,0,1,1,1,0,0,0,0,0,0,,,,,,,,
313429,Cagliari,490,30562,João Pedro,https://media.api-sports.io/football/players/30562.png,11,10,M,6.3,False,False,2,0,0,,6,0,100%,0,0,0,0,1,0,0,0,0,0,,,1.0,,,,,
291880,Fiorentina,502,30394,Pietro Terracciano,https://media.api-sports.io/football/players/30394.png,90,1,G,6.6,False,False,0,0,1,2.0,4,0,17%,0,1,0,0,0,0,0,0,0,0,0.0,,,,,,,
291880,Fiorentina,502,2817,Nikola Milenković,https://media.api-sports.io/football/players/2817.png,90,4,D,7.4,False,False,0,0,0,,22,0,88%,2,1,1,1,1,2,0,0,0,0,,4.0,,,,,,
291880,Fiorentina,502,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,70,20,D,6.4,True,False,0,0,0,,11,0,78%,1,3,0,0,0,2,2,1,0,0,,2.0,,,,,,
291880,Fiorentina,502,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90,17,D,6.7,False,False,0,0,0,,22,0,91%,0,2,0,0,1,1,0,0,0,0,,,1.0,,,,,
291880,Fiorentina,502,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,90,21,M,7.4,False,False,1,1,0,,22,0,75%,0,1,1,1,1,0,0,0,0,0,,,1.0,1.0,,,,
291880,Fiorentina,502,30403,Marco Benassi,https://media.api-sports.io/football/players/30403.png,90,24,M,6.8,False,False,0,0,0,,16,1,64%,0,0,0,0,0,3,0,0,0,0,,3.0,1.0,,1.0,,,
291880,Fiorentina,502,2560,Erick Pulgar,https://media.api-sports.io/football/players/2560.png,90,78,M,6.9,False,False,0,0,0,,36,1,87%,1,0,1,0,0,1,0,0,0,0,,2.0,2.0,,,1.0,,
291880,Fiorentina,502,31615,Gaetano Castrovilli,https://media.api-sports.io/football/players/31615.png,90,8,M,6.8,False,False,0,0,0,,19,1,70%,1,1,6,4,0,0,0,0,0,0,,1.0,,,,,,
291880,Fiorentina,502,192,Dalbert,https://media.api-sports.io/football/players/192.png,90,29,M,7.0,False,False,0,0,0,,16,1,64%,0,1,2,1,0,2,1,0,0,0,,1.0,,,,1.0,,
291880,Fiorentina,502,30415,Dušan Vlahović,https://media.api-sports.io/football/players/30415.png,88,28,F,6.0,False,False,2,1,0,,11,0,64%,0,0,5,2,4,2,0,0,0,0,,1.0,,,1.0,,,
291880,Fiorentina,502,1649,Patrick Cutrone,https://media.api-sports.io/football/players/1649.png,73,63,F,6.6,False,False,2,1,0,,5,0,38%,0,0,1,0,0,1,0,0,0,0,,,1.0,1.0,1.0,,,
291880,Fiorentina,502,854,Martín Cáceres,https://media.api-sports.io/football/players/854.png,17,22,D,6.6,False,True,0,0,0,,2,0,66%,0,1,0,0,0,0,0,0,0,0,,,,,,,,
291880,Fiorentina,502,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,2,25,F,–,False,True,0,0,0,,1,0,100%,0,0,0,0,0,0,0,0,0,0,,,,,,,,
291880,Atalanta,499,30418,Pierluigi Gollini,https://media.api-sports.io/football/players/30418.png,90,95,G,5.9,False,False,0,0,2,0.0,23,0,88%,0,0,0,0,0,0,0,0,0,0,0.0,,1.0,,,,,
291880,Atalanta,499,30421,Berat Djimsiti,https://media.api-sports.io/football/players/30421.png,90,19,D,7.7,False,False,1,0,0,,68,1,85%,1,0,0,0,1,1,1,0,0,0,,3.0,,,,,,
291880,Atalanta,499,1628,Mattia Caldara,https://media.api-sports.io/football/players/1628.png,77,3,D,6.9,False,False,0,0,0,,47,1,92%,0,1,0,0,2,2,1,0,0,0,,4.0,,,,,,
291880,Atalanta,499,30426,Andrea Masiello,https://media.api-sports.io/football/players/30426.png,57,5,D,7.0,True,False,0,0,0,,44,0,89%,0,2,0,0,1,0,0,0,0,0,,1.0,,,,,,
291880,Atalanta,499,30423,Hans Hateboer,https://media.api-sports.io/football/players/30423.png,90,33,M,6.3,False,False,0,0,0,,47,0,87%,0,0,0,0,0,0,0,0,0,0,,1.0,3.0,,,,,
291880,Atalanta,499,30432,Marten de Roon,https://media.api-sports.io/football/players/30432.png,90,15,M,6.7,False,False,0,0,0,,73,0,86%,0,0,1,1,0,3,0,0,0,0,,4.0,2.0,,,,,
291880,Atalanta,499,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,45,11,M,6.5,False,False,0,0,0,,37,0,92%,0,0,0,0,1,0,0,0,0,0,,1.0,,,,,,
291880,Atalanta,499,30422,Robin Gosens,https://media.api-sports.io/football/players/30422.png,90,8,M,6.9,False,False,2,0,0,,26,0,74%,0,3,1,0,0,0,0,0,0,0,,4.0,1.0,,,,,
291880,Atalanta,499,1938,Ruslan Malinovskyi,https://media.api-sports.io/football/players/1938.png,90,18,F,7.5,False,False,6,0,0,,50,2,84%,0,0,6,2,2,1,0,0,0,0,,1.0,1.0,,,1.0,,
291880,Atalanta,499,2493,Luis Muriel,https://media.api-sports.io/football/players/2493.png,90,9,F,7.3,False,False,0,0,0,,26,3,78%,0,0,2,1,1,1,0,0,0,0,,1.0,,,1.0,,,
291880,Atalanta,499,2763,Mario Pašalić,https://media.api-sports.io/football/players/2763.png,90,88,F,6.1,False,False,4,1,0,,56,0,90%,0,0,1,0,0,0,0,0,0,0,,,1.0,,,,,
291880,Atalanta,499,30428,José Luis Palomino,https://media.api-sports.io/football/players/30428.png,13,6,D,6.2,False,False,0,0,0,,3,0,50%,0,0,0,0,0,0,0,0,0,0,,,,,,,,
291880,Atalanta,499,30434,Josip Iličić,https://media.api-sports.io/football/players/30434.png,45,72,M,7.2,False,False,2,1,0,,14,1,77%,0,0,1,0,3,0,0,0,0,0,,,,1.0,,,,
291880,Atalanta,499,30433,Alejandro Gómez,https://media.api-sports.io/football/players/30433.png,33,10,M,7.0,False,False,1,1,0,,18,0,81%,0,0,2,2,1,0,0,0,0,0,,,,,,,,
291877,AC Milan,489,1621,Antonio Donnarumma,https://media.api-sports.io/football/players/1621.png,90,90,G,7.3,False,False,0,0,0,2.0,15,0,51%,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
291877,AC Milan,489,1629,Andrea Conti,https://media.api-sports.io/football/players/1629.png,90,12,D,5.9,False,False,0,0,0,,21,0,67%,0,0,2,0,1,2,1,0,0,0,,2.0,3.0,,,,,
291877,AC Milan,489,2045,Simon Kjær,https://media.api-sports.io/football/players/2045.png,82,24,D,7.0,False,False,0,0,0,,33,0,80%,0,2,0,0,0,0,0,0,0,0,,2.0,1.0,,,,,
291877,AC Milan,489,1632,Alessio Romagnoli,https://media.api-sports.io/football/players/1632.png,90,13,D,7.4,True,False,0,0,0,,42,0,87%,2,0,0,0,0,2,0,0,0,0,,2.0,,,,,,
291877,AC Milan,489,47300,Theo Hernández,https://media.api-sports.io/football/players/47300.png,90,19,D,8.0,False,False,1,1,0,,49,1,90%,0,2,2,2,4,2,0,0,0,0,,2.0,2.0,1.0,,,,
291877,AC Milan,489,1641,Samu Castillejo,https://media.api-sports.io/football/players/1641.png,64,7,M,7.9,False,False,3,1,0,,14,4,93%,0,1,3,1,2,2,1,0,0,0,,6.0,,1.0,,,,
291877,AC Milan,489,31054,Rade Krunić,https://media.api-sports.io/football/players/31054.png,90,33,M,7.2,False,False,2,0,0,,30,1,75%,0,2,0,0,3,2,0,0,0,0,,6.0,3.0,,,,,
291877,AC Milan,489,3173,Ismaël Bennacer,https://media.api-sports.io/football/players/3173.png,90,4,M,7.3,False,False,1,0,0,,55,2,84%,0,0,0,0,1,0,0,0,0,0,,3.0,2.0,,,1.0,,
