fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
574019,744,Eintracht Braunschweig,https://media.api-sports.io/football/teams/744.png,7,2,10,1,6,4,9,3,2,34%,2,,3,299,211,71%
574019,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,7,8,25,10,14,11,9,10,0,66%,0,,3,549,474,86%
609062,9342,Havelse,https://media.api-sports.io/football/teams/9342.png,4,2,11,5,5,6,16,3,0,27%,3,,7,205,103,50%
609062,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,12,8,30,10,18,12,6,16,1,73%,0,,3,508,428,84%
574014,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,1,4,7,2,3,4,15,0,,27%,2,,6,285,205,72%
574014,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,9,6,21,6,12,9,10,7,,73%,1,,1,734,648,88%
609065,786,TSV 1860 Munich,https://media.api-sports.io/football/teams/786.png,2,9,13,2,6,7,12,5,3,28%,2,,3,265,145,55%
609065,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,5,8,17,4,9,8,10,4,6,72%,1,,2,672,551,82%
609067,4263,Oberneuland,https://media.api-sports.io/football/teams/4263.png,0,3,3,0,2,1,7,0,0,19%,2,,6,185,105,57%
609067,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,14,16,40,10,30,10,5,14,2,81%,0,,0,762,693,91%
609068,9349,Altglienicke,https://media.api-sports.io/football/teams/9349.png,3,5,10,2,5,5,20,4,6,33%,4,,1,304,222,73%
609068,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,8,6,16,2,13,3,5,6,3,67%,1,,3,585,510,87%
609066,12767,FV Engers 07,https://media.api-sports.io/football/teams/12767.png,1,5,6,0,2,4,10,2,0,23%,,,6,216,127,59%
609066,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,9,12,28,7,13,15,7,12,4,77%,,,1,691,612,89%
609070,12814,Meinerzhagen,https://media.api-sports.io/football/teams/12814.png,2,4,9,3,4,5,14,3,1,34%,2,,5,379,261,69%
609070,178,SpVgg Greuther Furth,https://media.api-sports.io/football/teams/178.png,11,9,27,7,15,12,16,8,7,66%,2,,1,694,594,86%
609064,12880,Todesfelde,https://media.api-sports.io/football/teams/12880.png,1,1,2,0,1,1,16,1,1,27%,2,,10,209,122,58%
609064,1324,VfL Osnabruck,https://media.api-sports.io/football/teams/1324.png,11,9,24,4,17,7,15,10,4,73%,0,,2,553,482,87%
574021,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,1,1,3,1,3,0,16,2,0,26%,1,,5,240,151,63%
574021,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,5,4,13,4,8,5,10,8,2,74%,2,,1,661,571,86%
574022,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,2,10,14,2,7,7,13,7,0,50%,3,,4,558,402,72%
574022,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,5,6,13,2,9,4,22,3,1,50%,4,,2,551,404,73%
609071,1652,SSV ULM 1846,https://media.api-sports.io/football/teams/1652.png,9,1,12,2,8,4,15,7,3,39%,6,,2,275,189,69%
609071,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,2,6,8,0,4,4,11,6,4,61%,2,,6,431,325,75%
609072,1325,Carl Zeiss Jena,https://media.api-sports.io/football/teams/1325.png,3,4,8,1,2,6,8,2,2,37%,4,,2,336,241,72%
609072,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,4,12,22,6,16,6,8,9,5,63%,1,,3,533,430,81%
609076,745,FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,6,6,17,5,10,7,21,7,2,62%,4,0,4,651,514,79%
609076,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,5,5,15,5,8,7,19,6,2,38%,5,1,5,369,241,65%
609079,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,1,4,7,2,6,1,19,2,1,46%,4,,5,384,257,67%
609079,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,6,8,17,3,12,5,10,4,4,54%,2,,1,454,345,76%
609073,1328,Chemnitzer FC,https://media.api-sports.io/football/teams/1328.png,3,5,9,1,7,2,15,3,3,31%,4,,5,352,223,63%
609073,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,7,16,28,5,22,6,16,6,3,69%,2,,1,750,642,86%
609075,1631,Eintracht Norderstedt,https://media.api-sports.io/football/teams/1631.png,1,0,2,1,0,2,2,0,3,23%,1,,6,283,190,67%
609075,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,15,14,35,6,27,8,3,7,1,77%,0,,1,938,864,92%
609074,1642,FC Rielasingen-Arlen,https://media.api-sports.io/football/teams/1642.png,2,5,7,0,6,1,17,3,0,31%,3,,5,259,177,68%
609074,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,13,9,23,1,15,8,12,7,3,69%,1,,1,558,496,89%
