fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
571475,2020-08-21 17:00:00+00:00,1598029200,FT,90,1598029200,1598032800,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Stade Matmut-Atlantique,Bordeaux,638,B. Bastien,Bordeaux,78,https://media.api-sports.io/football/teams/78.png,Nantes,83,https://media.api-sports.io/football/teams/83.png,0,0,0,0,0,0,1,4,5,0,1,4,10,2,0.0,0.43,2.0,1.0,1.0,482,401,0.83,1,3,6,2,0,6,15,3,3.0,0.57,3.0,0.0,1.0,618,551,0.89,2610,2494,2436,2842,3248,3306,2204,2320,754,580,348,754,1102,986,-812,-464,12,14
571474,2020-08-22 15:00:00+00:00,1598108400,FT,90,1598108400,1598112000,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Stade Gaston-Gérard,Dijon,645,E. Wattellier,Dijon,89,https://media.api-sports.io/football/teams/89.png,Angers,77,https://media.api-sports.io/football/teams/77.png,0,1,0,1,0,1,1,5,9,3,5,4,15,3,2.0,0.53,0.0,0.0,3.0,530,471,0.89,4,5,12,3,9,3,8,9,1.0,0.47,0.0,0.0,1.0,438,382,0.87,1218,2552,1450,2320,4234,3364,2204,2204,232,696,522,464,1450,1044,-2784,-1044,20,13
571473,2020-08-22 19:00:00+00:00,1598122800,FT,90,1598122800,1598126400,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Stade Pierre-Mauroy,Villeneuve d'Ascq,655,C. Turpin,Lille,79,https://media.api-sports.io/football/teams/79.png,Rennes,94,https://media.api-sports.io/football/teams/94.png,1,1,1,0,1,1,1,4,5,0,1,4,12,4,0.0,0.51,0.0,1.0,1.0,501,421,0.84,2,9,16,5,9,7,16,2,0.0,0.49,1.0,1.0,0.0,480,407,0.85,4814,3364,3712,3016,1334,2320,2204,2204,1392,928,638,580,174,696,2378,696,1,6
571477,2020-08-23 11:00:00+00:00,1598180400,FT,90,1598180400,1598184000,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Stade Louis II,Monaco,659,F. Letexier,Monaco,91,https://media.api-sports.io/football/teams/91.png,Reims,93,https://media.api-sports.io/football/teams/93.png,2,2,1,2,2,2,5,12,22,5,16,6,8,8,0.0,0.76,1.0,0.0,1.0,735,665,0.9,3,4,9,2,7,2,14,1,0.0,0.24,3.0,0.0,3.0,235,162,0.69,4524,2436,4408,2436,2436,2900,2204,2204,1392,522,348,870,464,812,1972,-464,3,15
571478,2020-08-23 13:00:00+00:00,1598187600,FT,90,1598187600,1598191200,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Stade des Costières,Nîmes,664,J. Pignard,Nimes,92,https://media.api-sports.io/football/teams/92.png,Stade Brestois 29,106,https://media.api-sports.io/football/teams/106.png,4,0,2,0,4,0,5,5,12,2,10,2,14,4,0.0,0.44,2.0,0.0,3.0,333,246,0.74,3,5,10,2,6,4,17,4,3.0,0.56,3.0,1.0,1.0,418,321,0.77,2030,2378,2320,2900,4118,3828,2204,2204,522,638,464,464,1218,1102,-1798,-928,19,18
571472,2020-08-23 13:00:00+00:00,1598187600,FT,90,1598187600,1598191200,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Stade Yves Allainmat - Le Moustoir,Lorient,656,J. Hamel,Lorient,97,https://media.api-sports.io/football/teams/97.png,Strasbourg,95,https://media.api-sports.io/football/teams/95.png,3,1,0,1,3,1,7,2,10,1,9,1,17,6,1.0,0.49,3.0,0.0,0.0,400,329,0.82,1,3,7,3,1,6,10,1,2.0,0.51,2.0,0.0,4.0,419,330,0.79,2436,2436,2900,2842,3944,3364,2204,2204,638,638,522,522,1044,1044,-1044,-522,17,16
571479,2020-08-23 15:00:00+00:00,1598194800,FT,90,1598194800,1598198400,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 1,Allianz Riviera,Nice,663,J. Miguelgorry,Nice,84,https://media.api-sports.io/football/teams/84.png,Lens,116,https://media.api-sports.io/football/teams/116.png,2,1,1,1,2,1,2,0,4,2,2,2,17,1,0.0,0.57,2.0,0.0,4.0,515,441,0.86,4,9,16,3,12,4,18,7,1.0,0.43,3.0,0.0,0.0,353,292,0.83,3016,3306,2900,3190,3074,3132,2204,2204,870,870,406,696,928,638,-174,58,9,7
571482,2020-08-28 19:00:00+00:00,1598641200,FT,90,1598641200,1598644800,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 2,Groupama Stadium,Décines-Charpieu,666,B. Millot,Lyon,80,https://media.api-sports.io/football/teams/80.png,Dijon,89,https://media.api-sports.io/football/teams/89.png,4,1,3,1,4,1,12,10,27,5,22,5,12,13,0.0,0.64,3.0,0.0,1.0,538,482,0.9,2,1,6,3,2,4,7,2,4.0,0.36,3.0,0.0,9.0,311,238,0.77,4408,1218,4698,1450,2494,4235,2204,2205,1276,232,580,522,348,1451,2204,-2785,4,20
571489,2020-08-29 15:00:00+00:00,1598713200,FT,90,1598713200,1598716800,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 2,Roazhon Park,Rennes,680,W. Delajod,Rennes,94,https://media.api-sports.io/football/teams/94.png,Montpellier,82,https://media.api-sports.io/football/teams/82.png,2,1,1,0,2,1,7,8,16,1,7,9,18,2,1.0,0.66,3.0,1.0,2.0,611,523,0.86,3,6,10,1,6,4,16,1,1.0,0.34,2.0,1.0,6.0,293,212,0.72,3365,3132,3017,3480,2321,3596,2205,2204,928,812,581,696,696,696,696,-116,6,8
571491,2020-08-29 19:00:00+00:00,1598727600,FT,90,1598727600,1598731200,0.0,France,61,Ligue 1,https://media.api-sports.io/flags/fr.svg,https://media.api-sports.io/football/leagues/61.png,2020,Regular Season - 2,Stade de la Meinau,Strasbourg,681,J. Brisard,Strasbourg,95,https://media.api-sports.io/football/teams/95.png,Nice,84,https://media.api-sports.io/football/teams/84.png,0,2,0,1,0,2,0,6,6,0,3,3,14,3,1.0,0.44,2.0,0.0,0.0,441,360,0.82,2,1,3,0,3,0,11,1,1.0,0.56,6.0,0.0,0.0,573,495,0.86,2436,3019,2843,2902,3367,3075,2205,2205,638,871,522,406,1045,928,-524,-173,16,9
