fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_interceptions,fouls_committed,tackles_total,tackles_blocks,dribbles_past,fouls_drawn,penalty_commited,shots_total,shots_on,dribbles_attempts,dribbles_success,goals_total,goals_assists,offsides,penalty_won
903549,Parma,523,47246,Leandro Chichizola,https://media.api-sports.io/football/players/47246.png,90.0,22,G,6.3,False,False,2,3.0,24.0,19,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903549,Parma,523,30420,Enrico Del Prato,https://media.api-sports.io/football/players/30420.png,90.0,15,D,6.9,False,False,0,,62.0,58,7.0,1.0,1,0,0,0,,1.0,2.0,3.0,,,,,,,,,,,,,
903549,Parma,523,31136,Simone Romagnoli,https://media.api-sports.io/football/players/31136.png,90.0,5,D,6.7,False,False,0,,67.0,62,5.0,2.0,0,0,0,0,,,,2.0,1.0,1.0,,,,,,,,,,,
903549,Parma,523,6221,Lautaro Valenti,https://media.api-sports.io/football/players/6221.png,90.0,30,D,6.7,False,False,0,,63.0,49,11.0,7.0,1,0,0,0,,,3.0,1.0,5.0,,1.0,1.0,,,,,,,,,
903549,Parma,523,272721,Jayden Oosterwolde,https://media.api-sports.io/football/players/272721.png,90.0,17,D,6.9,False,False,0,,33.0,25,8.0,5.0,0,0,0,0,,,2.0,2.0,4.0,1.0,,1.0,,,,,,,,,
903549,Parma,523,6409,Nahuel Estévez,https://media.api-sports.io/football/players/6409.png,45.0,8,M,6.2,False,False,0,,30.0,28,3.0,1.0,1,0,0,0,,,,1.0,1.0,,,,1.0,,,,,,,,
903549,Parma,523,628,Adrián Bernabé,https://media.api-sports.io/football/players/628.png,71.0,16,M,6.9,False,False,0,,47.0,46,9.0,5.0,1,0,0,0,,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,
903549,Parma,523,43036,Dennis Man,https://media.api-sports.io/football/players/43036.png,71.0,98,M,7.6,False,False,0,,41.0,36,7.0,4.0,0,0,0,0,,1.0,,,,,2.0,,,1.0,1.0,4.0,4.0,1.0,,,
903549,Parma,523,2057,Franco Vázquez,https://media.api-sports.io/football/players/2057.png,76.0,10,M,6.2,True,False,0,,36.0,33,16.0,6.0,0,0,0,0,,2.0,1.0,1.0,,,,3.0,,2.0,1.0,4.0,2.0,,1.0,,
903549,Parma,523,43056,Valentin Mihăilă,https://media.api-sports.io/football/players/43056.png,90.0,28,M,7,False,False,0,,20.0,17,10.0,4.0,1,0,0,0,,1.0,,3.0,1.0,,1.0,,,4.0,2.0,4.0,3.0,1.0,,,
903549,Parma,523,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,57.0,45,F,6.3,False,False,0,,6.0,6,4.0,2.0,0,0,0,0,,,,,1.0,,2.0,1.0,,,,,,,,1.0,
903549,Parma,523,180762,Edoardo Corvi,https://media.api-sports.io/football/players/180762.png,,40,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,310592,Francesco Borriello,https://media.api-sports.io/football/players/310592.png,,44,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,348568,Alessandro Circati,https://media.api-sports.io/football/players/348568.png,,39,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,180763,Botond Balogh,https://media.api-sports.io/football/players/180763.png,,4,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,128338,Woyo Coulibaly,https://media.api-sports.io/football/players/128338.png,,26,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,275651,Ange-Yoan Bonny,https://media.api-sports.io/football/players/275651.png,,13,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,135841,Vassilis Zagaritis,https://media.api-sports.io/football/players/135841.png,,47,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Parma,523,14341,Stanko Jurić,https://media.api-sports.io/football/players/14341.png,45.0,24,M,6.9,False,True,0,,34.0,30,2.0,1.0,0,0,0,0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,
903549,Parma,523,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,33.0,19,M,6.7,False,True,0,,22.0,19,4.0,2.0,0,0,0,0,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,
903549,Parma,523,91424,Drissa Camara,https://media.api-sports.io/football/players/91424.png,19.0,23,M,6.9,False,True,0,,10.0,9,6.0,4.0,0,0,0,0,,,1.0,1.0,2.0,,,2.0,,,,1.0,,,,,
903549,Parma,523,31348,Gennaro Tutino,https://media.api-sports.io/football/players/31348.png,14.0,11,F,6.7,False,True,0,,3.0,2,2.0,1.0,0,0,0,0,,,,,,,1.0,,,,,1.0,1.0,,,,
903549,Parma,523,40592,Adrian Benedyczak,https://media.api-sports.io/football/players/40592.png,19.0,7,F,6.3,False,True,0,,4.0,2,2.0,1.0,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,30731,Elia Caprile,https://media.api-sports.io/football/players/30731.png,90.0,18,G,7.2,False,False,2,4.0,27.0,14,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903549,Bari,508,31676,Raffaele Pucino,https://media.api-sports.io/football/players/31676.png,90.0,25,D,6.3,False,False,0,,26.0,24,4.0,2.0,0,0,0,0,,,1.0,,,,1.0,2.0,,,,,,,,,
903549,Bari,508,91494,Valerio Di Cesare,https://media.api-sports.io/football/players/91494.png,90.0,6,D,6.9,True,False,0,,35.0,31,5.0,1.0,0,0,0,0,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
903549,Bari,508,31611,Emanuele Terranova,https://media.api-sports.io/football/players/31611.png,90.0,20,D,6.3,False,False,0,,54.0,52,2.0,1.0,1,0,0,0,,,,1.0,,,,1.0,,,,,,,,,
903549,Bari,508,32122,Giacomo Ricci,https://media.api-sports.io/football/players/32122.png,90.0,31,D,6.2,False,False,0,,41.0,33,10.0,3.0,0,0,0,0,,1.0,1.0,2.0,3.0,,2.0,,,1.0,,,,,,,
903549,Bari,508,56796,Mattia Maita,https://media.api-sports.io/football/players/56796.png,90.0,4,M,7.2,False,False,0,,41.0,38,19.0,12.0,0,0,0,0,,,,3.0,8.0,,3.0,,,,,4.0,3.0,,,,
903549,Bari,508,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,90.0,17,M,7,False,False,0,,56.0,54,7.0,5.0,0,0,0,0,,1.0,1.0,,3.0,,2.0,2.0,,,,,,,,,
903549,Bari,508,56851,Michael Folorunsho,https://media.api-sports.io/football/players/56851.png,82.0,90,M,7.5,False,False,0,,27.0,18,13.0,7.0,0,0,0,0,,1.0,,1.0,,,2.0,1.0,,3.0,2.0,5.0,3.0,1.0,,,
903549,Bari,508,6615,Ruben Botta,https://media.api-sports.io/football/players/6615.png,71.0,10,F,6.9,False,False,0,,24.0,20,12.0,6.0,0,0,0,0,,,,,1.0,,,1.0,,1.0,1.0,7.0,4.0,,,,
903549,Bari,508,30876,Mirco Antenucci,https://media.api-sports.io/football/players/30876.png,89.0,7,F,7.2,False,False,0,,36.0,31,2.0,1.0,0,0,1,0,,2.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,
903549,Bari,508,128478,Walid Cheddira,https://media.api-sports.io/football/players/128478.png,82.0,11,F,6.9,False,False,0,,11.0,7,11.0,5.0,1,0,0,0,,1.0,,,,,,2.0,,1.0,1.0,2.0,,,1.0,1.0,1.0
903549,Bari,508,31006,Pierluigi Frattali,https://media.api-sports.io/football/players/31006.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,32206,Emanuele Polverino,https://media.api-sports.io/football/players/32206.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,284935,Emile Dorval,https://media.api-sports.io/football/players/284935.png,,93,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,338506,Marco Bosisio,https://media.api-sports.io/football/players/338506.png,1.0,44,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,31670,Guillaume Gigliotti,https://media.api-sports.io/football/players/31670.png,,13,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,30691,Alessandro Mallamo,https://media.api-sports.io/football/players/30691.png,19.0,99,M,6.5,False,True,0,,11.0,10,6.0,2.0,1,0,0,0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,
903549,Bari,508,56877,Nicola Bellomo,https://media.api-sports.io/football/players/56877.png,,63,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,31546,Antonio Mazzotta,https://media.api-sports.io/football/players/31546.png,,27,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,31659,Cristian Galano,https://media.api-sports.io/football/players/31659.png,8.0,19,F,6.7,False,True,0,,3.0,3,3.0,2.0,0,0,0,0,,,,,,,,1.0,,,,2.0,1.0,,,,
903549,Bari,508,31466,Andrea D'Errico,https://media.api-sports.io/football/players/31466.png,,9,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903549,Bari,508,787,Gianmarco Cangiano,https://media.api-sports.io/football/players/787.png,8.0,74,F,6.6,False,True,0,,1.0,1,3.0,3.0,0,0,0,0,,,,,,,,2.0,,,,,,,,1.0,
903545,Cittadella,510,31474,Elhan Kastrati,https://media.api-sports.io/football/players/31474.png,90.0,36,G,6.9,False,False,3,5.0,29.0,18,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903545,Cittadella,510,136017,Tommaso Cassandro,https://media.api-sports.io/football/players/136017.png,90.0,84,D,6.9,False,False,0,,41.0,30,10.0,7.0,0,0,0,0,,1.0,3.0,1.0,,,1.0,3.0,,1.0,,1.0,1.0,,,,1.0
903545,Cittadella,510,31675,Romano Perticone,https://media.api-sports.io/football/players/31675.png,90.0,2,D,6.7,True,False,0,,56.0,48,7.0,6.0,0,0,0,0,,,1.0,,,,,,,,,,,,,,
903545,Cittadella,510,30649,Domenico Frare,https://media.api-sports.io/football/players/30649.png,90.0,15,D,6.7,False,False,0,,31.0,24,5.0,5.0,0,0,0,0,,,1.0,,2.0,,,1.0,,,,,,,,,
903545,Cittadella,510,32064,Daniele Donnarumma,https://media.api-sports.io/football/players/32064.png,90.0,17,D,6,False,False,0,,35.0,17,11.0,6.0,0,0,0,0,,,3.0,1.0,3.0,,1.0,,,1.0,,1.0,1.0,,,,
903545,Cittadella,510,31770,Alessio Vita,https://media.api-sports.io/football/players/31770.png,71.0,16,M,7.3,False,False,0,,19.0,11,13.0,6.0,0,0,0,0,,1.0,2.0,1.0,1.0,,1.0,4.0,,1.0,,,,,,,
903545,Cittadella,510,30928,Andrea Danzi,https://media.api-sports.io/football/players/30928.png,77.0,72,M,6.7,False,False,0,,43.0,32,3.0,1.0,0,0,0,0,,,,,,,1.0,,,1.0,,,,,,,
903545,Cittadella,510,30652,Simone Branca,https://media.api-sports.io/football/players/30652.png,72.0,23,M,7.2,False,False,0,,22.0,19,15.0,7.0,0,0,0,0,,2.0,,2.0,4.0,1.0,3.0,,,,,1.0,1.0,,1.0,,
903545,Cittadella,510,31497,Mirko Antonucci,https://media.api-sports.io/football/players/31497.png,83.0,10,M,6.5,False,False,0,,15.0,10,9.0,5.0,0,0,0,0,,,,1.0,,,1.0,3.0,,,,2.0,2.0,,,,
903545,Cittadella,510,30633,Raúl Asencio,https://media.api-sports.io/football/players/30633.png,90.0,90,F,7.3,False,False,0,,21.0,14,20.0,8.0,0,0,1,0,,,1.0,2.0,1.0,,,1.0,,3.0,1.0,1.0,,1.0,,,
903545,Cittadella,510,31180,Enrico Baldini,https://media.api-sports.io/football/players/31180.png,76.0,92,F,7.9,False,False,0,,14.0,11,7.0,2.0,0,0,1,1,,1.0,,,,,,1.0,,4.0,4.0,,,2.0,,1.0,
903545,Cittadella,510,30641,Luca Maniero,https://media.api-sports.io/football/players/30641.png,,77,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,91328,Santiago Visentin,https://media.api-sports.io/football/players/91328.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,31605,Dario Del Fabro,https://media.api-sports.io/football/players/31605.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,31388,Gian Filippo Felicioli,https://media.api-sports.io/football/players/31388.png,,3,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,31106,Alessandro Mattioli,https://media.api-sports.io/football/players/31106.png,,18,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,31898,Nicola Pavan,https://media.api-sports.io/football/players/31898.png,13.0,26,M,6.3,False,True,0,,4.0,3,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,30898,Giuseppe Carriero,https://media.api-sports.io/football/players/30898.png,19.0,20,M,6.6,False,True,0,,4.0,1,1.0,,1,0,0,0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
903545,Cittadella,510,91526,Valerio Mastrantonio,https://media.api-sports.io/football/players/91526.png,18.0,29,M,6.3,False,True,0,,6.0,3,5.0,2.0,0,0,0,0,,,,1.0,2.0,,,,,,,,,,,,
903545,Cittadella,510,31181,Giacomo Beretta,https://media.api-sports.io/football/players/31181.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,56633,Camillo Tavernelli,https://media.api-sports.io/football/players/56633.png,,21,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Cittadella,510,51608,Ignacio Lores Varela,https://media.api-sports.io/football/players/51608.png,14.0,30,F,6.3,False,True,0,,3.0,3,3.0,1.0,0,0,0,0,,,,,,,,,,,,1.0,1.0,,,,
903545,Cittadella,510,61278,Mamadou Tounkara,https://media.api-sports.io/football/players/61278.png,16.0,9,F,6.5,False,True,0,,6.0,3,3.0,1.0,0,0,0,0,,,,,,,,1.0,,,,,,,,1.0,
903545,Pisa,801,30792,Nicolas,https://media.api-sports.io/football/players/30792.png,90.0,1,G,6,False,False,4,2.0,26.0,13,,,0,0,0,0,1.0,,,,,,,,,,,,,,,,
903545,Pisa,801,129790,Tomás Esteves,https://media.api-sports.io/football/players/129790.png,83.0,19,D,6.5,False,False,0,,31.0,23,10.0,6.0,0,0,0,0,,1.0,2.0,1.0,3.0,,2.0,,,1.0,,3.0,3.0,,,,
903545,Pisa,801,2785,Hjörtur Hermannsson,https://media.api-sports.io/football/players/2785.png,90.0,6,D,5.9,False,False,0,,32.0,19,5.0,3.0,0,0,0,0,,,,,,1.0,1.0,,,,,,,,,,
903545,Pisa,801,30716,Alessandro De Vitis,https://media.api-sports.io/football/players/30716.png,89.0,30,D,6.7,False,False,0,,30.0,20,11.0,7.0,0,0,0,0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,
903545,Pisa,801,128445,Roko Jureskin,https://media.api-sports.io/football/players/128445.png,90.0,7,D,5.9,False,False,0,,30.0,16,8.0,3.0,0,0,0,0,,,,2.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,
903545,Pisa,801,56293,Idrissa Toure,https://media.api-sports.io/football/players/56293.png,90.0,15,M,6.7,False,False,0,,30.0,16,14.0,8.0,0,0,0,0,,3.0,2.0,,,,,2.0,,,,3.0,2.0,,,,
903545,Pisa,801,30723,Marius Marin,https://media.api-sports.io/football/players/30723.png,90.0,8,M,6.2,False,False,0,,18.0,17,11.0,5.0,1,0,0,0,,,4.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
903545,Pisa,801,30564,Artur Ioniță,https://media.api-sports.io/football/players/30564.png,67.0,23,M,6.2,False,False,0,,8.0,6,12.0,7.0,0,0,0,0,,,,1.0,4.0,1.0,,,,,,,,,,1.0,
903545,Pisa,801,30846,Giuseppe Mastinu,https://media.api-sports.io/football/players/30846.png,83.0,18,M,6.9,False,False,0,,25.0,14,5.0,2.0,0,0,0,0,,2.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,,,,,,
903545,Pisa,801,31996,Giuseppe Sibilli,https://media.api-sports.io/football/players/31996.png,90.0,17,M,6.9,False,False,0,,17.0,12,16.0,8.0,0,0,0,0,,3.0,1.0,4.0,1.0,1.0,,4.0,,2.0,1.0,4.0,2.0,1.0,,,
903545,Pisa,801,30728,Gaetano Masucci,https://media.api-sports.io/football/players/30728.png,67.0,26,F,7.2,True,False,0,,14.0,9,10.0,3.0,0,0,0,0,,,,3.0,1.0,,,,1.0,3.0,2.0,,,1.0,,,
903545,Pisa,801,31749,Alessandro Livieri,https://media.api-sports.io/football/players/31749.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Pisa,801,163185,Vladan Đekić,https://media.api-sports.io/football/players/163185.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Pisa,801,91503,Simone Canestrelli,https://media.api-sports.io/football/players/91503.png,9.0,5,D,7.3,False,True,0,,4.0,1,1.0,1.0,0,0,0,0,,,,,,,,,,1.0,1.0,,,1.0,,,
903545,Pisa,801,338134,David Bersnjak,https://media.api-sports.io/football/players/338134.png,,43,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Pisa,801,43024,Olimpiu Moruțan,https://media.api-sports.io/football/players/43024.png,23.0,80,M,7.3,False,True,0,,7.0,5,1.0,,0,0,0,0,,2.0,,,,,,,,1.0,,,,,2.0,,
903545,Pisa,801,30717,Davide Di Quinzio,https://media.api-sports.io/football/players/30717.png,,28,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Pisa,801,378845,Miha Trdan,https://media.api-sports.io/football/players/378845.png,,42,M,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Pisa,801,56425,Andrea Cisco,https://media.api-sports.io/football/players/56425.png,,29,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903545,Pisa,801,56012,Yonatan Cohen,https://media.api-sports.io/football/players/56012.png,16.0,11,F,6.5,False,True,0,,4.0,2,1.0,1.0,0,0,0,0,,,,,,,,1.0,,,,,,,,,
903545,Pisa,801,325387,Gabriele Piccinini,https://media.api-sports.io/football/players/325387.png,16.0,36,F,7.2,False,True,0,,7.0,6,1.0,1.0,0,0,0,0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,
903545,Pisa,801,357996,Moustapha Cissé,https://media.api-sports.io/football/players/357996.png,23.0,99,F,6.2,False,True,0,,4.0,3,6.0,,0,0,0,0,,1.0,2.0,2.0,,,,,,,,1.0,,,,,
903548,Palermo,522,43039,Mirko Pigliacelli,https://media.api-sports.io/football/players/43039.png,90.0,22,G,7,False,False,0,,45.0,39,2.0,2.0,0,0,0,0,0.0,,,,1.0,,,1.0,,,,,,,,,
903548,Palermo,522,324095,Alessio Buttaro,https://media.api-sports.io/football/players/324095.png,90.0,25,D,7.7,False,False,0,,36.0,28,5.0,5.0,0,0,0,0,,,2.0,,,2.0,,3.0,,1.0,,2.0,2.0,,,,
903548,Palermo,522,53704,Ionuț Nedelcearu,https://media.api-sports.io/football/players/53704.png,90.0,18,D,7.2,False,False,0,,44.0,37,12.0,6.0,1,0,0,0,,,3.0,5.0,1.0,,,,,,,,,,,,
903548,Palermo,522,31450,Ivan Marconi,https://media.api-sports.io/football/players/31450.png,90.0,15,D,7.2,False,False,0,,41.0,36,8.0,5.0,0,0,0,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
903548,Palermo,522,56161,Marco Sala,https://media.api-sports.io/football/players/56161.png,65.0,3,D,6.9,False,False,0,,43.0,34,6.0,5.0,0,0,0,0,,1.0,,,1.0,,,2.0,,,,1.0,,,,,
903548,Palermo,522,31207,Samuele Damiani,https://media.api-sports.io/football/players/31207.png,90.0,21,M,7.5,False,False,0,,53.0,48,12.0,7.0,0,0,0,0,,,1.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,
903548,Palermo,522,31426,Jérémie Broh,https://media.api-sports.io/football/players/31426.png,90.0,14,M,7.3,False,False,0,,58.0,49,5.0,4.0,0,0,0,0,,,3.0,1.0,2.0,,,,,,,1.0,1.0,,,,
903548,Palermo,522,32023,Salvatore Elia,https://media.api-sports.io/football/players/32023.png,89.0,77,M,7.3,False,False,0,,22.0,14,14.0,5.0,0,0,0,0,,1.0,1.0,4.0,1.0,,2.0,3.0,,1.0,1.0,3.0,,1.0,,1.0,1.0
903548,Palermo,522,91344,Roberto Floriano,https://media.api-sports.io/football/players/91344.png,45.0,7,M,6.6,True,False,0,,19.0,13,8.0,2.0,1,0,0,0,,2.0,,2.0,,,2.0,,,1.0,1.0,2.0,2.0,,,,
903548,Palermo,522,32131,Nicola Valente,https://media.api-sports.io/football/players/32131.png,60.0,30,M,6.2,False,False,0,,15.0,12,6.0,2.0,0,0,0,0,,,,,,,,,,1.0,,1.0,,,,,
903548,Palermo,522,56176,Matteo Brunori,https://media.api-sports.io/football/players/56176.png,90.0,9,F,8.2,False,False,0,,9.0,6,11.0,6.0,0,0,1,0,,1.0,,2.0,1.0,,,4.0,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,
903548,Palermo,522,365248,Giovanni Grotta,https://media.api-sports.io/football/players/365248.png,,1,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,30578,Samuele Massolo,https://media.api-sports.io/football/players/30578.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,46794,Michele Somma,https://media.api-sports.io/football/players/46794.png,,5,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,281791,Manuel Peretti,https://media.api-sports.io/football/players/281791.png,,54,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,30825,Roberto Crivello,https://media.api-sports.io/football/players/30825.png,25.0,6,D,6.3,False,True,0,,14.0,14,2.0,,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,
903548,Palermo,522,31133,Edoardo Lancini,https://media.api-sports.io/football/players/31133.png,,79,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,204068,Masimiliano Doda,https://media.api-sports.io/football/players/204068.png,,23,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,215865,Edoardo Pierozzi,https://media.api-sports.io/football/players/215865.png,1.0,2,D,,False,True,0,,2.0,1,1.0,1.0,0,0,0,0,,,,,,,,1.0,,,,,,,,,
903548,Palermo,522,41989,Edoardo Soleri,https://media.api-sports.io/football/players/41989.png,45.0,27,F,6.6,False,True,0,,10.0,7,7.0,3.0,0,0,0,0,,1.0,,1.0,1.0,,,1.0,,1.0,,3.0,1.0,,,,
903548,Palermo,522,162960,Andrea Silipo,https://media.api-sports.io/football/players/162960.png,,10,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Palermo,522,30702,Matteo Stoppa,https://media.api-sports.io/football/players/30702.png,30.0,39,M,7.3,False,True,0,,9.0,8,2.0,1.0,0,0,0,0,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,,
903548,Palermo,522,56951,Giuseppe Fella,https://media.api-sports.io/football/players/56951.png,,11,F,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Perugia,524,30704,Stefano Gori,https://media.api-sports.io/football/players/30704.png,90.0,1,G,6.3,False,False,2,1.0,24.0,14,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,
903548,Perugia,524,31393,Filippo Sgarbi,https://media.api-sports.io/football/players/31393.png,90.0,97,D,7,False,False,0,,49.0,39,11.0,7.0,0,0,0,0,,1.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,,,,
903548,Perugia,524,30979,Marcos Curado,https://media.api-sports.io/football/players/30979.png,87.0,21,D,6.3,False,False,0,,38.0,34,3.0,,1,0,0,0,,,,3.0,,,,,,,,,,,,,
903548,Perugia,524,31041,Cristian Dell'Orco,https://media.api-sports.io/football/players/31041.png,90.0,15,D,7,True,False,0,,36.0,28,12.0,7.0,1,0,0,0,,2.0,4.0,1.0,2.0,1.0,,1.0,,,,5.0,3.0,,,,
903548,Perugia,524,31669,Tiago Casasola,https://media.api-sports.io/football/players/31669.png,90.0,24,M,6.9,False,False,0,,32.0,24,9.0,7.0,0,0,0,0,,,2.0,,3.0,,1.0,2.0,,,,1.0,1.0,,,,
903548,Perugia,524,281291,Edoardo Iannoni,https://media.api-sports.io/football/players/281291.png,71.0,4,M,5.9,False,False,0,,17.0,11,8.0,3.0,1,0,0,0,,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,
903548,Perugia,524,361,Miloš Vulić,https://media.api-sports.io/football/players/361.png,87.0,7,M,6.5,False,False,0,,44.0,32,9.0,4.0,1,0,0,0,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,
903548,Perugia,524,31399,Christian Kouan,https://media.api-sports.io/football/players/31399.png,90.0,28,M,6.9,False,False,0,,20.0,15,13.0,5.0,1,0,0,0,,1.0,1.0,2.0,1.0,,3.0,2.0,,1.0,,,,,,,
903548,Perugia,524,195746,Samuele Righetti,https://media.api-sports.io/football/players/195746.png,36.0,3,M,6.3,False,False,0,,8.0,3,4.0,2.0,0,0,0,0,,,,1.0,1.0,,,,,,,,,,,,
903548,Perugia,524,30722,Francesco Lisi,https://media.api-sports.io/football/players/30722.png,23.0,23,F,3.3,False,False,0,,6.0,4,4.0,,0,1,0,0,,,,2.0,,,,,1.0,,,1.0,,,,1.0,
903548,Perugia,524,31405,Federico Melchiorri,https://media.api-sports.io/football/players/31405.png,71.0,9,F,6.7,False,False,0,,9.0,5,12.0,8.0,0,0,0,0,,1.0,1.0,1.0,1.0,,,3.0,,2.0,,,,,,1.0,
903548,Perugia,524,56780,Jacopo Furlan,https://media.api-sports.io/football/players/56780.png,,12,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Perugia,524,326878,Luca Moro,https://media.api-sports.io/football/players/326878.png,,22,G,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Perugia,524,8552,Gabriele Angella,https://media.api-sports.io/football/players/8552.png,9.0,5,D,6.3,False,True,0,,6.0,4,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Perugia,524,14867,Stipe Vulikić,https://media.api-sports.io/football/players/14867.png,,6,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Perugia,524,59513,Yeferson Paz,https://media.api-sports.io/football/players/59513.png,19.0,17,D,6.3,False,True,0,,1.0,1,2.0,,0,0,0,0,,,,2.0,,,,,,,,,,,,,
903548,Perugia,524,302069,Samuele Angori,https://media.api-sports.io/football/players/302069.png,,14,D,,False,True,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
903548,Perugia,524,68407,Andrea Ghion,https://media.api-sports.io/football/players/68407.png,9.0,16,M,6.3,False,True,0,,4.0,2,2.0,1.0,0,0,0,0,,,,1.0,,,,1.0,,,,,,,,,
